@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-12.41886,17.14746,20.30562,21.94649,19.84287,18.4793,30.15508,12.96592,24.46903,23.59302,9.360021,20.87892,26.35478,-0.160631,0.088774,-0.545907,-1.406353,1.21099,1.71568,-2.868923,1.487537,0.963536,0.600155,1.325782,-1.078973,-0.001348,-0.009305,-0.127045,-0.031517,0.732657,-0.875437,-0.535457,0.816805,0.391798,-1.000499,-0.016224,0.182469,0.301692,0.000126,yes
-11.51282,15.98484,18.88309,17.57314,19.05015,27.03185,18.01676,17.65792,37.54275,29.41703,-1.30403,17.11307,26.34578,-0.15625,0.136784,-0.639647,-1.161481,-1.452162,1.676401,-0.346046,3.138081,-2.994226,0.147641,3.22275,-0.366329,-0.000966,-0.851392,-0.607696,-0.177494,0.59923,-0.934155,-2.612726,0.629375,-0.581605,-1.503621,-0.202318,-0.264335,0.43204,-0.00081,yes
-13.67503,18.17264,18.28735,17.1014,26.29418,22.78143,21.87962,18.0576,22.74985,23.68178,21.32096,17.36698,26.35255,-0.209345,-0.570454,-0.656622,2.134498,-1.834622,-0.941963,-0.046335,2.621254,-2.060077,0.745292,1.289645,0.073165,-0.000907,-1.776934,-1.301392,-0.858718,-0.592325,-0.854544,-3.709352,-0.300415,-1.575571,-1.141711,-0.532164,-1.219047,0.210752,-0.002556,yes
-12.57202,17.31879,18.11652,18.56163,9.356407,24.71024,32.56258,26.11048,10.35749,24.28684,19.49331,20.80324,26.35107,-4.393231,-2.620091,-1.378019,-0.180629,-1.936978,-10.01913,-1.13334,-1.987345,-5.042761,-0.484004,0.022177,0.505158,-0.005618,-2.016389,-1.530679,-1.281914,-1.55589,0.061386,-2.865119,-1.033005,-1.703994,0.325334,-0.523596,-1.441235,-0.261105,-0.00215,yes
-12.93598,13.62821,17.40579,32.12474,15.51664,14.93029,22.6505,21.84591,27.76127,29.88457,5.409578,19.39965,26.3476,-6.92681,-5.039749,-4.470309,-4.858405,-2.81932,-10.98332,-3.977349,-3.827606,-3.720753,-1.744841,-3.169167,-0.460957,-0.0118,-0.998759,-0.475432,-0.726072,-2.237404,-0.369627,0.318101,-0.560719,-1.388317,0.249977,-1.394725,-0.163227,-0.758319,-0.003878,yes
-33.8485,5.156594,12.43377,9.158328,14.75403,-19.13823,11.96462,5.827041,9.823232,23.89562,6.762542,18.62252,26.32016,-6.879463,-5.281964,-5.142374,-5.444479,-0.652881,-7.628516,-3.545561,-2.157461,-0.537219,-1.225275,-1.754018,-1.404795,-0.006271,1.148324,0.753828,0.22045,-1.006566,-0.228092,3.71291,-0.359107,-0.53498,1.007989,-1.588381,0.148656,-0.943621,-0.006013,yes
-37.67084,-0.945013,-1.222822,-2.488972,9.498765,-10.21092,12.29185,9.061288,4.413217,15.15318,11.8405,16.15255,26.309,-3.960023,-1.616676,-2.404805,-6.420598,-4.324804,-0.546767,-1.643819,-4.235272,-3.062964,-5.857697,1.361606,-2.763451,-0.019969,1.893998,1.076207,1.554277,0.723592,0.664249,3.799271,-0.315788,0.361213,0.72943,-0.606151,0.17467,-0.261638,-0.005849,yes
-34.60191,-1.804425,1.718959,8.646091,9.10094,-0.861736,20.0141,21.71549,19.34543,25.52616,7.507751,15.40282,26.33901,-0.135003,-0.56249,-1.308523,-4.432364,-2.324695,3.32715,-4.095642,-4.458409,-0.331711,-6.369482,-1.49993,-3.0617,-0.031599,1.570567,0.460085,1.42643,1.830004,1.316885,2.442235,-0.487936,1.053299,0.470761,0.759388,-0.00782,0.902859,0.000625,yes
-32.35939,9.025342,10.73917,0.277868,-3.280837,3.058203,10.40667,-7.274681,7.685354,-0.219184,11.84501,7.192249,26.23833,-0.829049,-2.018454,1.384149,-1.746504,1.337833,2.535205,-5.281246,-0.871066,-0.176359,-2.203493,-2.422862,-0.940696,-0.028381,0.842227,-0.367468,0.485083,2.816285,2.034188,0.473062,0.46458,1.753051,0.762618,2.145037,-0.21029,1.679824,0.010423,yes
-37.17924,-2.641032,-0.089845,-14.38692,9.520359,-9.137038,-7.570994,-8.297022,6.528608,-0.265608,-0.739356,7.794176,26.1975,-0.592117,-2.780649,0.095298,1.368495,3.100227,3.041672,-4.166526,1.426933,0.373283,0.744564,0.099114,2.198122,0.00106,0.338152,0.13788,-0.246256,1.546105,0.294544,-0.603091,2.066226,0.754299,-0.694693,1.581372,0.901922,1.142941,0.011867,yes
