@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-27.7321,-7.766148,-7.890724,-15.66604,-25.43983,-21.54307,-11.84587,-17.95385,-17.25502,4.498927,-6.120875,-2.575362,27.11472,1.695684,0.158019,1.112836,1.86832,3.675937,1.235599,-1.605901,0.77005,0.957119,-3.149423,-0.592911,-1.299644,-0.000182,-0.043261,0.157664,0.144912,0.00254,0.497563,0.247883,-0.412351,0.100503,-0.147374,-0.575663,-0.547564,0.005978,-0.000057,yes
-22.75952,-10.59186,-9.982657,-14.97923,-15.44797,-21.42389,-20.01777,-17.74721,-15.06913,-7.848322,-0.478331,1.542953,27.11426,1.671302,0.834274,2.10362,2.771098,6.782323,2.980996,-1.824677,1.12639,1.655321,-4.893,-2.803445,-2.279086,-0.000228,-0.15599,0.228227,-0.042662,-0.360315,-0.855695,0.072762,-0.205176,0.090078,-0.594265,0.185338,-0.128616,0.781045,-0.000136,yes
-21.73997,-5.5632,-1.280579,-6.667846,-12.05608,-15.42466,-15.78943,-14.20692,-13.56236,-5.074561,-11.9067,-11.13274,27.11403,1.491571,0.608213,1.342005,1.429633,4.610559,1.602314,-3.558266,1.094397,-0.128852,-5.155947,-2.225462,-0.780032,-0.000443,-0.095935,-0.011592,-0.630568,-0.717466,-1.727055,-0.262091,0.087953,-0.423184,-0.846571,1.206196,1.302057,1.714896,-0.000208,yes
-22.37166,-4.696254,-0.677698,-6.309647,1.779904,-9.697288,-18.99748,-14.19537,-10.82474,-15.17933,-17.24519,-9.692101,27.11392,1.017794,1.074058,0.784942,0.286089,-1.06985,1.416053,-1.655596,1.058268,-1.471218,-1.219471,-0.419715,2.345774,-0.000733,-0.343786,-0.462581,-1.011361,-0.79168,-2.472379,-1.029757,0.40043,-0.989145,-0.478125,2.145481,2.631227,1.726922,-0.000135,yes
-20.46818,-7.672884,-5.833178,-12.85266,-11.00098,-19.3948,-30.14735,-14.25779,-20.02147,-17.6153,-8.864758,-0.857995,27.11267,1.542762,-0.019835,-1.380665,-0.476503,-1.033252,0.707615,-1.250679,-1.31181,-1.712468,1.044794,4.725511,4.962405,-0.000968,-0.824694,-0.574594,-0.814395,-0.385475,-1.007435,-0.903679,1.13346,-0.90568,0.835012,1.691995,1.884912,0.239868,0.000028,yes
-18.30645,-4.166723,-3.78165,-10.45637,-21.32477,-12.35856,-21.11679,-12.43044,-19.19567,-7.675305,-4.097876,8.134451,27.11128,-0.073226,-1.164607,-1.591848,-0.234233,-2.757668,-1.72044,-0.976322,-2.616229,0.056503,2.734035,6.877203,3.484308,-0.000641,-1.143908,-0.469536,-0.506143,-0.60343,0.769949,-1.08903,0.816657,-0.032037,1.172797,0.302535,0.401905,-1.357702,0.000142,yes
-16.05876,-5.927143,-6.631927,-6.976999,-5.669999,-10.55595,-20.98317,-21.64843,-17.93924,-3.602602,5.147194,4.766006,27.11051,-2.08639,-1.145423,-1.541576,-0.237581,0.41729,-1.347834,1.769398,-1.596756,3.282348,1.327276,3.550642,-0.149961,-0.000351,-1.108906,0.231443,0.178307,-0.929229,0.430349,-0.536533,0.635603,1.517528,0.550943,-0.378289,-0.976093,-1.217041,-0.000092,yes
-24.94249,-11.39216,-8.237562,-10.41864,-14.67393,-22.71891,-28.46118,-23.58119,-11.58334,-8.515503,10.13485,4.917435,27.1118,-2.887173,-0.71083,-1.665318,-2.850521,2.054624,-3.001372,0.917648,1.040555,1.895358,0.151961,2.177245,-1.886554,-0.000332,-0.011596,0.718536,0.674485,-0.637853,0.309403,0.603812,-0.14307,1.471366,-0.405823,-0.246017,-1.266413,0.063473,-0.000688,yes
-27.5821,-9.78728,-11.3131,-14.05943,-12.23995,-20.95379,-17.62816,-16.66619,-7.415898,-10.55883,1.772087,0.000711,27.11066,-2.594792,0.910491,-0.452396,-3.814504,-1.287654,-1.334582,0.980349,4.447439,0.122817,0.444389,2.195025,1.562632,-0.001581,1.022955,0.419241,1.163337,0.289418,-0.724183,0.92045,-1.509181,0.090511,-0.650871,0.694905,-0.520186,1.171454,-0.001129,yes
-26.98064,-5.790805,-9.767653,-21.16776,-7.766676,-22.16649,-18.20605,-9.718781,-14.98055,-3.437388,8.475904,1.084329,27.10955,0.122997,1.400114,1.235989,-1.635037,-0.358182,1.291992,-1.297145,1.718503,-0.392847,1.945395,1.222948,2.945376,-0.003465,1.2726,-0.26721,0.886023,1.338008,-1.249137,0.820742,-1.531311,-1.72725,0.265954,1.22433,-0.342762,0.808128,-0.000968,yes
