@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-44.06427,-33.54859,-30.75727,-20.59777,-4.735485,-1.218338,-4.136758,-11.50014,0.002298,1.18662,10.90576,10.96768,14.00955,0.545314,0.711297,1.933045,1.208826,-0.318324,-2.047366,0.954071,3.926525,3.267958,0.563041,-1.578612,-3.259092,-0.064818,-0.124596,-0.334196,-0.62625,-0.940381,-0.333131,-0.393708,-0.091385,-0.212581,-0.518966,-0.217991,-0.637577,0.06616,-0.004181,yes
-43.8215,-33.62964,-20.90364,-15.10998,-3.024267,-6.254099,7.223414,-2.30165,8.752945,-7.083896,1.04697,-4.601853,13.88031,0.403382,0.282181,0.293432,-0.946337,-1.059593,-2.997511,0.770253,4.725723,2.085881,-0.78587,-4.314683,-4.678072,-0.085927,-0.108196,-0.349281,-0.74818,-1.142585,-0.294797,0.138351,-0.501475,-1.289852,-1.135262,0.109577,0.188962,1.31267,0.00766,yes
-41.4591,-29.95158,-26.01886,-17.29753,-7.182712,-8.937286,-5.04649,3.533246,11.96676,8.137083,7.9421,2.456979,13.75009,-0.006702,-0.745123,-0.3784,-2.415498,-1.613342,-3.54083,0.589053,2.46402,1.264169,0.14754,-3.398462,-2.218804,-0.075169,-0.112656,-0.135546,-0.318379,-0.756536,0.042085,1.197658,-0.459006,-1.78863,-0.617143,0.187653,0.487631,1.683567,0.01913,yes
-43.34995,-33.93619,-31.65932,-26.97957,-8.809835,-12.34642,0.169373,4.611788,4.449469,-6.217964,-9.185823,-8.167338,13.70965,0.280341,-0.306899,-0.652133,-2.691936,-1.144798,-0.608879,-1.370794,-1.791484,-1.40646,1.318677,0.276122,2.784113,-0.021342,0.041494,0.311045,0.437649,0.42312,0.695288,1.989688,-0.475315,-1.681377,0.31675,1.312316,1.132444,1.725247,0.02738,yes
-44.33355,-37.12093,-27.27143,-26.74047,-9.909412,-15.87633,2.335528,-2.636754,8.47488,1.491354,-0.970152,1.6564,13.71904,0.043556,0.328107,0.813931,-1.701052,-0.065297,2.746608,-0.270436,-1.758021,1.928415,0.449034,-1.435861,1.427648,-0.001459,0.139323,0.431034,0.429783,0.881009,1.089252,2.105561,-0.207119,-0.169237,0.629482,0.98072,0.2661,0.125492,0.021314,yes
-40.98256,-31.57946,-23.53802,-23.84819,-7.384905,-5.828971,-3.321566,-8.174071,3.466588,2.832351,6.883707,9.719002,13.78912,0.585724,1.30079,1.885511,0.812041,1.642826,3.80721,-1.176578,-1.570142,3.337508,5.624961,0.366238,2.124936,0.014116,0.022954,-0.029884,0.059759,0.811935,0.760442,0.750293,0.70298,0.988895,0.331497,0.439472,-0.673669,-1.087884,0.010653,yes
-42.42501,-29.48941,-26.00985,-27.36848,-8.22166,1.537026,-4.653202,1.136068,22.10028,5.857096,-7.271969,0.652049,13.70306,0.537224,0.606204,0.501695,0.237559,2.439103,4.778931,-0.543648,1.507163,2.039596,2.897996,-2.113018,-1.261756,0.013671,-0.019186,-0.61095,-0.542773,0.744784,0.214048,-1.009449,0.788647,0.279548,-1.757809,-0.177144,0.67238,-0.635541,0.014657,yes
-41.37561,-31.248,-22.86255,-22.60536,-1.439579,-2.017046,-2.219152,-5.125334,14.32431,19.72397,-4.203723,2.959517,13.78822,0.148277,-0.595367,-0.197222,0.398433,1.405214,2.126425,2.280713,1.520396,0.195436,2.291557,-2.753642,-1.310604,0.024357,-0.125774,-0.708163,-1.042953,0.023331,-0.511029,-1.725202,0.837225,0.218485,-2.051786,-1.420366,1.464867,-0.822687,0.025457,yes
-41.45091,-34.25564,-25.10068,-26.17409,-0.686558,6.112364,-0.933919,3.374693,13.244,7.535523,-5.991528,-1.272635,13.78784,0.166348,-1.778562,-0.858565,2.229674,1.123748,-1.460246,1.944151,-1.905549,-5.289595,1.230018,3.485978,-0.032288,0.066704,-0.008558,0.028496,-0.34675,0.158281,-0.1202,-1.525372,0.01731,-0.493277,-1.283792,-1.0029,2.143646,-0.099439,0.030817,yes
-40.72823,-32.17318,-24.97871,-22.45323,-4.126387,2.515486,6.222359,-1.691406,8.871909,13.45092,-7.524723,4.128325,13.86851,0.142292,-1.047643,-2.649123,-0.067364,-0.254639,-1.699212,1.765645,1.228641,-3.256825,-0.642879,4.891076,-2.603231,0.114885,0.033567,0.567956,0.038371,-0.258908,0.208207,-0.064124,-0.931275,-0.555216,-0.308329,-1.320078,1.534922,0.189045,0.014813,yes
-41.91696,-37.91963,-29.24459,-16.29618,-1.259515,-8.030471,0.846797,-10.10864,-1.621494,15.14371,11.81842,-0.093794,13.99643,0.497427,0.974823,-0.006104,1.261862,2.668032,-0.935111,-0.199563,-0.813344,-2.653234,-0.649289,4.782852,-1.112638,0.122494,-0.062681,0.712824,0.367649,-0.901026,-0.396548,0.766278,-0.882582,-0.115498,1.286462,-0.77903,-0.714342,0.826156,-0.02076,yes
-40.43112,-34.65422,-34.03621,-27.88114,-2.426296,-3.441688,5.718714,7.759541,5.472932,12.70548,11.34668,-10.64606,14.25835,0.150573,0.867722,-0.4316,-0.412199,1.674107,1.543236,-1.303803,-1.801787,-2.66439,-3.369178,4.272532,0.174795,0.070527,-0.240541,0.132553,0.543254,-0.640385,-1.428925,-0.08998,-0.800686,-0.627284,0.853131,-0.691276,-1.7247,1.489753,-0.059153,yes
