@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-27.06182,-19.80734,-11.74876,-12.26848,-16.71696,3.829449,18.35592,13.14987,11.45784,12.88526,-17.12541,-16.28745,26.42257,-1.596386,-2.034364,-1.17,0.021419,-0.128397,2.287892,-1.243684,-2.202192,-3.53267,0.975941,0.089601,3.69914,-0.000182,0.195267,0.367903,0.539518,0.15095,0.258811,-0.606541,-0.704277,-1.380647,0.418622,-0.432961,0.134006,0.540993,0.00002,yes
-34.73623,-27.62976,-18.14687,-12.97643,-19.76796,11.15378,20.41611,4.834172,-10.10821,7.591588,-13.67158,-11.08264,26.42178,-1.314363,-1.014634,-0.325494,-0.475623,0.769766,2.633259,-1.536894,-5.430459,-2.49527,0.335548,1.076197,5.025273,-0.000165,0.249032,0.388899,0.95393,0.724777,0.513791,-1.384288,-1.286475,-0.902434,1.530805,-0.864822,0.009844,0.157617,-0.000357,yes
-31.20655,-26.06795,-14.3997,-11.8074,-15.83344,11.60674,11.1074,6.296751,4.577516,20.41181,-18.40431,-0.394151,26.42206,-0.761065,-0.704712,1.105334,1.02469,0.716579,-0.917495,-4.618463,-7.491292,-1.95826,-0.868669,0.266332,5.741038,-0.000091,-0.005998,0.172146,1.007327,1.242051,0.420043,-1.4255,-1.212576,0.371275,1.757518,-1.706281,-0.005317,-1.101656,-0.002904,yes
-31.56127,-21.75021,-12.05076,-14.87713,-13.30989,13.1071,14.2957,-10.57587,2.421649,10.79973,-11.10497,0.892269,26.422,-0.768889,-0.754692,2.461984,3.143666,2.018069,-3.030855,-5.988668,-4.069813,3.334151,-2.425864,0.050453,3.466274,-0.002013,-0.118575,0.000592,0.699095,1.544487,-0.328071,-0.702816,-0.617265,2.032613,1.143888,-1.214742,-0.213378,-1.731282,-0.007578,yes
-32.45462,-26.27068,-9.270141,-6.194677,-16.3631,-1.734684,-1.676197,-16.60157,-4.59839,6.937848,-17.07705,6.43029,26.422,-1.899113,-1.303605,2.472894,4.42203,1.347667,-2.007552,-5.080676,-1.026139,2.340212,-6.174757,0.575889,-1.029641,-0.01378,-0.047208,0.171194,-0.08058,0.688916,-0.781704,0.575988,1.306116,2.194164,0.32368,0.434934,0.368602,-1.937688,-0.009361,yes
-37.95663,-31.30186,-8.401728,-0.064467,-9.412788,2.670218,-3.135434,-4.065731,11.1505,2.199247,-14.08295,2.836511,26.41174,-1.338212,-0.712229,2.486201,5.548141,-1.186132,-0.335795,-4.392111,1.500027,1.074934,-3.085118,-0.145473,-0.245796,-0.031209,0.30289,0.492133,-0.549651,-0.33012,-0.88372,1.069471,2.350374,0.215431,-1.859018,2.214954,0.879378,-1.108258,-0.003808,yes
-37.50443,-27.81015,-3.859748,2.89642,-11.04366,6.787423,-5.580405,-2.089012,11.91415,-6.161739,-14.03588,-6.514478,26.35829,-0.712442,0.130024,0.690324,3.267035,-1.589841,0.614915,1.113838,0.69461,0.789748,1.635628,2.207304,-2.091369,-0.0323,0.533813,0.567052,-0.545985,-1.292561,-0.443583,0.818506,2.084452,-1.079099,-1.969147,3.177926,0.744829,-0.079749,0.008177,yes
-35.72743,-24.54161,-2.324946,8.318023,-21.90027,7.167068,-5.712747,-10.33202,-0.459953,1.923936,-13.35292,6.135672,26.29781,0.152224,0.989156,0.605015,2.070562,-0.931779,1.005268,2.665944,-3.853034,-5.185706,4.743713,3.631635,-1.544149,-0.011794,0.418441,0.628557,-0.295823,-2.326174,0.198565,0.837366,1.424424,-1.237576,-0.860154,1.522708,0.06834,-0.007044,0.017705,yes
-37.13144,-29.00068,-8.856911,5.949253,-18.06857,-0.908535,5.181649,-9.995382,5.155577,15.25364,-6.405547,-5.676136,26.31747,0.024736,0.680961,0.68356,-0.301985,-0.997427,1.414448,1.812558,-3.745102,-4.375203,5.800454,2.411479,-0.779211,0.017397,0.202042,0.667041,0.140425,-2.210422,-0.041944,1.295691,-0.546092,-0.567135,0.73292,-0.683218,-1.207982,1.236143,0.01574,yes
-37.38201,-25.76081,-2.878073,8.761927,-10.55923,11.54454,4.813259,-19.37771,-11.39875,15.21012,0.26006,-5.303404,26.37318,0.385405,2.155088,1.010467,-4.298223,-0.489513,3.45127,2.380649,-2.467996,-0.64336,2.446011,0.09414,-0.937093,0.032467,0.157113,0.418531,-0.12966,-1.651903,-0.449476,0.996979,-1.152756,0.937163,2.450866,-2.205366,-1.900283,1.092734,0.005125,yes
