@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-31.57978,-6.254243,0.712611,1.508765,-7.819685,0.153202,11.76059,9.471112,6.765705,12.92353,9.758607,11.18496,27.10415,-0.184963,-0.942213,-0.01785,0.045435,0.265937,-0.065533,-0.081244,-1.624159,1.002,1.341464,0.997202,-0.686443,-0.000151,0.02974,0.061772,0.235593,0.327978,0.331832,0.29679,0.042395,-0.177557,-0.644104,-0.723449,-1.264208,0.002269,0.00001,yes
-32.05622,-10.04195,-0.245252,2.299422,-7.839409,-3.401848,10.20247,-0.241877,4.51687,20.11867,8.450193,7.34445,27.10419,-0.376502,-1.179675,0.066711,0.274029,1.221179,0.754899,-0.135628,-3.457553,-0.823836,1.164213,-0.746326,0.850824,-0.00009,0.090421,0.305913,0.352715,0.40572,0.422262,0.292596,0.234083,0.516657,-0.975546,-1.627037,-1.568736,-0.206765,0.000038,yes
-32.26637,-9.071455,1.102291,1.340611,-6.48014,1.603062,12.13343,6.20681,12.90012,16.03328,15.39882,9.672996,27.10337,0.059506,-0.51462,1.117833,1.571027,1.447477,1.008201,0.157921,-1.595246,-1.305604,-2.187154,-4.452073,-1.443734,-0.000131,0.109185,0.407369,0.043789,0.053145,0.200512,0.033726,0.190239,0.915939,-0.755069,-1.60071,-0.83085,-0.384602,0.000096,yes
-33.11899,-10.74401,0.851327,2.962986,-2.383564,3.202769,10.89603,-6.1845,-0.420681,17.18972,3.206871,16.19506,27.10408,0.144909,0.373555,1.177882,1.31124,1.786474,0.86058,0.969591,0.944671,-2.721926,-5.029415,-4.121843,-1.341622,0.000029,-0.019711,0.480666,-0.403015,-0.551839,-0.379918,-0.14771,0.313985,1.377204,0.412765,-0.447936,1.294115,-0.151203,0.000126,yes
-30.75087,-8.476312,5.753485,9.032118,-3.31022,1.891897,12.20341,4.466193,2.706459,3.452236,-9.880096,-0.459014,27.10355,0.100256,0.318018,-0.354489,-0.207445,0.985848,0.050255,0.317343,0.754423,-1.824301,-3.565269,-1.469291,-1.513232,0.000267,-0.271119,0.327444,-0.708816,-0.821433,-0.620577,-0.042722,-0.201864,-0.273731,0.957418,0.775284,2.883282,0.923078,0.000099,yes
-32.08943,-8.471747,3.318562,5.009868,-0.491996,0.756634,15.01543,5.351788,-3.995928,1.26212,0.480439,5.702348,27.10425,-0.495429,0.807335,-1.212205,-1.595931,-0.447595,0.495323,1.354587,2.253635,1.499336,-0.386409,4.232858,0.129559,0.000339,-0.394958,0.165919,-0.259414,0.018493,-0.270904,0.444734,-0.626417,-1.513036,0.780907,0.356537,2.159743,0.65739,-0.000013,yes
-32.27987,-8.617497,-1.903773,-0.720053,-2.496686,3.077403,11.66044,4.210779,5.56624,6.170732,9.415585,7.353192,27.10462,-0.975922,0.90571,-1.231206,-1.082551,-0.538373,0.977217,-1.043898,-3.618383,1.370856,-0.632238,5.786986,2.436066,0.000207,-0.235145,0.232644,0.362238,0.974322,0.797703,0.311091,-0.439542,-1.207282,0.062057,-0.538609,0.55649,0.294056,-0.000098,yes
-34.83163,-6.636741,-1.381069,-0.140584,-5.028306,5.08663,17.94045,5.21138,5.64611,13.89843,14.72332,12.93675,27.10524,-1.29179,0.909304,0.319172,1.841257,1.194067,2.62077,-1.481875,-4.434107,-0.414972,-4.713247,3.048733,-0.02932,-0.000007,0.315728,0.222887,0.646038,0.922669,0.812894,-0.212172,0.074778,-0.056883,-0.079193,-0.248309,-1.3759,0.164198,-0.000018,yes
-34.25938,-4.865265,1.947272,6.194589,-3.733932,4.612983,5.52141,-13.55552,4.739719,-6.027108,11.9334,8.104114,27.10409,-0.67729,1.430256,0.691013,2.945572,4.153534,0.542987,-0.462138,-1.938115,-0.55686,-4.094896,1.905221,0.036486,-0.000049,0.715212,0.568259,0.753307,-0.187957,-0.66414,-0.259815,1.877093,2.200346,0.864733,1.418824,-1.293245,0.732352,0.000208,yes
-37.55863,-5.801346,2.988902,10.75883,6.096961,13.0927,10.67558,-7.935598,-5.657528,-16.2052,14.4652,5.180288,27.10448,0.933892,1.659498,1.056878,1.003351,1.27092,-0.348421,1.437599,1.129087,2.06723,0.103377,-0.705759,2.150341,0.000378,0.806652,0.650832,0.373879,-1.38562,-2.216784,-0.009677,1.578586,2.277316,1.583523,2.705156,-0.341585,1.039414,0.000335,yes
