@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-37.37576,-5.908028,2.876237,-9.448658,-11.53368,6.901309,-1.33961,3.400535,2.33571,-6.678704,-1.086112,9.195776,26.79177,-0.122083,-0.558851,-1.101037,-1.318579,2.129759,-2.072162,-2.89257,-1.983238,-0.363034,2.050402,3.557212,-1.986675,-0.000247,-0.173932,-0.183383,0.022623,0.148523,-0.657247,-0.006282,1.230964,0.558109,-0.035036,0.075369,-0.620694,-0.030247,0.000114,yes
-38.47911,-5.848303,2.394582,-11.762,-5.916604,2.042857,-3.840098,-1.088504,-0.15227,-6.122302,5.973474,7.612121,26.79063,-0.388142,-1.168321,-1.339881,-1.028965,1.359596,-2.452776,-0.511772,-0.980116,-1.022761,2.073912,3.1257,-3.17942,-0.000106,-0.311937,-0.299134,0.301382,0.339924,-1.237725,0.448115,1.888187,0.703031,-0.033658,-0.054543,-1.27688,-0.027222,0.000238,yes
-37.4345,-8.732144,-2.388121,-14.88488,-3.69343,-1.030274,-14.55222,-4.271138,1.764531,3.295104,13.17016,0.054228,26.7911,-0.858714,-1.17103,-0.868499,-0.720771,-0.771392,-1.913265,2.071853,0.305745,-0.20835,2.415494,0.669499,-1.541539,0.000251,-0.407343,-0.472463,0.648351,0.711816,-1.300314,0.800765,1.970845,0.823816,-0.564803,-0.870986,-1.529455,0.170312,0.000271,yes
-39.2871,-10.33758,-1.190987,-11.87537,-8.655829,-1.396779,2.707832,2.335791,-2.492503,-1.296048,7.414257,-2.130548,26.79157,-1.313451,-1.74843,0.289603,0.082135,-2.608291,0.088965,4.066151,0.387423,-0.608664,1.595143,-1.383329,-2.34535,0.000695,-0.068586,-0.17469,0.835598,0.838118,-0.925216,0.382605,-0.221187,-0.452881,-0.771511,-1.150475,-1.317387,0.080926,0.000191,yes
-41.26534,-9.518543,0.326526,-12.99582,-14.02103,-0.945195,5.745688,3.217113,2.464075,2.985638,1.540993,6.359415,26.79255,-1.696144,-2.631112,1.325977,1.684949,-2.387866,0.660794,4.672694,1.452073,-3.394095,-2.065145,-1.835546,-1.552149,0.000707,0.229113,-0.044073,0.466365,0.420579,0.09373,-0.159127,-1.562781,-1.103124,-0.719093,-0.378105,-0.256368,-0.31524,0.000005,yes
-43.13095,-14.19725,2.485273,-12.29585,-13.79426,2.44514,6.341704,-2.895513,-3.545364,2.008143,4.87141,-7.267224,26.79338,-0.312357,-1.311729,1.740871,1.958763,-2.458247,-1.826779,-2.918128,-3.817687,-3.287444,-1.438141,-2.208714,-2.769483,0.00062,0.496181,0.318895,-0.097206,-0.117821,0.690594,-0.26667,-1.773561,-0.673465,0.081993,0.522432,0.427148,0.508359,-0.000171,yes
-43.99329,-19.95787,2.403636,-6.249898,-13.06355,0.352735,6.994317,5.604878,-14.67951,-8.682715,5.263852,-5.138178,26.79373,-0.213695,-1.609743,0.737693,0.443809,-0.377762,-1.751027,-2.249913,-3.107318,-2.464427,2.04161,-0.19965,-2.905671,0.000314,0.535566,0.541246,-0.349166,-0.461713,0.839298,0.448968,-0.684988,0.197522,0.853275,0.715078,0.386794,1.07785,-0.000217,yes
-39.48491,-11.67656,6.474812,-5.454519,-21.42581,-11.17964,-12.50712,-17.94653,-10.35793,-2.652576,-5.490744,-10.22917,26.79408,0.426231,-0.664637,0.097718,0.113601,-0.160371,-0.038475,-1.340348,-0.700206,-0.663532,2.153923,-0.065537,0.873208,0.000035,0.220417,0.075197,-0.537982,-0.245534,0.668208,1.438827,1.116001,1.671936,0.518233,-0.532177,0.318971,1.310072,-0.000187,yes
-44.15683,-18.82761,2.02022,-14.19744,-12.09407,-2.88794,3.920535,-4.79397,-6.451776,15.52405,5.723818,-6.687968,26.79377,0.612394,-0.248427,0.401727,0.298965,0.659685,2.011482,0.458866,0.88094,-0.439676,-0.285788,-0.973166,2.015758,-0.000086,0.190923,0.34841,-0.27408,0.287912,-0.053322,0.427212,-0.169462,0.971983,0.361166,-1.809298,-0.628848,0.818962,-0.000079,yes
-40.91803,-18.08557,3.165569,-7.754073,-15.08086,3.8731,1.176854,-1.197117,-10.97689,0.674374,4.313741,-2.126291,26.79354,0.376681,-1.616405,-0.781058,0.803515,0.36407,3.486101,1.307487,2.547866,-1.708657,-2.935328,-0.227104,1.32016,-0.000113,-0.134078,0.295053,-0.024759,0.280641,-0.155369,-0.557647,-0.900777,-0.514133,0.042771,-1.156105,-0.606761,0.052843,0.000013,yes
-40.21477,-17.9955,6.066891,-3.605297,-12.9376,2.883777,2.446658,1.634875,-16.56841,-11.77513,-4.50422,0.889175,26.79358,0.765693,0.608189,-0.193319,1.538414,-0.906595,-1.377257,-4.421142,0.12856,-0.136033,-4.460257,-3.263105,0.965664,-0.000008,-0.316559,0.357597,0.153277,-0.15081,-0.220196,-0.932019,-0.876545,-1.037896,0.4748,0.106315,-0.225541,-0.374684,0.000033,yes
-39.57254,-20.17464,0.546186,-6.733019,-19.18369,3.365006,-5.232752,-8.421617,-13.8429,-3.679627,-1.512243,-7.416935,26.79362,-0.320807,0.382318,0.271447,0.89708,-0.154078,-1.132341,-3.404229,-2.894682,-0.601499,-1.539369,-1.954374,1.662467,0.000059,-0.328371,0.51415,0.470222,-0.341749,0.389697,-0.362755,0.354194,-0.875487,0.296247,0.91484,0.119076,-0.464762,0.000002,yes
-41.00111,-14.74213,2.363316,-7.015899,-14.57562,-9.520176,-14.98037,-0.538919,-5.698939,-4.600234,-7.678716,0.785674,26.79369,-0.621659,0.540199,0.641859,-0.501867,-0.182222,-0.33939,-1.568001,-1.587265,1.380745,-0.452194,-1.237233,-0.028815,-0.000008,-0.18465,-0.209579,-0.077065,-0.391823,0.300677,0.822607,2.293296,0.386503,-0.13971,1.462907,1.500811,-0.679814,-0.000043,yes
-42.12889,-17.80066,6.374593,-1.563372,-15.03223,4.413371,-7.130775,-14.58363,-19.41912,-10.60992,-3.870883,6.237796,26.79377,-0.571499,0.98834,1.152461,0.114913,1.95037,1.153394,1.651884,-0.971658,-0.985811,-0.365161,-0.644659,-0.506412,-0.000102,0.150213,-0.348435,-0.582512,-0.216401,-0.09817,0.264717,1.822358,1.406071,-0.259802,0.820058,1.544669,-0.367456,-0.000048,yes
-42.04488,-16.48149,6.361983,-8.699455,-15.92443,0.662646,-4.444337,-3.220443,-6.876576,-10.57096,-9.511065,-6.082267,26.79346,-0.032212,-0.742719,-1.019152,-0.029616,-0.455435,1.592912,4.517279,1.099565,-0.642429,2.267173,3.586094,-1.348967,-0.000142,0.189559,-0.575243,-0.658808,0.423231,-0.344808,-0.084481,0.675744,0.911245,-0.784821,0.546578,1.279951,0.46232,-0.000018,yes
-41.90814,-14.36326,4.309156,-5.316677,-8.757434,4.040565,-2.241349,-11.93914,-18.18314,-2.520071,-3.819362,-6.515026,26.79322,0.135536,-0.718399,-1.810607,-0.421051,-0.508322,-0.774905,2.664919,2.792256,-0.888921,1.201235,3.357308,0.485263,-0.000114,0.008337,-0.561205,-0.157226,0.467419,-0.625265,-0.492027,-0.811114,0.551773,0.09588,-0.237286,0.310586,0.802952,0.000001,yes
-41.27254,-20.17443,-1.699725,-5.287324,-19.99019,-1.369214,5.161308,3.636659,-9.529077,2.690705,10.22599,0.41725,26.79326,-0.027383,-1.482648,-1.170645,1.882268,-0.676914,0.202353,1.304198,1.087004,-2.591805,1.497495,3.161541,1.786945,-0.000093,-0.140525,-0.05573,0.564654,0.219313,0.195864,-0.218103,-1.880458,-0.529377,0.727766,-1.030798,-0.970903,0.41652,-0.000013,yes
-41.83738,-19.54619,1.352413,-5.374691,-15.54096,1.554775,1.390999,-4.050902,-22.53748,-11.23458,3.047129,5.414351,26.7933,-0.532228,-1.447721,0.442078,1.496064,-1.065216,-0.61146,-0.797146,1.793488,0.468278,-1.166751,1.120548,1.940391,-0.000123,-0.143737,0.283104,0.579301,-0.338275,0.051213,-0.035823,-1.354968,-0.525011,1.814677,-0.735353,-1.257889,-0.589001,0.000003,yes
-42.21718,-21.30327,1.98713,0.74089,-15.91724,2.917308,0.26048,-1.729544,-17.65843,1.273773,2.863391,-3.112232,26.79295,-0.400956,-0.656705,0.677773,0.108393,0.802333,0.420672,-3.15398,-1.047938,2.3178,-1.702826,-0.150042,0.006069,-0.000202,0.166319,0.887727,0.288855,-0.988342,-0.041204,-0.135709,-0.646655,-0.548558,2.016277,-0.430818,-1.065674,-0.935672,0.000047,yes
