@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-30.46125,-12.57493,-9.607311,-8.203708,-4.293002,-4.320172,-6.980989,-10.9617,16.94616,-6.730134,-12.99168,1.787223,26.40019,0.082797,-0.433624,-1.818328,0.631142,1.143397,0.554975,0.23569,1.326007,-7.756395,-2.119809,2.120815,0.031638,-0.006177,0.030751,-0.578489,-0.511873,-0.527186,-0.052701,0.894464,1.29098,0.519975,0.285875,0.332974,0.169669,0.404553,-0.002286,yes
-32.80219,-15.33561,-13.94866,-13.69723,1.89898,-0.34196,-16.40276,-11.57135,-2.169718,-9.992498,-9.976612,-8.779375,26.39713,0.455265,-1.417406,-3.292847,-1.163325,0.728452,3.160272,5.449694,3.821547,-10.03659,-4.190313,4.064641,2.413374,-0.011987,0.065232,-0.513274,-0.329941,-0.664249,-0.316824,0.47928,0.552289,0.39793,1.807941,1.276284,-0.011944,0.479876,-0.001545,yes
-28.87679,-13.3627,-16.52827,-2.301234,-1.672007,-3.534402,-1.091654,-4.026845,-12.27788,-15.698,-3.895145,7.228711,26.37083,0.050317,-2.83418,-3.640433,-1.107552,1.087365,3.724648,4.08359,2.678111,-5.186923,0.580313,1.997247,0.863533,-0.014704,0.04956,-0.231759,0.320853,-0.496483,-0.323937,-0.483108,-0.988133,0.136707,2.81518,1.650851,-0.573631,-0.31453,0.001351,yes
-28.97715,-19.26806,-22.61106,-16.97157,-1.961241,11.0883,17.32281,4.678603,-18.62476,-23.19777,2.783254,11.13335,26.35493,0.425198,-1.799716,-2.556982,-1.820754,-0.412709,1.366539,1.073183,2.639603,-0.001428,2.911548,2.122877,2.015068,-0.00964,0.02732,0.583564,1.619573,0.738113,-0.408304,-1.919947,-2.525914,-0.842597,2.500451,1.360212,-0.799581,-1.056718,0.005107,yes
-32.12218,-24.7796,-23.47828,-12.1043,3.073935,8.587938,-3.425829,-5.696124,-0.76093,2.774064,-9.385381,-3.851475,26.34777,0.345631,-1.401264,-0.581995,-1.522558,0.094294,-0.963699,-2.516718,2.600513,1.301924,2.583518,0.22354,-1.341861,-0.000594,0.155317,1.17605,2.074078,1.321511,-0.362464,-2.207391,-1.428886,-0.602327,0.785125,-0.445122,-0.022888,-0.340073,0.006426,yes
-29.0535,-18.62574,-23.25857,-17.89947,-2.537535,0.429567,-9.86976,2.461306,-7.935329,-4.670788,3.38289,6.836057,26.36047,0.444209,0.783955,3.275799,2.734742,-0.81653,-4.095291,-3.879723,-0.35264,-0.778758,1.609144,0.953591,-1.76752,0.006492,-0.094778,0.566032,1.420809,1.475295,0.360761,-0.852756,-0.287488,-0.85399,0.124158,-0.755163,-0.644381,0.066993,0.003739,yes
-27.11046,-20.69019,-19.11449,-9.450073,-0.912388,-3.023529,-0.078956,10.08437,-11.11297,-12.0439,-3.077263,2.668053,26.3651,0.817394,1.754236,3.813567,3.222255,-0.523044,-4.581389,-0.584387,1.162598,-0.872634,-0.994093,2.46745,1.054462,0.00936,-0.384399,-0.207554,-0.1621,0.39218,0.526488,0.70449,0.228969,-1.308839,1.183123,0.625221,-0.444869,0.200406,-0.000449,yes
-29.26197,-17.393,-8.413961,-4.624973,-4.050732,-3.582418,-3.749241,-4.974842,-17.34253,-7.743067,4.397148,-0.964012,26.37873,-0.284571,-0.547307,2.349284,3.183313,1.699764,-1.088394,-1.330422,-0.91139,1.706643,0.924541,-2.220983,1.151873,0.00408,-0.443153,-0.869769,-1.829939,-1.436272,0.257269,1.345283,-0.289451,-0.830689,2.464511,1.530434,-0.805851,-0.786193,-0.003252,yes
-27.93098,-16.62479,-11.83275,-2.630276,1.215314,-12.31301,-9.408022,3.834939,-0.420498,-0.660262,2.444738,5.320868,26.38544,-1.211972,-1.773404,-0.929238,0.214056,1.468585,1.055304,-2.646523,-3.664308,5.974837,6.051923,-0.413519,-1.799526,-0.001633,-0.330211,-0.675241,-1.435062,-1.710951,-0.944161,1.306759,-0.766844,-1.103774,1.707653,1.073593,-1.224645,-1.809731,-0.003125,yes
-30.0661,-23.39497,-15.15303,-5.392808,4.897435,-0.367658,-11.85734,1.029071,-4.74835,-5.739898,-10.48303,11.26901,26.3707,-0.756875,-1.801069,-3.502496,-2.942521,-0.526,-0.187223,-4.295909,-2.092633,8.120062,5.738305,-1.635179,-4.271492,-0.004271,0.120176,0.326451,-0.188988,-1.03497,-1.968999,0.193393,0.769461,0.266446,0.226031,-1.162518,-0.624881,-1.915499,-0.000406,yes
