@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-15.66779,-3.393648,7.563052,6.557695,6.064161,-6.513447,-3.01617,20.74167,5.527146,-14.00538,7.687775,11.62805,27.10855,-6.063175,-4.837888,-2.207628,2.294052,-2.298896,0.285846,3.83511,0.813659,-0.697063,0.386487,-1.98566,-2.610558,-0.019186,0.245069,0.121636,-0.498805,0.075947,-1.487251,-0.216334,-0.136895,-2.045017,-1.691437,-0.118257,1.248511,-0.256232,-0.015234,yes
-32.00567,-16.16385,4.138187,8.544014,2.750309,-6.96821,0.584803,24.24084,10.59993,-2.314842,2.45009,6.735021,27.0853,-6.490209,-5.304681,-3.554945,3.002539,-5.500808,-0.238368,4.11108,-4.575393,-5.059339,0.505803,0.330996,-3.880933,-0.047453,1.152644,0.892804,-0.105264,-0.158565,-1.417978,-0.261783,-0.545402,-2.449142,-1.773858,-0.596122,1.546484,-0.200145,-0.021081,yes
-37.81473,-21.19799,-1.762656,17.03479,-3.773393,-4.856837,14.3589,23.06039,-0.494561,-17.91821,0.378318,1.021781,27.02424,-4.624314,-3.996311,-4.027993,2.319541,-8.134193,-0.533717,3.012653,-6.716901,-6.973109,-0.264457,3.098566,-3.256533,-0.081223,1.715086,1.388989,0.483173,-0.652222,-0.258267,-0.364393,-1.113611,-1.660481,-0.254319,-0.209626,1.002877,0.175479,-0.015108,yes
-37.04536,-21.01488,-5.54882,16.33184,-16.5211,-8.533592,8.851696,-3.294647,-16.7587,-9.519945,12.99749,-2.473471,26.91343,-1.019384,-0.794655,-1.823768,1.488481,-6.471137,-0.613289,1.519329,-7.66677,-6.428328,-2.268653,3.204645,-3.288293,-0.09357,1.667221,1.456522,0.959018,-0.780957,1.922678,-0.290376,-0.614502,0.993042,1.694522,-0.087711,-0.195316,0.927508,0.004682,yes
-36.26952,-20.94969,-7.733411,14.26149,-24.9711,-8.399339,7.913647,0.924912,-15.65909,-11.72511,17.90691,-0.050367,26.78836,-0.223158,-0.147958,-0.657355,-0.21003,-3.105064,-1.348659,-0.437071,-5.943058,-1.284166,0.725587,1.5919,-2.029483,-0.071665,0.822204,1.001263,1.089672,-0.697072,2.508762,-0.358284,-0.025854,2.316792,2.053483,0.522053,-0.797359,1.26258,0.025325,yes
-37.8752,-20.26127,-1.995273,17.37307,-19.00652,-8.263405,11.40407,-3.025272,-13.95944,-16.75466,9.709017,-9.170369,26.73539,-0.354681,0.053751,-0.445177,0.362541,1.598019,-1.282774,2.763433,0.002896,0.568799,-0.427773,0.10775,0.143081,-0.028822,0.01171,0.406907,0.754102,-0.545843,1.016783,-0.300455,0.175851,2.824775,1.510731,0.698087,-0.610357,1.215077,0.034721,yes
-38.51561,-22.31458,-6.826202,15.46403,-18.056,-11.73523,10.89735,-6.789588,-8.315015,-10.67292,9.982052,-5.777184,26.75494,-0.845647,0.585803,0.731069,-0.602847,0.375039,-1.990391,2.261331,1.032224,-0.204254,1.42537,0.660217,1.340681,0.013026,-0.017999,0.222289,0.439471,-0.355376,-0.597835,-0.036022,-0.028888,2.228271,0.421707,-0.169534,-0.360032,0.468036,0.030508,yes
-37.69572,-20.06368,-8.228311,17.54328,-11.98855,-13.27952,21.17701,0.577083,-17.58674,-12.1849,17.49866,1.10534,26.78603,-0.649589,0.873,1.252529,-1.044328,-3.127271,-1.794697,1.049384,2.969466,0.585373,0.871891,0.618704,1.10201,0.037687,0.058729,-0.128483,0.166095,-0.562869,-1.398706,0.241645,-1.034668,0.957578,0.557478,-0.491504,-0.488471,-0.043281,0.020153,yes
-40.58749,-18.11947,-0.961546,11.16215,-26.60489,-15.84324,14.33383,4.284855,-14.86671,-6.883135,17.31317,1.515182,26.82817,-0.165697,0.553864,0.691145,-1.283476,-3.731596,-1.272808,0.275514,3.715014,0.816084,-0.771914,-0.463735,-0.168769,0.04762,0.273276,-0.469022,-0.387288,-0.053677,0.324089,0.786611,-1.133216,0.50673,0.604584,-0.91423,-0.76334,-0.023493,0.009942,yes
-40.0872,-17.99383,1.335045,14.30237,-30.36843,-15.18288,14.93275,6.28484,-7.756733,-14.2901,9.136975,-7.306504,26.88721,-0.40101,-0.572692,0.405259,-2.11149,-3.342193,-0.433343,-1.416999,3.44939,2.846018,-1.78665,-1.772629,0.681401,0.054643,0.405873,-0.241095,0.056066,0.052135,1.695913,1.412564,-0.810959,-0.595488,0.247986,0.728401,-1.073248,0.288672,0.002275,yes
-38.14835,-20.58019,-8.152154,10.6671,-27.52405,-17.14758,15.39705,8.931605,-9.149598,-13.4799,11.84422,-2.415105,26.94246,0.396441,-1.036458,-0.781735,-0.33765,2.102945,1.261985,-2.171556,3.325909,1.688341,-1.816509,-1.960819,1.433521,0.054256,0.617969,0.281618,0.762542,0.220802,2.223445,1.964564,-0.389933,-1.637644,0.416022,2.739271,-1.555974,-0.162419,-0.003206,yes
-40.92034,-21.69678,-2.606711,7.23335,-28.23994,-14.79406,13.56041,15.50066,-6.215204,-17.81977,11.36999,6.477488,27.00211,1.098709,0.462685,2.269301,-1.256567,2.435025,4.000724,-1.781874,0.186578,1.389176,5.036192,-3.998994,1.744226,0.045746,1.092104,0.861931,0.831768,0.118457,2.355736,1.940084,0.31075,-2.466964,0.394262,3.138471,-1.167207,-0.717269,-0.007721,yes
-38.18871,-21.45029,-2.899343,13.00841,-17.15441,-9.727725,4.162225,16.30649,-7.195768,-14.20084,6.392565,1.790789,27.042,2.174287,1.444267,3.571833,-0.606929,4.497023,6.332978,-1.491714,-2.841802,3.624616,9.513021,-7.130422,-1.512277,0.036037,0.792752,0.584529,0.145694,-0.428701,0.967313,-0.037068,0.348505,-1.268585,1.286667,1.602283,0.601439,-0.422533,-0.009842,yes
-34.57348,-15.24536,10.05515,6.848881,-23.37812,1.110807,11.64079,3.530288,-1.78777,11.25134,-8.132163,-0.688323,27.06617,4.170586,2.496597,2.387313,-1.384564,7.23945,6.731583,-0.203169,-5.801576,3.84919,8.240942,-5.023862,-1.432045,0.025149,-0.208054,-0.63938,-1.533816,0.205481,-0.536141,-2.389167,-0.451591,0.805086,0.651365,-2.016828,2.662099,0.064847,-0.01021,yes
-30.45035,-16.58456,3.376083,7.824692,-7.469843,6.564873,8.898285,0.70778,6.759764,19.54965,-14.05681,-6.393582,27.09061,2.824261,0.86923,-0.112273,-2.417157,4.537295,-0.288785,-1.218386,-0.022938,6.891669,4.59253,1.558808,0.908993,0.015345,-1.611709,-1.419405,-1.684822,0.663551,-2.848571,-3.307724,-0.31749,1.695558,-1.359128,-3.867282,3.231282,1.058127,-0.010624,yes
-23.9366,-11.64666,6.192142,2.902389,3.115018,10.71756,10.17653,-5.707861,6.052983,6.509693,-3.524629,3.409447,27.10354,-0.266547,-2.446696,-3.557727,0.675951,-0.265818,-4.634232,-4.176491,2.802577,3.012476,-2.587702,4.966889,0.857825,0.00504,-2.421686,-1.475624,-0.972456,1.379633,-4.041052,-2.574477,0.08551,1.302768,-2.862708,-2.697983,1.740326,0.187672,-0.01049,yes
-29.38585,-18.90349,-1.529207,2.895873,-7.714509,-15.97502,-1.197574,20.81088,23.3422,11.13264,11.88284,4.286869,27.10004,-3.665691,-3.181112,-1.879755,1.680569,-5.993197,-4.522732,-1.092504,1.333911,-2.752668,-4.40907,4.030614,2.633421,-0.007031,-1.467851,-0.190435,0.215867,1.272661,-2.355209,0.057083,1.380245,-0.769754,-3.752758,-1.381946,-0.702635,-0.945531,-0.008825,yes
-36.43846,-26.31938,-5.280846,12.69305,-24.58488,-10.7904,-4.193729,7.491621,4.983393,2.521335,3.732457,-1.739422,27.08666,-4.692866,-2.85635,-1.591228,3.464738,-7.700567,-4.02383,0.161439,0.03384,-5.642179,-0.748174,2.441864,-1.355898,-0.016113,0.040733,0.989179,0.933996,0.180415,0.865138,1.502106,2.058562,-0.754887,-1.472072,0.085527,-1.687406,-1.555027,-0.005293,yes
-42.52787,-25.15376,-0.2862,11.33221,-23.58588,-5.294809,10.62089,0.777594,-6.468781,-0.501514,2.467718,9.347959,27.0639,-2.301834,0.121885,-0.01619,2.551757,-3.521374,-0.308569,3.513872,-2.487337,-7.544795,-3.236967,-0.691853,-2.711798,-0.018204,1.176889,1.026538,0.427564,-0.093847,3.267514,1.871766,1.08775,-0.283221,0.631734,-0.007578,-1.692602,-1.673006,-0.000338,yes
-40.82992,-22.80327,-2.385502,16.00791,-27.45213,-14.7417,5.074492,4.477983,-7.252424,8.585899,13.39225,-5.90059,27.04105,-0.744809,0.847703,0.180468,1.142434,2.82396,0.769216,3.813131,0.938765,-1.95182,-2.746118,-1.108906,-4.2447,-0.01584,1.087925,0.377016,0.34463,-0.541801,3.065343,1.381011,0.035104,0.006349,1.987776,-0.251143,-1.285159,0.287656,0.003752,yes
-38.69929,-20.05212,-3.057831,13.99722,-23.88776,-15.54222,11.73767,9.881011,-8.263867,-8.08448,3.593676,-7.191538,27.03182,0.244726,0.09955,-0.627784,2.372484,5.082109,2.439574,2.520401,-0.534658,-1.439178,-3.44799,-2.657009,-4.287206,-0.008858,0.475802,-0.400946,0.096343,-0.351834,0.881022,0.072952,-1.34668,-0.277378,2.15718,0.598338,-0.205544,2.253192,0.005425,yes
-42.0768,-24.63168,-2.992691,17.07271,-10.31414,-1.820622,14.31354,7.633735,-3.878162,-7.417772,-2.375049,-14.69318,27.02349,-0.52652,-0.960103,0.43772,0.845371,3.324409,1.507151,0.833695,-0.910753,1.243894,-1.898377,-3.001352,0.870085,-0.002027,0.283779,-0.291224,0.008878,-0.347786,-1.364013,-1.051685,-1.727025,-0.853743,0.872642,0.419134,0.260051,2.60679,0.004969,yes
-40.6808,-23.74181,-3.121527,22.66223,-6.74433,0.44252,18.60338,-3.473574,-15.3518,-9.739626,-2.933677,-7.691775,27.02839,-0.03197,-0.978942,0.3369,0.941117,0.633509,-0.312778,-1.729812,-2.949467,1.64325,-0.669147,-0.773352,5.99677,0.002014,0.254128,-0.04213,-0.190786,-0.8114,-1.548393,-1.07834,-1.068453,0.474139,0.996816,0.425033,0.566525,1.108964,0.002878,yes
-42.47177,-25.75894,-0.165056,15.90227,-19.4018,-15.19831,5.810113,6.601508,2.511012,-0.078415,1.64917,-1.300048,27.03263,0.812432,-0.069169,-0.257487,0.119186,-1.771806,-3.113034,-2.696886,-2.122544,0.870176,-2.039871,-0.75048,3.647259,0.003568,0.351863,0.243667,-0.342895,-0.423432,-0.40606,0.124515,-0.085438,1.16254,0.493907,0.396401,0.3624,-1.621148,0.001341,yes
-38.66165,-24.38319,-2.78715,19.28803,-16.17639,-10.41726,7.340326,-4.350209,-3.242205,-15.09989,-2.285193,16.09575,27.03732,0.845889,-0.556565,-1.234112,-1.321422,-0.111751,-0.642033,-1.056572,2.441932,3.731761,-1.252078,-0.949819,-0.130974,0.002733,0.080699,0.278625,-0.087057,-0.239628,0.303681,0.55849,0.476173,1.50027,0.165481,1.253172,0.816611,-2.870378,0.001241,yes
-39.02421,-24.65684,-4.447312,19.35574,-14.45715,-11.95591,6.460631,-2.540668,-5.582083,-14.93699,-6.451691,-8.350641,27.03687,0.793866,0.047043,-0.491248,-0.140518,1.666738,2.294354,0.069886,2.206245,2.669172,0.375091,-1.101118,-4.171784,0.004317,-0.020384,0.329937,0.204273,0.015171,0.675011,0.225704,0.30562,0.674766,-0.250073,1.980365,1.3625,-0.751887,0.002022,yes
-38.17513,-27.07569,-7.150959,14.32838,-9.77541,-4.388851,12.99526,13.30718,7.353546,-8.570724,-3.632342,-4.821348,27.03993,0.380807,0.356077,0.018497,-0.127173,0.432644,-0.224023,-0.732335,2.38749,1.571156,4.389231,3.485021,-4.4456,0.007842,0.094675,0.523096,0.440373,0.236674,0.460711,-0.908158,-0.540397,-0.653011,-1.224457,0.966141,1.244421,1.589391,0.002617,yes
-38.7457,-24.17748,-0.43939,17.6795,-14.2686,-6.740747,3.332075,8.804041,10.559,-1.467544,-3.182844,-11.70042,27.05291,0.943054,1.124193,0.137574,-0.402084,1.33105,-2.193519,-1.330904,1.278508,0.700112,5.041299,3.844599,2.045139,0.011123,0.35817,0.470858,0.205665,-0.509715,0.297429,-1.177532,-0.237737,0.056739,-0.67186,-0.275053,0.422207,2.854514,0.001914,yes
-36.89687,-22.84249,-4.698627,19.49029,-14.10744,-14.14495,5.242928,1.914888,-3.456968,0.111538,13.50549,-4.457365,27.06851,1.244668,1.520338,0.653342,-0.007269,2.35965,-2.938886,-3.058163,-0.359252,-1.405996,1.245524,2.799428,4.70752,0.012417,0.616743,0.410727,0.261666,-1.140797,0.571362,0.396134,0.508385,0.946083,0.717524,-0.643782,-0.572827,2.139221,0.00033,yes
-34.94807,-21.15247,-4.985607,14.76437,-5.63588,-18.04545,3.682278,9.548018,3.323731,5.928368,4.20239,1.693061,27.07819,2.152783,1.819204,0.219654,-2.749047,2.190381,-2.235876,0.044115,3.863311,0.798447,0.571681,1.352712,5.524225,0.011599,1.31142,1.198071,1.521227,-0.685127,0.806118,2.155631,1.980344,1.138795,1.041407,0.426283,0.2637,0.463865,-0.001246,yes
-33.8506,-20.9865,-1.611141,15.7496,-2.293516,-13.43093,-2.470655,11.13893,3.941198,-6.041063,6.672184,12.01951,27.08938,2.85966,2.062207,1.285788,-4.657676,2.859788,1.777827,1.122081,5.825503,5.109609,3.405131,1.866832,4.51096,0.009256,1.769278,1.846095,2.544173,0.327474,1.338563,2.829797,2.833309,0.485308,0.863165,1.826738,0.908104,-0.19863,-0.002437,yes
-29.50492,-16.00945,-0.884862,5.804608,-9.223657,-18.27714,7.409443,23.50858,10.85215,4.467162,6.997368,7.682267,27.10047,6.692657,6.843612,7.427488,-1.502514,5.111569,6.226279,6.480694,3.880106,2.649345,6.092912,5.6294,4.462743,0.006476,1.336727,1.651188,2.648468,1.718974,1.771778,2.423888,1.638173,-1.596582,-0.178642,1.237908,0.55446,-0.279507,-0.002963,yes
