@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-2.485445,16.03907,4.772305,-7.266208,0.555646,-4.973926,4.940258,8.390171,15.77565,13.42181,-2.519896,-1.440248,21.18245,0.389821,-1.723353,-1.043543,-0.986785,-0.961662,0.312325,2.860478,-0.714811,-2.39524,1.080209,0.746442,0.309869,-0.197132,-0.036875,0.237254,0.417326,0.521849,-0.118796,-0.399687,-0.11127,0.474721,0.36176,-0.674659,-0.333495,-0.199486,-0.013534,yes
-2.030118,7.316015,-0.190647,-17.4078,-3.517366,-0.263649,14.5603,3.421544,8.885555,16.86422,-5.824844,-2.586745,20.72401,0.454234,-1.540783,-0.003863,0.748748,-0.71777,-0.047693,2.625014,-0.004285,-2.744359,-1.166117,0.195785,-0.496891,-0.213735,-0.168985,0.401993,0.572642,0.489317,-0.049177,-0.283089,-0.769359,0.22643,0.349675,-1.017165,-0.334421,-0.616478,0.002214,yes
-0.764004,11.78383,2.036065,-7.129336,-2.216157,-5.767441,14.43263,7.300429,7.244499,17.10165,2.864788,0.682345,20.426,0.173239,-0.628368,0.523245,0.754694,-1.677587,-1.506103,2.421859,1.303529,-0.411882,-1.169921,-0.645706,-0.284183,-0.256501,-0.104157,0.414702,0.526652,0.238039,0.525803,0.409503,-0.886138,-0.07925,0.542039,-0.723672,-0.597898,-0.949444,0.068121,yes
-1.074995,10.46278,6.121112,-3.590906,-1.647303,-4.815635,13.31914,8.913617,6.319432,5.751303,-4.233311,-4.985999,20.49199,-0.346811,-0.260883,1.03627,0.589059,-0.849586,-0.193906,-0.767008,-0.591829,-1.638544,-2.880549,-0.229591,-2.475497,-0.156378,0.048828,0.454269,0.249155,0.215537,0.817264,0.867097,-0.275031,0.151794,0.592098,-0.067494,-0.509798,-0.483547,0.138097,yes
-2.096809,11.32385,4.232652,-10.40119,-8.76732,-10.22845,17.67013,12.16178,14.9993,13.12866,-6.544191,-1.661535,20.01595,0.269561,-0.289795,1.069652,0.283254,1.733259,2.432946,0.1258,-0.817289,-0.237951,-1.680935,-2.030359,-3.448048,0.114795,0.256244,0.350105,-0.019137,0.6556,1.125242,1.008915,0.335258,0.387286,0.116025,-0.051024,-0.184139,0.183073,0.143472,yes
-3.097769,6.241591,3.892411,-12.82658,-4.489713,0.997327,9.106507,-1.968277,-3.184569,4.447966,-2.268307,-13.79229,20.14715,0.650215,0.561273,0.968709,2.062152,1.663128,2.318267,2.39789,1.815092,0.129166,-1.248078,-1.66088,-1.332693,0.291102,0.188972,0.37227,-0.327013,0.747333,0.166801,-0.544964,0.553304,0.877363,0.548816,0.396576,-0.041587,1.232871,0.055003,yes
1.595186,12.44545,8.498676,-1.095227,7.871344,3.490808,17.16794,8.654932,10.80675,9.348644,-8.269509,-12.15475,21.1724,0.955945,0.711078,0.461343,3.296144,2.692264,2.282387,2.515702,2.0365,-0.715612,-2.241278,-0.850758,0.059778,0.237119,-0.295068,0.157611,-0.419793,0.176762,-0.970419,-1.452577,-0.528564,0.386487,0.205102,0.687282,0.896971,1.409142,-0.089714,yes
0.330083,12.70834,8.831643,2.066875,-1.650994,-0.083927,25.55968,19.7425,9.061542,1.400921,-11.67505,-6.402858,21.36927,0.254855,1.100032,-0.294638,2.819279,-0.495084,-2.843444,0.804562,2.368092,1.344364,-0.617497,-1.027328,1.934946,0.057473,-0.613719,-0.169625,-0.408079,-0.67648,-0.902314,-1.283578,-1.662836,-0.839815,0.187967,1.31518,1.550235,0.966026,-0.125465,yes
0.968989,11.64586,4.069753,-1.367193,3.27464,1.724114,22.02205,11.48889,5.298187,3.44579,-6.094611,-5.057361,20.59048,-1.008101,0.228883,-0.39764,0.788498,-2.03973,-2.249084,-1.720355,0.838647,0.17996,1.440186,2.137721,1.963841,-0.216962,-0.693037,-0.024075,0.13831,-0.808959,-0.392745,-0.757852,-0.827933,-0.694195,0.407697,1.504431,0.847335,0.604963,-0.057985,yes
-1.510395,12.14154,4.633681,1.405795,-4.66678,-12.33654,10.70226,8.455202,6.291529,4.311907,-8.492395,-7.666258,20.72547,-1.436356,-0.045755,-0.642192,-0.066427,-0.482443,-1.833887,-3.79826,-1.785055,0.621213,3.487089,4.596056,2.545403,-0.109183,-0.512915,-0.101775,0.312893,-0.904856,1.175282,0.564413,0.501134,-0.237051,0.68783,1.435731,-0.060085,-0.267557,0.014753,yes
