@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-25.73661,1.580545,-1.928348,-2.799474,15.75863,5.167522,8.44981,19.72487,15.15716,32.07251,21.70876,1.638861,18.04387,0.060018,-0.088496,0.149802,1.584921,-2.553338,1.626127,0.973773,-3.046068,-2.830426,-6.302142,-3.516737,1.654235,0.029718,0.052008,-0.05843,0.131467,-0.136354,0.189055,-0.537867,0.120394,0.892172,0.575223,0.143151,-0.087575,-0.506352,-0.001868,yes
-25.76855,-1.647584,1.903118,3.381136,0.808141,8.181345,11.61571,7.148479,6.533122,9.31915,15.72689,0.967367,18.47197,0.032135,-0.53326,0.669292,1.802882,-3.571911,-0.429285,1.58181,-1.508673,-1.09498,-5.171328,-4.56862,-0.068024,0.047115,-0.087841,-0.11663,0.099113,-0.275027,1.253573,-0.301976,0.29421,1.815457,0.801671,0.795816,0.346606,-0.443999,-0.017921,yes
-25.42055,2.752131,-3.095069,2.034828,10.46719,11.79124,11.73573,10.78273,5.31704,11.93848,7.11601,10.24578,17.97841,0.334,-0.158264,0.547393,0.794169,-1.098776,-0.035502,1.271724,0.646096,-0.822032,-6.151793,-3.42867,-0.016395,0.011678,-0.468837,-0.304865,0.782574,-0.935765,1.445704,-0.100482,-0.101371,1.859643,0.214721,1.43209,1.234913,-0.291768,0.049442,yes
-25.73396,-1.671549,2.001475,3.797787,0.544801,-0.290766,14.7159,16.65258,14.60231,16.28289,6.16203,-3.004718,18.31217,-0.516177,-0.63676,0.44657,0.605164,2.987248,0.947063,2.295846,4.185137,0.173732,-2.398237,-1.827738,0.269556,-0.050866,-1.258844,-0.591546,2.126722,-2.256527,1.924988,-0.12526,-0.74895,0.895333,-0.750008,2.350786,1.273627,0.479701,0.203697,yes
-24.0839,0.801208,0.75944,0.963044,10.39642,9.226069,13.25833,18.2033,7.012399,-2.168319,9.347832,3.54293,18.18216,-2.010008,-1.56107,4.174031,-2.495043,1.395604,0.435543,0.109903,3.40524,-2.391178,-0.52824,1.287388,0.026608,0.325917,-2.118078,-0.846412,3.44981,-2.901392,0.76985,-1.175751,-1.121513,-1.363142,-0.356732,2.644347,0.651981,0.565617,0.362026,yes
-29.01776,-3.855924,2.208714,6.942848,15.77976,14.19925,22.33364,24.36388,6.554102,4.381367,5.472284,5.666571,18.11577,-5.090079,-2.789586,9.489583,-7.835149,4.805838,-1.291109,-1.582029,1.588421,-4.060446,3.770825,-0.558515,2.308978,0.90848,-1.857235,0.020952,2.570846,-2.729121,-0.612336,-0.41512,-2.243552,-3.377054,1.169876,0.030635,0.325724,0.823394,0.382752,yes
-33.8287,-3.961029,17.67146,-12.01292,9.827724,6.723952,8.476368,23.95328,-2.614744,15.24804,13.89782,6.043179,19.7062,-7.969439,-3.313913,13.27493,-9.492632,1.841178,-4.795171,-2.396905,-4.871256,-0.488604,3.98541,-0.803377,1.791981,1.342136,-0.6334,0.906398,-0.146342,-0.429215,-1.509121,1.449163,-1.397436,-3.128359,2.593709,-2.252326,-0.473644,0.58669,0.152694,yes
-46.31197,-13.23836,40.99338,-28.88998,24.85834,-5.495253,9.19674,21.7197,-0.886349,26.42883,1.094459,7.290046,22.09255,-6.822637,0.34442,8.750349,-9.541647,-0.297221,1.486822,-7.66851,-8.561884,5.071822,-4.501889,0.846264,3.503838,1.354784,0.994036,1.159586,-3.113369,2.424477,-2.028777,1.553533,0.123132,-1.430808,1.558252,-2.61907,-0.354705,-0.426002,-0.176689,yes
-55.28399,-11.07714,47.74178,-28.5837,15.06302,-4.902537,7.842257,-4.830888,8.289606,6.734999,7.51986,11.6911,22.90444,-4.310727,1.403914,3.811939,-3.787871,-3.598472,6.292391,-3.834034,-7.161403,6.011236,-7.653513,-1.783221,2.362626,0.866236,2.107075,0.765378,-4.242615,3.371935,0.069021,-0.078786,1.980883,1.752384,-0.847269,0.188071,-0.435274,-1.166786,-0.396417,yes
-52.40329,1.42423,30.9253,-32.47999,11.67601,27.44661,-15.69185,-4.053452,26.46104,-13.87156,12.89258,20.3618,23.29057,-1.949253,0.649429,-1.345764,1.434854,-2.618221,0.932774,-0.247804,-4.420547,0.480896,-3.505063,-1.842116,-0.106354,0.262987,2.145072,0.091774,-3.347575,2.766749,1.908003,-2.717618,3.583192,3.499119,-2.443921,3.588809,-0.386441,-1.826305,-0.524317,yes
