@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-27.71969,7.607263,10.13154,-5.564013,9.531938,27.76961,-21.6914,22.32693,-5.224549,8.025088,3.67801,-9.283536,27.08497,-3.068684,-2.040737,-2.364445,-6.309382,-4.142212,-3.999018,-4.812762,2.038607,-2.823157,-4.039985,5.117534,0.939312,-0.030164,-0.032636,-0.41247,-0.019066,-0.101493,0.535498,-0.121582,0.280622,-0.599395,0.203338,-0.34048,-0.435505,-0.330651,-0.003965,yes
-35.32673,6.662747,4.667552,-19.98698,-1.486503,21.20766,-38.64708,33.78171,-16.05898,-2.75465,19.48051,-6.436428,27.02659,-3.532384,-3.060862,-2.571599,-7.455567,-4.169232,-4.964088,-4.454196,1.041263,-3.100689,-4.9898,5.04066,0.538859,-0.04439,0.319158,-0.407924,0.277373,0.804125,1.454437,0.399172,1.116134,-1.209362,0.904688,0.173951,-1.328646,-0.406245,-0.003002,yes
-39.25959,-2.124165,1.041309,-29.89944,-5.669903,11.0555,-37.27737,26.79258,-13.92312,-6.784966,21.36443,-6.010531,26.96334,-3.000013,-3.593023,-2.3562,-6.243755,-1.451214,-4.12439,-3.588935,-0.459695,-1.6677,-5.267476,2.978448,-0.513718,-0.042877,0.534911,-0.121521,0.877862,2.046985,1.992555,0.837398,2.469308,-1.397141,1.239549,0.813216,-2.322264,0.008677,-0.003098,yes
-39.61166,-2.831333,1.818659,-30.67414,-3.713301,11.30623,-36.1694,25.30043,-16.37871,-9.518888,20.0381,-8.225745,26.92383,-1.507231,-3.304216,-0.981704,-2.321571,1.784472,-1.940472,0.155992,-2.759051,1.122555,-2.556482,-0.456154,-0.365401,-0.038819,0.47867,0.203001,1.32098,2.619351,1.830579,1.198561,3.469363,-1.118451,1.218606,1.651088,-2.044647,0.808888,-0.001619,yes
-40.57729,-5.610812,-0.225013,-31.43921,3.389267,12.09838,-40.87492,24.2691,-13.40319,-14.93017,18.29146,-10.95747,26.92196,-1.406704,-2.526664,1.229919,1.358546,2.843709,-1.323838,5.228683,-3.046939,1.262964,-1.190564,-3.745377,1.434827,-0.048442,0.496078,0.953988,1.401762,2.110779,0.50906,1.135619,2.511689,-0.547084,0.498898,1.75624,-0.925036,1.040634,0.000891,yes
-42.20404,-8.115011,0.392193,-30.82494,2.906272,10.98386,-36.06835,21.24819,-10.70617,-11.46446,18.73623,-5.789963,26.85318,-1.93569,-2.579035,2.24024,1.840036,2.8362,-0.37156,8.483809,-3.257372,1.527008,1.227185,-1.820664,3.609025,-0.0497,0.486348,1.184005,0.475518,0.912466,-0.418106,1.016203,-0.098471,-0.514159,0.290458,0.694171,0.583497,0.553345,0.005033,yes
-44.99693,-12.11565,7.904136,-23.03131,5.238858,4.597488,-11.18448,13.584,-10.44457,-11.765,3.288482,-0.054285,26.75645,-0.305395,0.814324,3.041636,2.229338,0.56822,0.769248,4.805601,-2.945953,0.624561,1.621893,-0.964479,2.702241,-0.032982,0.816787,1.056285,-0.839745,0.36654,-1.635017,1.417113,-2.696726,-1.031077,1.521086,-0.310782,0.869107,0.362303,-0.000758,yes
-47.0803,-12.47409,8.955282,-25.67791,9.542904,13.19887,-8.595577,14.35612,-10.22298,-4.96555,18.43626,4.367786,26.75808,0.373855,0.945314,0.490026,1.80536,0.831687,2.093999,-0.124822,-5.380338,2.894045,-0.491854,1.070882,1.767619,-0.021384,0.805638,0.275145,-1.302958,0.778135,-2.382257,0.983643,-2.550303,-0.657301,2.249238,-0.504878,-1.364771,-0.014119,-0.004696,yes
-39.66614,0.640348,10.70162,-22.86604,2.912052,14.83711,-30.5833,12.98538,-10.52197,-10.07016,13.61905,-2.525134,26.8046,1.522459,0.992586,-2.093699,3.208584,-4.329117,4.528949,-3.950631,-7.140842,8.184874,-1.884956,-0.845615,4.167044,-0.06639,0.311476,-0.694414,-0.65894,0.490419,-1.703933,0.400602,0.137986,0.548505,1.761987,0.460547,-2.268919,-0.473017,0.006191,yes
-43.00016,-9.766441,1.443578,-21.88078,8.228108,16.33405,-26.99305,-5.354181,3.80276,-14.77115,18.92536,4.283554,26.72219,1.178574,-1.29244,-1.706881,5.241086,-6.626414,2.666807,0.11041,-4.44643,8.993045,0.456221,-8.703949,2.806028,-0.056478,0.179033,-0.046879,0.891139,-0.129565,-0.784884,-0.505722,1.716841,2.07505,-0.25185,1.172415,-1.766049,-1.436196,0.035197,yes
