@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-12.17096,-5.411675,-10.998,-11.72976,-10.0333,-3.742975,-4.073158,-3.910121,5.46326,9.53495,3.249886,11.39305,27.10364,-1.10718,-0.676989,-0.16353,-0.267651,-1.694454,-2.506243,-0.045998,3.04986,-0.392433,-1.637975,2.956825,4.589322,-0.000567,0.232257,0.172031,-0.005056,-0.061181,0.153938,0.500937,0.638954,-0.030298,-0.503298,0.151335,0.337591,-1.188415,0.000362,yes
-15.01144,-9.470088,-15.08131,-12.34395,-9.915043,-7.569745,-6.636324,5.201185,7.212382,13.59121,12.82971,20.805,27.10092,-0.416077,0.231443,0.517947,0.068389,-1.544379,-1.455475,2.188831,3.832377,-2.063936,-2.437975,4.673359,3.06847,0.000185,0.366238,0.164315,-0.116553,-0.287189,0.263128,1.024944,0.520668,-1.236616,-0.452137,0.619397,-0.52085,-2.158149,0.000399,yes
-16.28661,-6.767412,-9.773993,-12.76091,-18.5647,-14.3608,-3.021568,6.783527,2.626534,-0.683053,13.2441,29.63368,27.10216,-0.291448,-0.27105,-0.529548,-0.741574,-0.999805,-0.526941,2.031356,2.507114,-2.07317,-0.481299,3.78651,-0.592327,0.000867,0.292585,-0.108216,-0.410432,-0.404263,0.389153,0.887056,-0.470761,-2.172034,0.093735,1.089539,-1.45821,-2.201461,-0.000005,yes
-12.19351,-3.576591,-9.020269,-10.87223,-13.48949,-5.711439,6.345203,9.904941,-3.438056,2.454076,21.61957,17.61508,27.1053,0.316145,-0.058384,-0.563285,-1.466635,-0.726137,1.628824,1.518664,-2.861849,-1.812747,0.880673,-0.062267,-3.610601,0.00071,-0.017225,-0.361781,-0.420311,-0.130487,0.408427,0.11134,-1.54246,-1.836339,0.792966,0.863463,-1.897055,-0.52952,-0.000492,yes
-15.03716,-9.713673,-16.67626,-16.17348,-13.2451,-7.306834,-0.407142,6.273573,0.422631,12.69702,17.78751,10.02637,27.10579,-0.010365,-1.073154,-1.675075,-1.521455,-0.157812,0.386887,-2.064721,-4.463195,-0.049351,2.150397,-1.966412,-3.078449,-0.000855,0.08552,0.090025,0.256645,0.62266,0.748718,0.220828,-0.943471,-0.477517,0.780964,0.058952,-1.65896,0.449652,-0.000307,yes
-14.05544,-8.288878,-14.4466,-17.97084,-16.20553,-2.952609,-0.350219,-8.853081,-0.749402,11.30453,10.24667,12.55565,27.10266,-0.642744,-1.17641,-1.010846,-0.194107,0.076758,-1.355692,-3.475432,-1.864165,0.888983,0.56349,-1.935457,1.663932,-0.001412,0.147599,0.351453,0.497652,1.123288,1.141626,0.189647,0.036152,1.85673,0.343718,-0.300147,-0.310048,0.273922,0.00033,yes
-15.40747,-9.777039,-15.4362,-16.81889,-17.99574,-13.80578,-9.997463,-6.153439,1.035453,5.643704,9.098494,16.77116,27.09921,0.615594,0.738086,0.977455,1.735461,2.342336,2.069458,-0.188952,-0.37931,0.480784,-0.027945,-3.571693,-0.981333,0.000395,0.195418,0.495226,0.577521,0.744507,0.604845,0.284308,1.070551,2.099578,0.053716,-0.055866,0.510089,-1.185163,0.000586,yes
-15.22207,-9.426958,-14.69453,-11.52006,-10.73038,-9.240426,-6.236798,6.797623,0.700448,8.798184,16.28679,22.56235,27.10153,0.741161,0.793261,0.598708,2.521348,3.73192,1.735773,0.76154,4.379861,-0.359224,0.469109,-0.809866,-3.289547,0.001737,-0.008968,0.132193,0.148932,-0.159938,-0.544953,-0.511354,0.318244,0.121739,0.057383,0.389352,0.960759,-1.436674,-0.000745,yes
-11.37587,-5.454202,-11.66502,-10.72156,-4.270991,6.184366,1.591389,-3.448329,2.101626,13.81047,-3.091019,0.116356,27.10833,0.274771,0.41814,0.40775,0.843355,1.038831,0.262697,1.169548,2.912683,0.843331,1.918259,0.021235,-6.527524,0.000502,-0.647814,-0.568349,-0.30956,-0.804383,-1.791096,-2.223182,-1.692793,-1.840928,-0.155015,0.170647,1.743703,0.785586,-0.002964,yes
-12.36544,-6.483994,-13.33866,-8.412765,-4.408303,-4.268816,-2.336946,11.69367,-3.078608,9.566696,12.2921,4.435316,27.10678,-0.517172,-0.355471,0.018665,-0.547742,-1.996252,-3.00908,-2.563461,-2.901469,0.994623,1.537146,1.071875,-2.74634,-0.005191,-0.700922,-0.602199,-0.180747,-0.77246,-1.718172,-1.803259,-2.258832,-3.646654,-0.778339,-0.681454,0.533827,2.097171,-0.003437,yes
-15.46194,-9.157819,-14.07539,-14.15576,-15.96262,-14.9781,-6.09965,5.961953,7.141638,14.85074,11.20202,-6.802946,27.09909,-1.99431,-1.529295,-0.280323,-0.751906,-3.749057,-6.674024,-6.990415,-5.943286,-0.971215,0.291273,4.205953,2.674993,-0.010962,-0.257598,-0.236641,-0.054625,-0.11432,-0.314243,-0.442278,-1.557396,-2.625059,-1.831693,-1.710001,-0.463825,2.221505,-0.001409,yes
-15.7649,-9.352506,-13.39602,-12.54167,-14.86583,-13.70459,-15.20858,-12.41486,3.153558,15.96377,14.49965,12.2903,27.0802,-1.628909,-1.244017,0.039009,-0.54332,-2.464997,-3.812164,-6.452636,-9.425426,-3.343645,-2.124668,-0.233092,2.59505,-0.009716,0.355835,0.255677,0.014613,0.183861,0.71048,0.957208,0.565638,0.499312,-1.191925,-1.453701,-1.323012,0.12197,0.002172,yes
-19.64769,-11.66642,-13.03795,-12.41664,-17.78751,-22.46786,-26.92487,-21.11049,-5.87053,12.06829,16.83497,9.563828,27.06681,-0.457351,-0.320792,0.124455,0.269544,-0.298013,-1.547152,-4.672843,-6.950635,-6.146001,-4.800839,-1.645406,1.909306,-0.00428,0.758443,0.493647,-0.148306,-0.040446,0.850001,1.706529,2.357988,2.936849,0.875466,0.020586,-1.568972,-1.344038,0.004408,yes
-18.41711,-11.44978,-13.66232,-11.99893,-15.82084,-19.58476,-24.18752,-21.89723,-13.29075,0.334584,8.310163,9.227176,27.07434,0.493526,0.318663,-0.110658,-0.139161,-0.169374,-0.786474,-0.894058,0.098767,-2.377611,-3.185305,-2.617503,-1.753646,0.002328,0.505666,0.282064,-0.297982,-0.342991,0.143585,0.857675,2.323567,3.736091,2.322695,1.48351,-0.050096,-0.914945,0.002862,yes
-16.42258,-9.713143,-13.31996,-13.07942,-16.97518,-19.77378,-24.9744,-24.05004,-15.36621,-1.338856,6.069729,4.275146,27.08062,0.736687,0.157598,-0.947019,-1.156217,-0.646862,0.345778,2.020235,3.978865,2.923099,0.924519,-2.446699,-1.870848,0.005055,-0.061643,-0.098081,-0.187465,-0.299259,-0.293167,0.10747,1.171794,2.002009,2.457559,2.136088,1.008638,0.089753,-0.000524,yes
-14.90982,-8.73583,-13.80831,-12.90609,-16.11886,-18.984,-20.65411,-10.45125,-3.986656,6.740825,6.794752,6.166418,27.08493,0.3024,-0.072892,-0.915165,-1.545393,-1.572649,-0.470253,1.818659,3.79028,3.735278,2.430201,-0.082927,-0.0896,-0.000075,-0.440119,-0.214797,0.150055,0.190471,-0.015187,-0.225892,-0.532464,-1.102051,0.035914,0.8527,1.596295,1.084167,-0.003448,yes
-17.7179,-12.23541,-17.70006,-17.74414,-20.87281,-21.03935,-18.5904,-6.93916,4.092918,13.48776,5.35918,1.739969,27.08679,-0.670001,-0.61542,-0.410618,-0.523637,-1.062212,-1.167911,-0.170232,1.213655,3.085349,3.071849,2.130496,1.526047,-0.005701,-0.488014,-0.107808,0.530411,0.765507,0.486085,-0.335167,-1.578841,-2.773407,-2.195716,-0.722335,1.559869,1.290644,-0.003833,yes
-16.25745,-10.55311,-16.0481,-17.39353,-21.73527,-21.30324,-18.28622,-11.50127,-4.343927,5.072278,8.250802,10.04677,27.07088,-1.003727,-0.368812,0.371415,0.496905,-0.037633,-1.159087,-2.461144,-4.028881,-2.279167,0.004532,3.075373,1.968741,-0.009536,-0.082112,0.195052,0.612469,0.899026,0.928561,0.446823,-0.807034,-1.889724,-1.755583,-0.826121,0.480647,0.46502,-0.000717,yes
-19.09878,-11.88161,-14.25315,-13.45388,-19.47804,-24.45372,-27.0095,-17.45676,0.239163,14.85466,15.99419,9.965205,27.05914,-1.05032,-0.233481,1.061747,1.65017,1.016055,-0.985642,-3.734069,-5.978591,-5.048257,-1.474321,3.773497,3.553204,-0.009381,0.47727,0.436142,0.315865,0.345042,0.658939,1.007633,0.742767,0.276937,-0.406655,-0.911671,-1.132353,-0.465436,0.003206,yes
-19.23802,-10.75679,-13.67468,-12.56669,-17.00442,-23.07226,-28.75028,-25.33686,-13.45561,6.080035,16.85412,11.89751,27.05108,0.082,0.711397,1.410995,1.862835,2.031024,1.672725,-0.434592,-2.062217,-0.975834,0.572682,1.498807,1.221923,-0.001817,0.702243,0.385027,-0.052272,-0.18408,0.154137,0.94374,1.676338,2.272701,1.540301,-0.19013,-1.990434,-1.239155,0.00505,yes
-21.47922,-13.30097,-13.57803,-11.90671,-18.15797,-25.08305,-32.02872,-29.91432,-16.59253,5.612279,19.92501,18.58062,27.04979,1.173484,1.025186,0.648918,0.518608,1.198152,2.454346,2.530325,1.615006,0.400408,-1.770579,-2.742984,-0.427724,0.006468,0.478773,0.070479,-0.385511,-0.721606,-0.569431,0.371154,1.346391,2.146651,1.132829,-0.397368,-1.781809,-1.357192,0.003768,yes
-14.65723,-6.28644,-9.330688,-8.852939,-12.24019,-12.62495,-17.94957,-15.58357,-0.807255,12.55688,13.77942,11.84867,27.06647,1.395587,0.926988,0.316469,0.142284,0.642004,1.83962,2.788349,3.537826,2.698004,-0.797987,-3.618556,-2.236569,0.007791,-0.110092,-0.352354,-0.419938,-0.639959,-0.864645,-0.734465,-0.268432,0.182931,-0.672794,-0.749334,-0.343667,-0.47089,0.000564,yes
-15.52175,-8.990849,-13.18056,-12.71772,-15.86939,-17.40565,-19.75823,-14.25837,-4.082974,2.763341,3.816613,7.851002,27.08378,0.686752,0.01112,-0.318545,-1.097583,-1.136592,0.786682,1.386418,1.954642,-1.221029,-2.775825,-2.576867,-1.503513,0.004652,-0.24527,-0.191412,0.04881,0.008902,-0.206541,-0.271755,-0.402769,-0.578266,-0.466198,0.575645,1.025928,0.223835,-0.001286,yes
-15.23881,-8.276911,-12.29107,-11.44977,-14.93868,-17.71286,-20.94378,-15.47571,-6.220369,3.514571,6.815535,6.079469,27.07304,-0.225094,-0.543339,-0.204966,-0.528865,-1.12483,-1.165765,-1.204796,-1.31738,-3.529087,-2.671366,-0.302588,-0.59463,0.001912,-0.23868,-0.014037,0.282253,0.373155,0.32493,0.257008,0.138601,-0.019869,0.754158,1.672299,1.594313,0.788495,-0.000185,yes
-17.75466,-12.25013,-13.69056,-16.09621,-22.49168,-18.60569,-23.59952,-20.19505,-19.99111,-3.745691,10.52262,13.94766,27.06977,0.757473,0.803292,1.153687,0.898693,1.048863,2.598263,2.513053,1.151281,1.182963,2.044335,0.728674,-0.129518,0.002977,0.040205,0.318486,0.320405,0.617927,0.809352,0.413882,0.746506,1.128712,2.347512,2.174205,1.215477,0.404667,0.001001,yes
-14.66624,-7.373495,-10.10052,-9.808016,-14.5532,-17.85375,-22.05291,-19.20214,-10.49862,2.454567,8.91348,5.827193,27.08304,0.166826,0.460716,0.991619,1.00992,1.173926,2.218872,2.918035,3.84016,5.266799,5.15343,2.70024,1.018908,0.007704,0.12714,0.249794,0.000217,0.139237,0.397395,0.261969,0.720968,1.30773,1.79446,0.942721,0.167929,0.31253,0.000815,yes
-12.02067,-5.426095,-8.507409,-9.045127,-10.81782,-4.343884,-6.638396,-6.638747,3.970965,13.51502,6.411013,7.329552,27.09367,0.691818,1.101523,0.685188,1.222657,1.76079,1.163774,3.057534,5.01943,6.118588,4.182804,1.999103,-0.286947,0.006763,0.021243,0.027262,-0.366873,-0.365914,-0.042358,-0.257753,-0.19853,-0.364523,-0.253013,-0.686122,-0.752551,-0.048909,-0.000518,yes
-17.27168,-9.385351,-9.924556,-9.925712,-14.90598,-13.7494,-14.83417,-3.053055,8.132586,20.65137,22.37254,14.48306,27.09961,0.443435,0.556515,0.030369,0.00534,0.50618,0.861323,2.127802,3.287195,2.9754,0.973002,-0.098157,1.046734,0.004095,0.182716,0.042188,-0.41037,-0.408169,0.037811,0.125072,-0.20532,-1.222031,-1.685266,-1.40572,-1.708547,-0.848407,-0.001668,yes
-12.99285,-5.736593,-10.3526,-9.924076,-13.51134,-14.83899,-11.92122,-3.172439,1.286223,8.069927,13.7886,8.184988,27.09529,0.725384,0.891703,-0.200051,-0.428586,1.170948,1.988274,1.915518,-0.394851,1.063596,0.703937,-1.634882,-0.387977,0.002192,-0.122774,-0.334658,-0.445149,-0.343254,-0.054876,0.188656,-0.35436,-0.882065,-1.87719,-0.883885,-0.929407,-0.578392,-0.001169,yes
-11.96298,-4.435672,-9.026073,-9.34184,-10.67554,-8.299582,-8.772485,-4.499315,5.720754,10.04212,4.733899,10.63315,27.10271,1.063621,0.776567,-0.617612,-0.205306,1.6579,2.431983,2.462444,0.437147,-0.632034,-0.135738,-4.025504,-3.172614,0.001649,-0.295091,-0.487738,-0.423021,-0.008614,0.072295,-0.321792,-0.707552,0.202028,-1.476619,-0.654446,0.227316,-0.309233,-0.000625,yes
-11.0481,-3.44242,-9.956906,-11.47999,-7.078306,2.872574,-0.091649,-7.889871,10.49486,22.33933,7.055923,7.314623,27.10308,-0.232144,-0.681794,-1.216566,-0.388288,0.910548,1.321723,1.118413,2.034128,-1.463646,0.317749,-0.684256,-1.069233,0.002141,-0.301856,-0.271799,0.036454,0.152692,-0.508182,-0.952518,-0.498202,1.135892,-1.227626,-1.627232,1.086202,0.819941,-0.000312,yes
-12.92595,-6.649604,-13.21046,-10.17428,-9.832997,-10.44527,-8.436738,1.491394,0.368097,12.83798,5.611356,-0.944825,27.10396,-0.553257,-1.095427,-1.57648,-0.05788,0.997854,-0.414362,-1.011407,3.082845,-3.144076,-2.106135,0.563107,-0.158802,0.000995,-0.187496,0.007164,0.44444,-0.021323,-0.895701,-0.780896,-0.191984,0.241662,-0.278359,-1.335811,1.147663,1.254472,-0.00032,yes
-13.67209,-8.038596,-14.34324,-11.44929,-9.379868,-7.157535,-6.497028,4.002846,-3.35568,8.260743,9.928596,8.627808,27.10537,0.024545,0.468703,0.461653,0.261163,-1.039939,-1.351143,1.161436,3.961761,-3.818514,-6.447022,1.50182,2.204824,0.000959,0.088138,0.255906,0.65315,-0.003467,-0.730368,-0.281825,0.095225,-0.886582,0.758256,-0.175472,0.1046,0.417848,-0.000528,yes
-13.41727,-7.614718,-14.71531,-9.64659,-4.53549,-5.356339,-10.62683,4.968554,-3.074354,6.55074,6.113099,9.182544,27.10653,-0.002204,0.237141,0.765481,-0.636644,-1.845361,-0.136062,1.48101,0.681639,-0.846393,-3.432406,0.619773,1.462718,0.00064,0.100829,0.089642,0.402462,-0.16445,-0.419999,0.38575,0.276486,-1.791432,1.195014,1.219615,-0.662146,-0.400522,-0.000377,yes
