@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-30.83945,-21.30147,-14.19523,5.064685,9.775436,-18.96901,-16.09721,13.5724,16.58736,0.1388,-17.86928,-7.516361,27.04013,0.714483,0.572483,-1.488096,-1.275199,-2.5051,3.056894,2.019679,-2.675273,0.770553,2.519845,3.168458,4.019958,0.002621,0.10879,-0.074967,0.101751,-0.201073,-0.203486,-1.292378,-0.954019,-0.207769,-1.457989,-0.274784,0.040373,-0.651159,-0.000655,yes
-29.97206,-20.07291,-18.06727,3.100277,8.465908,-0.959921,-8.582229,4.100571,19.24073,3.91647,-10.3661,3.972296,27.04698,1.428801,0.706447,-1.185391,-2.049977,-3.386622,0.997178,0.455401,-3.821032,-3.068006,2.349946,3.475855,3.993179,0.001507,0.018741,-0.055608,0.381879,0.112583,0.014693,-2.016261,-1.39033,0.423391,-1.23412,-0.581568,-0.247933,-1.718979,-0.000701,yes
-27.70073,-19.05333,-19.69969,-0.329105,-2.095297,-12.68908,-9.75631,4.93195,19.11344,10.84919,-5.77857,6.8391,27.04981,0.901276,0.130667,-1.130694,-1.893174,-3.081769,-2.375139,-1.968278,-3.141239,-4.600114,1.230876,3.216623,0.777551,-0.000098,-0.227623,-0.021,0.754674,0.559591,0.226384,-1.561118,-1.034822,0.781861,-0.209016,-1.10769,-0.09854,-1.481133,-0.000379,yes
-25.26481,-18.8933,-17.36996,-2.488307,-1.222305,-17.12308,-16.99066,-1.212534,-0.015709,6.533332,-6.535352,5.271803,27.04283,0.714793,0.51535,0.242597,-0.403295,-2.143301,-4.308393,-2.937995,-0.325335,-2.714715,0.25649,1.904711,-2.953732,0.000476,-0.349447,0.06937,0.91581,0.91565,0.494485,-0.296278,0.085067,1.267876,1.470273,-1.216295,-0.46309,-0.689096,0.000117,yes
-28.6867,-21.23793,-20.19736,-1.606895,-0.789302,-22.76312,-21.73439,0.522757,3.215011,4.98475,-3.701536,-4.27836,27.04172,-0.06663,0.563032,1.571282,0.699414,-1.994839,-2.095914,-1.457735,-0.513815,-0.451174,-1.971877,3.461332,0.087746,0.001243,-0.081388,0.275135,0.614054,0.742347,1.079269,1.030272,0.773573,0.683117,0.91412,-0.859101,-0.900247,0.001726,-0.000558,yes
-25.90511,-16.40386,-16.60546,1.722699,-2.903594,-17.46486,-17.28317,4.678493,13.61637,8.131143,-1.881064,-5.237636,27.05341,0.165521,0.837113,2.04267,1.231979,-1.457661,-0.623822,0.625466,1.204636,2.208888,-2.130155,1.038049,0.8926,0.001423,-0.054753,-0.064606,-0.334817,0.038626,1.587876,1.825177,0.633054,0.040787,-0.097839,-0.066148,-1.01317,0.01363,-0.002447,yes
-27.71373,-17.48289,-12.22553,1.062464,-11.22885,-22.99776,-16.89873,-0.582638,10.04153,0.190903,9.200945,12.53255,27.05074,0.76897,1.34546,1.03954,1.000926,1.971756,0.933938,0.117855,-0.49064,-2.491315,-1.871306,-0.85128,-1.136985,-0.003364,-0.059007,-0.397548,-0.983746,-0.206801,1.574849,1.142004,0.009028,-0.182294,-0.549577,0.905013,-0.876129,-0.468336,-0.002632,yes
-24.92369,-16.58526,-11.14252,2.336907,-3.290835,-20.12487,-16.28115,5.363345,7.615471,-1.720518,-7.796346,1.329348,27.04543,0.02323,-0.198896,-1.165618,-0.360921,3.81278,3.302568,-0.560522,-0.13299,-2.183842,-0.124537,-1.004833,-2.273218,-0.009456,-0.325258,-0.697855,-0.927368,-0.430182,0.379225,0.118814,-0.474212,-0.541871,-0.163567,1.164519,0.35954,0.233695,-0.001139,yes
-25.33256,-14.41993,-17.73112,3.09063,9.2631,-16.76343,-21.64612,-2.272871,-6.241115,0.554051,-5.000294,-13.24678,27.02888,-0.290518,-0.906706,-1.743305,0.461859,3.244183,1.65091,-0.819601,-0.756473,-1.002692,1.550381,0.102129,-0.671024,-0.006476,-0.395733,-0.671949,-0.015867,-0.377274,-1.383838,-0.980644,-0.183915,0.099516,1.596316,0.680016,0.88526,1.333054,0.002224,yes
-26.97955,-18.92981,-19.68075,-1.095988,5.91433,-4.06919,-17.71208,4.85866,10.83848,7.326886,0.195393,-3.714065,27.01705,-0.931026,-1.52608,-1.202747,-0.6494,-0.197748,-0.388239,-1.276865,-1.371802,0.646743,1.981595,2.359044,1.828093,-0.002716,-0.092746,0.091804,0.734049,-0.205327,-1.733755,-1.50986,-0.108951,0.307937,1.624067,-0.343704,0.333699,1.185842,0.004042,yes
-28.13839,-20.84414,-16.67295,5.088205,0.38948,-22.77105,-20.28127,-4.112658,3.416559,3.419107,5.715718,11.69914,27.03255,-0.732566,-1.350694,0.978769,-0.741204,-2.942168,-2.123877,-0.44355,0.626347,4.074975,0.475707,1.893083,3.477628,0.004385,0.246198,0.575929,0.725487,-0.329342,-1.340787,-0.855861,0.086458,0.825563,0.885695,-0.885994,-0.432224,-0.353608,0.001252,yes
-28.1759,-21.00355,-17.68535,-1.908878,0.157235,-19.06226,-23.3479,-0.575773,6.02035,6.754931,-1.359134,-2.003144,27.03002,-0.219479,0.48212,1.143589,-0.786022,-1.762821,-2.359337,-1.2933,0.715286,3.397659,-1.30572,-0.231814,1.581664,0.005326,0.159121,0.555907,0.258894,0.446822,0.128991,-0.289588,0.577726,0.970768,-0.28321,-0.769994,-1.366719,-0.892427,-0.003111,yes
-28.39721,-20.13654,-13.83498,-0.208943,-2.569193,-19.88628,-21.04596,3.576079,16.54283,3.218563,5.242383,3.285904,27.04433,0.5847,0.968839,0.710962,-1.116538,-2.677217,-1.642847,-0.379095,2.327799,2.050322,-1.235931,-0.763563,-2.315849,-0.004235,0.023304,0.251488,-0.166422,1.090489,1.156125,0.147403,0.870989,-0.333587,-1.903281,0.224692,-1.06527,-0.840995,-0.008381,yes
