@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-50.51906,-39.11747,2.83372,8.080776,24.90508,13.23905,12.2344,5.900433,-7.618986,-3.378491,8.644291,4.383647,12.88521,-0.745939,0.210303,-1.074189,0.04193,2.035645,-0.61525,0.457847,1.488622,2.297556,0.647853,1.708721,-1.101879,0.038298,0.104261,-0.139792,0.438659,0.241012,-1.011145,-0.455451,-0.385634,0.560781,0.571303,0.065211,0.136085,0.373105,0.010572,yes
-52.53127,-39.33756,1.552831,6.167159,31.74226,12.55953,21.13506,8.076134,-5.920327,-2.162609,14.96372,3.586392,12.89211,-0.629602,-0.197025,-0.224997,0.554794,0.552096,-2.196895,-1.799239,4.124759,5.044201,0.846574,1.595172,-0.902415,0.058104,0.551684,0.144001,0.565926,0.311459,-1.554813,-0.528025,-0.785403,-0.050478,-0.446546,-0.587531,0.128675,0.619193,0.045887,yes
-53.24266,-37.95591,-1.896781,9.247234,31.66471,10.50255,10.07331,12.25569,3.019465,-0.747167,14.02818,-0.727122,13.07325,-0.282801,-0.284995,0.69451,0.990558,-2.278306,-2.101685,-0.341778,2.974457,3.780748,0.874545,2.445918,0.663913,0.081253,0.978077,0.279612,1.072974,0.016935,-1.42942,-0.806599,-0.850418,-0.550931,-2.274723,-1.734709,0.507524,0.774045,0.138434,yes
-52.30527,-40.68337,4.073985,10.27152,24.28574,3.62282,4.318751,23.3466,12.28279,-0.461284,13.92821,2.426959,13.08171,1.780912,1.177958,0.871094,1.124913,-3.581444,-2.512159,-3.069357,0.493315,-0.676769,-2.403149,1.983498,1.111188,0.246256,0.490523,-0.186,1.332733,-0.060144,-0.272687,-1.0569,-0.685091,-0.976463,-3.156185,-2.080251,0.565892,0.191415,0.223761,yes
-52.04606,-39.86954,5.045694,10.98138,17.24181,7.198978,18.93366,13.13748,2.183195,0.143574,21.39164,8.282927,13.19668,2.939188,0.920873,3.742634,-0.158454,-3.044685,-4.490615,-3.159182,0.549691,-6.215571,-6.400831,4.052176,1.761543,0.636394,-0.15282,-0.642055,1.20765,0.058188,0.681805,-1.347151,-0.855491,-0.544519,-1.680817,-1.115974,-0.217444,-0.68909,0.226617,yes
-44.225,-32.49096,2.437061,10.92465,21.04649,1.650524,1.358095,10.10181,-8.886038,-14.62372,21.19948,4.637309,14.06168,0.212021,-1.729959,4.914604,0.828582,-0.42815,-6.286932,-3.815994,0.454828,-5.738564,-5.916993,3.621505,-0.494153,0.899338,-0.944459,-0.755883,0.628304,0.320998,0.419673,-1.18314,0.788952,-0.326033,0.223007,1.542641,-0.971977,-1.174697,0.088107,yes
-42.58685,-37.44775,17.63485,8.128397,18.06091,-10.96438,-4.242279,21.62654,-17.47397,-25.6701,30.65343,6.97542,15.76524,-0.262457,-2.041311,4.711005,1.429662,-0.445927,-6.950053,-4.245913,0.271107,-2.092442,-2.948402,0.539696,-1.978865,0.887795,-0.737054,0.326769,-0.461422,0.147317,-0.041886,-0.062417,0.974778,-0.154868,1.738666,3.233555,-2.144821,-1.485965,-0.054672,yes
-55.97478,-50.54406,22.35243,15.84092,21.73544,-18.73016,-3.173247,21.37621,-6.581446,-17.13941,27.40483,0.609949,16.29412,-1.34056,-1.120366,3.528426,1.935844,-2.78246,-7.198142,1.418767,-0.997561,-1.623297,3.583843,-1.120145,-2.892094,0.561091,0.056572,1.744647,-0.891446,-0.714465,-0.299104,0.723249,1.230923,0.335516,-0.305834,3.982024,-1.832317,-1.246584,-0.070428,yes
-47.48346,-41.04954,18.64303,15.67156,14.6677,-17.36094,-0.03023,8.855821,-9.43131,-13.34059,20.98744,0.402283,16.51943,0.03021,2.249919,2.128613,0.0245,-2.076961,-4.347093,-0.902674,0.501547,0.420124,5.016526,-4.301102,-4.469312,0.532155,-0.578733,0.962415,-0.925014,-0.986825,0.964825,1.429582,0.438519,0.316339,-1.585563,3.250753,-0.56733,-0.620364,-0.002077,yes
-48.4795,-36.29189,19.5751,16.83229,8.830802,-31.1419,6.345908,11.49937,-21.02385,-2.869264,20.43175,-6.536593,16.49004,0.348546,4.84766,1.748573,-2.041162,-1.108152,-3.972165,0.667,2.017186,-8.524017,10.01066,-3.119682,-5.48185,0.725018,-1.300759,-0.856299,-1.054269,-0.542539,2.110416,2.211302,-1.201556,-0.882278,0.230192,0.728046,0.082663,0.922509,0.026303,yes
