@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute birdornot {yes,no}

@data
-37.85374,-15.71711,-14.81042,-8.507035,-13.90771,-2.725284,-4.526027,-3.19755,-12.1893,-10.71749,0.748129,0.651722,26.09883,-0.419601,2.416804,1.16196,0.017404,0.84493,-3.544178,1.482418,0.778773,3.085715,2.920278,-0.4687,0.635693,-0.000063,0.178783,-0.075808,-0.084658,-0.502132,0.392874,0.904928,-0.927774,-0.509892,0.082638,0.232029,0.658826,0.371226,-0.000057,yes
-42.02107,-10.29891,-16.60751,-2.89405,-9.549752,-11.40662,5.71528,8.798183,2.356382,4.722708,-8.650766,5.335018,26.09898,-0.248027,3.047722,1.418633,-1.562682,3.120575,-1.404432,0.933971,0.926061,4.918443,4.913302,3.545519,2.068184,-0.000212,0.275305,-0.616736,-0.055873,-0.276217,0.121446,1.514817,-1.061444,-0.487188,-0.372587,-0.680371,-0.622971,-0.729443,-0.00004,yes
-37.86809,-6.342195,-8.102067,-11.22651,-11.86204,-16.1055,-2.23459,-5.301554,-4.033568,-3.836193,3.104077,1.488536,26.09844,0.388526,1.722304,0.610335,-1.703215,1.671479,-0.089413,-2.882226,-1.844333,2.582542,3.083913,0.818321,1.775578,-0.000274,0.141017,-1.040078,-0.156609,0.413389,-0.33769,1.627976,-0.1719,-0.149968,-1.114583,-1.300748,-2.204625,-1.431527,0.000037,yes
-39.08671,-5.165964,-11.07143,-14.96071,0.672331,-3.057331,-1.001888,2.484757,8.325046,10.40838,17.29775,10.57423,26.09796,0.552858,-0.319624,1.158407,-0.50337,1.038886,2.302522,-1.642478,-0.345613,1.474366,-0.563392,-4.227064,-3.581463,-0.000157,-0.02447,-1.195741,-0.628146,0.68437,-1.587707,0.305332,0.210794,-0.373175,-2.236021,-2.350493,-2.73863,-1.47514,0.000106,yes
-37.3783,-9.67207,-14.52678,-10.98978,-10.66136,-7.346992,-15.57857,-9.262503,-2.260926,1.859243,-8.134524,6.910007,26.09797,-0.114957,-1.099914,0.509026,1.554695,0.197324,2.742226,1.911141,0.664768,-0.765165,-0.845114,-7.605531,-3.69712,0.000094,-0.233667,-0.783569,-0.770869,0.28998,-0.805119,-0.425679,0.692776,0.627267,-1.327922,-1.28469,0.043511,0.480477,0.000122,yes
-39.50167,-10.23209,-7.603114,-5.529265,-4.955664,-4.273265,4.17488,9.050593,8.841891,-0.94197,-24.16679,-15.28303,26.09843,-0.118635,-1.519874,-1.671442,0.230213,-4.080883,-1.29359,-0.408741,-2.194366,-4.587809,-4.874651,-5.935706,-2.571169,0.000134,-0.085437,-0.148934,-1.018002,-0.556904,-0.308065,-0.938348,-0.494851,-0.078178,-0.832398,0.202994,2.924881,2.603807,-0.00064,yes
-38.23539,-9.3087,-7.291092,-8.168755,-8.061426,-1.78641,4.73273,-5.26063,-8.117813,-2.386591,-14.19131,-4.068433,26.09867,-0.444065,-1.595417,-1.829085,-0.620105,0.20577,-0.419751,-0.035217,2.216377,-1.025979,-1.183909,1.890199,3.672815,0.000188,0.079375,-0.035288,-0.759852,-0.73589,0.819594,-0.430614,-0.939432,0.312202,0.285919,2.10331,3.608551,1.567891,-0.004519,yes
-39.25134,-12.94702,-23.04648,-15.22015,-21.03205,-12.30557,-13.20124,-10.48801,-11.68555,-11.84196,-9.35239,3.207608,26.09828,0.290229,-0.816543,-2.762545,-2.200489,-0.505664,-0.808227,-3.143556,-1.512305,-2.557216,0.620975,5.649477,5.752607,-0.003405,0.188799,0.117613,0.326378,0.153065,2.754802,0.94302,0.022485,-0.607848,0.922475,4.496407,2.122131,-1.191635,-0.01258,yes
-39.72379,-16.29169,-15.95052,-9.244857,-1.594314,-5.429595,-7.066595,11.58868,2.872904,1.389695,-6.090729,16.02876,26.09899,0.077486,-1.628019,-2.744684,-0.909401,2.507686,0.346476,-1.418609,1.884747,-0.350868,6.923625,4.644633,-0.019554,-0.020734,0.278774,0.307827,0.746838,0.917893,2.919205,1.67326,0.325251,-3.359179,0.460575,4.656652,-0.452871,-3.643239,-0.01981,yes
-37.30633,-10.82331,-17.08612,-15.99366,-10.71754,-6.492809,-5.64324,-6.935585,-9.439549,0.274764,0.030306,3.431408,26.08125,0.564587,-0.915507,0.418249,1.140185,8.542172,3.038394,0.395378,-5.06779,-0.312992,13.55362,3.297731,-6.683157,-0.052305,0.269366,0.251769,1.520765,1.148059,2.642538,1.77491,0.873502,-2.281862,0.44315,3.133386,-2.350987,-2.429857,-0.020022,yes
