@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-15.04543,12.89246,11.83749,8.13201,14.15172,25.65574,18.10789,20.68577,23.02342,15.4535,20.2514,37.74321,26.94345,-4.865079,-6.116867,-5.246331,-0.329464,-2.024705,-4.663188,-1.570432,0.818089,-2.736082,-6.928012,-3.357325,-5.442971,-0.006414,-0.64359,-0.725963,-0.174126,0.153043,-0.073472,-1.723093,-2.297868,0.886425,0.290137,-0.796678,0.040492,1.112627,-0.004463,yes
-28.50279,1.8608,-6.505074,10.88459,9.882326,19.84222,25.45916,21.09979,12.77653,6.003739,15.74775,22.52439,26.93501,-6.956691,-8.950071,-6.378531,-0.413193,-2.991945,-8.810817,-7.319671,1.888354,-2.920406,-10.03887,-3.540351,-4.227302,-0.014852,-0.042169,0.142314,0.591846,0.163043,0.034715,-1.65475,-2.199775,0.902234,0.523101,-0.333872,0.149358,2.280108,-0.006139,yes
-32.64215,-12.17605,-5.222883,5.108403,6.162893,5.246552,6.580101,24.56921,14.46646,-14.46167,5.716607,18.13776,26.9156,-7.037223,-8.330079,-5.550861,0.477618,-1.908447,-11.20484,-10.18515,4.715083,-1.193235,-9.355974,-3.063353,-0.487672,-0.024511,0.86356,1.655621,1.247452,0.336695,0.345266,-0.188952,0.034863,0.257757,0.102995,0.869964,0.463679,2.463616,-0.004827,yes
-41.03053,-19.32365,-11.52498,7.577849,3.18641,-8.193755,-12.72656,28.18582,12.69987,-19.78325,9.817047,26.40943,26.88312,-3.989853,-4.298693,-2.134838,0.082211,-1.909258,-9.666113,-8.261949,3.380761,-0.891998,-7.383392,-2.757524,3.479919,-0.028061,1.930785,2.902377,1.952353,0.325475,0.503605,2.042124,3.110437,-1.019032,-0.04302,2.033265,0.512402,1.325432,0.000317,yes
-43.96768,-18.16571,-13.40687,12.17347,7.957443,-16.35047,-13.725,40.71817,17.09558,-18.43287,7.89999,33.36234,26.84685,-2.0307,-0.164451,-1.130919,1.106309,-0.83972,-5.1803,-0.924976,1.360668,-3.235312,-3.905933,-1.430345,3.021499,-0.023947,1.970013,2.41554,1.70531,-0.135443,0.104643,3.311807,3.807185,-2.198426,-0.503412,1.671293,0.239581,-0.180613,0.005801,yes
-42.78929,-16.63783,-13.08727,7.76311,-0.56124,-17.68983,-5.698031,29.92911,7.001977,-28.92762,0.868437,32.3117,26.82909,0.193971,1.478999,1.173261,0.899836,-1.008285,-1.612467,3.602427,-1.529599,-2.114469,-2.597566,-1.794846,0.645273,-0.013547,1.129117,0.920903,0.654144,-0.366787,0.31627,2.874403,2.375056,-1.266018,-0.243334,1.503465,0.216019,-1.11671,0.008223,yes
-41.91627,-14.34122,-10.09633,10.54732,3.838119,-15.90691,-1.559044,30.50091,1.138849,-29.41915,3.039188,30.29412,26.82288,0.720931,0.858773,1.321638,-0.608409,-1.835718,1.327373,2.918588,-3.821866,-3.099061,-3.392425,-2.346787,0.026585,-0.002762,0.368322,-0.388949,-0.150256,-0.691492,0.380944,1.830851,0.33473,0.28114,0.652646,1.255977,-0.018346,-1.129597,0.007013,yes
-41.08638,-13.8409,-7.313938,12.89011,0.204646,-16.47787,-0.797408,25.64646,10.10589,-27.27794,3.273221,31.1699,26.82736,0.279918,-0.205789,-0.090396,-0.894366,0.17009,1.452063,1.691549,-0.358061,-2.176792,-0.122822,-1.219205,-0.606174,0.002461,-0.187532,-0.706604,-0.776205,-0.488963,0.645255,0.614245,-0.49456,1.295966,0.548795,1.161803,0.123009,-0.902398,0.003837,yes
-41.21448,-15.27032,-9.685342,6.567926,-1.604091,-10.31958,-1.582373,23.75017,0.048312,-36.21983,-5.036338,34.06616,26.8339,-0.232064,-1.266801,-1.25037,-1.454052,0.47581,2.441693,1.704115,2.180597,0.059079,1.136582,-1.809896,-2.000762,0.003115,-0.23548,-0.294556,-0.429209,0.329207,0.602165,-0.324716,-0.585301,1.545424,1.52532,1.315992,0.72835,-0.502465,0.001418,yes
-41.7406,-17.20223,-13.74474,5.280978,3.010315,-13.22318,2.771378,31.51418,-3.336714,-26.14139,-1.189826,27.39481,26.83588,-0.267191,-0.991232,-1.421759,-1.122157,1.062227,0.901597,1.736863,1.949002,-0.949566,0.946945,-1.448248,-2.853042,0.002699,-0.042978,0.353675,0.358778,0.776761,-0.162686,-0.623033,-1.009408,0.5473,1.849918,0.245098,0.902855,0.464243,0.000869,yes
