@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-14.10886,1.348232,-7.107399,-15.95502,0.191453,6.968328,6.030496,14.32388,0.087944,-2.612086,9.610212,9.243633,17.45971,-0.281414,1.804162,1.319836,2.181166,-1.31237,-2.941841,-0.33002,0.088913,0.814701,-0.97817,-0.237944,-4.059663,-0.003266,0.00161,-0.379836,-0.487016,-0.374058,-0.067389,0.492088,-0.323451,-0.196957,0.434091,0.503661,-0.157336,0.762172,-0.033519,yes
-11.43615,6.874063,1.621574,-9.130883,0.852206,4.102507,2.229746,11.19234,-6.08132,-1.28653,15.5173,0.41231,17.4922,-0.036505,1.781181,1.004191,1.873235,-2.17152,-2.991584,-2.283076,-1.972074,1.530955,-0.008071,-1.738745,-4.037451,-0.079049,-0.010112,-0.783919,-1.005547,-0.890715,0.373577,1.14169,0.23476,0.311392,0.550475,0.460945,-0.480518,1.878786,-0.024023,yes
-16.85229,7.606125,-4.872704,-8.46126,-6.700772,-6.307968,6.280773,16.33421,7.246082,-8.165712,5.466948,-6.639019,17.42713,-0.395819,-0.08353,-0.957423,0.464844,-1.219741,-0.456532,-0.970745,0.134623,2.627027,1.055086,-0.274224,-0.259908,-0.132968,0.231906,-1.082434,-1.184316,-1.179866,1.05144,1.792961,1.066469,0.374947,-0.586525,-0.258957,-0.529569,2.852491,0.073538,yes
-12.91967,7.125192,-3.203789,-10.33572,-7.220033,-1.351443,-5.51002,3.45834,4.163651,0.124371,2.988118,-3.002297,17.08076,-0.274773,-1.171589,-2.569267,-1.414245,0.509199,1.523953,1.164141,1.623017,2.660913,0.309929,-2.622393,3.434389,-0.05853,0.306773,-1.434823,-1.382819,-1.048317,1.95752,2.1285,2.372528,0.35145,-2.678233,-1.944329,-0.164025,2.761464,0.300117,yes
-15.3462,0.805018,-9.481833,-13.02838,-1.871132,7.412641,5.046655,18.86399,8.100595,1.957895,14.50368,9.6514,17.00059,0.997251,-2.131623,-2.815015,-2.074422,2.604471,3.765197,3.278716,0.166103,-2.682904,-2.431956,-2.443966,6.466874,0.354165,0.631475,-1.597206,-1.210957,-0.490181,2.330758,2.281313,2.293894,-1.292469,-4.408379,-2.777153,0.618676,1.799044,0.508597,yes
-13.56306,4.416672,-8.920195,-13.91855,0.98338,4.861968,8.667509,18.04254,6.795992,-4.798689,-2.113034,9.439046,17.41282,0.800825,-4.368886,-4.981107,-2.098715,5.703975,5.54005,7.454834,-0.230565,-9.205244,-7.986196,-1.474001,6.406476,1.177972,0.486082,-2.07483,-0.978925,0.351829,2.084631,2.375235,1.528311,-2.20835,-4.719253,-1.31409,3.501487,0.943003,0.534305,yes
-11.54434,-1.697728,-16.08958,-17.04196,2.219876,9.411312,15.58559,9.87263,-7.484607,-17.86396,-4.202307,19.47468,19.03193,2.223755,-6.470912,-5.806287,-1.643826,7.836663,8.941985,7.353377,-5.400931,-13.48179,-8.682616,2.244957,7.249269,1.791764,0.10524,-1.571699,-0.288263,1.457898,1.254346,1.078878,-0.155818,-2.311737,-2.446895,2.240276,5.456781,-0.508158,0.285562,yes
-10.81647,-13.46786,-24.80545,-18.82251,19.25434,25.34947,26.49468,6.801195,-34.06997,-29.89568,4.971109,24.11844,21.95495,1.542386,-9.376096,-5.968257,0.129603,8.316259,10.81174,6.768365,-6.635218,-15.53591,-3.135193,12.54058,7.758208,1.894194,-0.0678,-0.184747,1.009404,2.393848,-0.582223,-1.139655,-2.801208,-2.527877,1.362199,6.048358,4.565199,-2.224576,-0.13375,yes
-5.600712,-22.60727,-30.57064,-18.79553,28.17671,41.87881,32.89995,-2.519993,-38.87537,-28.90669,22.1864,38.55804,23.68835,1.15267,-7.486514,-3.762756,4.100909,7.570058,6.523746,2.842858,-8.190254,-11.75205,6.343925,17.83265,3.250217,1.423865,-0.486315,1.163728,1.830487,2.419622,-1.976699,-3.276007,-4.49281,-1.9384,4.292129,7.042821,0.767083,-4.840405,-0.428649,yes
-8.822945,-32.00904,-31.52095,-12.39375,29.58626,42.6869,33.85215,-8.937243,-55.18817,-14.95329,47.39553,38.6884,24.55558,0.997367,-4.784818,-0.955853,6.998158,2.926163,1.050893,-4.295944,-11.47529,-3.259122,14.74232,13.55815,-2.716878,0.69317,-0.34126,2.152334,2.019854,1.126118,-2.115496,-3.795493,-5.131782,-0.999912,5.989359,4.954938,-4.538161,-6.145949,-0.491637,yes
