@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-38.28394,-20.01661,-25.47393,-7.63605,24.90299,-20.99178,-3.215117,12.65525,-13.3649,12.91883,-31.51826,13.63569,25.72897,0.933697,1.781178,2.395928,1.018965,-7.246034,-2.399327,-1.019084,0.540217,-0.263365,-3.958848,2.548053,1.421292,-0.121603,0.021049,0.455504,0.740508,0.767876,-0.743179,0.20725,-0.302047,-0.652546,-0.953732,-0.345916,1.352331,0.276107,-0.0173,yes
-36.68748,-16.85737,-22.57663,-8.849029,11.89846,-28.31747,-9.094525,8.566094,-15.72476,0.383636,-34.85846,16.64117,25.44747,1.163686,3.158056,4.21583,2.279394,-10.63932,-2.842399,-2.433237,-0.647017,-1.321324,-5.113118,6.522078,3.646417,-0.185523,-0.14582,0.385734,0.953184,1.446455,0.558103,0.843955,0.642165,-0.216306,-1.765847,0.986102,1.820594,-0.51027,0.000854,yes
-34.41368,-12.69034,-14.94294,-1.934736,-4.82491,-29.32557,-5.370832,17.40091,-13.50179,-0.607807,-17.1079,19.23941,25.2617,0.923947,3.370258,5.188516,4.228131,-9.265284,-1.141541,-1.822245,-2.128895,-4.503045,-5.111292,7.322693,1.689266,-0.176146,-0.308917,-0.102528,0.462127,1.064476,2.088052,1.283993,1.549409,0.143093,-1.740211,2.326077,0.765007,-2.651255,0.029743,yes
-34.40063,-7.889461,-9.660275,0.910264,-13.42968,-31.03688,-14.30344,7.04733,-19.90307,-5.883434,-6.113055,29.06592,25.03498,0.209475,2.915309,5.765553,6.646655,-3.445895,1.191557,2.593319,0.793244,-6.972758,1.547886,9.263702,-1.264046,-0.090062,-0.350776,-0.970261,-0.935529,-0.817315,2.440114,1.87909,3.07886,0.961635,-0.29345,3.168872,-0.819607,-4.98195,0.054506,yes
-34.80762,-7.649272,-5.989527,8.624959,-8.75936,-25.33978,-9.721882,2.770155,-33.79097,-9.504091,-9.277502,15.86965,25.05448,-0.13378,1.38991,3.9317,4.157715,-0.40249,2.00366,4.214682,0.535554,-6.138704,4.341037,5.002275,-9.379751,-0.020616,-0.240404,-1.375997,-2.175393,-3.271121,0.665031,1.909787,3.108419,0.703659,2.106637,2.408061,-1.368869,-4.561859,0.041186,yes
-35.44313,-4.801355,1.774429,19.1044,-3.363794,-24.35258,6.047594,19.84769,-40.44397,12.57121,7.544855,12.00582,25.10077,-0.061332,-0.703075,0.166592,-1.771974,-2.870149,4.98045,9.942599,2.828931,-1.970743,6.005081,3.584252,-15.72882,0.009241,-0.106972,-1.352458,-2.598506,-4.512918,-0.762651,1.565882,0.755239,-1.534839,3.484715,-0.439883,-2.131921,-1.508423,0.012153,yes
-34.56133,-7.284842,-1.001793,9.756771,-11.8703,-22.64942,5.527057,13.6785,-33.92486,11.87006,1.074514,-19.12929,25.12573,-0.14267,-1.700537,-2.888968,-7.918157,-6.228003,6.512946,10.04521,0.371556,3.529134,4.700413,3.318071,-13.88764,-0.019867,-0.159819,-0.676149,-1.367905,-2.595788,0.543522,0.830533,-2.385718,-3.367949,2.529974,-1.713053,-1.56055,3.543818,0.00055,yes
-34.83044,-11.58705,-11.32118,-8.515513,-26.22495,-7.479812,27.78508,15.73781,-29.68984,13.4549,6.632197,-32.07872,25.04557,-0.32094,-2.301757,-3.816642,-9.879995,-4.346394,6.766324,3.454252,-6.798954,5.616895,-0.831218,-0.553799,-6.552214,-0.029669,-0.254905,0.193227,0.818043,0.846746,3.344554,-0.714567,-5.616525,-3.744295,1.202218,-1.90925,-1.992966,6.133588,0.013013,yes
-35.82732,-12.75911,-13.88656,-17.15587,-28.4688,-1.211435,29.63542,6.682873,-21.52236,13.55613,7.769182,-31.52629,24.98274,-0.803069,-1.191491,-0.91621,-4.767212,3.053242,5.263388,-4.469737,-11.49025,2.71735,-0.80608,-0.731449,3.751034,0.001589,-0.250518,0.573181,2.059124,2.885419,4.210402,-1.816244,-5.220141,-0.770798,0.281916,-1.518207,-2.128426,5.428596,0.030455,yes
-36.41484,-13.57301,-10.86639,-16.83926,-16.79651,-1.239951,11.26467,-10.64927,-18.56074,7.57208,1.428525,-14.55675,25.02391,-1.005657,0.008539,3.270427,0.886284,9.211999,2.032395,-10.88255,-9.961641,4.446239,-0.787924,-4.355817,6.119782,0.06358,-0.186484,0.512986,1.867372,2.385014,2.019711,-2.164825,-1.807589,3.065779,0.040065,-0.689503,-0.66877,2.779204,0.02599,yes
