@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-20.8689,-14.84324,-15.12833,-11.87778,-11.15322,-6.356092,-4.954893,5.510564,30.08054,35.63364,28.18139,14.59637,26.3571,-0.471164,-0.383295,-0.814801,-1.426086,-2.28331,-2.078804,-0.046759,1.100455,-1.62106,-2.2207,-2.965006,-0.520375,-0.0242,-0.520653,-0.086386,0.156718,-0.302846,-0.821785,-0.87475,-0.007467,1.044494,0.630699,-0.307773,0.108277,-0.084533,-0.006115,yes
-20.3404,-14.71051,-17.13582,-13.96727,-12.69491,-6.331995,-4.939764,3.020346,26.46177,35.06986,22.19242,14.11192,26.30848,-1.614729,-0.589212,-0.470441,-2.168125,-4.29079,-3.974926,0.322161,3.724712,-0.945092,-3.327193,-2.703927,-1.071679,-0.038526,-0.688459,-0.145473,0.243795,-0.323371,-0.834288,-0.895506,0.005685,1.10797,1.07033,0.173813,1.041082,0.321321,-0.006298,yes
-23.48897,-16.82609,-18.19859,-17.96346,-21.79893,-16.76216,-5.196251,12.25795,23.78463,24.81203,16.35084,12.23672,26.26041,-2.502647,-0.712265,-0.203393,-2.569296,-5.388495,-5.504491,-0.268553,5.010795,1.194453,-3.206315,-2.554163,-0.667387,-0.04761,-0.378807,0.022375,0.219661,-0.11717,-0.177129,-0.174937,0.04525,0.369077,0.986809,0.525562,1.23843,0.560891,-0.002653,yes
-27.63251,-16.79788,-15.94541,-19.67556,-27.28432,-21.02769,-3.223411,20.76044,28.50304,24.40848,20.57703,10.4178,26.21281,-2.897719,-0.946173,0.098471,-2.471334,-4.902159,-4.843491,0.092564,4.685136,2.322832,-0.858828,2.034984,1.159735,-0.043986,0.305287,0.235885,0.051153,0.191915,0.838027,0.858982,0.103087,-0.837505,0.218015,0.555808,0.760145,0.358925,0.004644,yes
-29.73608,-17.36088,-16.7405,-21.87011,-30.80099,-26.5307,-7.155836,21.69449,35.03218,24.93276,16.21827,13.10649,26.16688,-1.723706,-0.092938,-0.000953,-1.86033,-2.863271,-2.519207,0.294292,2.465626,1.679025,-0.827071,0.857688,1.168374,-0.034738,0.787973,0.562293,-0.010209,0.412302,1.107248,1.164546,0.065455,-1.270072,-0.507711,-0.12422,-0.696621,-0.147075,0.009385,yes
-31.70544,-19.17398,-17.37251,-24.37061,-32.70467,-25.66518,-3.497153,21.72775,32.45216,30.71536,32.43362,19.4757,26.13531,-0.477764,0.280547,-0.315897,-1.563033,-1.363268,-1.172661,0.556174,0.809773,-0.097304,-1.737777,-0.609125,-0.194932,-0.021744,0.856706,0.559196,0.004036,0.59111,1.144557,0.90212,-0.107994,-0.979984,-0.529435,-0.579896,-1.75443,-0.854217,0.00833,yes
-30.07103,-16.10273,-17.4898,-24.91758,-33.40511,-27.03945,-3.587923,24.10242,30.2052,17.52324,14.71099,13.54963,26.12548,0.227239,1.485841,-0.047252,-0.96194,-1.6217,-1.517178,-0.173085,0.598119,-0.134034,-3.387939,-4.715213,-0.72543,-0.011806,0.44803,0.041169,0.040874,0.758894,1.111536,0.830145,0.036463,-0.381398,-0.331177,0.143753,-0.340955,-0.873387,0.00131,yes
-29.85386,-16.02423,-17.15024,-25.96699,-32.7986,-26.63662,-2.226497,23.60534,30.43001,19.42435,18.28504,9.221566,26.1248,0.410339,1.060418,0.141798,0.035019,0.199842,-0.833907,-0.21372,0.718971,0.582184,-2.477871,-3.950717,-2.164447,-0.0138,0.060485,-0.279796,-0.000842,0.690312,0.983508,0.692722,-0.022704,-0.006185,-0.142508,0.544275,0.683101,-0.369537,-0.008551,yes
-29.52568,-11.50655,-17.0879,-25.88162,-38.86253,-33.63087,-8.65659,23.7463,35.37308,13.63856,-0.283504,14.60641,26.11311,0.072393,-0.27703,-0.025431,1.135113,1.912853,1.462142,0.861554,0.604038,-0.316603,0.26174,0.823707,-2.213804,-0.032159,-0.136814,-0.442717,-0.059294,0.48227,0.872631,0.583048,0.115353,0.3066,-0.205383,0.552694,1.452218,0.065275,-0.013238,yes
-29.92643,-16.16998,-16.86447,-23.71349,-28.97675,-26.539,-2.031418,25.50067,32.77914,20.26834,20.17728,8.12508,26.07249,-0.097917,-0.236999,-0.331017,0.839999,1.786996,0.801289,-0.074665,0.77589,-0.718559,-0.841242,0.036919,-1.298431,-0.054325,0.003467,-0.062419,0.025909,0.33602,0.210759,0.202588,-0.059162,0.117154,-0.238045,-0.040775,0.094377,0.479023,-0.006554,yes
