@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-17.46666,-8.505349,-9.494176,-15.17614,-16.97258,-2.390768,-7.204871,-2.067097,4.36081,5.753935,7.609256,-5.525142,26.07619,-0.624816,-0.59858,-0.936394,-0.133252,-0.031174,-6.126821,-3.519009,-3.487106,-1.927484,-0.833348,-1.16826,1.568407,-0.055997,-0.016669,-0.010209,0.30303,0.41808,0.316705,0.482099,0.614325,1.153029,0.932813,0.079188,0.236713,0.130393,-0.013736,yes
-16.28263,-6.829923,-11.3037,-14.2169,-15.06618,-12.8169,-11.30055,-14.11993,-3.158619,11.36529,2.663105,-3.512169,25.96798,-1.052916,-0.833121,-0.630156,0.130125,0.542531,-6.26677,-2.37112,-0.902498,-0.163333,-1.40627,0.376334,2.176842,-0.093094,0.080763,0.01899,0.468055,0.461308,0.389327,1.736019,1.098683,1.69408,1.409252,0.465666,-0.165932,-0.1155,-0.009984,yes
-21.18275,-12.33596,-13.27138,-16.32202,-18.08165,-27.81181,-22.75208,-13.47621,-1.516896,-1.218482,4.24103,1.310406,25.85032,-0.494109,-0.532356,0.425637,1.825461,1.2655,-3.646353,-1.021329,0.985735,1.854504,-0.150947,-0.756995,1.916156,-0.106127,0.385843,0.35769,0.487269,0.430991,0.296882,2.664847,1.459042,1.565054,1.110054,0.821488,-0.54873,-0.272948,0.004306,yes
-20.87319,-10.75565,-10.75635,-13.95257,-13.70539,-21.0141,-11.28687,-0.875028,6.482998,2.208794,11.17504,1.941293,25.72366,-0.286353,-0.536743,0.722868,1.193933,1.267125,1.313039,0.725566,2.746876,3.22778,1.153781,-2.203551,0.817031,-0.08085,0.417181,0.556016,0.165245,0.0465,-0.318341,2.112994,0.581899,0.209482,-0.092486,0.41893,-0.690143,0.013348,0.023519,yes
-17.64192,-9.204267,-7.639666,-6.180995,-11.32548,-16.52394,-12.31835,-3.760875,8.812522,9.57745,-0.431686,1.328907,25.66772,0.92112,1.041681,0.823437,1.489799,1.090936,3.40751,2.227858,2.513476,1.927228,1.994067,-2.621967,0.883574,-0.040589,0.063862,0.422602,-0.25346,-0.616954,-0.980926,0.424464,-0.121845,-0.439243,-1.069757,-0.634226,0.311269,0.27342,0.030793,yes
-19.48481,-11.07948,-10.50522,-13.31774,-12.10865,-11.89564,-12.88958,-5.243216,7.815571,11.73623,-6.018291,0.563735,25.65503,0.325373,1.15994,-0.002829,0.530456,-0.961893,0.771269,-1.086217,-0.61896,-0.662123,-0.384125,-2.141894,2.759873,-0.008269,-0.18695,0.006245,-0.32164,-0.5564,-1.099656,-1.226938,-0.520141,-0.515345,-0.968291,-0.851854,0.953729,-0.140915,0.02736,yes
-17.27134,-6.965638,-9.279766,-9.190434,-13.42534,-15.33348,-10.81143,1.275262,7.452957,3.988137,-0.272141,6.417052,25.68168,-0.480664,0.732314,-0.478815,-0.927571,-2.524622,-1.253149,-0.724663,0.472438,-1.549328,-2.553125,0.768522,2.311834,0.011549,-0.422035,-0.79436,-0.498809,-0.682677,-0.831752,-1.397035,-0.187611,0.036865,0.063103,-0.337013,0.818873,-0.800576,0.022933,yes
-19.43162,-6.075261,-9.950448,-9.795568,-17.46492,-17.75298,-17.47142,-6.487894,3.852166,3.082825,0.385796,13.19658,25.67533,-0.52021,-0.350835,-0.234204,-0.379382,-2.423375,-2.491319,-0.398877,1.190668,0.124604,-0.831894,0.869849,-0.601674,0.029882,-0.08369,-0.973481,-0.525069,-0.393799,0.020132,-0.426206,0.772506,0.684727,0.945331,0.577403,0.24008,-1.48034,0.020735,yes
-20.07184,-8.044806,-10.31112,-12.57994,-21.27045,-19.86101,-13.65075,-0.776348,3.047582,1.138526,0.208882,6.57165,25.71531,-0.766263,-2.17473,-1.554921,-1.468665,-2.337083,-1.946372,0.946135,1.792985,1.849378,0.532889,-0.033473,-1.438532,0.055003,0.150295,-0.686621,-0.630939,-0.276116,0.504736,0.379243,0.567044,0.52555,0.84022,0.564328,-0.309071,-0.966394,0.015333,yes
-20.68561,-12.29407,-11.16056,-13.5199,-20.30297,-22.08847,-13.4643,1.735931,10.64128,9.001565,-1.90956,-2.521933,25.78762,0.049725,-2.253941,-2.090122,-1.167993,-0.955002,-1.013152,1.940913,2.144404,2.365178,0.959882,-0.540498,-2.766642,0.07368,0.190589,-0.030069,-0.54684,-0.404748,0.476537,0.836438,0.059049,0.082558,-0.356241,-0.540243,-0.114823,-0.124461,0.004473,yes
