@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-31.91845,-14.87498,-20.15422,-9.009843,6.751542,4.086413,-23.57442,-18.43979,-15.52721,14.4532,25.87149,-6.998535,26.38205,-0.542169,0.031538,1.058004,0.04067,0.567897,0.25171,-2.11816,-1.856665,1.597308,1.788171,3.155982,-0.287968,-0.060254,-0.017869,0.044191,0.147045,-0.166432,-0.117494,-0.495586,0.361651,-0.170397,-0.606424,-0.495387,-0.931077,0.541743,-0.015134,yes
-32.19557,-15.38744,-16.35212,-9.480145,4.234499,0.774449,-34.15978,-29.28438,-8.467402,16.8787,36.17429,-4.054453,26.28163,-0.661563,0.464557,2.016167,-0.216525,0.075798,-1.276141,-1.75939,-3.001342,0.089044,1.145044,2.080313,0.910728,-0.100325,0.054501,0.024126,-0.010064,-0.089937,-0.055571,-0.420614,0.828444,-0.044981,-1.221797,-0.931441,-1.596671,0.541763,-0.012933,yes
-34.49073,-14.46107,-16.76525,-8.571341,10.84955,7.000948,-28.87254,-22.30082,-11.07057,22.18131,36.50001,-9.910418,26.13099,-0.571816,0.035985,1.314145,-0.662892,0.226476,-1.462293,-0.489292,-2.136309,-0.680679,-0.367199,-0.961569,1.8214,-0.115889,0.071035,-0.029951,-0.315655,0.139985,0.247819,0.536181,0.613232,0.203728,-1.200074,-0.867347,-0.81887,-0.563324,-0.001888,yes
-33.94012,-12.75916,-11.76787,-10.31172,5.081532,-3.751558,-29.72231,-31.51599,-17.31031,16.31437,30.9588,-0.988953,26.00595,-0.254842,0.149946,0.879615,-0.057232,0.460754,-0.99436,1.209624,-1.941745,-3.372684,-1.791349,-2.768598,1.366163,-0.097104,-0.056311,-0.205524,-0.965371,0.514234,0.855793,3.264135,-0.561215,1.212596,-1.192026,-0.141565,2.205986,-2.945923,0.013019,yes
-33.90525,-16.0092,-15.87562,-11.90851,7.460404,-0.962049,-28.23961,-28.00553,-14.50915,12.89938,23.6714,0.575716,25.94044,-0.390354,0.039085,0.048004,0.660948,1.614511,2.791722,-0.53651,-1.367824,-2.6722,-1.080366,1.486086,-3.332303,-0.071307,-0.104637,-0.089463,-1.032842,0.306402,0.613967,3.281276,-1.295987,1.812351,-0.302566,0.432352,3.274218,-3.195323,0.015869,yes
-33.76252,-13.86364,-12.39886,-8.09772,8.232839,-0.21585,-28.42812,-36.14075,-23.61153,12.56292,28.74561,-2.466704,25.89138,-1.033848,-0.564612,-2.177616,1.692725,3.660744,12.91752,-4.541853,2.677394,-4.875329,0.793803,11.88642,-11.24204,-0.05752,-0.082461,-0.125528,-0.811023,-0.265176,0.036954,1.435494,-0.748129,2.269593,1.31294,0.655452,1.906256,-1.416178,0.009527,yes
-36.5313,-13.7134,-16.20973,-6.373599,17.34645,19.19171,-32.20218,-26.82756,-21.28096,18.6552,45.03703,-25.83306,25.83174,-0.705499,-0.054051,-2.321447,-0.00586,1.696314,7.988145,-4.093486,4.615874,-1.442188,0.501987,8.082014,-7.851117,-0.056335,0.175146,0.064058,0.134104,-0.53018,-0.757931,-2.095685,1.383072,1.115087,2.119254,0.333728,-2.144706,1.985784,0.00418,yes
-37.79633,-16.73012,-22.48889,-4.615554,18.44223,50.75918,-50.45029,-18.71801,-38.30105,17.40547,79.70808,-43.99475,25.7727,-0.509576,-0.431124,-1.990777,-1.049707,0.604622,3.584901,-0.75253,6.414369,2.57701,0.694736,3.464719,-3.455319,-0.056955,0.317746,0.332639,1.186508,-0.174784,-0.84877,-4.701279,2.916919,-1.361708,2.050601,0.050696,-5.042727,4.109436,0.002903,yes
-35.41584,-14.84622,-22.43784,-13.67889,10.83728,13.49116,-37.69596,-13.63753,-14.37533,12.98804,38.60023,-17.91585,25.71811,0.223238,0.292632,0.625105,-0.618734,-0.647081,-3.020393,4.48419,2.339125,4.197903,0.637806,-5.026597,2.703257,-0.050691,0.16077,0.337043,1.240563,0.744656,0.096338,-1.99579,1.810916,-2.911417,-0.428077,0.167324,-2.405282,2.104528,0.003342,yes
-36.86813,-15.45285,-19.23869,-9.693608,14.51053,20.55893,-29.44389,-10.66392,-14.17929,18.87019,49.2876,-23.7019,25.66342,0.090516,0.92524,2.281647,1.125242,0.588592,-5.084601,5.753904,-2.992773,2.557634,0.979372,-6.772913,4.027955,-0.045825,0.02278,0.110455,0.173114,0.525397,0.400419,0.062659,-0.53031,-2.344091,-1.852537,-0.724428,-0.615128,0.007583,0.000131,yes
-35.87921,-12.88887,-14.70931,-6.928239,16.07689,19.18986,-20.28444,-19.15898,-12.35232,21.11188,35.11428,-22.46319,25.63293,-0.201696,0.952983,1.745154,2.629945,2.186019,2.343945,1.707876,-5.237642,-3.572883,1.196287,1.174422,-1.070113,-0.045188,-0.081315,-0.161741,-0.727789,-0.063237,0.197289,1.202544,-1.825605,-0.182812,-1.534407,-1.153452,0.815269,-1.335971,-0.005908,yes
