@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-21.19713,-7.063314,-9.444713,10.72423,-12.13593,-0.88196,-12.56542,1.56898,1.673329,-2.627371,-8.761355,-2.938598,19.5797,0.127177,-0.193806,-2.754833,-0.938578,0.9082,0.60656,3.652483,0.393301,-0.589433,-1.086103,1.17362,-3.485877,0.039089,-0.405995,-0.170788,0.474367,-0.028822,-0.08733,-0.806485,0.212222,-0.892934,-0.289989,-0.269794,-0.144943,1.748858,0.015416,yes
-19.97034,-3.429453,-16.69988,9.380365,-10.79352,-3.080679,-3.612674,5.205045,3.050956,2.805413,1.975548,-8.882725,19.5738,-0.36774,-0.656619,-2.241807,0.012135,1.091451,-2.047571,4.271205,-3.425836,-0.796499,-3.21131,1.001576,0.147071,0.051064,-0.811325,-0.24287,1.047316,-0.295136,0.080094,-0.345005,-0.717736,-0.775522,-0.606059,-0.082068,-0.539382,2.507447,0.014098,yes
-21.17464,-9.849277,-19.5913,6.703277,-8.266141,3.250198,1.220617,1.717452,-1.96265,-10.77428,-8.261704,-17.39592,19.77809,-1.655338,-0.816341,-0.639509,-1.558043,0.379927,-2.098799,4.404234,-2.1618,-1.935844,-1.372469,0.534928,3.441939,0.110181,-0.587542,0.125318,1.062835,-0.232937,-0.168393,0.141361,-1.594379,-0.327538,-0.250306,1.422397,-0.063407,2.140803,-0.005274,yes
-23.04707,-8.953428,-15.58046,12.79539,-8.613579,-13.18589,1.897579,-15.63444,-0.491174,-14.61047,-4.003303,5.025417,19.73582,-3.038192,-1.096888,1.424085,-2.104524,1.572809,0.234216,-0.312073,-2.206757,-2.946523,-1.353259,-1.203945,5.587449,0.074033,0.111465,0.47839,0.591174,0.05089,-0.093182,0.39623,-2.185991,0.640876,0.634665,1.53482,0.113415,-0.211612,-0.031974,yes
-27.93545,-8.383031,-13.20197,1.22651,-11.32627,-6.323349,6.700618,1.17972,-6.234825,-0.781775,-3.097291,7.317025,20.04959,-1.475309,0.652916,0.726396,-1.044931,-0.174442,0.172473,-2.027774,-1.85393,-0.765952,5.096858,1.959347,4.497949,0.001233,1.14769,0.798709,0.136567,1.11297,-0.181124,-0.04892,-1.296483,0.662767,1.662395,0.549959,-0.022033,-1.737572,-0.048025,yes
-31.7809,-9.647017,-12.77412,1.596128,-1.399411,2.877175,-7.913039,-5.559873,-9.545573,-8.957134,-6.626383,6.698049,19.80822,0.099569,1.000703,0.031109,0.010032,0.902726,-1.202058,-3.442744,-0.375389,1.791878,1.228125,0.856443,-1.438992,-0.054334,1.432675,0.81498,0.200083,1.222613,-0.480088,-0.426671,1.027394,1.556517,1.419567,0.598067,-0.335548,-1.45901,-0.024135,yes
-24.18427,-6.237903,-17.36248,7.078249,-12.74543,-3.918973,-4.012943,-12.58948,-1.265209,11.88334,2.846569,4.257512,19.74806,2.514233,2.128406,0.739812,2.949529,-0.190652,-1.625264,-0.512845,0.23635,4.00693,0.086637,-0.60543,-1.732702,-0.065761,0.72621,0.099786,0.462592,0.500276,0.326513,0.471131,1.902034,1.977708,0.14796,-0.625458,-1.386347,-0.684969,0.001324,yes
-24.42482,-5.022477,-13.34466,9.919673,-3.39037,-20.39837,-9.959363,-10.62678,5.983407,-14.8024,-2.693016,-0.639786,19.61492,2.13041,2.240268,2.417789,2.011311,-0.819524,-1.000273,4.067432,4.530688,1.76487,4.142188,-1.599296,1.407724,-0.013147,-0.012219,-0.538821,0.007658,-0.376415,0.3338,1.219733,1.382543,1.236994,-0.647714,0.405399,-0.256038,0.372574,0.010055,yes
-19.04233,-0.053269,-9.217643,11.81238,-11.28405,-2.811896,5.159556,4.894927,6.035337,2.574042,-8.091124,2.322433,19.81744,1.140319,0.532061,1.846016,0.455808,2.319248,2.427236,3.72731,5.581569,-0.012651,0.512535,-3.744518,-0.350255,-0.012741,-0.676947,-1.030829,-0.601692,-1.07024,0.759951,0.424574,-1.159467,-0.90922,-0.762401,-0.566396,0.953245,-0.331892,0.008192,yes
-23.69982,-1.537994,-4.757595,9.285616,-6.227723,-2.677726,7.837875,8.351366,-4.371494,16.40846,-9.154016,14.70421,19.70779,0.72543,-0.895228,-0.483701,-0.625183,1.316776,2.870355,1.349892,3.136971,0.563099,3.042169,1.145798,-0.267345,-0.030569,-0.578087,-1.049154,-0.963715,-0.731753,0.388761,-0.293555,-2.733371,-2.434277,-0.239358,-1.712391,1.421375,-1.026955,0.0094,yes
