@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-31.42911,0.067377,-0.668853,8.582527,9.061153,14.23878,14.43876,17.32558,16.87511,18.0455,16.90965,16.78995,27.12172,0.960304,-0.414073,2.014722,5.241331,0.819746,-2.069822,-0.059608,-0.03044,-0.895074,-4.795139,-2.201631,-0.837041,-0.001361,-0.409188,-1.197945,-1.432861,-2.155316,-1.76116,-2.504183,-1.418089,-0.984404,-1.172814,-0.813115,-0.344276,-0.618905,-0.001763,yes
-23.35461,12.33398,14.74811,25.31355,23.79636,23.15731,16.5745,16.47731,17.6395,20.7341,19.91385,20.54417,27.12172,-0.849696,-3.825394,-0.896529,2.509319,-2.647959,-8.548479,-3.343464,-1.594489,-2.542958,-7.75867,-3.782843,-2.434153,-0.004188,-0.254022,-1.206934,-2.260666,-3.92708,-2.91185,-2.933231,-1.496887,-1.124409,-1.614614,-0.885818,-0.957519,-0.923244,-0.003332,yes
-30.66484,-8.136288,1.696275,26.42367,5.792277,-0.5696,13.07285,17.59751,12.01755,-7.274487,4.399395,10.72764,27.11491,-0.180638,-4.698138,-3.693956,-4.169243,-6.2522,-11.35141,-5.508126,-4.170438,-5.9352,-7.37895,-3.132406,-3.133012,-0.008763,0.123659,0.044851,-1.376472,-3.267924,-1.976658,-1.364348,-0.58324,-0.219529,-0.917614,0.404234,-0.128335,-0.490329,-0.004802,yes
-36.05973,-14.95776,-6.33406,12.20855,-2.544205,-21.09943,-1.595609,9.217166,6.589102,-8.087851,4.250559,7.650344,27.10418,0.260663,-4.306711,-6.434268,-9.68878,-10.20353,-12.09519,-4.819785,-3.582486,-6.448083,-7.932324,-6.523841,-4.305274,-0.01432,0.109905,0.983823,0.07192,-0.064662,0.500983,1.195514,1.111002,1.216883,1.082998,1.078565,0.60026,0.702808,-0.007055,yes
-25.97974,-9.777442,-8.597549,-5.711189,-9.029561,-20.3899,-4.016821,0.10346,-7.275687,-4.438272,9.079266,7.571804,27.08667,1.023418,0.05084,-2.098771,-4.999238,-5.285761,-7.118211,-2.237648,-0.134085,-3.530581,-2.687143,-1.472807,-2.353125,-0.020305,-0.955833,0.541869,0.913721,3.638755,3.173814,2.180753,1.921632,1.992359,3.043555,0.894742,1.186669,1.873767,-0.012927,yes
-24.39385,-8.379,-12.27631,-7.062929,-19.81037,-27.40846,1.020406,7.311908,-4.954298,-20.34563,-15.04529,0.595714,27.06424,-0.902198,-1.280771,-1.334522,2.601006,-0.626265,-4.687509,0.576305,2.47175,1.669723,-4.711749,-1.611342,0.689945,-0.033694,-1.338194,-0.361602,0.706643,4.412938,4.311766,2.203889,1.849374,0.806119,3.112637,1.569992,2.218351,2.098028,-0.020774,yes
-31.38069,-11.17147,-5.826451,11.06322,-12.00344,-33.00614,0.576602,17.87971,0.136342,-14.58131,6.683287,2.489325,27.03336,-4.378375,-3.501765,-1.675223,7.879638,4.828235,-4.151485,1.401988,2.764241,5.223672,-4.515527,0.344691,3.738212,-0.063714,-0.695958,-0.960791,-0.59892,1.392682,2.187431,1.58618,1.191369,-1.23772,1.251108,1.389861,1.026945,0.385615,-0.02577,yes
-37.87024,-20.66461,-14.39222,16.82637,-4.188585,-38.22886,-1.010795,12.68779,11.2317,-26.57507,-2.608162,13.64131,26.96237,-3.72941,-4.338417,-3.112829,5.936474,6.298301,-2.559105,2.607265,-1.001055,4.737978,0.831829,3.659168,3.139197,-0.096484,0.504057,0.100254,-0.494813,-1.347161,0.339547,1.58956,0.394101,-2.09129,-1.041071,2.178136,0.558107,-1.147532,-0.023059,yes
-41.13342,-21.14346,-15.91571,21.74235,7.300722,-35.73713,4.008718,11.23672,10.74967,-23.90118,4.584155,19.74006,26.81904,-1.042768,-3.224291,-4.204217,0.296437,2.18911,-0.251511,2.703718,-4.586282,1.190831,1.490371,1.026662,-1.649679,-0.117762,1.228847,0.935518,-0.129114,-2.694947,-1.199439,1.481071,-0.455286,-1.291214,-1.929633,1.363099,-0.573346,-1.633172,-0.012323,yes
-38.16453,-25.08509,-22.79583,17.27987,2.029052,-38.83849,12.34067,5.628126,13.42892,-11.52655,4.300112,7.666331,26.68898,-0.049716,-0.91824,-2.544091,-0.343196,2.391033,1.310303,1.895946,-4.309437,-1.519211,3.175984,0.838205,-2.353766,-0.121966,0.650368,1.2798,0.623915,-1.718165,-0.930917,0.921659,-1.346643,0.299539,-1.211012,-0.636843,-1.354412,-0.144202,0.000524,yes
