@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-31.77656,-23.70881,-30.36456,-24.76598,-13.52148,19.93141,34.82011,11.40434,-11.23042,-4.23847,-1.424157,-9.044863,27.05618,1.447251,1.678914,0.930329,0.630192,2.074166,0.343757,-8.823,-9.019732,2.025803,0.848398,-1.721038,5.413046,-0.024892,-0.197399,-0.380675,-0.040231,0.698272,0.786128,-0.35223,-0.487071,0.688336,0.774233,0.087988,0.251114,-0.274202,-0.004701,yes
-28.78005,-19.64054,-27.76364,-30.27425,-13.31938,21.60435,15.36864,-15.82425,-14.71823,-0.063259,-2.13211,2.488589,27.00953,0.85045,0.750567,0.891361,2.099431,4.260921,-0.396397,-11.59482,-8.964676,3.602138,1.341275,-1.560759,4.933591,-0.037821,-0.343221,-0.559387,-0.173003,0.855157,0.655485,-0.423052,0.484756,2.139734,0.916944,-0.30047,0.653779,-1.000753,-0.004032,yes
-26.03856,-17.34838,-27.01337,-18.86089,-3.2517,20.81372,0.430846,-20.08002,0.642491,-2.084087,-9.675372,12.25364,26.95504,0.758657,0.239711,0.748657,3.386932,4.911427,-1.047316,-9.872443,-5.605582,5.108802,1.041899,-0.545606,4.281765,-0.041931,-0.468935,-0.544362,-0.191644,0.271801,0.03413,-0.364512,1.664006,2.943542,-0.108146,-0.54491,1.144941,-1.950014,-0.000638,yes
-30.39331,-23.1362,-27.58335,-17.22138,2.648235,17.50826,-5.959352,-17.67686,0.843807,1.390714,-5.102345,4.973839,26.91764,0.075445,-0.398417,0.15615,3.527606,3.932959,-1.075967,-5.874497,-0.028138,5.069024,-0.750704,0.96014,0.974919,-0.036532,-0.40809,-0.217628,-0.135434,-0.367732,-0.544851,0.133378,2.535245,2.888915,-1.089703,-0.793964,1.1648,-2.264435,0.004095,yes
-27.17665,-20.76243,-26.71142,-14.35776,3.051846,16.74287,-3.878106,-15.69726,6.532568,0.244037,-2.667072,11.12134,26.89247,-0.509922,-0.468406,0.339716,1.275109,2.408798,-1.13902,-3.363133,1.229709,0.751631,-0.830165,2.743218,-2.35769,-0.028728,-0.585784,-0.264953,-0.195279,-0.656663,-0.401579,0.479992,2.079508,1.659943,-1.705397,-0.732357,0.473379,-1.91625,0.005854,yes
-27.83378,-19.9256,-27.13386,-14.88778,3.193644,18.25994,-11.84937,-18.15632,7.681851,-4.980839,-0.835561,7.929335,26.85816,-0.555712,0.016487,0.41866,1.316683,2.787982,0.316344,-2.173247,2.062255,0.332209,-1.692514,2.618828,-3.068857,-0.023949,-0.324655,-0.151984,-0.062456,-0.538086,-0.296949,0.402913,1.462022,0.148239,-1.261455,-0.222343,-0.201513,-0.498016,0.00562,yes
-29.86793,-21.2957,-25.53954,-13.65214,8.519586,14.74278,-13.43981,-13.69175,0.981622,-3.049136,1.907326,-1.012555,26.84114,-1.854687,-1.292507,-0.358993,1.209078,3.476021,0.656486,-1.325527,1.648937,-1.049777,-2.148983,0.991944,-3.277597,-0.018953,0.059021,0.015519,-0.028032,-0.257419,-0.635332,0.108047,0.905711,-0.664527,-0.291318,0.159883,-0.667528,0.89047,0.004723,yes
-31.82623,-22.78712,-26.07599,-10.99077,13.85427,20.09003,-12.04474,-8.368343,5.280324,-5.425269,5.704597,-4.303496,26.82355,-0.875445,-0.746288,0.193224,0.870195,1.914604,0.040843,0.416809,0.503441,-0.337547,-1.20301,0.828212,-1.055206,-0.01332,0.362647,0.172597,0.151784,-0.365082,-1.244299,-0.692839,0.399559,-1.327284,-0.452156,0.686443,-0.849983,1.19303,0.00426,yes
-34.45386,-25.7942,-29.03532,-10.26087,15.10164,19.11026,-10.40806,-12.34657,2.484447,-10.27866,-0.977433,0.849769,26.815,-0.054951,-0.009422,0.312273,0.211261,-0.331173,-0.461037,-0.129605,-1.313517,-0.37008,-0.2755,0.300885,1.087836,-0.010428,0.445795,0.341265,0.129584,-0.403016,-1.089876,-0.594674,-0.204924,-0.876157,-0.033112,0.624308,-0.57347,0.608233,0.003397,yes
-29.91804,-21.40779,-24.41985,-12.23244,9.475639,16.28042,-11.2812,-16.31171,5.242702,-7.381127,4.747877,1.722141,26.80462,0.357657,0.237928,0.841949,-0.009817,-1.529914,-2.589089,-0.773415,-3.092937,-2.268418,0.802957,-1.285557,0.713577,-0.006911,0.034907,0.079287,-0.173703,-0.167859,-0.365508,-0.065943,-0.542752,-0.12964,0.127445,0.199787,-0.31588,-0.151648,0.002818,yes
