@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-39.63739,-14.10531,-24.46939,-14.29013,16.10511,10.6623,-34.99498,-22.08793,5.088183,22.80169,54.47427,-10.50423,26.65845,0.083704,-0.584292,-0.277163,1.076145,2.292472,1.937973,0.44408,0.432791,-2.688364,-3.723632,-1.669616,-4.356318,0.006061,0.021941,0.139413,0.207376,0.171187,-0.140763,-0.139981,0.021805,0.169786,0.505081,0.534622,-0.131623,0.127216,-0.000507,yes
-39.53555,-17.17516,-27.36026,-12.24809,22.86449,18.00948,-30.8623,-18.81479,-0.336954,13.7155,51.33056,-21.58982,26.67323,0.076723,-0.607116,-0.285478,1.272023,2.687171,2.325645,0.368096,0.8352,-2.221213,-3.826618,-2.08176,-4.248868,0.005917,0.059296,0.324542,0.365097,0.158404,-0.590341,-0.767087,-0.504064,-0.111207,0.958157,1.155903,-0.146915,0.36692,0.000204,yes
-39.26979,-15.49184,-24.40977,-9.930427,24.18778,16.67857,-34.84091,-21.56055,-5.641068,8.72663,47.69805,-26.74302,26.68137,0.196899,0.124184,0.763874,1.834139,1.391309,1.044231,0.591098,1.080516,-0.396531,-0.99903,-2.121658,-3.773963,0.003598,0.057741,0.287073,0.30263,0.140458,-0.964369,-1.465583,-0.854589,-0.15407,1.469618,1.963412,-0.20513,0.591036,0.004443,yes
-39.43758,-16.44762,-25.92659,-10.10987,25.49963,19.28239,-33.23153,-18.17562,-0.653255,10.70613,47.45359,-23.62917,26.67658,0.323586,0.684179,1.027804,1.489167,-0.208653,-1.450591,-2.149748,-0.447106,0.956504,0.693579,-2.178168,-2.812897,0.008313,-0.027926,0.039536,-0.075303,-0.014798,-1.001862,-1.959932,-0.750144,0.487224,1.67498,2.174095,-0.902395,0.288071,0.009746,yes
-38.70189,-13.84816,-21.36685,-6.188544,21.74409,15.247,-30.85488,-17.00494,3.263677,19.31123,45.80447,-28.35437,26.67476,0.248978,0.205427,0.579347,1.669862,-1.081458,-3.501827,-2.569943,0.303596,3.070868,3.833331,-2.647059,-2.119122,0.027077,-0.088824,-0.162646,-0.198733,-0.127003,-0.647273,-1.705301,-0.024484,1.283725,1.201176,1.304608,-2.522095,-0.167021,0.00892,yes
-38.20158,-14.57611,-23.7427,-6.673193,23.04308,11.47231,-43.60406,-23.32813,-0.006809,11.8911,41.38651,-34.84863,26.71809,-0.088945,-0.450058,-0.56973,1.28017,-1.085755,-5.200986,-1.802104,3.659781,4.419988,4.627675,-6.331034,-3.635935,0.042908,-0.117455,-0.104716,0.024766,-0.150959,-0.379699,-0.964604,1.099017,2.236288,0.315798,0.348556,-3.211308,-0.013326,-0.00479,yes
-38.64291,-15.40046,-22.60498,-3.299455,20.00877,3.074471,-42.50436,-17.46632,9.390052,27.3008,37.49629,-31.72889,26.79599,-0.040955,-0.121929,0.568978,1.303624,-1.406505,-5.607073,0.294857,5.445696,3.877607,3.556961,-12.6557,-4.197548,0.030898,-0.107615,0.146022,0.215471,-0.286428,-0.057168,0.083311,1.075025,1.715472,-1.141287,-0.733927,-2.190111,0.666957,-0.024287,yes
-39.9118,-17.92176,-28.15618,-5.153561,20.93851,-0.636278,-36.41731,0.353971,18.3835,29.84972,19.95251,-40.12158,26.83051,-0.118723,0.324275,1.15682,0.917493,-1.944624,-5.220987,1.912938,8.163282,2.132127,2.574545,-13.23039,-1.840314,-0.01755,-0.088955,0.270419,0.276373,-0.047632,0.452312,1.139066,0.298692,0.096834,-1.91267,-0.821859,0.183918,1.572287,-0.029798,yes
-38.05155,-12.78498,-16.31522,-0.430241,15.76384,-6.734072,-32.97397,-1.617508,13.45656,28.11672,-6.757025,-46.70563,26.77305,-0.274209,0.548372,0.793425,0.41906,-0.937866,-3.075272,0.947659,6.629207,-1.491636,1.190263,-10.14794,0.317851,-0.064128,-0.088789,0.008091,-0.246383,0.0745,0.814041,1.608594,-0.2165,-0.945868,-1.044869,-0.442631,2.28863,1.693294,-0.010624,yes
-39.09087,-14.26247,-21.10348,-3.520338,15.44242,-9.728351,-38.80457,9.563877,8.62057,24.35587,-2.63876,-36.56183,26.64182,-0.417092,0.566888,0.69991,1.484292,0.941486,-0.771559,-0.635045,3.552193,-2.458743,1.701728,-6.665328,1.967799,-0.058569,0.086277,-0.092917,0.034858,0.49667,0.542756,1.115256,-0.216514,-2.545901,0.846062,-0.333447,1.951781,1.453396,0.022291,yes
