@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-32.50846,-6.119594,-14.33283,-29.25387,-11.50373,-24.8315,5.640892,15.53751,8.490354,25.21542,-9.326915,12.62799,25.6609,0.20795,-1.709244,-1.934462,1.425035,4.768948,3.818828,-0.43561,-3.462889,-7.520552,-0.683316,-4.58882,-4.029531,-0.033811,0.205366,0.800956,0.67115,-0.208619,-0.459178,-1.508549,-0.52995,-0.759575,0.390079,-1.663109,0.825961,0.521172,-0.000043,yes
-32.9825,-13.63937,-25.657,-28.16199,0.786564,-8.512658,6.749133,12.72142,-10.50896,35.35957,-27.49908,-3.396322,25.55076,0.948132,1.320151,0.706342,1.508094,3.859869,-0.226504,-1.473203,-7.777756,-8.037417,-5.897069,-2.107468,-3.625981,-0.039318,0.193377,0.961735,0.793158,-0.476733,-1.106591,-1.999998,-0.544873,-0.049235,1.703526,-1.499239,1.565147,1.826397,0.00535,yes
-31.2317,-10.90593,-18.34305,-22.67463,6.195857,-13.89678,2.90872,-0.368888,-19.61275,16.72676,-23.18493,0.492483,25.54692,0.864689,0.780837,0.100885,0.340413,2.927596,-1.701253,-2.566563,-5.10333,-5.311726,-6.391984,-1.699691,-1.625444,-0.031271,-0.065454,0.403927,0.189693,-0.905055,-1.822967,-1.611959,-0.467735,1.517712,2.541572,0.01938,1.549944,1.957367,0.00995,yes
-28.40619,2.87433,-8.796004,-25.00301,-1.054182,-31.43138,-0.359039,-15.39807,-17.64518,-0.025595,-12.93525,0.56583,25.52131,0.846464,1.85439,1.013653,-0.416318,0.156667,-3.421124,-2.094496,-2.888843,-0.107338,-5.325179,1.792353,3.900408,-0.008333,-0.406293,-0.78305,-0.587448,-0.538379,-1.118099,0.351159,0.291358,3.097208,1.643767,1.665024,0.461245,1.125485,0.01314,yes
-30.47318,-10.47226,-22.2589,-29.13129,4.05462,-21.8784,-3.637837,4.080606,-14.50016,10.94808,-25.10729,2.519687,25.51928,-0.068489,0.043273,-1.139655,-2.138035,-2.494286,-2.643659,-2.46364,1.681213,1.222269,-0.87236,1.210989,1.994107,0.000446,-0.309902,-0.333387,0.064173,0.06148,-0.795448,0.446888,0.784518,1.787225,0.979936,1.409541,0.089916,-0.183022,0.010773,yes
-29.12944,-4.584251,-18.63081,-27.01525,2.640515,-21.62747,-0.45007,-3.947546,-13.60194,11.62302,-17.57614,15.09212,25.52291,-0.616744,-2.226315,-1.61063,0.055422,0.980313,2.000493,-0.067873,4.316011,-3.08558,-0.331762,-1.256582,0.191669,0.010523,-0.341317,-0.519075,-0.0297,0.394618,0.841903,1.202008,0.656136,1.021597,0.627607,1.752786,-0.245106,-1.750219,0.00666,yes
-31.21252,-6.960275,-19.12392,-32.35869,-8.122923,-32.01704,-9.363966,2.311914,-15.52303,6.540658,-14.80954,3.199873,25.54835,0.046783,1.154254,1.73389,0.411944,-1.461465,-2.17762,0.342716,0.23037,1.077078,-1.84099,0.274357,-0.686184,0.013164,-0.040105,0.214015,0.408819,0.512558,1.377389,0.999474,0.49134,-0.631316,1.204498,1.699208,0.881678,-0.633841,0.003888,yes
-31.12024,-10.01324,-18.41664,-23.1122,9.936155,-16.3596,2.16466,7.066328,-32.56165,0.519305,-24.36703,1.184082,25.55939,-0.917757,-1.296475,-0.571621,0.281783,3.849769,2.355894,-0.216993,2.944565,3.103292,3.923065,1.03514,-3.510541,0.018606,0.117461,0.535198,0.152095,-0.333041,-0.415819,-0.148936,-0.167654,-1.292183,1.902785,1.818687,1.444002,0.515045,-0.001643,yes
-29.24386,-1.986498,-13.69653,-29.02309,-6.900527,-35.40044,-3.231623,-0.274481,0.365077,7.294983,-20.34006,6.042786,25.56686,-0.118508,0.648426,0.384938,0.311576,2.95793,2.176009,0.067621,-0.789642,4.150321,5.496267,4.473519,0.676006,0.015846,0.032408,-0.294817,-0.359302,0.00797,-0.107836,0.921647,0.156106,-0.3285,-0.656388,0.882371,0.550442,0.14428,-0.005853,yes
-34.70255,-13.55352,-24.20261,-27.27413,21.27816,-8.156293,-4.601207,12.06848,-6.02953,30.86118,-9.635182,-3.882045,25.60669,0.053205,0.70259,-0.17568,-1.559597,-3.308477,-0.921004,-0.768597,-1.634899,4.891723,5.093047,3.863845,2.085801,0.000967,0.330035,0.310884,0.438246,0.287137,-1.446753,-0.564178,0.665617,-0.430284,-1.307216,-1.735041,-0.695303,0.408003,-0.008342,yes
-30.0139,-1.948005,-14.30625,-28.71984,0.995723,-25.23864,-5.642926,-4.137367,-8.037478,18.85106,0.19213,9.112965,25.60392,-0.276659,-1.319364,-0.260591,1.372483,1.578476,4.069066,1.399047,0.877601,-3.099076,1.985872,1.612216,-2.762954,-0.00728,0.027452,-0.307561,0.010281,0.33657,-0.650351,0.03507,1.232993,1.294409,-0.954916,-1.663276,-1.919384,-0.246269,-0.005261,yes
-30.4692,-6.519532,-18.99018,-31.06181,-10.55435,-26.04551,-0.472673,0.823275,-3.901756,20.2065,-15.3139,10.078,25.54569,0.811495,1.241839,1.942371,1.187013,-2.694269,-1.411525,2.445377,-0.040477,0.191909,-2.99694,-1.010725,0.248953,-0.011541,-0.121992,-0.457751,-0.244405,0.312116,0.846709,0.617495,0.773104,1.029558,-0.888519,-0.678896,-1.454272,-0.242723,0.001564,yes
-32.74384,-12.10031,-17.6057,-20.26684,16.90811,-6.110499,1.699343,9.736126,-16.19419,22.55168,-9.439618,-14.752,25.56096,-0.360393,-1.159003,-0.622685,0.621119,-0.600928,2.596619,4.625598,4.885195,1.725649,1.224878,-2.686114,0.363085,-0.004206,-0.129083,-0.178387,-0.544207,-0.770873,-1.005342,-0.775664,-0.060014,0.13547,0.873668,0.340396,-1.092862,1.300252,0.004392,yes
-29.28011,-2.268171,-12.84103,-25.56557,-0.149376,-24.77799,3.954545,4.929342,-0.991627,14.02617,-9.872935,9.295202,25.57047,-0.514891,-1.666347,-1.21666,0.376664,2.014772,2.902695,1.483646,1.509094,-1.963234,2.079065,-1.258352,-0.690831,0.007249,-0.295115,-0.503644,-0.82344,-0.590342,-0.462442,0.546769,0.179531,0.044372,-0.58112,0.527694,-0.359672,1.019332,0.003974,yes
-32.41041,-9.868699,-20.49426,-28.36237,-7.211408,-12.88931,15.27146,18.23557,-0.864295,28.06561,-15.95892,11.31978,25.5705,-0.258884,-0.757207,-1.40211,-2.076709,-5.802753,-1.966366,1.579844,0.780165,2.346834,1.149848,-3.728281,4.2082,0.005287,0.003219,0.153504,-0.076925,0.082093,0.265521,0.1945,-0.156567,-0.957077,-1.581432,-1.114954,0.403666,1.263523,0.000801,yes
-33.21037,-15.96707,-23.62921,-25.13072,11.57927,-8.142635,0.159501,4.119021,-21.38287,27.84486,-18.346,-6.412053,25.57716,-0.714834,-1.47728,-1.785119,-0.415784,-2.405566,3.603815,4.865908,2.233898,-3.024282,-0.320953,-2.288002,3.423054,0.003582,0.046013,0.47554,0.287306,0.286768,0.281299,0.514481,0.832117,-0.044183,-0.769646,-0.793153,0.391054,0.71067,-0.001351,yes
-32.07313,-9.036895,-19.22216,-30.86781,-17.96998,-24.26001,11.49609,14.04211,5.7356,21.39157,-23.84449,14.14262,25.58405,-0.244325,-0.486016,-0.723082,1.427806,2.936844,3.218559,2.151635,-0.262591,-5.650988,-3.149884,-0.152961,4.623755,0.001631,-0.056647,0.155747,0.415337,0.806813,2.357117,1.290103,0.129197,0.034229,-1.425319,-0.104127,0.73783,-1.301207,0.001535,yes
-33.02292,-10.07047,-22.40267,-26.39177,-6.79792,-1.073566,30.17177,18.19556,-19.41298,15.75842,-17.37016,24.99905,25.58161,-0.292106,0.575755,-0.119644,0.058245,-0.948531,2.882638,5.358337,1.809556,-1.812552,0.263168,-1.090741,2.654739,0.00232,-0.006892,-0.018883,0.587252,0.698093,2.101964,-0.70791,-2.295007,-0.013302,0.163214,0.048622,-0.00078,-2.882637,0.005109,yes
-33.72576,-15.24708,-24.72294,-20.59282,16.66141,-0.331047,11.02349,9.884347,-30.10418,18.35942,-17.21165,18.73301,25.57644,-0.753482,-1.004988,-0.15816,1.720341,5.254317,4.844735,1.979614,1.163479,-5.385627,0.337151,-0.637761,-1.913678,0.013593,-0.046702,-0.260776,0.250599,0.174997,0.705946,-1.3655,-2.612116,-0.435357,-0.033289,-0.874152,-0.706346,-2.8074,0.007703,yes
-33.84458,-9.983207,-21.47704,-29.977,-10.47908,-5.693924,27.18748,15.24568,-12.52574,30.67678,-27.11613,4.56645,25.59257,-0.494716,-1.31221,0.86868,2.928411,6.945516,-0.748826,-6.523116,1.454355,-2.34089,-1.82136,-2.049504,-7.721415,0.023147,0.120828,-0.323234,-0.139572,0.253783,1.432598,-1.466989,-3.29378,-1.326131,-0.870618,-2.007624,-0.125946,-1.059976,0.006505,yes
-35.42971,-14.10547,-20.47578,-20.47349,10.14218,2.273847,22.8863,21.33444,-24.63615,15.61815,-22.16031,14.79053,25.64653,-0.376531,-0.845912,0.035752,0.867707,2.519553,-1.793212,-4.968221,-2.261776,-5.553262,-6.47838,-3.205309,-4.225166,0.029735,0.300922,0.201911,-0.23879,-0.448377,-0.738337,-1.82235,-1.971066,-1.188034,0.419844,-0.85697,0.334147,0.824105,0.000138,yes
-34.64452,-17.20233,-20.18285,-11.80938,31.18927,-6.120141,-8.37521,19.74229,-33.85145,8.022252,-25.14335,-11.63678,25.6623,0.123557,-1.119954,-0.914459,1.753477,7.581843,-1.133334,-7.636645,-3.108471,-6.081822,-6.367186,-0.436697,-1.489396,0.026773,0.27341,0.546524,-0.265743,-1.03935,-2.317146,-0.225686,1.498295,-0.502721,1.241371,0.989799,1.025246,2.878534,-0.005897,yes
-35.20844,-15.86708,-25.19127,-25.33809,8.424998,-9.083997,3.963739,-3.672838,-47.20763,-2.70522,-34.22459,5.708794,25.69025,0.441991,-0.091562,-0.460541,0.065925,1.244467,-4.074759,-7.318953,-2.495278,-1.415939,-1.674785,0.226572,-0.909165,0.012467,0.149733,0.352842,0.038977,-0.406286,-1.077132,0.426382,1.453607,0.89276,2.530425,2.950216,1.217007,1.313953,-0.009767,yes
-33.33743,-14.70218,-23.69159,-18.77731,28.28873,-5.681671,-1.534461,12.20697,-31.64911,8.002537,-23.26748,1.66034,25.70457,0.463073,1.043235,-0.211887,-1.86745,-4.002673,-0.736481,2.143723,-0.942498,1.797302,0.725836,1.360786,5.013256,0.002293,-0.107519,0.049952,0.011554,-0.386383,-0.972141,0.742284,1.660245,0.448122,1.861444,3.077487,0.729341,0.599372,-0.010066,yes
-33.8733,-15.81335,-21.02411,-16.65989,17.81479,-18.31919,-17.12885,12.62572,-32.81701,7.25408,-21.96538,3.596149,25.68773,0.202374,-0.163296,-0.12065,0.646739,2.926153,0.140274,-2.590369,1.119038,3.159301,4.726187,1.980986,-0.906728,-0.006861,-0.242955,-0.250149,-0.121338,0.288349,1.161868,1.87255,1.826305,0.134227,0.051722,1.274292,0.660317,0.602914,-0.006459,yes
-32.99673,-12.01301,-23.32586,-25.48573,6.481012,-5.184953,12.8897,6.880525,-32.06025,6.671781,-24.46902,14.48582,25.67502,-0.294231,-0.834329,-1.026634,-0.468846,1.880295,0.47057,-1.699712,-2.675018,0.937778,5.819766,2.332801,1.506244,-0.013895,-0.304901,-0.501382,0.514795,0.799233,1.401884,0.720718,-0.659411,0.221967,-0.459234,-0.075761,0.851576,-0.544479,-0.002752,yes
-34.36692,-18.02814,-25.97739,-18.75018,33.95962,-8.630988,-16.20019,4.585571,-31.20556,21.59109,-23.71888,-5.237586,25.67072,-0.39413,-0.403527,-0.659858,0.808367,4.112325,4.684466,3.73429,-0.95788,-0.727569,2.149708,3.042148,3.858913,-0.011733,-0.091366,0.036638,0.664472,-0.338478,-1.851029,-0.232368,0.655342,0.21344,-0.163604,-1.196854,0.354296,0.298732,0.000946,yes
-34.56177,-17.76643,-26.34813,-20.0764,29.61779,-8.17292,-10.49735,2.851951,-27.76595,29.93286,-10.72672,13.60843,25.64361,-0.763179,-1.343557,2.631695,2.047899,2.41366,0.595011,-4.315663,1.205794,1.444569,1.63527,5.088084,-0.091962,-0.00903,0.131792,0.29284,0.522711,-0.602164,-2.299739,-0.804749,0.411745,0.643035,0.096438,-1.385423,-0.703753,-0.91543,0.003342,yes
-35.06142,-14.95428,-22.81227,-15.32272,26.80802,6.597128,13.23613,9.850602,-38.60201,6.372081,-13.6258,23.32941,25.64477,-0.01998,0.27451,1.372547,-2.304024,-6.595674,-1.083786,1.994318,0.245832,2.087888,0.834164,2.374821,1.386033,-0.004563,0.176301,0.147699,-0.105636,-1.250975,-2.208561,-1.68308,-0.534038,-0.147659,0.316371,0.034357,-1.063362,-1.982411,0.003813,yes
-36.46537,-20.26773,-11.74995,-16.95996,22.12511,-9.823954,-23.40677,10.27698,-21.13918,22.45764,-4.075143,-0.257489,25.64285,0.177656,0.29085,0.57072,-1.923468,-4.264403,-0.66905,1.228999,-0.0617,0.012237,-0.449576,-0.852301,-1.834468,-0.00077,0.304237,0.543608,-1.010718,-1.015515,-1.158863,-0.428368,1.732773,-0.53035,-0.307193,-0.233918,-1.60259,-0.495529,0.004288,yes
-33.51502,-15.40494,-26.41374,-31.82852,4.727589,-13.2244,0.226117,2.102216,-24.0795,29.49952,-15.17057,8.625538,25.64828,0.016959,-0.482234,-0.157549,-3.460827,-3.591451,-3.098906,-1.708231,-1.062427,1.570454,3.363916,0.69553,-5.181888,0.003204,0.069198,0.119434,-0.479121,0.719004,1.397827,0.106303,-0.049072,-0.128636,-0.036049,-0.41087,-0.751263,-0.35046,0.003125,yes
-34.44669,-16.08685,-21.69379,-21.44084,19.33599,-1.607407,2.152651,6.417644,-34.96601,16.12126,-14.21584,11.78802,25.638,0.739535,1.752855,-1.656848,-2.451276,-4.882768,-0.53927,6.199477,-0.791828,0.167323,-0.799196,-2.085221,0.714352,0.008525,-0.024028,0.113248,-0.302414,1.112268,0.926324,0.7953,0.906249,0.405159,0.202288,-0.593888,-0.759487,0.972635,-0.000411,yes
-35.98597,-19.45589,-18.6281,-30.38643,10.24533,-13.00568,-8.08474,6.468133,-23.83632,26.35985,-5.077797,-8.602791,25.66321,0.04507,0.140679,0.090727,1.554898,0.702643,-0.617161,-0.736282,-0.032286,1.830099,-1.045374,-0.765033,-1.640676,0.006412,-0.020877,0.158463,-0.072376,1.406452,1.113239,1.891387,1.522351,0.79321,-0.887467,-0.671861,-1.607754,1.183524,-0.003746,yes
-31.53222,-9.477977,-23.92701,-29.9374,-5.047596,-12.62967,11.74604,4.134881,-20.42415,20.03149,-19.54763,11.92843,25.678,0.043458,0.545633,-1.065489,1.130009,-1.779831,2.066578,5.27427,1.449023,0.893853,-1.214369,-3.919453,1.258104,-0.004428,-0.147273,-0.328993,0.606914,0.74077,1.602257,1.060826,-1.037564,1.25141,-0.593272,0.461566,-0.301424,-0.978028,-0.003894,yes
-34.74691,-18.00598,-24.84349,-19.80575,20.43259,-10.79908,-8.251987,3.082166,-22.19994,22.31754,-16.32983,0.351953,25.66034,0.260613,0.913694,-0.815109,1.78079,0.423275,5.055104,6.366129,1.783196,-3.230146,0.212198,-6.426124,0.463855,-0.009049,0.128884,0.296949,0.529828,-0.746763,-0.478335,-0.406962,-0.633246,0.650398,0.143344,0.50621,0.411754,-0.650714,0.000973,yes
-34.84893,-14.08364,-23.91353,-21.08113,5.3432,7.622185,28.60762,15.35574,-31.31494,12.07057,-28.18709,13.60117,25.6173,-0.104604,-0.278618,1.830641,1.139627,3.268198,1.928726,-2.539547,4.557481,-0.268915,0.879846,-0.761795,-5.228055,-0.003214,0.15626,0.065307,0.407275,-0.695242,0.257197,-2.332259,-3.148611,-0.231848,1.143295,0.156832,2.001086,-0.554622,0.008049,yes
-33.02455,-12.58459,-22.71038,-25.91061,7.166306,2.143919,15.31512,9.773685,-34.54166,31.4013,-32.88869,-7.119884,25.64832,0.763518,2.037551,1.291805,-2.183728,-4.213049,-2.583047,0.004396,1.665472,3.128202,0.438567,-0.285091,-1.651168,0.010668,-0.069366,-0.318346,-0.141338,-0.357957,-0.122052,-2.594421,-2.144424,-0.169304,1.334452,-0.707255,1.674515,0.735734,0.007646,yes
-32.91642,-13.58176,-15.84036,-21.18683,17.92654,-9.457533,-12.73524,23.57653,-15.59787,19.88884,-15.07718,-10.47593,25.66794,0.573305,0.310237,-0.082572,-0.363943,1.824315,-5.775641,-7.287917,0.348645,3.431155,-0.543394,3.015459,-0.457494,0.025956,-0.199574,-0.38581,-0.959783,-0.263366,-0.93581,-0.58907,1.257995,-0.875876,-0.458933,-0.422641,-0.148205,2.11977,0.001272,yes
-31.89558,-8.069164,-22.42105,-30.67154,-6.924322,-15.17445,12.44143,7.299134,-14.41747,20.60124,-24.31024,4.13466,25.68836,-0.425174,-0.972463,-0.565194,0.742793,0.534954,-4.064815,-1.981805,3.041095,1.592077,-2.612456,0.057825,1.757242,0.014598,-0.496651,-0.991391,-0.238289,0.425059,1.007964,1.630587,0.749845,-0.715878,-2.083477,-0.072959,0.022636,0.440933,-0.005935,yes
-32.54689,-14.79017,-24.47105,-20.52037,21.51009,-12.59684,-6.395117,18.33624,-24.22127,14.75363,-17.39902,5.68643,25.72706,-0.508129,-0.702663,-2.039774,-1.640465,-3.784855,-0.275741,4.743532,-0.50971,-1.795519,0.292155,-1.674278,3.66659,0.001181,-0.267923,-0.158541,0.40451,-0.14834,-0.366437,2.511034,1.91308,-1.599313,-2.004486,0.294605,-0.415747,-0.295223,-0.009581,yes
-35.33518,-16.8427,-21.221,-22.52987,8.049301,-16.6105,2.236027,27.59931,-22.26958,20.90662,-31.43864,-6.414851,25.69175,-1.179018,-2.412952,1.078959,0.579828,3.631357,2.819939,-2.262104,-1.48474,-4.675848,-0.344004,2.172956,-1.508544,-0.006618,0.223283,0.323068,0.449665,0.269185,0.835393,1.599033,-0.008179,-1.611079,-0.977461,0.571652,0.318359,-0.909612,-0.007053,yes
-33.73726,-12.70831,-26.63926,-33.45999,-8.484548,-10.11821,16.08512,10.87789,-20.64941,21.19693,-19.88437,13.13178,25.67216,-0.389385,0.237779,1.117899,-1.024163,-1.55607,3.337149,2.41763,-5.385004,-3.457314,-0.204593,-0.120841,-0.300717,-0.011341,0.40962,0.376994,0.211813,0.864202,1.097877,-0.371691,-1.100061,0.564787,0.745587,0.461361,-0.66655,-1.480281,-0.0047,yes
