@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-31.69027,-3.04686,7.593373,5.720678,11.48833,18.13041,0.948594,20.23903,11.87474,-4.341022,14.12731,5.902565,27.10538,-2.973288,-2.999929,0.221025,-0.090971,-7.871054,0.179193,2.777071,-8.228337,-1.063106,6.087139,-8.035114,-4.76298,-0.061838,0.249866,-0.191164,-0.554144,-0.481288,-0.499188,-0.373976,-0.298676,-0.464652,-0.293939,-0.383762,0.428426,1.256155,-0.022468,yes
-42.51697,-11.06768,15.39141,5.488557,-5.351294,22.44406,4.454117,10.2892,-4.002413,8.338649,-1.972057,-17.65861,27.03064,-2.67143,-3.723344,-0.960284,-2.066692,-11.3743,-1.704609,1.932167,-11.96125,-1.559176,6.032792,-7.829814,-2.881302,-0.128513,0.848125,0.594643,-0.580379,0.045207,1.041838,-0.500925,-0.328324,0.418132,-0.138939,-0.815629,1.378547,2.287461,-0.012204,yes
-41.14336,-14.03609,4.799479,5.381883,-19.44713,16.86955,13.08119,-15.92775,14.49778,19.75484,-17.99858,-6.131748,26.83357,-1.874885,-3.594043,-1.959037,-1.509549,-8.615374,-0.748784,1.706142,-8.68514,-2.284765,4.195503,-5.995637,0.576957,-0.140841,1.041111,1.36484,-0.145581,0.592914,2.416598,-0.409036,-0.224759,2.164089,-0.975811,-0.812119,1.943464,1.854891,0.013223,yes
-40.32087,-16.16897,4.188899,-4.443384,-29.91542,10.2378,4.543135,-21.48385,2.767332,13.77501,-8.958817,-2.486791,26.59873,0.718134,0.270343,-1.590839,0.844352,-2.289705,-1.861445,1.670915,-5.909274,-1.146969,2.954811,-2.162117,4.004357,-0.083357,0.860114,1.769797,0.076789,1.49143,2.771833,-0.499324,0.327864,3.429555,-1.445884,-0.394725,2.183388,0.360934,0.035888,yes
-42.16274,-18.46643,3.399442,3.138905,-19.30647,20.48963,9.434796,-7.300141,-2.93396,13.91831,-12.3575,1.201439,26.61713,0.537484,1.827426,-0.191601,1.418078,-0.330362,-1.787567,1.783902,-0.433882,-6.148263,3.565533,-1.151641,1.068646,-0.018303,0.266204,0.939393,-0.479298,1.258182,0.695306,-1.590172,-0.118418,2.841908,-1.288877,-0.563602,2.967524,-1.535056,0.027965,yes
-38.41661,-7.500798,8.137234,10.8318,-16.87015,11.3268,14.63189,-23.57097,-1.021388,26.03097,-15.60318,-1.303419,26.72207,0.422956,2.414907,-1.460058,3.926645,-1.657638,-3.681835,3.532605,1.060891,-6.85685,4.374154,0.665129,-1.322478,-0.010343,-0.500814,-0.809813,-1.230287,0.74691,-0.450958,-1.443226,-0.494729,3.040385,-0.244178,-2.375366,3.767403,-1.985392,-0.000143,yes
-39.40807,-9.233047,1.867309,4.834681,-27.62158,7.387219,16.95632,-17.0536,-14.34917,31.45453,-20.4346,-1.380205,26.68038,-0.396278,0.030641,-4.420918,3.240215,-5.454877,-7.78945,0.183208,2.039319,-5.874207,0.667823,7.428359,-4.434906,-0.037522,-0.461621,-1.359103,-1.380381,0.358891,1.080083,-1.00729,-0.950367,1.938795,2.306203,-4.614373,3.618964,-0.776223,-0.021237,yes
-39.58343,-8.711125,-2.345323,14.34195,-34.04606,-1.620172,18.4454,-11.30267,-25.80931,26.87767,-1.594621,-7.808357,26.51539,-1.319057,-2.880331,-5.627618,3.667834,-1.982236,-6.076631,-0.002385,8.056048,-2.504888,-7.473166,12.3849,-3.170828,-0.074464,-0.071576,-1.011746,-0.480457,-0.742283,3.133989,-0.415483,-1.21821,0.721526,3.810526,-4.787642,0.904542,1.201232,-0.015641,yes
-43.56072,-17.70807,-13.46387,17.5849,-37.9929,-11.98414,8.444082,-3.2377,-19.91104,16.83408,17.78002,-17.72062,26.53287,-0.899611,-2.320469,-5.009724,3.341938,5.23235,-5.626618,-1.200438,5.762515,3.20677,-13.58267,11.0833,-1.888292,-0.092429,0.512772,0.05342,0.755539,-1.083089,4.112552,0.126759,-0.488964,-0.664937,3.650021,-1.990767,-3.466291,2.84028,0.007679,yes
-42.93557,-17.66494,-12.33527,22.79586,-21.59566,-9.370679,18.87609,9.801323,-10.7649,-4.024638,27.21399,-8.987352,26.42351,0.316742,-1.468267,-3.567941,0.164368,8.668693,-6.840668,-1.866622,2.806923,7.655292,-12.43881,3.360368,3.410374,-0.061096,0.694842,0.571382,0.972797,-1.57461,2.544264,-0.123633,-0.917286,-1.96762,2.041217,2.032487,-6.207764,3.024991,0.034971,yes
