@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-17.83322,-9.575132,-8.559212,-8.108165,-6.890403,-3.507354,-9.816514,-4.523634,0.837096,4.297515,-8.258318,-7.85119,26.28179,-1.664646,-0.759404,0.115648,-1.044942,-3.43947,-2.117858,-1.831476,-1.530893,-2.552166,-2.125314,0.902059,-0.303053,-0.002681,-0.096085,0.204366,-0.135301,-0.233655,0.320744,-0.103874,0.985076,-0.100397,-0.367238,0.000832,-0.405453,0.233252,-0.009352,yes
-22.40146,-14.34521,-3.197754,-6.615635,-13.28004,-10.9652,-17.56517,-3.808105,-4.254718,-7.419646,-15.37803,-8.096373,26.26296,-2.380734,-0.495403,0.014817,-2.034598,-2.97662,-2.850691,0.91341,0.049406,-3.630983,-0.959439,0.616717,-0.451229,-0.01598,0.139923,0.408844,-0.422906,0.153405,1.063122,0.2897,0.748835,-1.148383,-0.563842,0.46348,-0.259949,0.593599,-0.017126,yes
-23.87234,-10.98711,-10.6617,-14.07914,-20.89293,-10.36772,-15.09957,-12.53586,-9.377827,-0.470472,-0.188169,-9.243866,26.2778,-1.787029,0.130428,-0.510443,-1.718388,-2.067173,-2.27081,1.721461,-2.82303,-3.848947,-2.704093,-0.982535,0.937296,-0.04279,0.175354,0.119788,-0.369322,0.801424,2.210182,0.793455,-0.332406,-1.565098,-0.122827,1.400413,0.566432,0.68736,-0.025423,yes
-26.71734,-11.34616,-7.433883,-15.29566,-14.77224,-14.33063,-2.607938,-0.270487,-12.21036,1.884316,-9.209806,-9.410997,26.20388,-0.903843,0.839903,-1.685837,0.058805,1.189991,-0.592881,0.136233,-6.626737,-4.722986,0.481478,0.544611,2.044765,-0.068257,0.036978,-0.35952,-0.636849,0.993645,2.637452,1.258002,-1.455178,-0.659418,1.113852,2.539195,2.123416,0.203442,-0.03651,yes
-24.61042,-10.42252,-8.993363,-12.36009,-16.48017,-13.17869,-8.687823,-20.40759,-14.42982,-13.87493,-16.2551,-2.507399,26.09737,-1.526323,-0.828117,-0.880633,1.915477,5.528136,0.720509,-3.104916,-6.018312,-2.620298,4.156292,3.77027,1.885749,-0.10366,-0.434434,-0.674894,-0.799175,0.157103,2.139799,1.357874,-1.384326,2.305,1.704494,2.94175,2.555068,-1.110612,-0.053919,yes
-26.55163,-10.42799,-12.46111,-7.181135,-9.536469,-12.52412,-20.08988,-33.00593,-25.34365,1.689973,-4.621507,-1.240782,26.01189,-2.326199,-1.813728,-2.984331,1.116695,6.412986,1.943661,-3.949291,-1.650041,1.323952,8.306345,8.857394,0.091752,-0.168093,-0.468256,-0.313355,-0.443417,-0.715228,0.554687,1.145729,-0.413696,4.000898,1.399684,0.455334,0.483273,-2.003364,-0.05868,yes
-31.58681,-15.58678,-12.55125,-8.559022,4.129866,-7.668432,-21.88317,-26.2597,-15.91267,20.40816,16.36903,-3.900226,25.8555,-3.248018,-1.917228,-3.857073,-1.461818,6.020322,3.25029,-3.157407,6.213624,1.650056,8.09222,7.636414,-3.639258,-0.262469,0.108587,0.549219,-0.014376,-0.6611,-0.869042,0.854808,0.568158,2.903209,0.084846,-2.063031,-2.402292,-1.669013,-0.032379,yes
-34.86014,-17.83267,-20.57659,-11.61273,6.987672,-7.367453,-15.75672,-5.594637,-4.849173,26.27449,18.7651,-8.255825,25.48435,-2.384277,-0.182315,-2.414703,-1.82869,3.717334,3.870872,-1.906003,7.261785,0.140257,0.790183,1.027905,-5.20955,-0.282253,0.620466,0.94266,1.056462,0.362408,-0.93106,0.745373,0.935811,-0.057967,-0.80821,-2.791778,-3.837449,-0.606143,0.031426,yes
-36.69626,-16.30632,-24.22098,-17.45339,5.35937,0.494428,-26.64144,-3.045119,-16.42678,14.29391,10.23366,-17.19617,25.0488,-0.954351,1.102273,-1.237325,0.082666,2.530753,4.030943,-1.285772,4.041819,-1.604219,-2.400782,-4.326444,-3.808666,-0.208475,0.816601,0.521771,1.269917,1.286603,-0.538132,-0.221984,0.961769,-2.229331,0.190284,-0.86213,-2.552414,0.285308,0.110032,yes
-35.91829,-10.9798,-18.69976,-11.8774,8.435449,2.748814,-27.24076,-8.304299,-24.38531,8.698016,3.585703,-20.64056,25.00398,-0.370704,1.389819,0.988104,2.156494,3.502469,5.280201,-0.206054,-0.853973,-1.08996,-0.406045,-4.34842,-2.854259,-0.037959,0.726216,-0.32169,0.933315,1.135601,-0.45438,-1.672847,0.566929,-2.221398,1.702302,1.736631,-0.420068,0.582153,0.152425,yes
