@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,-7.290848,-5.740439,14.55866,-11.95122,3.03121,8.771734,-7.54811,1.509519,6.237901,-5.327268,7.131512,-1.422594,6.748698,-0.29064,-0.147106,0.164919,0.04726,0.181953,0.082307,0.09656,-0.120464,0.212676,0.379636,0.192354,-0.089628,-0.362969,yes
-18.62264,-16.21713,38.20126,-27.63053,0.631447,27.70691,-14.20688,-3.436877,21.72801,-15.51077,14.71823,4.869785,21.44934,-9.037591,-7.756831,18.27824,-15.54372,5.880843,9.728776,-7.861754,1.950396,8.358484,-5.691649,10.35483,-3.14731,6.95976,0.701025,0.859981,-2.275583,2.024086,-0.352131,-1.340953,0.992354,0.144005,-1.274553,1.416056,-0.927583,-0.075975,-1.464613,yes
-27.14292,-20.59363,53.69266,-45.94084,14.84033,30.00521,-30.63711,9.266034,20.3255,-18.88095,28.29845,-9.547861,23.01882,-7.870678,-5.467773,13.52346,-9.918673,2.516159,8.704746,-6.908487,0.68676,6.240991,-3.246896,6.481623,-1.008376,4.828324,1.553249,1.710878,-4.376099,3.972864,-1.333283,-1.951357,1.810353,-0.261427,-2.100146,2.244866,-2.188237,0.566032,-1.996145,yes
-31.6165,-28.48734,64.54485,-54.7482,21.98405,33.64127,-23.99022,5.118964,31.62967,-19.01777,37.6249,-10.96262,23.28939,-3.495808,-1.576867,3.698341,-2.847068,1.528082,2.100462,-2.906152,2.640923,-0.13641,0.712825,2.818539,-2.009575,0.385819,2.159957,2.326041,-5.457796,4.685006,-2.076204,-2.269008,1.633775,-0.313668,-2.580754,1.908681,-2.93789,0.955251,-1.86676,yes
-32.85646,-21.20376,54.44551,-36.03453,1.904491,40.55655,-29.65077,-0.844121,26.25413,-14.48097,20.95478,2.87432,23.2216,-2.295494,-0.276031,-0.031887,1.56477,-1.458825,2.829109,-0.974148,-0.142878,-0.015382,2.694826,-0.041528,0.838698,0.054941,1.516958,1.236963,-3.318449,2.167973,-0.372142,-1.521723,1.532398,0.105528,-1.297157,0.643159,-1.178125,0.215053,-0.995921,yes
-33.24491,-23.7964,56.31654,-46.81903,14.73977,32.93356,-29.23081,14.82281,18.08165,-14.14663,32.48276,-11.38918,23.27705,-1.025398,1.277502,-2.233068,2.139585,-2.512684,1.321556,-2.660047,0.796873,-1.417099,0.880893,-1.073049,0.70541,0.012652,0.821116,0.32902,-0.77361,0.234065,-0.114792,-0.236068,0.992553,-0.727083,0.541641,-0.887787,-0.577614,0.420845,-0.063951,yes
-37.80618,-24.31926,57.64738,-42.08158,11.16834,44.50462,-32.88755,3.699719,27.0226,-7.842395,30.66188,-5.141087,23.29969,-1.521094,-0.710142,-0.103076,-1.572132,2.675832,1.485586,0.630451,2.136422,0.395551,-0.115134,2.536794,-1.290604,0.035302,0.851041,-0.080578,0.327531,-1.13615,0.666187,-0.572761,0.748305,-0.221613,0.775853,-1.365751,0.02834,-0.297396,0.012113,yes
-34.26863,-20.54208,51.77858,-41.02675,4.788704,38.27502,-35.67206,6.831409,24.15994,-17.9326,27.40611,-3.427864,23.3136,0.22257,0.285288,-0.134115,-0.108294,-1.113207,1.591883,1.254314,-2.134143,2.36633,-2.321128,-1.358693,1.159303,0.075886,0.82924,-0.238855,0.654487,-0.987261,0.374235,-0.540279,0.373979,-0.575135,0.667318,-0.874141,-0.304535,-0.248938,0.022014,yes
-39.95007,-26.38163,56.19912,-46.79133,20.25918,45.31375,-23.27789,13.83369,25.19273,-13.16366,36.17707,-7.559358,23.37983,1.335725,-0.182814,0.556292,-2.99204,1.172369,-0.169862,0.810194,0.214568,1.97217,-2.532921,0.242993,-0.875226,0.08389,0.71081,0.353853,0.151136,-0.012334,-0.853802,-0.7056,-0.664719,-0.380262,-0.371812,-0.515395,-0.789015,0.209028,0.007693,yes
-31.06011,-21.33877,56.3701,-45.00563,4.628319,40.48841,-27.76407,-0.91489,30.82823,-23.09164,22.9317,-4.383531,23.61642,1.69239,-0.180435,0.709685,-2.086764,0.11022,-0.552116,-0.880022,-1.117875,1.131182,-2.280921,-1.448823,-0.746967,0.098427,0.172709,0.167399,0.140952,-0.000479,0.161947,-0.91316,-0.563104,0.861715,-1.330028,0.17502,0.202052,-0.061959,-0.011135,yes
-32.73182,-24.83498,58.13308,-55.05234,17.11038,42.54861,-32.79057,8.645709,33.5493,-17.92748,34.11405,-9.039386,23.56774,1.298045,1.291986,0.230704,-0.644566,-2.204892,-0.970415,-1.625976,-0.27302,-0.845933,-2.712214,-1.363218,0.707669,0.062499,-0.301603,0.101344,-0.047219,0.681358,-0.210516,-0.317154,0.190766,0.837528,-1.499531,0.319558,0.034871,0.406394,-0.014059,yes
-29.41581,-22.21758,54.36002,-47.33007,6.914208,36.89701,-35.31583,3.836028,25.63757,-26.95529,21.19351,-6.422687,23.71178,1.104957,0.384884,0.733437,-1.284428,1.385158,-2.573641,-0.343119,2.418225,-2.874759,-1.356383,0.45467,0.058062,0.030905,-0.731339,-0.54394,0.158375,0.014823,0.516488,0.319069,1.197691,0.96094,-0.296209,0.714617,1.25248,0.25394,-0.015094,yes
-34.282,-19.48229,58.35767,-48.85194,8.091778,42.25737,-27.63189,10.09313,23.5584,-24.7929,30.23008,-3.001436,23.64465,0.121427,0.041248,0.308322,0.01358,-0.517678,-0.74487,1.495575,2.634158,-3.522514,-1.397398,-0.534398,0.754227,0.047357,-0.434285,-0.83361,-0.031051,-0.183272,0.40277,0.405539,0.672558,0.118641,0.429768,0.512132,0.870063,-0.221765,-0.006338,yes
