@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute whistleornot {yes,no}

@data
-2.218916,-26.57004,4.036838,-35.87311,40.29258,18.07852,11.57588,-59.82364,-30.88123,-40.11917,18.10542,9.838153,22.81378,-2.076702,-5.023812,-0.986094,-4.429028,2.737076,-1.199753,0.323426,4.120394,10.33528,3.121083,8.146139,2.981166,0.186618,0.072987,0.066549,0.029023,0.417359,-0.177958,-0.620164,0.123694,0.152072,-1.331118,1.304624,-0.700572,-1.24072,-0.009051,yes
-10.5238,-40.82197,-0.086315,-49.68664,45.21529,20.01935,13.95958,-51.67618,-0.410715,-36.18835,38.74792,25.27794,23.33623,-2.468988,-4.883826,-1.640065,-3.310535,3.000052,-0.601044,0.476695,6.729541,8.401778,6.250952,7.324664,1.787715,0.197579,0.596352,0.456831,0.620979,0.733489,-0.29979,-1.307993,0.491402,-1.186323,-2.780932,1.168293,-1.861129,-2.633241,-0.039964,yes
-8.449983,-44.56314,1.167944,-51.11148,51.5166,11.10934,12.00116,-43.2954,5.559926,-26.47916,48.51486,17.02409,23.48565,-1.515622,-4.76106,-0.513995,-2.901479,1.715797,-4.599927,0.86526,3.576183,4.646447,8.079269,5.054019,-2.625708,0.135883,0.75155,0.758665,0.988071,1.135552,-0.419816,-1.104337,0.563888,-2.134931,-3.53125,0.448676,-2.868947,-3.016375,-0.058805,yes
-11.44832,-41.99262,-2.729039,-44.8066,49.68082,18.55789,13.74672,-34.44006,-7.092913,-15.68441,39.52401,15.18376,23.46574,0.624518,-2.871035,1.882751,-1.525358,1.748764,-6.03963,2.509517,-1.539117,-0.724961,6.483457,0.386556,-7.381602,0.012163,0.451804,1.204625,0.78434,1.535051,-0.541121,-0.18765,0.221128,-2.351878,-2.956489,-0.599657,-2.183452,-2.219269,-0.05612,yes
-9.334764,-49.79001,2.788226,-52.82053,46.63879,-4.190387,16.00861,-50.56079,-4.307895,-9.97479,42.98746,1.756704,23.42844,0.134294,-2.236886,2.192852,0.356145,1.263639,-4.002145,2.126456,-2.419933,-2.757596,5.248212,-2.729539,-7.516054,-0.014701,-0.34078,1.590185,-0.088639,1.778632,-0.173598,1.55196,0.162688,-1.01152,-1.513843,-0.871206,-0.7697,-0.647213,-0.02874,yes
-6.958821,-52.56371,8.517297,-56.45891,56.39801,-2.528939,24.50344,-55.73907,0.898393,-12.02325,43.44439,-3.996382,23.42565,-1.034927,-0.122787,0.928212,2.73591,0.520525,-1.838187,0.951737,-2.031789,-2.678646,4.668196,0.299184,-6.863456,-0.007727,-0.90526,1.324868,-0.990888,1.058468,-0.695618,1.124395,-0.252077,-0.28424,-0.115904,-0.636162,0.692222,0.848927,-0.002142,yes
-10.02326,-50.46203,6.509038,-43.5046,54.4762,1.642025,17.25508,-44.74556,-12.22371,-2.068679,32.90697,-10.96611,23.43219,-2.389801,1.815741,-0.479919,3.861044,1.461925,1.059151,2.457591,-1.235083,-1.945927,4.630871,1.249203,-6.120846,0.00213,-0.249314,0.659795,-0.404703,-0.242043,-0.785926,-0.747002,0.247217,-0.814701,1.442701,-1.12714,0.802876,1.231319,-0.001705,yes
-16.27871,-42.27055,0.051617,-35.78501,48.36474,6.450742,17.88217,-47.50661,-16.52824,3.703515,46.06018,-12.77212,23.42523,-2.639737,1.726994,-1.735301,2.014531,-1.828467,-2.948305,1.083566,-3.552743,-1.710316,3.611315,1.858294,-3.83457,-0.006962,0.755207,-0.42486,0.663602,-1.040265,-0.571075,-2.05874,0.469841,-0.774176,2.671227,-1.138891,-0.762362,1.552768,-0.007643,yes
-16.62383,-45.85789,4.621473,-43.85226,57.96505,-3.384471,31.6072,-60.85243,-5.324216,5.316183,47.92559,-24.45966,23.43929,-0.309871,0.137198,1.501093,-0.493379,-1.491497,-7.182098,3.296625,-5.732959,3.971745,0.140951,0.505287,-2.873899,-0.023607,1.186844,-0.712268,0.888221,-0.610514,-0.16632,-1.076047,-0.355249,0.960829,2.660243,-0.696033,-1.588413,1.818406,-0.006716,yes
-16.85722,-46.23081,0.784574,-46.21243,45.51125,-14.75721,22.74521,-65.44935,-11.10294,2.340897,45.22655,-16.42246,23.38729,1.701146,-1.407815,3.255717,-0.288203,-0.858142,-8.011263,2.881422,-3.65373,7.718656,1.218704,-3.140668,-0.723089,-0.033075,0.803935,-0.346557,0.623915,0.004877,0.872124,1.511596,-0.504446,2.268148,1.643065,0.201142,-1.182513,1.620605,0.001713,yes
