@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute gunornot {yes,no}

@data
-32.67644,-6.966572,-10.87279,-13.96052,-13.45885,-3.446859,3.625492,-1.531165,-1.313405,-11.55448,-7.681561,14.92732,26.3264,0.88339,-0.591062,1.355357,2.769058,-0.048919,-2.085156,-4.387526,-1.03336,-3.144553,4.020625,4.386834,-0.763468,0.005958,0.177089,0.114002,-0.671253,-0.265536,0.090145,0.876275,1.112189,0.901208,1.574459,0.253001,-0.01582,-0.525478,-0.007775,yes
-30.02273,-12.41764,-6.161368,-6.358153,-10.09671,-4.87813,-13.03523,-7.048227,-9.545218,0.032312,2.396766,1.562952,26.33217,1.135179,-0.960093,-0.132898,3.367863,0.402204,-1.092879,-2.282658,1.661522,0.955339,4.976806,4.134677,-2.878365,0.006623,-0.046018,0.360392,-0.457,-0.772041,0.063491,1.417547,2.037744,1.063,1.822537,-0.701395,-1.104536,-0.787477,-0.026819,yes
-29.58634,-7.196346,-6.451719,-3.916405,-15.38452,-13.157,-9.981776,-3.939436,-12.92026,2.755254,9.213444,17.79216,26.35331,1.642941,0.163465,-1.256782,1.141976,0.176244,1.800082,0.120984,2.12524,2.677797,4.80754,4.43381,-2.333408,-0.03325,-0.347045,0.239622,-0.044668,-0.805068,0.732035,1.812662,2.02506,0.513028,1.556805,-1.215746,-2.08618,-1.211715,-0.045383,yes
-28.54559,-11.65215,-13.74781,-2.143252,-10.485,-4.056178,-0.984167,7.98058,9.266717,6.174688,4.544321,-0.896929,26.34606,0.273523,0.833634,0.376425,-0.277605,0.155955,3.059961,3.546937,2.70234,3.056955,0.12019,-1.159336,-3.915885,-0.108532,-0.625566,0.112059,0.153049,-0.644607,1.053493,1.105696,0.910211,-1.189052,-0.099099,-0.991834,-1.823242,-0.204971,-0.033733,yes
-25.2003,-6.531994,-13.36348,-10.35808,-12.38349,5.142573,-1.79512,1.58063,2.669614,9.412035,13.41371,4.490217,26.1532,-0.421008,-0.289816,0.877356,0.566452,3.734381,4.901734,2.822976,1.011371,3.588661,0.370202,-3.397062,-6.303283,-0.163379,-0.556641,-0.118296,-0.027867,0.381192,1.045169,-0.203487,-0.225865,-1.489112,-1.092668,-0.841132,-0.94439,0.458874,0.015275,yes
-30.84813,-8.581643,-0.823366,-4.525336,-10.81745,1.271886,0.606121,3.70344,-2.05538,-2.695127,-5.50005,-11.3655,25.88956,-0.960675,-0.173155,-0.43472,0.432588,3.890598,2.884777,0.917401,-3.726806,0.004414,2.236307,-1.066099,-1.91828,-0.096977,0.024085,0.302161,-0.7779,0.390196,-0.175874,-0.761596,-1.163895,-1.381256,-1.843344,-0.577698,1.245109,1.354086,0.071343,yes
-30.54011,-10.18068,-8.527164,0.106899,3.453607,8.687636,3.337961,3.255987,10.68409,9.041172,-2.749679,-8.48997,25.76467,-0.523167,0.075377,-0.990547,2.692842,3.534765,0.870237,0.306427,-2.105749,-1.259272,-0.456177,-0.334761,-1.037839,0.037345,0.297193,0.649182,-0.491318,-0.742117,-2.519455,-1.546629,-1.147574,-0.481219,-2.500062,-2.190033,0.892281,1.818241,0.088631,yes
-30.67906,-10.69358,-18.33957,-5.212802,1.049443,8.595176,1.036299,-11.49113,5.281546,17.54166,7.295523,-3.998237,26.05544,0.445025,2.161843,-2.579124,0.61018,-0.623607,1.267728,-1.014264,-2.645381,-3.7358,-2.355108,3.535056,0.221821,0.147821,0.500233,0.552618,0.533271,-1.65471,-3.095745,-1.427488,-0.90063,0.409074,-1.565378,-2.815523,-0.372027,1.142637,0.048141,yes
-27.90067,-5.099137,-9.558107,3.449859,-0.643108,5.832114,-0.478075,-1.350829,-7.29521,-2.987242,5.342124,-4.382609,26.25699,0.362108,1.788596,-0.507031,-3.232926,-6.605789,-2.022887,-1.949063,-1.935439,-7.041539,-8.284254,-1.236234,1.717874,0.157376,0.353445,0.086404,0.84706,-1.895319,-1.886272,-1.395361,-0.516266,-0.248432,-0.326795,-0.854864,-1.219022,0.881953,-0.007273,yes
-29.94273,-0.313202,-13.20351,-3.145917,-11.88713,9.038287,-2.557183,-7.220057,-11.74473,-8.456457,8.129332,-12.31008,26.38251,1.097853,1.733328,1.989875,-4.878078,-6.51785,-2.8061,-2.458004,-1.766589,-4.931341,-7.92727,-2.475499,2.417047,0.083713,0.169453,-0.408051,1.083116,-0.129907,0.668106,-1.065905,-0.014681,0.009951,1.38417,1.216321,-1.254076,0.58589,-0.040216,yes
