@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute gunornot {yes,no}

@data
-27.7358,-8.534094,-11.08562,0.932288,1.61284,3.239453,-0.707848,-3.008079,-3.233941,-15.70938,-10.742,3.910533,25.42612,-0.306345,-1.018266,-0.050731,-4.372391,-6.071702,-2.77347,-0.757107,-1.025012,0.363329,3.953382,3.461372,-0.874324,-0.397264,0.076353,0.556631,0.426939,0.424116,0.795653,-0.802155,-0.072997,1.244751,-0.123146,-0.595542,-0.649995,-0.369555,0.04576,yes
-25.72856,-10.53543,-12.6567,-17.01228,-11.54698,-3.514946,0.277724,-4.398603,1.99161,3.418962,-0.626209,7.198166,23.90963,-0.132997,-0.243513,0.571433,-3.779694,-5.94058,-6.251567,-1.320026,2.777892,0.556614,2.842129,2.317122,-1.072281,-0.358288,-0.182647,0.574244,0.33649,1.232099,2.165818,0.056945,-0.312296,1.199417,-0.236876,-0.921974,-1.290084,-0.39838,0.116448,yes
-30.27114,-12.62476,-10.55373,-11.95738,-22.16576,-7.250699,-4.986169,-7.437877,-4.030072,-5.50664,1.506961,-2.104903,24.19805,-0.011253,1.377511,1.772885,-2.54816,-2.158999,-5.045198,-0.840634,3.29729,-0.349044,1.531299,0.783523,-2.623122,-0.187953,-0.194033,0.378844,-0.083166,1.403177,2.983969,1.616997,-0.323213,0.418218,-0.221708,-0.673489,-1.223715,0.115647,0.11673,yes
-27.13311,-7.706327,-8.494392,-11.52134,-16.20076,-22.77331,-5.168816,13.09628,-0.052804,-6.600107,-5.280871,1.556845,24.24872,-1.367124,0.655065,0.719914,0.87599,2.801039,-1.352882,-2.276825,2.810924,-0.464863,0.554554,-1.650124,-1.991824,0.080323,-0.209475,-0.180754,-0.698677,1.388164,2.528501,2.844409,0.101049,-1.261554,-0.109116,-0.473004,-0.672589,0.097007,0.067067,yes
-27.08978,-3.061089,-4.302344,-14.55398,-6.855265,-12.35736,-2.187746,4.730933,-3.956956,-3.04335,-4.497053,-6.384413,24.31681,-0.659445,0.426667,-0.540803,0.315652,4.477336,2.862172,-1.894773,1.049561,-0.23447,1.729727,-0.673578,0.163684,-0.032918,-0.128283,-0.7963,-1.293839,0.876452,0.463561,1.573809,0.631716,-1.619905,-0.375021,-0.904998,0.019436,0.131409,-0.009246,yes
-34.15485,-12.04193,-12.18282,-11.33403,-5.197028,-7.726026,-12.50562,3.571614,-0.369264,4.960085,-5.874819,-0.621196,24.25186,-0.856274,-0.671862,-1.765107,1.729218,3.383759,4.01679,-0.287709,-2.406013,-0.046253,0.377897,-0.317271,-1.980648,-0.100471,0.202432,-0.368823,-0.822141,-0.231632,-0.938772,0.335066,1.478063,-0.975816,-0.410212,-0.836838,0.667709,-0.032467,-0.050697,yes
-30.0575,-8.323619,-11.41353,-10.47278,-5.280943,-0.463478,-10.79163,2.572259,-5.044192,-2.638099,-1.563954,-0.197462,24.03189,-0.908091,-1.940524,-3.453802,1.407487,-0.132555,0.13901,1.323388,-2.193764,-2.433455,-2.905364,0.214276,-1.971666,-0.143784,-0.008978,0.053052,0.202053,-0.424657,-1.130611,-0.719527,1.013898,0.150609,-0.017392,-0.320858,0.239962,0.005717,0.004673,yes
-29.93063,-8.434375,-13.76434,-4.915851,-0.069131,-8.636294,-2.305415,2.145551,0.259548,-4.913247,-8.333777,-11.43987,23.88882,-0.230643,-0.005453,-1.934289,-0.82809,0.412123,1.684029,3.504407,-0.446495,-1.41643,-1.312088,1.244496,-1.086482,-0.117728,0.056923,0.612594,1.347792,-0.423449,-0.861483,-0.366543,0.606645,1.148715,0.827234,0.390872,-0.086102,1.033028,0.069007,yes
-33.74236,-14.56749,-20.78059,-10.72564,-10.08199,-11.20717,-0.670909,-5.524858,-16.43863,-12.6335,-2.196193,-10.83341,23.77941,-1.017149,0.358723,0.554051,-0.528979,0.310098,0.430918,1.278657,0.822844,0.363658,0.970428,-0.254654,-0.254815,-0.000926,0.268201,0.696545,1.698537,0.171644,-0.700801,0.185948,0.170829,1.168701,1.811713,0.645106,-0.390979,0.909036,0.132272,yes
-33.46564,-8.947262,-17.17073,-15.34805,-0.735894,6.065967,-0.043942,5.387699,-1.754195,3.397348,0.663783,-0.735634,23.78946,-0.517131,1.241485,2.969925,0.580206,-1.144981,2.038123,2.767883,1.82926,2.69136,0.39436,-0.513316,2.326068,0.173133,0.366637,-0.002309,0.279723,0.669375,-0.88074,-0.464214,-0.478636,-0.032835,0.371262,-0.618906,-0.096514,0.257969,0.150665,yes
