@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute gunornot {yes,no}

@data
-38.60903,-29.64087,-5.225649,1.099306,-17.81685,-18.93297,-2.941,5.634772,4.307241,0.027611,19.41555,8.549368,19.30789,0.430744,1.396021,-6.365584,-1.048821,4.577553,0.492286,-7.549052,-6.079492,-2.890189,-5.530448,-0.413502,-2.706621,0.914375,0.414597,0.654716,-0.301772,1.277516,1.510973,2.412008,-0.634836,0.029435,-2.393189,1.10131,-0.823702,-0.79152,-0.185277,yes
-40.40755,-1.589986,-9.761716,2.609692,11.64489,-5.933477,6.5331,-17.07982,4.628206,-1.953122,21.76871,-17.192,20.65125,-0.257125,2.684378,-5.487123,1.109783,4.656438,1.031433,-5.856478,-5.36929,-4.820659,-3.227166,-0.973355,-5.450925,1.114272,0.279533,-0.868617,1.147567,1.011721,-1.759655,2.053653,0.666091,3.487429,-0.310378,2.584184,-1.29532,0.784504,-0.534539,yes
-45.16012,-18.0852,-27.2376,2.578407,-5.112126,-16.2451,-16.72451,-17.05673,-13.69101,-13.9306,13.49956,-13.27727,23.03556,0.384768,0.569754,-1.699993,0.05545,-0.612275,5.129022,-1.830305,2.508249,-3.305409,0.378596,-2.859937,-2.839019,0.213072,0.399337,0.164857,3.165684,0.61859,-1.840098,1.360583,2.624035,3.990803,2.795667,3.479971,-0.965123,1.655001,-0.879388,yes
-46.39941,-15.57818,-21.06902,2.724511,-7.519918,-15.33543,-9.054266,-8.534142,-12.45996,-6.364471,14.72393,-14.44538,23.01713,1.252263,-1.401422,1.205195,1.375115,-4.999814,5.102019,-2.582967,9.129295,4.351776,5.373099,-5.52982,0.838049,-1.228886,0.565995,0.792507,2.69887,0.260686,-0.228372,-0.296544,2.098084,2.275272,2.879741,2.238212,0.0476,2.210637,-0.907905,yes
-33.68926,-19.79801,-8.071964,1.319146,-11.29582,11.41311,-4.298841,13.90317,-3.675722,4.126268,8.638254,-7.019039,19.19031,1.672734,4.263206,6.116677,1.911462,0.20519,5.259909,3.934368,6.625231,6.501929,7.569274,-2.960885,2.423899,-2.310984,0.12962,1.360495,0.765448,-0.193399,1.501097,-2.602809,1.177983,-2.183467,0.942596,-0.640844,1.546744,0.787859,-0.03816,yes
-39.88167,-7.740692,-13.31856,10.1149,-10.26233,5.747512,-12.59457,13.08671,21.37944,15.88394,-3.449738,-16.13087,16.42945,1.928868,4.800188,4.098891,1.485208,3.105848,-0.516729,1.751605,3.948579,4.674379,4.368556,-0.684879,2.9708,-2.163226,-0.269312,0.057214,-1.063875,-1.304516,1.134147,-2.474608,1.058553,-3.968357,-1.352222,-3.300187,1.574749,-0.876404,0.959147,yes
-40.05532,-0.687919,-0.529442,8.440523,-2.714971,-0.487028,4.717477,5.259006,1.898935,12.79156,7.781971,-0.315029,14.77449,0.694564,4.271424,0.680396,-0.966592,2.840381,-5.075648,1.892324,-5.818728,1.246268,-2.323354,2.451313,0.033899,0.489441,-0.631747,-2.236684,-2.205725,-1.305842,-1.294517,-1.049259,-0.249172,-2.621106,-1.266873,-3.751673,-0.383374,-1.813375,1.41591,yes
-33.57204,-1.132286,-4.345829,6.589863,3.718895,-11.969,-4.804401,15.53084,8.124613,11.14566,11.72768,-2.943383,14.40892,0.394789,-1.119459,-1.396039,-3.708438,-0.646673,-2.103243,3.730822,-4.49051,0.218498,-6.181521,-0.362174,-2.348969,2.166634,-1.16151,-2.387014,-0.943064,-0.438582,-2.344725,1.522923,0.028362,-1.363306,-0.501972,-1.355907,-1.910088,-0.949669,0.90635,yes
-33.37125,-1.745093,-9.156348,-1.751294,-4.084529,-5.106874,1.267694,-16.41253,9.183033,-5.121362,13.30611,-13.44329,22.64778,-0.718961,-3.960389,-2.164483,-2.020922,-4.391133,0.806871,1.698899,-2.260753,2.395503,-5.914054,-5.039108,-3.983092,2.603638,-1.362305,-0.938987,0.622775,0.992248,-1.003906,2.652359,-0.446261,1.100789,0.218537,1.730347,-1.634586,1.22189,-0.409949,yes
-41.24976,-12.8094,-15.9853,-3.331384,-12.81091,-2.458782,7.784435,1.469927,18.82989,-6.067205,-8.022678,-21.31159,23.32596,-3.171921,-3.018976,0.80601,-0.180534,-5.002021,4.156629,1.990129,-4.646939,1.589905,-0.615629,-6.490108,0.230952,1.311426,-1.116062,0.661463,1.149508,1.397482,1.295925,1.214633,-1.647343,0.346164,-0.866818,3.065214,0.594479,1.912842,-0.891112,yes
-39.81126,-14.65131,-5.532123,3.296534,-16.40573,-1.20778,6.917552,0.985696,8.523812,-8.172272,-7.538393,-11.04638,23.33415,-4.333608,0.526247,2.693248,2.230694,-0.001476,5.056212,0.531368,-0.236566,1.653248,3.545434,-2.657648,4.853389,-1.132699,-0.442348,0.670363,0.340175,0.304909,2.295259,-0.669248,-1.854293,0.466223,-1.515816,2.232045,2.084473,0.66679,-0.5835,yes
-46.21164,-9.774059,-2.12789,3.163278,-15.13061,6.864595,2.321314,-16.40297,16.40375,9.592971,-10.30061,-2.987078,20.62286,-3.378197,-0.055461,1.922634,1.153163,3.638121,1.845249,-3.922127,-3.771783,-3.744464,4.414806,1.419493,2.796999,-0.42076,0.862489,-0.472192,-1.220554,-1.476344,0.446553,-2.180795,-1.043719,1.219637,-2.489294,-0.392975,1.687039,-1.481869,0.188307,yes
-52.55835,-0.631529,-2.618812,6.154844,-2.932062,15.5125,6.656096,-8.658912,18.66234,4.775717,1.156841,1.661397,18.33584,-2.827562,-2.090333,-1.021921,-1.163228,2.76509,-1.38368,-4.616436,-0.367216,-2.516392,2.730952,1.428457,-1.932165,0.552231,1.852359,-1.620884,-1.344642,-2.395762,-2.587123,-1.729831,0.711971,0.792273,-1.831317,-1.147987,0.624762,-1.921571,0.654582,yes
-51.7672,-20.09659,-7.828781,1.005274,-1.357143,-1.592676,-11.69547,-12.56669,-4.9617,9.532831,-5.272828,-13.68048,23.72132,0.387503,-4.071647,-3.439173,-5.865291,-4.152539,-3.527402,-0.654564,1.51657,-8.771746,-2.173264,-0.097966,-3.785618,1.410495,1.950124,-0.365812,0.282764,-1.462794,-3.256167,1.49721,2.189744,0.78604,1.291152,-0.697519,-0.385526,0.823539,0.035356,yes
-51.1713,-19.94171,-7.791283,-1.440605,-9.467016,-3.897542,-9.156238,-2.768525,6.624578,5.512558,-2.909999,-15.36051,24.54608,3.045339,-5.570079,-1.349057,-6.238888,-9.041762,-0.90662,2.457441,1.080621,-4.989698,1.099533,1.224889,-1.46316,1.224583,1.22808,1.034347,1.86076,0.305412,-1.161894,3.856237,1.317086,-0.588812,3.253301,0.511736,-0.838926,3.418849,-0.572535,yes
-44.96766,-20.4772,-16.73752,-22.36545,-32.62582,-1.067392,6.954659,-11.76532,-21.4361,-1.64177,-8.75702,-13.40422,24.57022,3.435973,-0.144648,3.500021,-3.622977,-6.739288,9.092768,3.489656,-0.565501,3.947949,1.742921,-0.406354,6.680194,-0.580158,-0.1401,2.127062,2.323505,2.353037,2.592627,3.806475,-0.835198,-0.617056,4.894316,1.44965,-1.222626,3.751689,-0.878062,yes
-40.73143,-28.29162,-4.909728,-13.35423,-32.50653,10.71676,9.618235,-3.656495,1.951049,15.86068,9.023384,-5.792535,24.0343,1.788605,1.117903,4.812284,-0.757324,-1.751005,11.58742,-0.103115,-2.270239,7.390265,3.331541,-2.611977,9.929176,-1.315116,-0.899122,2.232919,0.486424,2.02542,3.954954,0.544554,-1.676369,0.052919,1.359663,-0.100372,-1.173292,1.955988,-0.708556,yes
-39.80726,-16.64488,8.230547,-11.1528,-23.53383,36.56401,-3.634425,-14.95021,17.11481,13.07337,-13.27129,14.9365,21.07642,0.315372,3.219671,5.097681,3.159111,5.165215,9.25795,-3.550275,0.106721,9.509851,3.958983,-4.292664,9.276659,-1.709965,-0.542594,0.800569,-1.81119,0.941561,2.657976,-3.911501,-0.650569,1.440424,-2.556075,-0.577694,1.372121,-1.30744,-0.197878,yes
-44.80847,-16.26836,3.786102,-10.83355,-22.76804,35.22387,-4.377271,-12.52728,24.30045,14.81269,-13.71275,20.11502,19.7174,0.110027,3.912359,0.284233,0.49717,4.780756,1.733557,-2.404441,1.009102,-0.972333,-0.510358,-2.698417,7.018549,-1.753294,0.37538,0.377079,-2.178989,-0.083911,0.438113,-5.041102,0.770974,1.596383,-3.991943,-0.724233,3.182629,-2.99737,0.065914,yes
-41.35228,-10.39048,4.402966,-7.830238,-11.66899,32.9688,-3.79896,-6.796319,14.93846,18.67714,-18.85227,20.0253,18.17885,1.562293,2.460969,-3.291905,0.457579,3.284713,-5.537806,1.387473,4.996947,-4.651127,0.775399,6.49747,1.598307,-1.350458,0.80932,-0.119232,-1.34987,-0.436448,-1.210991,-3.237525,1.526163,0.630097,-3.068313,-0.832035,2.684345,-3.616996,0.217434,yes
-39.40879,-11.85703,-1.574772,-12.52966,-14.53517,21.18215,-2.321704,-2.687928,-1.822439,10.50701,-1.678212,26.75581,16.71662,3.042042,3.382646,-1.887871,0.173887,1.379811,-6.220211,1.282882,3.266565,-5.488959,1.302167,7.906102,-1.2185,-1.165297,0.617534,-0.073336,0.52844,0.518292,-0.848771,-0.013809,0.64131,-0.56014,0.327937,-0.247786,-0.248962,-3.605624,0.261774,yes
-34.69564,-6.5457,-5.548541,-8.016848,-11.2267,15.89584,2.275158,5.114851,6.920622,19.10321,13.19879,19.60764,15.82452,2.895965,2.888366,-0.56562,1.138513,0.810734,-2.952792,2.236878,2.128475,-3.573403,-1.107454,3.826804,-4.689794,-0.916792,-0.025549,-0.140737,1.387705,0.818155,-0.408489,1.946719,-0.274197,-1.743401,1.262605,-0.95705,-3.066647,-1.864831,0.227473,yes
-32.92658,-1.277518,-0.6775,-9.870814,-16.09014,12.65929,-0.999919,-2.150034,0.864574,21.11049,9.79223,14.23135,15.06808,2.530864,3.331982,1.56329,2.748164,1.773888,0.372003,0.377405,-0.357361,0.128489,-0.807858,-2.607892,-7.865522,-0.661259,-0.383422,-0.568165,0.81703,0.87494,0.088347,1.474383,-0.213807,-0.912348,1.251268,-0.957209,-2.74988,-0.01636,0.219578,yes
-30.11356,-1.238404,1.12623,-3.467095,-6.837843,22.46627,6.724537,3.57711,-4.272065,7.838129,-5.453468,2.838565,14.41916,1.690139,1.782614,1.921039,3.261217,1.045231,0.899683,0.469226,-1.908096,-1.146824,-2.95484,-3.578767,-4.402337,-0.465114,-0.503832,-0.531546,0.085235,0.070706,0.110927,0.303709,0.146002,-0.046989,0.602881,-0.23641,-0.427959,1.628334,0.190125,yes
-29.04551,2.149235,2.904295,-1.063717,-7.860159,19.75695,-2.659371,-3.705865,4.416349,12.10026,-5.391543,-4.18726,14.113,1.727846,1.094698,0.953951,3.487234,1.704295,-0.774534,1.097675,0.723109,-0.445909,-2.560184,-2.140511,-1.44403,-0.293249,-0.525437,-0.444704,-0.752404,-0.598628,0.680472,-0.353954,0.43903,1.008173,-0.345205,-0.240021,1.976574,2.155551,0.146811,yes
-28.18548,0.653992,2.265756,3.885688,-10.11553,16.84543,5.451014,-3.647713,-0.589384,8.834122,2.896846,6.805257,13.97649,0.778316,1.349281,0.165225,1.12251,1.400163,-0.860976,2.606755,1.353295,-0.271797,-1.413342,1.453319,0.241132,-0.150171,-0.405997,-0.31778,-0.913332,-1.103179,0.67898,-1.225905,-0.237681,0.832135,0.155017,0.904636,2.731081,1.318528,0.110006,yes
-25.25139,3.249774,3.522492,3.888964,-5.929814,11.59704,5.125215,5.077924,-3.206313,7.811577,-5.085482,5.027851,13.82317,0.35959,1.32513,-1.320824,0.824376,4.998781,-0.517436,1.50379,3.052807,-2.035049,-2.778711,4.758935,0.590501,-0.084673,-0.575709,-0.877727,-0.824758,-0.929562,-0.405295,-1.763664,-0.396465,-0.031111,-0.311258,1.648802,2.501577,0.587892,0.18263,yes
-28.11904,4.957729,1.643258,-0.330885,-0.8022,22.24134,15.86602,5.951691,-1.819716,2.91576,1.660098,-0.56333,13.81322,0.344283,0.0785,-1.508232,-0.923251,2.792885,-5.358388,-0.922235,1.08773,0.422829,1.677605,6.626916,1.17304,-0.019372,-0.725334,-1.634577,-1.363804,-0.509702,-1.345407,-2.118538,-0.829071,-1.038221,-0.977766,2.701234,0.783493,-0.355681,0.28569,yes
-27.28078,6.623017,-3.388576,5.16645,12.47708,14.47181,-0.347922,6.758469,-5.143732,1.165886,19.02151,2.449539,13.77127,-0.933682,-2.658545,-2.333111,-0.137695,-1.018538,-7.344147,0.879843,0.700338,-2.349513,4.138354,7.780577,1.029475,0.554504,-0.842593,-1.768048,-1.562727,-0.430349,-2.343227,-0.488052,-0.287476,-1.465801,-0.606737,2.622612,-1.766622,-1.586862,0.355566,yes
-25.44937,-0.640129,-1.819872,-1.36931,-5.354555,-11.3839,3.576407,0.950667,2.493472,20.54499,23.97793,13.95961,13.90558,-2.201716,-4.831767,-6.147651,-0.944963,-2.318215,-8.040312,-1.226624,-2.661578,-5.003393,8.634295,3.859963,-1.756757,0.958689,-1.012716,-0.980813,-1.890424,0.357812,-0.630037,3.379858,0.200431,-0.665571,-0.023669,-0.226566,-3.355047,-2.317742,0.268916,yes
-31.25463,-7.244023,-6.411499,3.719702,-8.746328,-8.31107,15.66924,11.08013,-17.11047,19.68873,22.65849,2.913754,16.54951,-2.580374,-5.059977,-6.814752,-1.316513,-4.161804,-1.616736,0.218607,-2.401545,-2.355625,6.856008,-2.690699,-5.87891,1.204126,-0.572612,0.279808,-0.500679,0.01777,0.98925,4.346791,0.241212,-0.020181,2.592906,-2.059185,-3.723682,-1.659824,-0.030547,yes
-37.14069,-12.26758,-27.58353,-4.332328,-1.78157,-6.568775,1.724316,-9.517026,-20.85331,36.82581,19.14142,-9.579224,17.21754,-3.895951,-3.624851,-8.719534,1.45522,1.214332,8.677198,0.41054,-0.689185,0.307538,-0.814052,-4.912682,-6.961477,1.000397,0.382495,1.360695,2.393119,0.09366,1.293217,2.848832,1.196455,1.424287,3.701422,-3.152718,-2.009932,0.123557,-0.279573,yes
-34.33699,-12.86314,-24.5805,0.065393,-10.11843,3.980567,1.671158,-0.015411,-5.248466,27.30551,7.986266,-15.17559,18.13591,-2.949624,-1.862961,-3.550563,-1.248938,2.161438,6.031053,1.267322,-0.386765,7.959551,-1.433395,-6.451512,-4.667287,0.380916,1.071623,1.734957,3.578568,-0.92368,0.943032,-0.546764,0.925335,1.335053,2.487046,-1.814945,0.092529,1.893934,-0.487248,yes
-43.38795,-15.95483,-36.33304,7.733942,1.403156,25.85628,12.62815,3.052514,-1.89984,12.66634,6.750633,-11.8031,18.11436,-0.104617,0.373198,4.185851,-0.510451,0.986248,2.379954,4.231296,3.452467,8.346128,-2.984592,-4.309292,-1.744787,-0.02757,2.215614,1.657833,3.448935,-2.084501,-0.728041,-2.974905,-0.037371,0.811956,0.267775,0.082419,1.064128,2.128071,-0.493026,yes
-42.87912,-14.71521,-19.78956,-8.558125,0.468497,5.63167,16.55393,2.861534,13.21055,24.60149,-3.403673,-19.31074,18.00568,0.882074,1.615784,4.625397,-4.952077,0.667396,-1.201932,2.934903,2.202895,6.060309,-1.133445,-2.529747,0.982417,-0.718131,2.275516,1.548086,1.460186,-0.309825,-0.715769,-1.498786,-1.433257,-0.154861,-2.564529,-0.46966,1.39593,2.424077,-0.376262,yes
-33.39271,-9.475559,-9.049751,-2.572824,-2.143797,4.505442,15.43941,6.306836,11.64783,23.25486,3.289935,-16.23558,17.14481,5.266269,2.924943,4.437163,-7.115716,-1.678852,-2.580837,-0.610106,2.075764,2.596036,-0.551932,-1.552923,0.854025,-0.915211,1.301143,1.119811,-0.167669,1.368965,0.072761,-0.272641,-2.306177,-1.116738,-2.866752,-0.593333,0.944358,1.769732,-0.190565,yes
-34.92424,-8.023849,-15.09516,-19.54161,-5.007977,8.646328,14.94004,9.371902,18.27925,16.34403,-2.932118,-8.047266,15.03004,5.742513,4.601598,3.624712,0.50457,-0.084859,1.017518,-3.478262,-0.47272,-1.98805,-4.998024,-0.850046,6.153691,-1.056572,0.217382,0.775673,0.003894,3.483752,0.875847,0.022352,-1.969847,-1.10108,-2.466106,-0.832396,0.905853,1.325229,0.076378,yes
-21.03405,-4.675789,-16.49442,-22.3529,-4.252869,11.44476,10.38456,10.17615,8.545991,14.03541,-1.249758,-13.16471,15.02613,3.970879,4.479345,3.847847,3.606049,1.72618,-0.092975,-4.093004,-0.793416,-1.963451,-4.018969,-0.427351,4.518239,-0.811175,-1.474019,-0.017835,-0.108504,3.001261,1.230344,-0.448685,-0.506144,-0.412409,-1.223693,-0.199928,0.865979,0.677627,0.195234,yes
-20.34589,5.892892,2.05634,3.854759,1.098737,7.249598,1.690043,-1.436726,4.821218,4.221091,-5.384058,9.922278,13.78216,2.616677,4.716947,4.939527,7.105803,3.344115,-2.334104,-5.172881,-1.867915,-3.99048,-3.561906,1.436732,5.776457,-0.38826,-1.746876,-1.137996,-1.051316,-0.122842,0.340909,-0.725899,1.035695,0.68604,0.043397,1.515209,1.184561,-1.166308,0.261571,yes
-20.82749,5.962798,1.613731,3.759234,3.433745,4.73893,1.599387,7.744068,8.559587,9.221491,2.37915,-2.629157,13.71287,-0.540907,2.778096,3.237238,4.589972,2.758381,-3.14845,-2.293519,0.711315,-2.521214,-2.269633,1.633585,4.430777,-0.273197,-1.260313,-1.492944,-1.610914,-1.426282,-0.539458,0.306804,1.851822,0.984753,0.658304,1.330089,0.913497,-0.950422,0.197045,yes
-21.94413,10.2416,0.548394,2.931342,7.869289,0.328727,-6.531776,1.248367,-1.679949,0.941463,2.437086,15.56724,13.74537,-0.735976,-0.237758,-1.326562,-0.601601,1.103584,-1.084238,0.800472,2.205113,-1.492184,1.703355,4.042289,0.365884,-0.017708,-0.605905,-1.317176,-1.307813,-1.718766,-0.884339,0.963961,1.937751,0.855595,1.415232,0.736129,0.154329,-1.538219,0.095141,yes
-22.93946,7.04034,0.445741,1.058675,6.153758,-0.837053,3.027876,12.39018,-0.809495,4.327064,3.007597,6.166691,13.67854,-0.654361,-0.508025,-1.073677,0.32834,0.149156,0.816112,2.179427,2.093833,0.078923,-0.001155,2.837353,2.471415,-0.011227,-0.011021,-0.588701,-0.224989,-0.372497,-0.286904,0.831818,0.653528,-0.158272,1.222106,-0.108463,-0.734483,-1.106461,0.021799,yes
-22.96979,4.165332,-3.992474,2.197034,5.256648,4.616397,4.978157,7.265782,2.044837,15.18508,14.51316,7.353774,13.71079,-0.356119,-0.225875,0.555919,0.642789,0.227035,0.503421,2.279401,1.718802,1.785612,-1.015501,1.60649,-0.934957,-0.043542,-0.074649,-0.000695,0.808666,0.742074,0.396011,0.019376,-0.377367,-0.471556,0.760934,-0.765085,-1.797081,-0.692745,-0.051623,yes
-23.58646,6.460807,-1.484218,5.768089,5.485843,6.675655,6.741556,15.20453,7.09181,2.093907,10.52788,13.83465,13.67402,-0.785941,-0.171351,1.171054,2.105292,1.762135,0.216809,0.234655,0.163109,1.950419,-1.452522,-0.820931,-0.451108,-0.151285,-0.125583,-0.149321,0.42159,0.432849,0.544391,-0.350524,-0.693891,-0.529002,0.092683,0.308779,-1.426531,-1.015473,-0.050786,yes
-23.40122,9.401988,4.292969,3.790578,9.338422,-0.910523,3.008386,8.435205,3.29746,-3.019462,6.709396,7.058476,13.52992,-1.04343,-0.409569,1.594403,2.220294,2.277149,-0.687709,-0.113976,0.812695,1.376737,-1.396389,-3.113973,-1.63658,-0.205794,-0.074133,-0.287437,-0.262173,0.111208,0.10639,0.00038,-0.401574,-0.202451,-0.276734,0.889118,-0.588895,-0.113399,-0.015261,yes
