@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute gunornot {yes,no}

@data
-15.65627,4.89599,12.52552,1.802377,-4.359859,3.720376,-5.903213,2.819708,-16.72907,21.40275,-16.47298,11.36216,13.46341,1.261724,1.429038,-2.849998,0.591438,1.657439,-2.102586,3.409331,1.900256,4.398185,-7.621466,5.12054,-0.990845,0.31592,-0.316811,-0.180257,-0.139663,-0.222125,-0.100048,1.647224,0.176584,-0.636754,-0.014381,0.615461,-0.910001,-0.730631,0.005611,yes
-6.915132,10.7378,5.509533,3.455303,4.314138,-4.280083,-0.982653,15.69914,-5.990668,-2.644835,1.256185,6.486855,14.22313,1.213257,1.469489,-3.150676,0.621942,1.17469,0.771849,3.781146,0.884253,4.560201,-8.102163,4.350002,-3.344732,0.309559,-0.521246,-0.357234,0.327726,-0.395639,-0.315706,1.903245,-0.455125,-1.398008,-0.781525,1.800889,-2.200248,-0.921413,0.004268,yes
-13.71822,9.120274,1.783525,3.933101,-0.409662,-2.792322,8.683161,5.881269,-0.107351,-4.68079,0.265129,8.845587,14.66315,-0.298098,0.507526,-3.397974,-0.534438,1.398573,4.696317,4.106344,-0.775513,4.245272,-4.303815,0.955802,-3.467057,0.347153,-0.150251,-0.568917,0.646057,-0.311916,-0.386462,0.704956,-1.712845,-1.501324,-1.877494,2.147424,-2.374487,-0.760543,0.009774,yes
-10.55901,10.13129,2.143139,3.846727,-0.461508,10.83597,5.709332,5.71019,-2.238934,-6.066297,-3.092029,-4.10321,14.41133,-0.564594,0.103623,-0.937382,-0.823822,0.208341,4.014188,0.785201,-3.751901,0.567019,-0.275848,-3.798329,-4.359806,0.321642,0.152855,-0.735492,0.743773,-0.076776,-0.590237,-1.386411,-2.381861,-0.653924,-2.241523,1.835588,-1.210391,0.823107,0.008386,yes
-15.32482,7.736873,-2.781151,-1.065526,5.020829,19.64394,11.28252,3.936621,2.621415,1.594405,-9.51987,-0.678091,15.10507,1.399393,-0.732616,-0.726361,-0.245261,0.208303,-0.198976,-3.65692,-3.288286,-2.992693,-0.797505,-2.67773,-4.286023,0.358746,0.428126,-0.705125,0.286245,0.280438,-0.975799,-2.830173,-2.114394,0.496395,-1.738613,0.948678,0.673914,1.844838,-0.039447,yes
-8.934799,11.94762,3.10496,1.835507,2.640598,4.572727,1.643673,-2.088039,-4.519957,-7.161673,-12.84296,-10.55033,15.61038,1.128786,-1.587898,-0.767619,0.093476,-1.18136,-3.71256,-4.246526,-1.128983,-3.028432,-0.677378,0.114813,1.180286,0.345693,0.013967,-0.526019,-0.292684,0.40732,-0.480396,-1.616904,-0.316304,1.225435,0.043158,0.451942,1.411283,2.119343,-0.06864,yes
-7.533357,4.549033,-2.32919,3.712404,-0.919199,-0.655581,-7.56861,-6.661046,-13.9303,-8.120625,-8.248056,-9.360967,15.85736,0.995843,-2.172338,-2.051631,0.4091,-2.785571,-5.591177,-3.949764,0.395001,-2.650067,0.640338,2.368798,2.987085,0.137895,-0.504667,0.378628,0.417601,0.428398,0.31657,-0.052787,1.439319,0.747629,1.2579,0.498074,0.774635,1.109835,-0.081457,yes
-8.810812,3.785722,-1.920935,1.925142,-3.398294,2.42293,-6.097736,5.36411,-9.105232,-4.595671,-3.153871,6.139659,15.76366,-0.292986,-1.806611,-1.738169,0.885598,-0.696702,-1.374234,-0.649895,0.53363,0.611498,1.264942,0.734819,2.600356,0.088868,-0.853206,0.698552,0.875025,0.485925,1.166523,0.503332,1.856509,0.134288,1.178499,0.204521,0.239288,-0.700805,-0.01867,yes
-10.4076,0.956131,-10.52636,0.935158,-5.887583,-7.237047,-4.595598,2.185552,-8.33628,3.513093,-2.520423,5.912337,15.7179,-0.413056,1.269882,1.846919,1.500668,1.548822,-1.632074,1.741362,-0.381445,1.476845,0.721704,0.88544,0.553117,0.079875,-1.586523,-0.12975,1.029537,-0.135994,0.976918,0.681912,1.348941,0.007894,0.912252,-0.199043,0.394919,-1.083451,0.169513,yes
-8.962605,4.711014,-1.487302,7.652119,1.641282,0.992289,-3.092308,-3.84319,-4.25948,-6.65382,-12.03268,-5.185209,16.12444,-2.432795,0.183752,1.658231,1.977318,2.484057,-3.175449,2.190458,-0.069318,0.800607,0.304544,2.052934,-1.106752,0.281355,-1.717172,-1.582502,-0.215503,-1.088391,-0.158786,0.123145,-0.057121,-0.134578,0.151428,0.031011,1.065342,-0.456362,0.322058,yes
