@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute gunornot {yes,no}

@data
-20.82729,-4.878839,-2.826056,0.736678,-8.41289,-20.84113,-18.28032,-10.40982,-12.67688,-17.22928,-6.655653,0.189054,26.35167,-0.364766,1.462152,2.294111,0.231895,1.149868,2.981887,6.256607,1.164181,-0.248918,-2.660743,-7.344674,-4.341183,-0.005852,0.470088,0.054071,-0.605996,-0.75472,-1.001212,1.085787,0.660294,-0.571296,-0.849633,0.22064,-1.349443,-0.655878,-0.000427,yes
-20.8191,-2.536621,3.829802,-6.588892,-8.309698,-2.706405,-6.261452,-14.02298,-16.19754,-25.75625,-20.90783,-22.4008,26.33128,-0.152624,1.141869,1.820716,-1.109578,-1.267684,3.492553,5.628808,-1.858355,-1.150021,-0.264948,-6.24834,-1.942159,-0.009183,0.164406,-1.057635,-1.283028,0.077032,-0.440549,-0.407925,-1.434084,-0.250744,0.190366,1.19913,1.394238,1.105624,-0.000342,yes
-20.32623,-3.728046,-0.418186,-5.540128,-6.071521,-5.271791,-5.239163,-12.823,-16.60315,-14.49124,-22.64931,-17.52379,26.32006,-0.151463,-2.130682,-1.40538,-1.070903,-1.954885,2.231319,-1.120705,-1.000916,-0.775583,2.451257,-1.00549,-0.849771,-0.007473,-0.437359,-1.507393,-1.075696,0.469306,0.173625,-0.485713,-1.673063,0.50041,0.741561,0.838325,3.519712,1.402915,0.000405,yes
-19.8917,-6.973542,-5.652094,-10.70751,-18.47662,-8.584796,-11.79162,-21.77984,-12.32532,-7.714654,-19.09624,-9.767014,26.31353,-0.886529,-3.395961,-2.221079,1.50912,0.307354,-0.348805,-0.973832,0.668881,1.622542,1.74703,3.947225,3.327968,-0.005058,-0.430313,-0.779712,-0.243559,0.667422,1.316994,-0.565529,-0.307679,1.591268,1.194865,-0.089226,2.177026,0.420253,0.000736,yes
-22.04831,-13.31379,-5.112007,-2.558525,-13.10385,-6.745339,-21.11876,-11.53597,-18.49091,-13.9938,-12.5889,-10.37669,26.32318,-2.184607,-3.805897,-1.063474,1.269075,1.230474,2.473999,1.192613,2.402615,2.072608,0.52489,5.156104,0.038327,-0.005889,-0.146282,0.556969,0.53097,-0.215702,0.986332,-0.500601,0.793791,0.358498,0.617771,-0.409129,-0.208572,-0.641926,0.000289,yes
-24.39071,-14.72355,-4.928684,-0.534093,-3.256765,-3.713656,-3.190816,-11.32208,-7.140947,-17.26982,-6.201915,-9.334507,26.30442,-1.287616,-1.919084,0.431966,1.057545,3.724607,0.543571,2.933753,4.396221,3.400207,0.252104,1.555994,-0.284943,-0.006297,0.381939,1.225266,0.61412,-1.008977,-0.355353,0.139633,0.202527,-0.90352,-0.428594,-0.002671,-1.688028,-1.096074,0.000817,yes
-28.99976,-18.88253,-6.097259,-4.281466,-7.529079,4.662635,-3.576499,-6.0388,-8.832295,-7.089207,-3.315956,-17.54841,26.29517,-0.682331,-0.084277,-0.077053,-1.923625,1.268146,-0.717874,0.89446,-1.072096,1.424441,1.153077,-0.852734,-2.252944,-0.005407,0.726355,1.389998,0.564384,-0.226912,-0.747277,0.052861,-0.393097,-1.717437,-0.769429,-0.183499,-1.810368,0.341345,0.001856,yes
-22.85406,-13.78459,-2.999638,-4.55832,-2.640971,-11.57093,-5.893989,-2.547323,-0.153591,-9.90643,-15.95275,-7.60587,26.29605,0.272026,0.869561,0.356311,-1.939413,-1.488249,1.945294,0.187878,-2.111364,-0.196346,1.419581,-1.488498,-1.006768,-0.001214,0.531263,0.921865,0.574404,0.536893,-0.888645,0.587535,-0.410028,-1.161985,-1.026197,-0.819505,-0.701188,0.88728,0.001029,yes
-26.22829,-14.20466,-6.461795,-10.16454,-7.07102,-6.406074,-15.29487,-21.28384,-14.86238,-11.91011,-11.97715,-22.50573,26.30033,0.667349,1.749772,1.796276,1.632995,0.100516,2.037444,0.600068,-2.930776,0.023742,-0.97634,-2.37349,2.105965,0.000847,0.492695,0.571508,0.75661,1.261086,-0.156425,-0.120005,0.356618,0.72148,-0.351584,-1.335164,-0.08706,1.065822,-0.000622,yes
-24.41631,-12.71468,-2.96486,-7.289625,-10.92704,11.54717,3.607759,-14.25638,-5.107632,-7.761468,-9.313807,-11.88969,26.29577,0.69386,1.773217,2.367322,1.963699,-0.134804,2.103588,1.030811,-0.484362,-1.030426,-2.780711,-1.189569,1.972001,-0.00428,0.196881,0.043117,0.051095,0.404696,0.76872,-1.094695,0.060451,0.489708,-0.532032,-0.99401,0.466125,0.267804,-0.002119,yes
-24.88189,-10.66862,2.86673,5.249163,-2.883467,3.290804,-5.327031,-14.83815,-6.236567,-13.04339,-18.50287,-4.876677,26.29954,1.570227,2.321437,2.700492,2.430252,-0.1907,-1.397045,2.256085,1.721802,0.083563,-3.422599,-1.437496,1.586782,-0.006984,0.050391,-0.277473,-1.088499,-0.948783,0.414532,-0.677209,0.051244,0.020732,-0.623972,0.432087,0.737381,-0.961938,-0.000812,yes
-20.05796,-6.686528,4.172712,-2.446672,-5.408768,-5.901428,-5.723856,-8.191978,-9.618628,-23.24334,-18.63773,-6.560393,26.27504,0.804994,0.799313,0.159676,-0.314564,2.500958,-1.810938,-0.337878,-1.989113,-2.886419,-2.327338,0.374132,0.591844,-0.007895,-0.343805,-0.51322,-1.233991,-0.632917,0.781099,0.08409,-0.090193,-0.295414,-0.38602,1.336427,0.656036,-1.093542,0.003304,yes
-20.55633,-5.611554,3.47188,-0.434754,-10.78366,-4.667,0.651359,-15.70703,-12.18907,-21.28217,-14.50267,-17.23647,26.27577,0.863737,0.84936,-2.542395,-1.971787,0.855295,0.608662,1.540632,-2.074741,-2.16812,0.957411,0.531562,-2.013644,-0.001407,-0.57771,-0.568455,-0.641815,-0.100784,0.280989,0.382248,-0.588935,0.076404,-0.24042,1.066835,0.495261,-0.676866,0.005865,yes
-22.55412,-11.24665,-2.469053,-6.020485,5.527849,6.471383,-1.070825,-23.76751,-16.56347,-15.27877,-9.44325,-2.750575,26.26818,-0.671923,-0.056844,-1.181188,1.000136,3.247692,1.521185,0.937573,-0.063158,-1.834685,1.711421,1.106081,-1.695498,0.009451,-0.231386,-0.202176,0.400188,0.640412,-0.89568,-0.042101,-0.019915,1.394414,0.642734,0.120634,-0.168636,-0.780264,0.006121,yes
-19.31512,-4.141762,-6.524363,-2.822865,-4.075299,0.147709,0.049616,-17.42408,-13.60475,-12.23862,-20.4423,-16.84981,26.29594,-0.579862,-0.092757,0.161852,1.268981,0.840879,-1.151865,-1.326317,1.140847,-1.644405,-0.107805,0.672834,-0.653879,0.01367,0.062506,-0.237344,0.971533,0.569007,-1.154402,-0.210062,-0.246015,1.412845,0.647998,-0.162518,0.23826,0.124162,0.003132,yes
-24.03818,-7.705642,3.264895,3.748064,7.475511,-0.702858,-0.735121,-7.64924,-18.08422,-19.20801,-10.13751,-15.23121,26.31222,0.369862,0.259493,0.808494,1.267114,-1.970231,-1.141178,0.996021,3.375164,0.065395,-1.191561,-0.539682,-3.989358,0.015173,0.434824,0.1435,0.452059,-0.353775,-1.754816,-0.143359,-0.249672,0.392457,1.230919,0.637571,0.32176,0.653905,-0.000733,yes
-22.71361,-7.845845,1.414165,1.025876,-7.553091,-6.839203,-6.148078,-18.06193,-19.65072,-19.85657,-10.79137,-14.26554,26.3221,0.655374,-0.49553,1.32043,0.739759,-2.307752,0.889532,0.281333,3.270321,0.121827,1.596312,2.545741,-0.245902,0.011394,0.09176,0.375004,0.053119,-0.63448,-0.281022,0.066402,-0.510882,-0.652803,1.019068,0.905445,0.031216,0.877681,-0.002663,yes
-19.00556,-8.097147,-2.395846,-1.609284,-2.584412,4.258948,7.008127,-6.57277,-13.21351,-17.4276,-16.96712,-23.98949,26.33096,0.884579,0.862041,0.499819,-0.504128,-3.952075,-0.216308,-1.114612,0.83439,3.436793,4.047216,1.778427,1.370037,0.006924,-0.599498,0.236515,-0.252257,-0.600088,0.662402,-0.505112,-1.535269,-1.702888,0.39072,-0.121548,-0.457042,0.790364,-0.003612,yes
-18.55456,-6.42366,2.908158,3.554604,-10.5841,2.114467,-2.415344,-1.610713,-15.43096,-5.147266,-4.298791,-13.70017,26.34354,-0.378418,1.48099,0.581786,-1.017798,0.426691,-1.282288,-2.825413,-0.85278,1.765237,1.800032,-0.330139,1.05483,0.004482,-0.812873,-0.369262,-0.756481,-0.432373,0.947428,-0.769094,-0.94594,-1.241352,-0.124914,-1.508552,-1.360318,-0.246764,-0.003633,yes
-21.69481,-4.10653,5.016994,-0.036941,-10.76936,-6.261233,-8.174549,-11.7029,-3.010132,-6.326581,-4.491664,-8.663711,26.33612,-2.110731,0.453806,-0.083467,-0.854546,-0.025443,-2.580827,-5.12695,-3.077724,1.197288,-1.90116,-1.38695,-0.687903,0.000571,-0.628018,-1.181455,-0.536317,0.500474,1.053869,0.254118,0.871654,0.070649,-1.200794,-1.599082,-0.829569,-0.304582,-0.0034,yes
-23.26108,-2.436206,0.616676,-4.849285,-1.327164,-7.990552,-12.6838,-19.76077,-15.92623,-16.40692,-18.67979,-16.65429,26.34193,-1.911335,-2.13772,-2.170334,-1.246898,0.466071,-1.773677,-2.442199,-0.980382,0.617012,-2.972258,-2.673161,-0.450753,-0.003596,-0.170413,-1.436981,-0.129127,0.961793,0.020637,1.116858,2.388974,1.144252,-1.015428,-0.200143,0.458217,0.532241,-0.003383,yes
-27.20596,-7.821846,-1.667439,-1.680072,-7.340096,-3.592675,-13.49239,-12.88636,-6.979435,-21.30357,-16.71137,-25.95195,26.33462,-1.489052,-3.235881,-0.805706,2.112793,1.29758,1.299976,3.052053,1.251434,-1.993062,-1.562051,-1.197908,0.599921,-0.006036,0.161731,-0.731719,0.449068,0.731455,0.00999,1.490937,2.679815,1.352188,-0.662128,1.154057,0.684603,0.688649,-0.001691,yes
-25.35566,-15.2546,-4.601295,-1.858321,-9.968373,-8.0882,-11.96742,-5.920889,-10.36125,-12.52006,-11.55474,-7.309818,26.32631,-1.541321,-3.859074,0.297273,2.307498,-0.131636,2.361602,5.029954,2.703901,-1.71673,0.629765,1.866427,3.072124,-0.009128,-0.018637,0.23435,0.668452,0.438753,-0.249909,0.889155,0.378041,0.05703,0.279365,1.060571,0.625317,-0.218575,0.000975,yes
-28.09278,-13.87674,3.597449,9.031541,0.039148,0.28747,6.727523,-12.36566,-15.75793,-16.08027,-14.04373,-10.33634,26.31375,-1.487083,-2.344112,0.928069,1.025532,0.323359,2.806219,4.53605,1.841077,-0.946479,2.068114,-0.23373,0.993905,-0.00512,0.165572,0.637089,-0.33579,-0.518071,-0.217023,0.061878,-2.272447,-0.730619,0.803698,0.807483,0.315942,-0.335984,0.002771,yes
-30.52428,-18.70413,-0.529403,1.332398,-5.674967,1.877387,2.356013,-6.501611,-20.12063,-15.86975,-10.68148,-9.101475,26.30672,-2.005502,-1.411857,0.305037,1.490496,-0.296362,1.918975,-1.293993,-0.990051,1.490546,0.515515,-0.028663,-1.740618,0.00082,0.379307,0.567288,-0.973107,-0.631484,-0.215347,-0.506916,-2.21157,-1.259801,0.387542,0.413649,0.454659,0.151622,0.002132,yes
-32.05706,-17.81764,0.936962,1.852228,-7.870003,5.455627,2.026145,-3.39062,-6.83214,-9.288158,-18.31665,-20.0866,26.31881,-0.429101,-1.274045,-2.488539,-0.069061,0.294827,1.830681,-5.14821,-0.554685,0.421791,2.532486,1.329347,1.326374,0.002846,0.615136,0.179581,-1.279564,-0.78241,-0.642906,-1.064757,-0.774549,-0.89245,-0.25768,-0.245107,1.266218,1.365239,-0.001113,yes
-33.40103,-20.34344,-1.745865,9.183815,-7.495608,-1.077404,-16.08669,-15.35867,-7.371418,-13.33854,-9.561596,-11.13778,26.32788,-0.173778,-1.557667,-2.859958,-0.302626,-1.194107,0.314793,-1.185766,-2.397223,-0.463153,2.465824,3.358182,3.663998,-0.002453,0.535255,0.110257,-0.42868,-0.637223,-0.710995,-1.354094,1.052746,-0.05632,-0.389639,-0.164276,0.487997,1.200732,-0.003466,yes
-28.79991,-19.42731,-8.237014,4.760526,2.423601,10.91827,-9.792171,-10.71056,-20.02358,-4.683441,-7.956938,-2.686316,26.31741,0.672735,-1.373303,-3.887253,-1.989957,-2.442296,-1.715475,0.609194,-1.917585,-1.258031,-0.132578,4.403937,5.117792,-0.00905,-0.138571,0.148285,0.921555,0.286315,-0.545461,-1.451921,0.984507,0.213204,0.44103,-0.741856,-1.091453,-0.593848,-0.002795,yes
-33.02175,-25.68763,-10.24221,-1.634881,-16.7923,0.720028,2.336339,-14.82775,-15.84067,-5.84299,0.929575,0.518374,26.29516,0.119853,-0.810942,-1.139004,-0.73517,-2.482774,-3.078418,1.091035,-0.5902,0.382263,1.026668,0.874029,2.367333,-0.010562,-0.209194,0.508233,1.447066,0.81325,0.815634,-0.427928,-0.607773,0.796714,1.274783,0.06552,-2.593595,-2.220235,0.000648,yes
-28.88303,-22.01206,-14.25113,-2.688209,-15.43314,-4.020464,-4.1394,-13.244,-8.887667,-13.69882,-1.542555,-0.325716,26.28992,-1.268769,-0.905983,1.258759,1.578787,-1.788143,-3.73232,-1.364077,-0.392179,2.204234,-0.457216,-2.885843,-0.994531,-0.007077,-0.350707,0.419266,1.469564,0.781793,1.366098,0.550782,-0.818683,0.937496,1.366013,1.2677,-2.002639,-1.921238,0.002948,yes
-32.7602,-23.10577,-4.433824,9.232332,-10.98111,-9.000124,-13.4579,-17.04295,-11.02806,-3.697513,-8.398642,-0.481415,26.28881,-0.248996,0.749839,1.802366,1.979252,2.556987,-0.816425,-3.237997,0.823645,4.17963,2.95574,-5.964904,-4.381015,-0.000199,-0.1287,0.232153,0.1765,-0.144191,1.211852,0.936015,0.216004,0.938806,0.3742,1.003655,0.529188,-0.488331,0.002734,yes
-35.27452,-25.24816,-4.847413,7.220855,-9.422712,-2.883255,-8.715432,-11.56386,-11.40872,-8.042257,-17.72205,-7.159075,26.28519,-0.896376,-0.057361,1.989884,0.561797,1.868313,-0.092563,-1.319707,2.06297,3.673353,5.241385,-2.189793,-1.114222,0.000507,0.070914,0.028801,-0.63609,-0.875027,0.283779,0.655098,1.225515,0.624002,-0.703892,0.119386,2.589294,0.74748,0.000813,yes
-31.07098,-20.32039,-5.932236,3.306849,-7.012581,-3.930704,-11.56563,-11.5496,6.318002,6.107429,-20.8052,-17.97002,26.29653,-0.709845,-0.074486,-0.622067,-0.94763,1.748259,-0.218223,2.148868,2.876255,1.518705,3.195644,3.171945,-0.014474,-0.000683,-0.148124,-0.301853,-0.630739,-1.102727,-1.021532,0.503731,1.327203,0.222565,-1.713077,-2.087555,2.314939,0.822845,-0.001049,yes
-34.20952,-23.69155,-3.552506,3.083515,-8.075833,-7.01799,-11.68407,-5.675821,0.806063,7.605638,-6.288242,2.847479,26.2886,-0.683776,-0.349818,-0.709474,-1.332906,0.035115,-0.755931,2.070064,1.701524,0.015235,0.019764,5.492204,0.5596,-0.002768,0.082487,0.000446,-0.307163,-0.953015,-0.866549,0.842907,0.405189,-0.387338,-1.455234,-3.198405,-0.280926,-0.450827,-0.00036,yes
-36.84193,-24.2565,-8.191614,6.562851,-2.91325,-8.023871,-1.229247,-5.605693,-9.54193,4.456761,1.744181,-5.557064,26.2837,-1.095914,-0.613199,-0.00165,-2.587031,-1.634075,2.033913,1.703133,2.11719,-2.556697,-4.871226,1.768794,-1.103703,-0.003807,0.262465,0.161792,0.314328,-0.621789,-0.7033,1.003923,-0.753163,-0.812338,-0.90119,-2.517738,-2.217108,-0.051376,0.001037,yes
-35.80793,-25.02919,-7.265094,-1.071674,-11.2968,-4.616328,-3.533306,-6.028192,-3.402574,-7.118104,-1.535718,-10.56755,26.27777,-0.290908,0.214224,0.143858,-3.383577,-0.773267,2.995906,0.929106,0.505811,-1.565117,-6.717203,-2.892848,-2.82374,0.000269,0.470052,0.256769,0.032245,0.293948,0.194702,0.103295,-0.714192,-0.80618,-0.208766,-0.300592,-1.944451,0.738375,0.002063,yes
-35.75134,-22.71756,-4.084193,-7.550713,-13.57247,5.038033,-7.125346,-0.787468,-4.361164,-10.88683,-14.33749,-16.78102,26.28291,0.406043,0.452453,0.522905,-3.031239,-1.364048,2.925476,-1.046468,-0.587578,-2.197071,-6.024563,-3.72107,1.420318,0.002984,0.337216,-0.087723,-0.448524,1.224892,1.052068,-1.422131,-0.299934,-0.361089,1.187333,2.724651,1.008231,1.614085,0.001617,yes
-36.20935,-23.3899,-4.886926,-6.777589,-6.612556,1.430587,-4.090488,-5.555879,-9.609905,-18.30858,-12.71165,-5.659238,26.29034,0.915505,0.401199,-0.810525,0.358936,0.873612,-0.685237,-0.126094,-0.976993,-1.208407,-0.906529,-1.485118,2.989464,0.00415,-0.019886,-0.418717,-0.534354,1.326523,0.626097,-1.434888,0.42952,0.182975,1.551409,3.789466,2.296922,0.838053,-0.0003,yes
-34.611,-22.81388,-6.766173,-5.740384,-12.07561,3.580048,-6.182995,-8.779739,-17.42362,-20.07081,-11.2732,-0.909632,26.29233,-0.013038,-1.145299,-1.767077,1.666175,2.802828,-3.23617,0.731064,1.053145,3.201611,5.846692,6.106085,4.060118,0.002335,-0.227592,-0.235027,-0.13888,0.654826,0.325597,-0.504317,0.322792,-0.364798,0.866349,2.815475,2.351467,-0.272676,-0.001249,yes
-31.80057,-22.97504,-9.976729,-0.182159,-7.677175,-7.31352,-4.634952,-6.917018,-2.91338,-7.058756,-10.49345,-3.555933,26.29381,-0.180797,-1.080487,-1.38292,0.900333,0.273778,-1.097712,2.18794,0.600323,3.492589,6.2945,3.678184,0.046624,-0.000908,-0.286986,0.191235,0.616828,-0.17247,-0.49723,0.916736,-0.155552,-0.612949,-1.101136,-0.345709,0.705735,-0.795939,-0.001146,yes
-38.02092,-28.65149,-10.37468,-2.517556,0.973976,-6.770766,-3.197792,5.158829,8.298628,12.72172,15.08383,2.467912,26.29285,-0.183764,0.01816,0.114703,-0.027807,0.563856,0.610127,-0.589524,-3.200225,-0.215821,4.452297,5.454616,1.52836,-0.000733,0.189942,0.79889,0.754088,-0.423549,-0.634494,1.279823,-0.705856,-0.802331,-2.519742,-3.706327,-1.997653,-1.089415,0.000124,yes
-35.40838,-25.87353,-9.997274,-3.88734,-11.76846,1.117433,5.35661,-9.523546,-5.008087,-3.232348,-7.499245,-7.11489,26.28554,-0.434064,0.775644,1.332725,0.343578,-0.493051,1.975296,-0.24356,-1.91505,-5.005373,-1.937878,2.369291,0.275647,-0.000044,0.36273,0.791329,0.357436,-0.528393,0.082638,-0.016528,-1.128545,0.311777,-1.704618,-3.428817,-1.248884,-0.137936,0.000767,yes
-33.72592,-21.27383,-6.182384,-4.026828,-7.210691,2.415205,-14.12639,-23.4776,-17.45537,0.277469,14.50277,8.511647,26.2928,1.063308,1.921085,0.645542,-0.173194,0.013774,1.626438,-1.582468,-1.700821,-5.148118,-8.568753,-3.227732,-1.501467,0.002521,0.448191,0.28864,-0.310324,-0.62786,-0.422317,-1.421041,0.145494,1.541503,0.126492,-1.694856,-1.9737,-0.288643,0.000172,yes
-36.11839,-22.78564,-5.409252,2.290367,-6.050097,-2.030023,-0.38845,-2.174051,-15.06324,-10.52602,1.643533,-5.199564,26.29361,1.009318,1.924694,0.138841,-1.668938,0.962008,-1.688506,-2.958312,1.409505,-2.564355,-4.339059,1.774939,0.87186,0.0013,0.427122,-0.084153,-0.610759,-0.771606,-0.723262,-1.90531,0.280341,0.888165,2.131426,1.441123,-1.082043,0.313328,-0.000397,yes
