@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute gunornot {yes,no}

@data
-25.76972,-5.205542,-16.1606,-8.344641,-0.175058,-9.842163,3.819502,-3.940321,-16.34201,-3.375834,-6.593722,-2.142956,25.66781,-0.463448,0.312756,1.093801,1.216442,-1.129633,1.859275,-2.587011,0.426297,3.086841,-0.526771,1.207259,0.163669,0.041922,-0.173414,-0.192791,0.138088,-0.217381,-0.390801,0.193431,-0.000619,-0.697732,-0.585061,-0.144898,-0.77657,0.082496,-0.011669,yes
-24.25406,-5.816354,-16.33083,-1.807081,-2.712089,-6.891777,-1.03599,-0.058309,-1.183781,2.579859,-13.18433,-9.358813,25.89053,-1.013227,-0.309329,1.676294,0.15926,-2.274652,2.438535,-3.354587,-1.994486,1.606549,-0.689937,-0.878281,0.464905,0.011886,-0.231504,-0.051296,0.225447,-0.157349,-0.648074,-0.264227,0.451969,-0.538636,-0.951668,-0.255696,0.021816,0.104026,-0.022518,yes
-28.84479,-3.336354,-10.60649,-5.531209,-4.554706,-2.020982,-6.687806,-3.749842,-8.486918,-8.987535,2.737878,2.283316,25.76606,-1.055627,-0.340156,1.492997,0.65813,-2.511127,2.536797,-2.206316,-1.85197,0.901682,-1.16968,-1.632823,0.425532,-0.001405,-0.130345,0.120241,-0.107943,-0.052743,-0.20878,-0.853255,0.837055,0.213621,-0.801705,-0.480497,0.394538,-0.373575,-0.010679,yes
-29.29832,-7.686779,-10.55619,-8.955056,-9.358495,-1.560076,-7.699778,-14.00799,-12.23681,-4.01967,-15.65093,-2.031569,25.67811,-1.324877,0.382732,2.02144,0.708853,-3.679258,0.199377,-0.517512,-1.127748,-0.578919,-1.483796,2.736382,0.552866,-0.049006,0.225629,0.252377,-0.593351,-0.165763,1.033791,-0.711421,0.896836,1.303784,-0.123004,-0.252918,1.233267,-0.566727,-0.000886,yes
-28.52572,-5.971109,-11.58294,-1.480001,-9.407489,0.175973,-3.880183,-6.225331,-6.307085,-5.924469,-13.52454,-3.678916,25.76699,-0.959346,0.567931,0.381513,0.677932,-1.471231,-1.287421,0.179726,1.061032,0.171052,-2.532325,1.372618,-1.748186,0.018973,0.778161,0.054745,-0.777466,-0.695987,1.590641,-0.222732,0.504535,1.273463,0.354008,0.686697,0.70997,-0.018939,0.00201,yes
-31.03797,-2.585315,-5.735401,-0.288422,-18.68199,-6.993371,-5.027361,-4.459305,-5.168291,-6.370653,8.628783,-3.613368,25.64503,0.066777,0.498514,-0.734721,-0.679454,2.374353,0.793539,-0.063427,3.067931,1.356845,-1.273202,3.785335,-1.281873,-0.002731,1.226439,-0.383613,-0.826419,-0.627865,1.720901,0.475492,0.018107,0.992707,0.544477,1.36641,-1.270825,0.385104,0.014482,yes
-32.77169,-3.04743,-11.10932,-6.474864,-7.249115,-5.741437,-7.125383,-3.219028,-11.16592,-20.47367,-2.538886,-5.666715,25.87746,2.139352,-0.124323,-1.016253,-2.127652,2.41527,1.126054,0.089317,2.417503,1.703838,2.158507,1.392553,1.248208,-0.014492,0.991413,-0.338389,0.099512,0.166172,0.807679,0.424334,0.199699,0.266415,0.617475,1.444495,-1.272194,0.883842,0.025999,yes
-26.84145,-6.656049,-14.46661,-9.854894,1.434085,5.366325,-6.394314,-0.171487,-3.02317,-3.111081,-2.217078,-7.447033,25.60922,3.257967,-1.189206,-1.41177,-1.02768,2.981999,1.3701,-0.381773,3.157551,1.377073,3.002837,-3.62771,0.980191,0.040136,-0.11086,-0.123086,0.921306,1.251174,-0.312547,-0.14572,0.448019,-0.663196,0.217654,-0.201389,-1.104797,0.524445,0.066755,yes
-19.92723,-4.557359,-12.2986,-7.335026,-7.389173,-0.373604,-2.75012,3.718275,1.139546,3.238278,-1.138845,4.478954,25.71243,2.402125,-0.280153,1.217597,1.682906,2.263341,0.545971,1.337393,2.348296,3.248314,2.55213,-1.28183,1.539993,0.127536,-1.312141,-0.052518,1.079952,1.618296,-0.369724,0.406106,0.496353,-1.296259,-0.463359,-1.474451,-0.007285,-0.504069,0.075266,yes
-21.17037,-7.776382,-12.19961,-4.996741,-3.701962,-2.826789,-9.123859,7.859799,-4.435661,-3.212444,-10.20979,-3.785248,25.92823,-0.618907,-0.039,2.754884,3.671139,0.887584,0.354981,1.552629,-0.213444,1.672878,-2.476958,-0.40146,1.19446,0.260031,-1.472129,0.049691,0.42663,0.391293,-0.936961,0.607163,0.415113,-1.551778,-0.855179,-1.417117,0.835622,-1.06588,0.040638,yes
