@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-14.12516,-0.229714,5.928182,6.397279,1.248347,5.808646,-8.527452,-7.531701,-6.463888,-13.35235,-15.43046,-11.41785,13.96774,-0.488527,-0.247669,-1.131114,0.129588,-2.369989,-0.903558,0.530623,0.079788,-0.803835,3.676657,6.149667,3.722268,-0.049195,-0.063162,0.398917,0.175832,-0.905451,-0.191731,0.165688,-0.068698,0.382815,0.518317,0.270974,-0.611041,-0.680152,-0.009413,yes
-15.56524,-1.085986,3.657304,11.98708,-4.49159,-3.165838,-11.27524,-5.28768,-6.097032,2.774045,-4.484989,-1.387044,13.90495,-0.421664,0.987448,-0.286136,-1.679946,-3.460015,-0.086343,0.249581,0.141455,-0.419069,3.188384,4.133998,1.86186,-0.073672,-0.075859,0.266593,0.077309,-1.100524,0.981184,0.703294,0.319714,0.657401,0.876275,-0.101397,-1.341889,-0.804576,0.01157,yes
-15.84775,-1.039924,1.408053,4.25032,-7.731631,5.7781,-4.500445,-8.25477,-10.66649,-3.03226,9.845143,2.178089,13.75317,-0.837767,1.129356,-0.674444,-3.492902,-2.78363,-0.483726,0.327654,1.96303,1.595366,5.275664,4.102294,1.251714,-0.084023,0.052568,-0.146196,-0.016685,-0.126143,1.848036,0.373853,0.010263,0.277904,0.882885,-0.432701,-1.697474,0.028743,0.051715,yes
-15.37218,5.112629,6.757564,-0.928971,-11.56174,5.392206,-9.293049,-6.462891,-6.457931,-2.570473,-7.398266,-8.906519,13.70667,-0.693203,0.396783,-0.972902,-3.561788,2.742753,2.402998,2.230677,2.42517,2.377939,2.370171,0.463911,0.934663,0.026071,0.272796,-0.828235,-0.604716,0.918567,1.778804,0.149137,0.04518,-0.216134,0.219142,-1.140676,-0.807585,1.096399,0.091619,yes
-18.41052,2.317759,1.005833,-4.609204,-9.134728,-0.889005,-7.880277,2.871056,1.69339,15.69823,6.537653,-1.399543,13.64677,-0.089917,-0.683316,-0.871158,0.439791,3.768806,-0.278965,-0.408609,0.327449,2.212084,1.922257,-0.50266,4.329582,0.15951,1.370254,-1.219232,-0.703424,0.96107,-0.376586,-0.659853,0.112037,-1.011785,-1.020509,-2.414653,-1.289435,-0.146628,0.39092,yes
-17.74987,-0.780911,-1.006094,-1.392102,9.923724,12.18271,1.568064,1.275257,-0.38728,5.259656,-0.51169,5.075086,14.0885,0.568392,-2.247391,-3.21136,0.946543,2.157785,0.556959,0.843615,-0.121425,0.36828,-0.838293,2.398548,5.804918,0.262657,2.250318,-1.08436,-0.501625,-0.412878,-3.379482,-1.977694,0.118945,-0.938395,-1.422387,-2.094145,-1.383857,-2.27451,0.639094,yes
-15.1085,-1.509732,0.934092,6.680843,0.369668,0.988025,-11.97405,-10.4866,-2.641397,2.663959,3.888556,16.8352,14.3598,5.382708,-3.644715,-3.072336,-0.941715,-4.374074,-2.859973,1.581368,-1.822597,-2.502348,-5.19337,-3.312197,-1.916555,1.752284,2.148584,-0.204076,-0.009697,-1.642836,-3.467261,-1.054397,0.91216,-0.309857,-0.987716,-1.692124,-1.960459,-3.964502,0.658523,yes
-14.18124,-4.21058,-9.263361,-1.84128,-5.525011,7.238486,-3.02809,-0.391187,-2.449136,-0.244801,5.919021,11.0007,14.66344,7.822076,-3.54432,-2.380436,-4.935426,-10.08322,-6.194966,1.830412,-1.19178,-2.376781,-4.542738,-5.050609,-7.314816,2.425155,0.614945,1.338845,0.568041,-1.046573,-1.757079,-0.30319,0.532971,0.275358,0.038501,0.166912,-1.657544,-2.959702,0.232936,yes
6.718698,-14.19098,-10.22721,-9.093191,-23.28073,-12.71676,2.324641,-5.408708,-9.787423,-7.51639,-13.23869,-13.94513,22.12072,7.026163,-1.055229,-1.335105,-4.833406,-7.446997,-2.174989,3.658793,-0.686658,-1.353965,-4.686141,-6.580374,-8.933061,2.370874,-2.025718,2.230401,0.248018,0.346389,1.03978,1.256389,-0.206201,0.775651,1.212309,2.125011,0.690802,0.391035,-0.621815,yes
10.44691,-12.16189,-7.327624,-18.18221,-28.66718,-11.93973,3.570782,-7.22259,-8.698173,-12.36386,-17.20111,-16.10883,22.33382,2.821389,3.152091,-1.239769,-2.340475,-5.09115,-1.30148,2.469759,0.687394,-0.013407,-0.257346,-4.255082,-5.485337,1.118041,-3.01851,1.596843,0.012422,1.652801,2.930103,1.33517,-1.207491,0.139204,0.87997,2.509885,2.015454,1.849692,-0.968431,yes
