@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-23.97863,-6.565461,0.028921,-9.621634,-11.98997,5.376667,-15.83163,-23.62445,-12.28508,-10.2274,-4.120437,9.107701,26.34329,-0.72831,-0.923603,-2.892322,-0.641242,-0.13469,-5.044216,0.053879,3.297725,0.118555,0.199552,-0.248213,-3.192381,-0.032749,0.264486,0.094214,0.190217,-0.357703,-0.663646,-0.30014,0.669131,-0.07083,0.814878,0.611925,0.687042,-0.318449,0.008656,yes
-26.01809,-9.069688,-9.48354,-7.137616,-9.303225,4.194797,-7.468736,-13.03145,-18.5095,-4.023323,0.559567,-0.315497,26.2448,-0.200349,-0.946103,-2.571091,-1.018704,-1.526996,-8.053898,1.343759,2.51455,0.631039,2.440574,2.075096,-4.662473,-0.020082,0.200989,0.041221,0.593948,-0.525264,-1.020771,0.435887,0.545642,-0.227813,1.561911,0.49317,0.55874,0.210858,0.01734,yes
-26.60045,-9.931362,-9.676458,-14.06985,-14.00679,-19.25348,-19.74368,-12.43233,-8.580089,-12.33168,-7.701506,-2.142604,26.2288,0.33014,-0.441282,-2.101853,-2.241025,-2.756769,-5.040075,2.754596,3.335162,3.936703,2.138664,2.025342,-4.049578,0.004197,0.16908,0.009078,0.71369,0.107569,-0.454463,1.651048,0.235518,-0.844855,0.85974,0.327094,0.168702,1.214102,0.019602,yes
-23.66947,-9.613028,-7.973843,-12.49104,-18.61654,-22.57775,-7.156812,-16.64776,-10.98237,3.02761,8.045576,-8.57951,26.30013,-0.252588,-0.958659,-0.317818,-2.467669,-3.927504,-2.866849,1.431731,2.13994,6.019036,1.695844,1.408709,-1.709494,0.035476,-0.119941,-0.161537,0.582183,0.996628,0.862424,2.402496,-0.689265,-1.145497,-0.65775,-0.567207,-0.951103,1.805708,0.011587,yes
-23.50224,-8.500201,-11.23519,-18.15004,-21.11716,-6.437438,-2.214612,-5.140483,3.634873,-3.059544,2.263267,-7.008182,26.33661,0.143209,-0.871937,-0.45051,0.621083,-1.206749,0.6175,1.187483,-0.739245,1.723256,2.207388,0.928488,1.401638,0.037483,-0.22455,-0.152471,0.521317,1.570181,1.893208,1.628151,-1.117278,-1.042841,-2.033138,-0.574733,-1.196639,1.405354,-0.001557,yes
-28.83014,-14.57856,-10.29326,-17.43587,-25.38556,-16.54747,-9.074618,-5.977673,5.478198,-0.180168,2.620725,-6.430177,26.36827,-0.706591,-1.538461,-0.485848,2.533381,2.010113,1.129793,-1.319009,-1.17573,-1.550988,-0.429825,-2.131993,1.640459,0.021212,0.05775,0.34569,0.242436,1.248907,2.04904,1.350912,-0.373279,-0.436783,-2.06065,-0.991163,-0.752932,0.283603,-0.011835,yes
-23.30407,-11.80828,-10.7693,-8.492026,-16.65603,-19.18111,-12.84737,-21.4636,-8.194095,0.309152,-0.346641,3.79092,26.38214,-0.565607,-0.913736,0.588748,3.109355,3.740462,1.102359,-1.456424,-0.221209,-2.443973,0.327834,-2.187504,1.302215,0.003542,0.169247,0.695184,0.548249,0.339659,0.818957,0.787464,0.38926,0.518168,-0.143418,-1.283901,0.309238,-0.58508,-0.01126,yes
-27.30151,-15.65129,-10.63603,-4.653146,-10.79654,-10.55694,-8.435479,-14.36486,-12.82283,-0.805861,-1.309436,-5.776763,26.38343,0.390568,0.79069,0.374732,2.532732,3.84409,3.645283,0.887287,-0.302992,-2.2006,-2.320193,-0.797954,-0.241768,-0.006728,0.582817,0.938079,0.30267,-0.480345,-0.452022,0.046909,0.812258,1.023196,1.061073,-0.490479,1.508263,-0.435502,-0.003822,yes
-27.09459,-12.53251,-8.120069,-8.994629,-9.70936,-3.920904,-9.816302,-2.052938,0.565525,-1.107529,-6.709174,-0.823815,26.34675,0.440864,1.439406,1.860447,2.319702,1.971047,3.297076,2.030636,1.415225,1.330973,-3.266935,1.807658,-0.58265,-0.00485,0.22934,0.155644,-0.362819,-1.020566,-1.040583,-0.956732,0.592552,0.896123,0.869031,0.360373,1.53556,-0.293679,0.004064,yes
-24.98204,-10.263,-9.744215,-4.520908,-9.638451,-5.951164,-6.153715,-17.19796,-9.904612,-11.07279,1.81222,-5.331647,26.35233,1.704259,1.975363,0.391651,0.526483,0.63471,0.26698,0.998749,3.122031,1.866902,-1.084837,3.41174,0.405382,0.006298,-0.445237,-0.9532,-0.759278,-1.240268,-1.173856,-1.544312,-0.051062,0.921588,0.11743,1.779951,0.74797,0.420071,0.006694,yes
