@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-15.89589,-10.77676,-12.47019,-6.346819,-13.15355,-12.15027,-17.22655,-3.810853,4.384116,-5.289745,1.202801,8.789217,26.09032,-0.893986,-0.842734,-0.855825,-2.383899,0.539371,1.810075,3.39418,-1.442135,-3.945839,1.22789,2.308761,0.856788,-0.009965,0.012244,0.199878,0.132482,0.577266,0.182896,-0.392349,-0.14997,1.529063,0.79772,0.1677,-1.131242,-1.357591,0.002365,yes
-15.42252,-10.47242,-12.02472,-9.367433,-13.98055,-12.19323,-10.25163,-12.85126,-12.45573,-12.38176,-0.051114,7.146718,26.08635,-1.088749,-0.396934,-0.775487,-0.58786,1.460584,1.480249,3.57863,1.770848,-3.089585,1.249729,-0.863585,-2.614302,-0.020302,0.161543,0.430145,0.295248,0.725258,0.046342,-0.534074,-0.821679,1.516266,1.875395,0.441976,-0.701357,-1.332228,0.001332,yes
-20.6025,-15.1426,-16.97205,-16.75601,-10.04321,-3.078408,-3.743117,-6.501326,-6.925158,4.395715,13.37356,13.8944,26.04249,-0.735383,-0.066246,-0.233583,-0.395587,0.993243,0.013243,2.552103,4.596691,-0.385365,2.055473,-1.761278,-4.195623,0.007027,0.304979,0.546499,0.584808,0.78075,-0.255967,-0.674728,-1.407046,0.262612,1.538841,-0.024816,-0.367696,-0.6584,-0.015043,yes
-18.98633,-10.57851,-14.09669,-4.081523,-7.405807,-9.284949,-6.075122,6.38862,-5.409172,-3.883831,-9.200506,-6.834887,26.01273,-0.16557,0.919744,0.309294,0.248233,0.544146,0.038121,-0.293175,3.119781,3.650898,3.02398,0.836997,-3.278147,-0.0118,0.04164,0.327394,0.635418,-0.043313,-0.619114,-0.074735,-0.960035,-1.713498,-0.144253,-0.798293,0.617541,1.321437,-0.043234,yes
-17.7909,-11.05494,-12.60211,-10.96771,-11.47471,-13.53819,-6.554293,9.552663,-1.065984,0.738652,-3.028891,-5.198098,26.16227,0.169318,1.23142,1.525825,1.101804,-0.282245,-0.842501,-1.705148,-0.803544,0.378124,0.216682,-0.380008,-2.103289,-0.08943,-0.342241,-0.100843,0.189369,-0.310413,-0.555821,0.596946,0.053227,-2.234643,-1.327623,-1.348687,0.034074,1.863167,-0.061497,yes
-17.65617,-7.917529,-12.66321,-11.02042,-10.54407,-6.772732,-10.31191,-5.279348,2.869176,4.56667,12.3351,0.302234,25.96746,-1.332898,0.591204,1.521899,-1.553121,-0.997242,1.534445,0.907082,-4.096526,-4.192595,-1.822341,1.533487,2.946713,-0.188243,-0.411515,-0.567695,-0.434822,-0.44574,-0.40863,0.106102,0.564308,-1.223641,-1.804164,-1.097889,-0.865645,1.258317,-0.025207,yes
-20.42099,-10.31599,-10.05967,-7.777542,-9.885299,-8.547022,-10.15046,-4.68506,-9.173712,1.253876,0.705718,-0.190601,25.61797,-1.862923,-0.406192,0.106958,-1.046976,-1.015168,2.249809,2.218112,-2.968367,-3.101735,-2.264804,-1.939153,2.00778,-0.212239,0.059428,-0.345289,-0.718733,0.020326,0.386203,0.222368,0.309665,0.111546,-0.10966,-0.216225,-0.566059,0.224076,0.042313,yes
-24.33578,-7.991964,-7.758423,-13.44221,-13.18672,-4.108308,0.25837,-6.975147,-22.31828,-13.25315,-3.400378,5.394932,25.34367,-1.207023,-1.099926,-1.15538,-0.906075,-1.132542,-0.977526,0.566733,-1.916013,-3.629991,-1.224721,-2.711654,0.957902,-0.076429,0.690498,0.083394,-0.301722,1.12444,1.62306,-0.251481,-0.776994,1.272748,1.956452,1.08905,-0.138432,-1.378126,0.089311,yes
-23.76572,-13.04868,-14.51972,-14.99169,-15.22922,-3.621359,-0.748877,-4.441274,-3.980929,-1.675459,-4.856917,2.294454,25.41297,0.403522,0.350542,-0.729202,0.879913,1.716422,1.525325,0.013351,-1.336072,-0.45148,-1.163253,-1.08773,0.011498,0.066231,0.615814,0.665854,0.520149,1.268469,1.828649,-0.487143,-0.878367,1.278273,2.287958,1.12192,0.574123,-1.026664,0.078185,yes
-22.01892,-12.05081,-16.21008,-11.94372,-13.53482,-14.12319,-12.17904,-14.9813,-17.87717,-0.092269,1.558146,3.849217,25.68782,0.986369,0.629806,0.43137,3.105632,5.752263,0.639285,-1.875508,1.451066,4.264534,3.072134,0.415615,-2.945774,0.119079,0.359666,0.660235,1.050895,0.70182,0.545442,-0.377375,0.268178,0.778695,1.882059,0.527389,0.232346,-0.302058,0.027551,yes
-19.56181,-6.533852,-9.479845,-4.127226,-1.129141,4.087044,-3.865001,-7.362339,-13.65167,-11.14283,-7.212193,0.639748,25.77705,0.11945,2.058212,1.914329,3.289517,4.685675,-0.994313,-0.952602,1.739459,4.39079,1.19637,-0.632173,-1.173705,0.080933,0.095618,0.156856,0.348116,-0.547476,-1.681732,-1.013998,0.668927,0.118151,-0.481569,-0.138572,-0.020371,0.523243,-0.005331,yes
-21.50589,-8.100348,-8.12151,-3.346286,8.52455,-4.766086,-7.561106,1.740717,3.839758,6.841207,-0.144666,-8.506585,25.75702,0.733341,1.347413,2.777332,1.398221,0.11004,-1.604581,2.390601,0.439699,3.35917,0.232411,-1.777703,0.040212,0.053972,0.128801,-0.131514,-0.359479,-1.37173,-2.897809,-0.459903,1.015075,-0.579866,-1.827738,-1.571724,-0.16667,0.716741,-0.005345,yes
-23.42499,-4.732855,-8.992358,-2.842824,-2.830532,-13.27148,-7.820853,-4.10499,7.11456,0.839651,-7.166379,2.603832,25.78303,1.008128,0.776019,-0.161605,-1.00376,-3.871129,-2.422732,1.224932,-0.239632,-2.406642,-0.436254,-0.092927,1.134723,0.072128,0.119632,-0.556403,-0.902333,-1.183467,-1.857958,0.106541,0.20695,-0.126397,-1.544292,-0.661277,-0.3282,-0.716791,0.000714,yes
-16.42063,-6.214247,-2.567169,-5.594813,-12.13393,-13.46684,1.751888,-14.41149,-11.46443,-4.921453,-7.353278,3.068235,25.95469,1.186032,0.613333,-0.328058,-1.606377,-4.458382,-0.946023,2.111102,-0.458715,-1.475438,-3.970176,-0.687358,-0.516281,0.096758,-0.363707,-0.192805,-0.715246,-0.197261,0.847042,0.971065,-0.726011,0.548603,-0.392613,0.018122,-0.324517,-1.452994,-0.008397,yes
-17.0638,-3.596809,-13.06504,-8.021761,-10.15555,-3.676238,-2.396836,-0.4844,-18.03279,-7.44277,-4.072522,0.525952,26.03885,0.491263,-0.356763,-1.044639,-1.125521,-2.319906,-0.790888,0.221896,1.556679,-0.913366,-0.008723,-2.818346,-4.479415,0.063111,-0.457695,-0.133916,0.537525,0.894336,2.370975,1.271571,-0.647857,0.29566,0.697649,1.253494,-0.112642,-0.852359,-0.020421,yes
-18.75632,-5.601707,-7.72546,-8.788703,-10.10485,-14.29382,0.282394,-2.363155,9.03624,-8.868462,-5.128385,-10.04905,26.1129,-0.82676,0.949778,-0.357383,0.472799,3.569638,2.43482,-0.737935,2.284555,0.649469,0.109254,-2.037581,-4.41769,0.016498,-0.190063,-0.417624,0.193816,0.785506,1.608786,1.02453,-0.526778,-0.454153,-0.135145,1.5754,0.462929,0.923706,-0.019768,yes
-19.80082,-6.822941,-11.63641,-6.873485,-15.4446,-16.81243,-5.976628,-2.345758,-7.702609,2.769542,-22.37055,-13.2346,26.01948,-0.273949,-0.061783,2.54068,2.428332,3.969737,2.2447,-0.589835,-0.132967,0.019148,3.791498,0.018977,-1.176366,0.010153,0.237693,-0.547255,-0.313845,-0.105085,-0.33893,0.043637,-0.278571,-1.237299,0.546615,0.147947,1.057232,2.099493,-0.002588,yes
-19.18592,0.147708,-5.068398,-3.804957,8.358792,5.275358,-0.147893,-2.058032,-13.38218,-9.481339,-8.392166,-12.13994,26.04687,0.618324,-1.622275,-1.151636,0.544224,0.440728,2.658835,-0.116922,-1.884659,-2.617419,2.006712,0.208625,2.450726,0.024395,0.462749,-0.870861,-1.073416,-1.214739,-2.291748,-1.657375,-0.781239,-1.488735,0.351072,-0.188514,0.273327,2.095365,0.007568,yes
-18.21875,-6.780434,-1.690167,1.628027,0.461315,-2.237325,-5.130867,-1.301794,-6.727839,11.82116,-2.345747,-4.310432,26.12264,0.957185,-1.807014,-2.216738,-1.686657,-2.450099,-0.684713,-1.481465,-2.545208,3.453151,-0.217719,1.344712,2.583841,0.046223,0.261024,-0.011807,-0.844341,-1.721753,-1.344122,-0.867808,-0.523797,-0.510391,0.357062,-1.555479,-0.058007,0.482136,0.004241,yes
-16.45575,-13.73434,-18.45676,-10.31834,-15.85417,-8.287196,-0.725097,-12.30843,-4.538239,-3.360709,-14.09766,-2.257501,26.18329,0.87142,-2.531909,-3.345752,-3.543402,-4.679181,-4.387346,-4.198316,-3.952997,0.687825,1.171292,-1.333815,4.179031,0.036304,-0.151774,0.725192,1.222239,-0.51857,0.117158,0.311678,-0.284498,0.542738,0.408923,-0.808338,1.30571,-0.837786,-0.003802,yes
-16.37999,-8.916986,-16.02592,-12.05008,-15.58861,-13.45471,-13.09535,-9.946598,5.141177,-1.379369,-12.79425,-5.256616,26.18238,0.904622,0.333999,-0.583965,-4.136618,-0.190919,1.428749,-1.168122,-1.650754,0.151835,-3.568185,0.500163,0.370163,0.025406,-0.314782,0.753688,1.764298,1.0166,0.689262,1.111945,0.702621,1.384107,-0.395763,-0.196987,1.358905,-1.785687,-0.008952,yes
-15.7482,-11.44356,-14.62928,-14.68291,-7.012147,-11.05268,-17.15723,-17.50062,-15.87756,2.975387,-9.836993,9.228308,26.19852,-0.114266,0.933176,4.14317,-0.823645,-0.10307,3.160496,-1.696084,0.381804,1.077852,-0.359743,7.159451,-0.631365,0.015794,-0.330781,0.609643,1.075126,1.795958,0.479728,0.710824,1.032475,1.457418,0.621888,0.108288,0.561622,-2.193371,-0.008593,yes
-14.04941,-6.255825,-6.523733,-16.87277,-4.91429,6.289163,-2.755409,-6.959474,-0.299003,-9.187814,-1.975269,-8.202521,26.24205,-0.12388,0.228883,2.860289,2.036466,-1.291845,1.10109,0.780526,2.207927,1.279321,-0.437136,3.892604,-3.939396,0.01172,-0.327922,-0.121768,-0.783774,1.454638,-0.174286,-0.865292,0.257609,0.088574,-0.215274,1.049963,-1.711639,-0.298802,-0.008581,yes
-18.19236,-10.39904,-2.492005,-12.02522,-21.70668,-2.356656,-14.37549,-11.89297,3.571109,-1.255203,16.2901,-3.941374,26.23243,-0.268236,0.568863,0.307753,2.349847,-1.730078,-0.669397,-0.010263,1.404754,3.233521,0.147208,-0.221929,-4.633046,0.000182,0.049933,-0.189271,-2.026067,-0.051447,0.720771,-0.673987,0.23645,-1.13498,-1.167877,0.32288,-2.996676,1.005506,-0.00728,yes
-15.7773,-8.294835,-7.79311,-3.196599,-14.70057,-12.29727,-10.58359,-1.710785,1.813448,-1.449753,-6.394774,-18.36876,26.22403,-0.658001,-0.092686,-2.585124,1.549826,-0.248846,-0.982764,-0.722988,-1.719361,-2.002367,1.428152,-4.367343,0.876995,-0.009692,0.058654,-0.327506,-1.356485,-1.429208,0.911564,0.174307,0.130772,-1.106675,-1.352144,-0.328419,-1.039362,2.310532,-0.004744,yes
-16.22543,-7.579744,-12.45583,-9.771762,-10.7694,-5.106445,-13.29445,-13.10119,-0.76618,-0.157604,-8.736884,-8.853803,26.20844,0.402458,0.147605,-3.264456,-0.837561,2.979284,0.83249,0.237923,-3.329449,-3.120687,0.322014,-3.693954,1.987967,-0.009901,0.132755,-0.374208,-0.08638,-1.43582,0.063246,-0.181943,0.107932,0.063191,-1.051461,-0.744739,0.56942,1.591162,-0.000685,yes
