@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-39.25302,-4.680423,-10.45904,4.804538,-8.907265,9.949698,5.004758,-4.256379,-2.690023,-3.335428,7.426908,3.885517,26.40928,1.039913,1.336258,-1.052879,-1.933765,0.597459,-2.716038,-4.069265,2.14897,0.892168,0.988612,-0.957519,2.001239,-0.048676,0.723515,-0.787982,0.395274,-0.498941,-0.090803,0.03619,-0.001265,-0.887549,-0.111118,0.230384,-0.069517,-0.704858,-0.038378,yes
-37.14599,-1.939038,-16.07874,1.973496,-8.880693,7.064591,2.164497,5.026525,-4.373768,-7.113161,0.072558,6.146998,26.41083,2.595023,0.484127,0.27259,-3.307365,1.013983,-2.271132,-6.190206,0.366864,0.721948,3.352658,-2.620774,0.970089,-0.128804,0.715761,-1.685179,0.092012,-0.305629,-0.534291,0.119724,1.292032,-1.066046,-0.576284,-0.17509,0.207348,-1.684823,-0.032251,yes
-35.10697,0.630174,-12.91358,-3.448767,-5.933256,-2.187939,-13.92144,1.847018,2.61269,3.496497,6.316491,12.76097,26.16513,3.879934,-2.177587,0.260757,-3.741669,-0.06482,-2.757541,-3.015119,-1.397723,0.421687,0.95851,-0.473474,-1.007474,-0.200504,0.161243,-2.17081,-0.373821,0.214401,-0.821752,0.335755,2.262101,-0.513076,-0.991622,-0.795823,0.411337,-1.793078,0.01235,yes
-28.35093,-4.915087,-7.868818,-7.605632,-5.324353,4.662857,-16.48318,-5.473757,-1.731641,10.0119,-5.121751,4.298233,25.88734,3.198707,-5.332713,-1.249637,-2.557957,-1.742854,-2.096669,1.863825,-1.407914,-1.754011,0.128213,-0.1628,-4.918519,-0.134018,-0.796882,-1.547999,-1.116858,0.581859,-0.915804,0.028432,2.570566,1.077893,-0.486105,-0.783486,0.823641,-0.38602,0.073635,yes
-24.25088,-14.08033,-13.26022,-9.114244,-11.00954,-2.63714,-0.747001,-5.994854,-1.902652,-7.105406,7.656695,-0.227473,25.66851,1.544285,-6.609373,-2.160873,-1.236464,-2.13288,-1.124495,3.214223,0.470978,-2.827963,-1.378282,-0.129822,-4.019848,0.015682,-1.473092,0.113471,-1.025514,0.343278,-0.301484,-0.006737,0.607494,1.437728,-0.040702,0.695231,0.103129,1.893896,0.09938,yes
-26.5805,-21.24734,-22.15361,-7.983552,-15.05682,-3.194152,4.896402,1.907889,-10.88615,-1.171146,-1.411544,-11.95138,25.98905,-0.221564,-5.039977,-4.100885,-1.650674,-2.531006,-2.945496,3.547952,4.821977,-0.083754,0.603624,1.325602,0.546176,0.131277,-1.225888,1.517778,-0.2561,0.02877,0.383983,0.425184,-0.795206,0.4611,0.602034,0.359142,-0.173412,2.755925,0.059909,yes
-28.27076,-24.25056,-16.57556,-9.442127,-11.73142,-3.881909,-8.540114,0.511083,-6.94987,2.196612,3.812278,0.786535,26.19269,-1.775392,-1.7566,-3.441189,-2.47892,-1.178161,-2.366811,-0.819711,2.67597,-0.616952,4.196959,-0.702032,5.729659,0.163746,-0.521151,2.06642,0.435156,0.096904,0.648847,1.283534,-1.328033,-1.208421,0.697192,-0.283355,-0.17079,0.985337,0.002139,yes
-27.44881,-25.02986,-26.71557,-15.69506,-17.61844,-9.44224,5.15314,15.38316,0.3732,8.37901,3.428469,6.522107,26.28163,-1.270893,-0.170211,-1.889979,-1.792879,-0.300296,0.650409,-0.09524,-0.20491,0.150653,-0.8637,-0.743755,3.986353,0.091493,0.049616,1.694432,1.318847,0.650216,0.766013,1.798161,-1.754822,-3.518942,-0.472056,-1.636059,-0.054893,-0.983882,-0.03301,yes
-32.69368,-20.97208,-28.18518,-17.65309,-15.61953,-11.34715,-4.973926,0.647357,-10.61709,9.104311,1.726527,19.18408,26.34094,-0.536807,1.287846,-1.090546,-0.68084,-0.004001,3.495221,-1.604348,-3.057686,0.540796,-2.061395,0.050906,-0.813252,0.046268,0.457096,1.072431,1.347012,1.243956,0.516617,0.861897,-0.85924,-2.426052,-0.725097,-1.898618,0.240711,-1.963937,-0.036983,yes
-30.7235,-23.73764,-25.79869,-12.84247,-14.61425,3.790514,2.63711,0.815205,-8.299276,-8.943494,-4.087446,-1.218382,26.37238,-0.592776,1.90996,1.318027,0.701364,0.711979,3.11429,-4.833842,-9.905906,-3.022907,-4.447492,0.674668,-1.101778,0.024969,0.332384,0.779493,1.115685,0.856651,0.012795,-0.994468,-0.722255,-0.595086,-0.969194,-0.284368,-0.027936,-0.555575,-0.020333,yes
-29.31745,-18.45744,-22.48672,-14.27262,-13.25352,6.977817,-15.30384,-7.493368,0.090346,0.550887,7.824766,0.590519,26.37865,0.171032,2.565468,1.689867,2.493739,0.898787,0.710734,-2.746611,-4.603792,-2.655655,-3.504235,-0.207689,-1.54596,0.012094,0.02875,0.395853,0.508397,0.128425,-0.356286,-2.167088,0.700334,1.716887,-0.382402,0.534278,-0.307486,0.587303,-0.009974,yes
-32.1008,-16.73738,-22.97466,-13.87847,-15.24155,-3.033274,-13.85112,-30.07601,-20.09505,-9.581738,3.752688,10.31,26.38762,0.03711,3.088441,2.298239,0.903085,-0.687715,-2.92969,-3.135385,-2.407288,-3.097091,-1.564121,-0.754136,1.574833,0.006913,-0.061782,0.164177,0.087324,-0.427763,-0.25906,-1.407947,1.431652,3.07819,1.230222,1.683748,-0.312148,0.123832,-0.005021,yes
-31.14987,-11.64487,-21.14786,-4.666387,-10.81195,-4.381589,-10.46287,-6.925996,-17.99747,-8.097743,-3.231984,5.690091,26.39379,-0.708002,2.67787,0.961336,-0.139576,-1.085585,-4.31823,1.048095,1.777442,-1.334125,-0.831693,-0.772121,0.784958,0.005424,-0.163458,-0.233859,0.143805,-0.83562,0.289325,0.18063,1.246092,1.242797,1.523422,1.14995,0.17676,-0.328387,-0.002462,yes
-29.62174,-11.70172,-14.97693,-13.13016,-19.27361,-5.178233,-15.4603,-11.50492,-14.74082,-12.43978,-2.32975,4.105996,26.39938,-0.462169,2.674644,2.118915,-0.120794,0.408867,-1.410964,0.427064,2.294427,2.467438,2.634978,-0.603858,-1.648078,0.0032,-0.136378,-0.563664,0.232244,-0.035663,0.552755,1.055413,0.864784,0.726625,1.26351,-0.04925,0.139654,-1.440992,-0.00163,yes
-34.097,-7.585919,-21.67892,-15.34466,-16.66542,-13.54085,-9.258773,-7.891699,-9.257396,-2.178557,7.00538,7.61731,26.39989,-0.396616,1.603071,2.498557,-1.172422,1.797119,0.85452,1.702623,-0.740665,2.17919,0.145967,0.600973,-1.57644,0.00164,-0.006353,-0.875868,0.172018,0.68584,0.226153,0.978264,-0.366426,-0.199518,-0.006174,-0.769369,-0.043558,-0.778606,-0.001228,yes
-32.93809,-5.393634,-12.11456,-9.143309,-10.27048,-5.508462,-12.31784,-18.12102,-12.1279,0.63356,-4.385283,1.105994,26.40057,-0.800472,0.807521,2.690848,1.241192,0.634707,-0.239001,0.861273,2.484891,1.463802,-2.2992,-0.742413,-4.44943,0.000657,0.000317,-1.183529,-0.959412,0.362568,-0.712341,0.114603,-0.501786,-0.079823,-0.764179,-0.641207,0.071908,0.61954,-0.000809,yes
-31.47478,-6.783558,-10.08626,-12.52192,-6.327918,0.056125,-3.520982,-7.32127,-8.407984,-13.90458,0.800647,-0.692109,26.40139,-0.570617,-0.767911,1.535461,2.608628,-0.067739,-0.01289,-1.001139,0.684619,-0.863179,-2.211448,-0.920634,-1.707396,0.000556,0.019186,-1.061277,-1.289126,0.487439,-0.87993,-0.335803,-0.961109,-0.505817,-0.308651,1.073383,-0.031815,1.42163,-0.000716,yes
