@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-22.75786,-9.535273,-8.180672,-16.56881,-20.97338,-7.878873,2.004888,-11.68789,-0.72546,6.562625,6.740304,0.106117,26.90198,0.924128,1.12597,0.639905,2.608056,-0.038647,0.213047,-3.286405,-1.437139,-3.137439,-3.073321,-2.615972,1.307224,0.023129,-0.051136,-0.022019,0.287149,-0.285177,0.348308,0.226181,1.014297,1.1305,0.693955,0.674737,0.522288,-0.089238,-0.000071,yes
-20.39761,-9.338119,-5.436809,-7.940011,-27.90926,-8.854909,-12.06118,-24.34212,-5.415064,0.8538,3.88528,2.799917,26.96557,0.748507,1.049423,1.835666,2.246853,-0.001913,0.747426,-1.771656,0.953532,-2.126731,-1.277563,-0.310669,2.520274,0.026194,-0.150535,-0.109619,0.030268,-0.614453,0.748559,-0.095767,1.156379,1.304933,0.959145,1.143116,0.85422,-0.589774,-0.003197,yes
-19.31735,-4.004001,-6.353076,-7.842935,-17.69868,-6.32562,-7.394103,-12.54648,-14.06785,-5.949567,-4.912044,5.295336,26.98583,0.756258,1.054148,1.47777,1.362771,1.684525,1.076762,1.027708,3.020025,-0.173019,-0.597514,-1.157186,0.254508,0.021239,-0.104639,-0.272402,-0.214964,-0.553347,0.348874,-0.421022,0.906216,0.515273,0.817358,1.398178,0.77689,-0.981133,-0.005235,yes
-20.73558,-7.053792,0.083861,-9.697486,-22.6203,-4.918372,-2.153898,-6.490939,-4.687917,6.430906,11.01313,10.11288,26.99103,0.255388,0.613784,0.372316,0.158435,2.842564,-0.697645,0.338434,2.858944,0.176076,1.404356,0.925737,-1.11529,0.00809,-0.12527,-0.315347,-0.480505,0.212556,0.105653,-0.267887,0.638672,-0.560895,0.064287,0.620875,-0.473755,-0.839601,-0.005161,yes
-18.80759,-5.406697,-3.552158,-8.87622,-15.19524,-4.463333,2.189785,-5.513353,-1.95413,0.786504,-2.609552,-2.277826,26.99545,0.647493,-0.018221,0.29676,0.885528,0.283483,-1.16953,0.189632,0.186519,-0.20205,2.576608,0.650274,-1.780658,0.006008,-0.280926,-0.344258,-0.104733,0.496392,-0.343302,0.078656,0.311185,-0.98154,0.109655,0.298591,-0.266412,0.89365,-0.002388,yes
-19.37555,-5.567851,-4.97569,-6.631192,-14.94816,-13.27428,-15.16096,-13.56396,-10.59155,4.507543,7.362717,1.010046,27.00121,0.176542,0.008871,0.023647,3.548255,1.226873,0.531134,1.840741,-0.434188,-1.790781,0.23975,-3.583173,-0.660147,0.008003,-0.368232,-0.310447,0.090304,0.027251,-0.031104,0.936948,0.696706,-0.443378,1.008967,-0.324837,-0.145236,2.01969,-0.00005,yes
-16.7599,-4.838078,-2.339501,-4.948441,-20.11733,-7.995317,0.057584,-8.077374,-12.12629,7.895155,0.164535,0.94346,27.01077,-0.608946,-0.364683,1.128439,2.149819,0.77586,0.855654,1.832479,-0.241107,1.358685,1.477742,-0.234793,4.495187,0.009341,-0.399116,-0.108549,-0.002135,-0.821769,0.395095,0.7865,0.172312,-0.117199,1.12313,-0.616474,0.907701,1.308475,-0.00056,yes
-20.87672,-7.293749,-0.404235,6.079899,-14.02489,-0.496709,8.115908,-7.37987,-8.555743,4.075332,-8.289779,5.2015,27.02338,-0.957552,-0.765219,0.407996,-0.337453,2.440855,2.974502,3.000541,0.855868,4.440541,0.329605,0.642092,5.845239,0.006174,0.219582,0.206648,-0.348234,-1.616301,-0.192235,-0.083761,-0.575388,-0.401639,-0.026606,-0.459068,1.434751,-1.22178,-0.001297,yes
-21.10173,-6.367164,-0.195692,-4.482669,-11.77757,-6.573849,-0.286251,-9.810929,3.821397,8.391317,4.04273,18.10238,27.03107,-0.781042,-0.173923,0.093909,-1.280463,1.651969,1.541286,0.47129,-1.044505,2.29794,-0.550691,3.076147,1.509021,0.004124,0.478291,0.260601,-0.879189,-1.096786,-1.130286,-0.905703,-0.923797,-0.68431,-2.111506,-1.588535,-0.649056,-3.720544,-0.001063,yes
-21.9924,-8.629402,-4.007615,-8.551341,-6.913767,0.887503,0.013664,-8.417838,3.637318,5.907489,8.634077,21.65678,27.02194,1.360501,0.94673,-1.200256,-2.81811,-0.172354,-0.230486,-0.355603,-2.040684,-2.393438,-1.041373,1.93511,-5.275966,0.004125,0.488267,0.232229,-0.452091,0.14603,-1.639936,-1.533222,-1.318888,-0.638422,-2.207946,-1.67156,-1.883201,-3.437604,0.000717,yes
-20.10728,-5.039866,-0.068263,-4.035138,-15.41305,-0.980992,6.465156,-12.78091,-6.73312,4.225622,7.08334,0.260923,27.03211,0.623481,0.082348,-2.463382,-2.093784,-3.568965,-2.070365,-1.108432,-2.214381,-5.781856,-5.779446,-4.126583,-8.546933,0.005051,0.144344,-0.045716,0.081168,0.704923,-0.55178,-1.28487,-1.12549,0.588991,-0.327066,-0.882152,-1.686603,0.004005,0.001316,yes
-14.57144,-3.223751,-6.469229,-8.234416,-13.06892,-4.445568,2.962188,-16.0983,-15.24567,0.951315,-0.134534,-12.2576,27.04348,0.781519,0.267788,-0.573815,0.799358,-3.14836,-2.885784,-2.80404,-1.751303,-2.559289,-5.413815,-5.172549,-6.314803,0.009298,-0.361441,-0.335575,0.886455,0.755416,0.796443,0.127974,-0.523051,1.662879,1.733634,0.753039,-0.028627,3.032835,0.000828,yes
-21.69481,-8.658251,-11.2818,-15.11005,-26.54482,-14.25914,-7.302671,-17.0426,-15.64639,-18.02783,-12.20588,-7.675091,27.04555,0.230169,-0.063032,0.18653,0.435416,0.381072,-3.555413,-3.931942,1.75576,0.745534,-2.77523,-1.803039,2.048465,0.008117,-0.108935,-0.037575,1.441193,0.279141,2.104594,1.717992,0.67136,2.097398,2.697423,2.889386,1.870219,3.294453,-0.000206,yes
-17.29103,-5.481268,-1.269922,0.982904,-17.08968,-6.902344,-7.122622,-15.04351,-4.702495,-10.03486,-7.584061,-5.949227,27.06171,-0.250046,-0.658456,1.907062,-0.305629,1.834843,1.151907,-1.559102,4.288642,3.011039,1.221715,0.630203,4.59051,0.006731,-0.370669,-0.001448,0.778791,-0.63751,1.333461,2.063522,1.740781,0.847467,1.297299,2.687784,1.623959,1.515145,-0.001619,yes
-17.59663,-4.226265,-1.735267,-6.466717,-11.49731,-17.52967,-8.152147,-4.529509,-8.27704,-4.157438,1.792909,7.34906,27.06359,0.594589,0.357593,3.502142,-0.145588,4.462405,4.500751,1.625901,5.252638,4.920094,5.349717,2.323136,2.472674,0.005304,-0.239773,0.19137,0.082484,0.102459,0.215848,2.026426,1.723587,-1.081173,0.067986,1.195612,0.098988,-1.089662,-0.001441,yes
-17.87076,-8.732022,-1.707182,-14.08423,-11.41846,2.949229,-4.408585,-0.911638,-3.875149,0.124695,-3.982913,3.182874,27.06812,-1.254034,0.050236,1.662336,-2.09769,1.478279,3.403745,3.120945,0.737594,1.839926,3.962633,0.884159,1.048816,0.002612,0.120947,0.597231,-0.735636,1.093048,0.053097,0.23575,0.667409,-1.72846,-0.792174,-0.414369,-0.591896,-1.571896,-0.001497,yes
-18.432,-5.244907,6.447544,-8.304421,-7.068403,3.318828,-0.530186,2.154651,8.540413,3.640982,-2.390774,0.122229,27.06887,-0.466699,0.539472,0.721312,1.843744,1.638592,5.450799,2.345973,-1.874579,1.671019,1.832372,-1.435075,-1.628997,0.002972,0.369542,0.591433,-1.230723,1.340065,0.059972,-0.703745,-0.374013,-1.068921,-1.205154,-1.403383,-0.659191,-0.798887,-0.001818,yes
-23.14352,-4.720766,2.950352,-8.586695,-11.91273,-0.307867,4.671121,-14.69762,-3.91159,5.879095,-1.071422,2.908267,27.07213,0.885333,2.23676,-0.380704,4.164948,3.512234,1.855631,1.417907,-0.79005,0.674708,0.908543,-0.450173,-1.218133,0.000412,0.752317,0.327009,-0.889761,0.910997,0.458178,-0.686039,-0.504793,1.041806,-0.36883,-1.165124,0.176381,-0.326515,-0.001684,yes
-17.29375,-3.534532,-0.457472,0.003234,-3.057214,11.35287,-0.962139,-7.009416,0.096275,2.127222,-6.838211,-0.658621,27.07644,1.372613,2.221496,-1.629951,3.423419,3.745288,1.756083,0.607356,0.671855,-0.523067,-0.140155,-0.305651,-0.388284,-0.002685,0.033232,-0.331551,-0.239208,-0.908051,-0.978044,-1.24148,-0.131557,1.235101,-0.641049,-0.647144,0.790649,0.305055,-0.000927,yes
