@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-2.995317,6.925376,1.096724,9.651087,1.108831,-2.518846,-19.95928,-15.87078,-4.627512,-2.077531,-3.319717,-8.071292,15.29258,0.331371,1.206968,-0.083329,-1.174922,0.04124,2.514638,4.207419,0.782379,-2.290514,-0.291695,-1.890645,0.107785,0.030878,-0.044378,0.183433,-0.196119,0.026829,-0.411986,-0.355944,-0.623542,0.245419,0.382655,0.27962,0.96287,0.475721,-0.019517,yes
-1.911104,10.24223,2.664559,0.895503,-2.950938,5.40302,-4.596751,-5.272868,-6.477133,-3.151804,-18.50529,-15.80532,15.34121,0.244375,1.87344,0.101037,-0.509044,-1.136171,1.999039,2.46172,1.238491,-1.913585,-0.221129,-0.386753,1.236771,0.006201,-0.152363,-0.243822,-0.342811,0.020726,-0.389055,-1.017429,-1.110493,0.532241,0.872835,0.456373,1.654253,0.54023,-0.04208,yes
-1.880568,11.30179,-0.103836,8.154267,3.344916,6.093411,-6.603445,-17.25784,-15.15527,-2.99887,-5.180153,-3.665355,15.42266,0.152982,1.790899,-1.156106,-1.373717,-1.429984,0.992717,1.962559,1.781416,-0.565703,1.071119,2.171757,1.921896,-0.054366,-0.259553,-0.743428,-0.36636,-0.557246,-0.197976,-0.802097,-0.644455,0.875759,1.600536,0.999116,1.320498,0.431228,-0.069997,yes
-2.330817,14.10437,2.202188,7.854278,-5.690067,3.170223,-14.32859,-8.984794,-8.931557,-2.722508,-4.323266,-4.090403,15.25855,-0.341248,-0.304108,-1.260993,-0.971896,-1.168421,-1.811544,-0.222617,2.944066,1.211253,1.308762,4.349418,1.90188,-0.136898,-0.220821,-0.954499,-0.116775,-0.603567,0.118285,-0.415321,-0.338926,-0.085688,1.053868,0.79925,0.423973,0.600039,-0.050387,yes
-2.020554,13.9488,-4.452621,-0.696887,-4.671525,3.561137,-5.280561,-5.107736,-6.228814,3.063418,0.448051,-4.319268,15.06208,-0.67358,-1.421396,-1.234113,-3.729723,-0.932517,0.409444,2.327315,4.308389,4.149747,3.93894,2.343762,1.931369,-0.247555,-0.048837,-0.463698,0.540905,0.239518,-0.003928,-0.040663,-0.701987,-1.593076,0.33793,-0.20103,-1.209894,0.553436,0.01187,yes
-3.547351,7.398186,-1.466013,0.4616,-4.784821,-2.388561,-6.371277,3.372408,-4.884095,0.360861,0.427693,-5.968962,14.83701,-0.446446,-1.292907,-0.443836,-2.348878,-0.79348,0.214071,0.584714,-0.453436,0.998031,2.341211,1.647107,4.232228,-0.149139,0.215257,0.307976,0.539606,0.950831,-0.203962,-0.100559,-0.593294,-2.395871,-0.915185,-1.368105,-1.648614,0.236404,0.075377,yes
-4.640203,7.547903,-4.440302,-6.79801,-1.770291,10.92002,1.054471,-1.894495,3.569731,15.15414,4.163175,6.930772,14.39565,-0.038604,-0.033193,1.139839,0.512364,-1.637093,-0.223407,-1.951039,-4.485213,1.23056,-0.450256,-2.526559,3.523902,0.011103,0.186853,0.391005,0.3723,1.5678,-0.117538,-0.657461,-0.334737,-0.671833,-1.544572,-2.308073,-0.833237,-0.72229,0.102868,yes
-3.253224,10.84028,-0.023154,-0.839549,-11.10808,0.561136,-14.57254,-12.85859,-8.840672,2.938186,2.054708,11.44572,14.84607,0.41755,0.541672,0.250061,1.661217,-1.835941,-1.997914,-1.049909,-4.63849,-1.90508,-3.337163,-1.458491,2.287635,0.11066,-0.044754,-0.032513,-0.083229,0.35521,0.417898,0.215532,1.316195,2.353489,-0.006021,-0.801176,0.00373,-1.907967,0.044498,yes
-2.360637,12.06178,0.525145,2.515505,-9.695356,0.969254,-10.93513,-19.4183,1.902273,-0.476522,-12.99825,4.592904,15.11307,-0.171316,-0.38366,0.280438,2.104227,-0.998976,-1.77187,1.47094,3.041749,-2.121556,-4.762237,-0.269623,-0.707786,0.136886,-0.282136,-0.523239,-0.625929,-0.889367,1.121636,0.976696,1.842473,3.668098,0.474471,1.025761,1.625304,-1.353772,-0.033046,yes
-2.599384,7.849606,-2.69843,4.110926,-10.00199,-7.402746,-5.626023,-11.05814,-13.57576,-8.509623,1.715951,6.638148,15.0316,-0.603859,-1.280236,-0.430282,-1.368758,0.976951,2.065962,5.4547,7.550528,2.643985,0.491322,0.537288,-3.191761,0.010459,-0.78302,-0.962437,-0.169762,-0.820774,1.085961,0.760181,-0.092929,1.665468,0.905231,1.328471,1.176323,-0.512154,0.231693,yes
