@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-11.50428,1.37135,-0.452335,4.162776,-2.05486,-4.230309,-0.330011,8.302535,4.847317,13.82755,0.834955,1.247389,13.01834,-1.056515,1.453575,2.345593,-0.14291,0.869604,5.383823,-2.374565,-3.300179,1.398684,-1.449059,-1.223335,-0.000581,-0.070526,-0.176814,-0.536126,-0.474008,0.319092,-0.358278,-1.384171,0.856351,1.405889,-0.081559,-0.24933,0.362505,0.007355,-0.044457,yes
-14.79189,6.877092,6.597497,4.944727,1.777513,14.20346,-14.89963,-1.339286,1.009787,5.845516,1.094326,-0.595091,12.90933,-1.586441,0.282176,1.91103,0.557437,-0.204844,2.523114,-0.441285,-0.548927,1.125079,-2.129387,-0.202332,0.709205,-0.18114,1.358884,-0.756172,-0.70845,-0.502736,-1.033432,-1.814092,1.972537,2.129347,-0.252505,-0.301824,0.176744,-0.843864,0.432149,yes
-15.14305,5.886353,7.750717,3.057252,0.376971,13.47192,-4.918029,-3.377447,13.7595,10.57328,-5.411406,2.165722,12.72021,-1.675622,-0.641356,0.192838,1.102375,-0.38456,-0.10668,0.940549,2.353641,1.12769,-2.355544,0.07869,-0.318697,-0.237502,3.156913,-0.396863,-0.77039,-1.189284,-1.496489,-1.225613,2.040876,1.550399,-0.692691,-0.136842,0.030792,-1.427117,0.953056,yes
-17.6171,0.524728,5.001287,7.502721,-4.294998,-0.465853,-0.242428,11.39789,6.016621,4.807758,2.946478,4.334245,12.2617,6.047456,-1.279822,-0.12028,-3.279234,-3.670474,-0.941384,5.830562,4.519648,0.271658,-2.504935,-0.990625,-4.060844,2.173705,3.881587,0.522741,-0.307221,-1.20948,-0.982235,-0.22088,0.326107,-0.391277,-0.808977,0.463848,-0.732261,-1.323085,1.139351,yes
-18.46979,1.340753,1.30996,8.395652,-0.941403,2.570951,-2.955866,13.70215,7.982348,2.568715,0.302329,-2.810765,12.15464,10.9111,0.250257,-0.490704,-4.170996,-4.880029,0.988005,4.69389,1.917528,-1.638062,-1.945494,-0.675229,-4.751142,3.517331,2.544992,0.915718,0.029934,-0.393841,0.203583,0.346898,-1.444645,-1.471445,-0.620093,0.427202,-1.125189,-0.119335,0.660824,yes
17.10876,2.750783,9.216474,-14.12065,-15.91567,14.94703,13.2721,12.71916,5.256651,-2.676876,-6.715668,-18.41107,24.06064,11.52813,2.450075,0.716698,-2.85328,-2.868283,0.871373,-0.687421,-2.287254,-1.536929,-0.015171,-3.486676,-3.69,3.638199,-1.207397,0.587102,-0.421306,1.275867,1.772067,-0.170584,-2.750593,-1.110246,0.287276,0.265831,-1.036619,1.768492,-0.61016,yes
22.04953,6.024609,3.189605,-6.986043,-18.21284,10.7055,11.79416,5.549559,5.949178,4.588121,-3.95648,-10.21733,24.4074,8.309,2.072286,-0.075982,-1.079809,0.232261,0.72143,-3.023683,-1.600135,-1.068484,-1.464414,-4.299232,-1.100793,2.334371,-3.100017,-0.506607,-0.795074,1.341858,1.953507,-0.482328,-1.736793,-0.108861,0.688574,-0.491244,-1.009493,1.660847,-1.226615,yes
19.76392,10.43318,7.644954,0.927169,-10.0007,-0.176264,-11.05454,4.037919,-0.65144,3.722199,-12.3575,-10.41247,24.32632,1.31152,0.744671,-2.434173,1.554506,2.633717,-1.661019,-4.063616,0.727249,1.423247,-1.41632,-4.36172,2.956444,-0.285615,-3.16103,-1.458749,-1.164389,0.237258,0.539161,-0.484955,0.707343,0.641219,0.245229,-0.583897,0.438804,1.119065,-1.19481,yes
21.74763,7.860989,1.715809,-4.527299,-2.737585,13.73975,-5.910959,10.0421,5.593975,-7.952893,-18.37292,-12.31403,23.69366,0.519324,-1.430076,-2.890637,0.334401,2.136506,-0.15744,-2.301978,-0.134031,0.324722,-3.70114,-5.285171,0.229871,-0.653839,-2.186761,-1.309044,-0.52234,-0.522717,-0.988948,-0.944238,1.561522,0.047518,-0.679209,0.489616,1.792799,-0.042484,-0.718352,yes
23.81731,5.55595,-2.217494,-7.577487,-10.48471,5.124809,1.806578,14.10913,12.55049,-3.487969,-21.31605,-2.5805,22.98944,-0.382178,-3.092488,-3.697921,-2.374096,-1.1246,-1.113967,2.488441,0.185788,-1.00739,-1.816295,-0.799685,1.239993,-0.841747,-0.949133,-0.41453,0.389224,-0.841301,-1.303836,-0.739948,1.176822,-0.692082,-1.371443,0.723078,2.206744,-1.079029,-0.163098,yes
