@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-12.93129,-6.475591,-11.74593,-11.02206,-3.845236,3.609525,-6.394661,-9.978428,-12.38909,-16.57151,-15.02864,-19.81285,26.15218,0.343055,0.490897,1.553132,2.214067,0.472319,-1.355236,0.97277,1.12473,0.170709,0.388595,-1.443545,-0.900025,0.023432,-0.101491,-0.134923,-0.440951,-0.721779,-0.88564,-0.81668,-1.097711,-1.306147,-0.78798,0.055498,0.243597,0.80353,0.003242,yes
-10.927,-4.221493,-6.533895,-4.272635,-2.259167,1.206154,-0.559331,-3.900491,-8.220684,-9.988066,-15.23653,-20.53168,26.20806,0.119408,0.292139,1.017806,0.965439,-1.373682,-3.13552,-1.203931,-1.675884,-2.019938,-0.648227,-2.17053,-0.167408,0.030212,-0.090443,-0.104612,-0.594087,-1.04124,-1.126308,-0.946692,-1.396841,-1.103933,-0.198889,0.225285,0.516394,1.364837,0.003312,yes
-12.21815,-5.148157,-6.58628,-3.326433,-2.276674,-1.96497,-4.448475,-7.393744,-13.61975,-17.92026,-22.14241,-23.95356,26.24141,-0.052575,-0.084338,-0.383961,-0.770514,-3.032878,-4.548491,-3.427433,-4.005695,-2.673865,1.184497,0.137931,2.751314,0.036253,-0.107019,-0.050312,-0.479922,-0.942089,-1.141498,-0.335467,-0.59724,-0.027263,0.588117,0.074199,0.704653,1.367135,0.002617,yes
-12.69081,-5.678616,-9.23672,-10.04267,-11.49793,-9.28083,-13.38741,-19.65019,-21.87345,-19.13827,-22.32439,-18.57953,26.25863,0.088657,0.255454,-0.448758,-1.499846,-3.406624,-4.492068,-3.811333,-1.829724,0.598551,1.117069,0.347688,4.098489,0.033581,-0.017394,0.101729,0.00334,-0.155693,-0.148373,0.927558,0.906044,1.539493,1.171462,-0.357933,0.702671,0.692276,0.000008,yes
-12.31226,-6.168719,-12.31432,-11.98961,-14.39025,-13.88944,-17.11779,-22.13205,-18.93203,-6.073922,-10.79505,-7.03235,26.30816,-0.176664,0.25768,-0.113197,-1.263737,-4.218699,-2.354297,-0.709729,1.065334,1.80205,-0.123061,0.82061,3.802701,0.03483,-0.154769,0.052024,0.299653,0.146176,0.732892,1.188185,1.403569,1.868695,0.73892,-1.340494,0.070838,0.169678,-0.003905,yes
-10.43666,-2.43394,-5.913665,-7.440279,-13.2355,-15.29195,-13.28134,-5.679955,-2.571786,-10.32589,-19.17177,-8.499837,26.34258,0.094482,0.629776,0.899122,0.433587,-1.522638,0.405173,1.967437,3.486068,1.599414,-1.784114,1.001486,2.768277,0.030965,-0.27068,-0.178949,0.118223,0.126093,1.479551,0.714909,0.653162,0.320105,-0.543814,-0.722338,0.456082,-0.07509,-0.006492,yes
-14.22855,-5.482092,-8.813791,-10.94631,-22.50138,-10.7309,-8.050155,-9.052194,-14.26033,-22.94176,-19.61567,-9.979897,26.37358,-0.82933,-0.011379,0.440362,-1.006349,-0.310412,-1.056185,0.701029,2.679886,0.520302,-4.067379,0.165224,4.264812,0.018035,-0.040222,-0.051326,-0.009273,0.097386,1.952992,0.061734,-0.547575,-0.856697,-0.482312,0.917469,0.872786,-0.668503,-0.007938,yes
-11.26026,-2.873051,-6.491373,-8.396384,-15.05555,-8.834236,-8.08404,-8.759781,-16.21223,-19.62493,-12.90665,-3.264371,26.38075,-0.938411,-0.504761,-0.134422,-0.998076,2.036986,-1.566577,-1.250902,-1.036474,-1.479645,-0.522461,2.955788,3.491984,0.009519,0.0026,-0.050836,-0.284285,-0.395717,0.694365,0.122049,-0.759925,-1.082295,-0.679704,1.86106,0.718045,-1.715103,-0.005927,yes
-16.04711,-6.00606,-9.823653,-16.5433,-15.03229,-22.39922,-16.21129,-7.19271,-9.510299,-21.7613,-13.10149,11.67398,26.37926,0.138672,0.568319,0.357212,-0.060974,3.76645,-1.05975,-1.838435,-0.95688,0.930021,3.833457,4.20739,0.098334,0.005863,0.308463,0.095436,-0.280375,-0.122846,-0.233215,1.4247,0.242339,-0.509769,-0.982077,1.578616,-0.012861,-2.871063,-0.002107,yes
-14.21944,-4.695762,-6.080845,-9.632166,-6.785118,-17.29068,-15.45529,-11.79207,-12.34503,-13.52842,-7.649928,-1.866852,26.38734,-0.376519,0.085745,-0.480726,-2.017688,-0.089247,1.017199,-0.562455,-0.107025,-2.003968,3.570768,2.570626,-3.724001,0.007414,0.02725,0.212736,-0.166392,-0.158308,-0.988452,1.168944,0.860776,0.110595,-0.119833,0.2275,-1.213473,-1.811965,-0.000252,yes
