@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-27.40628,-1.076939,-7.842024,-16.50811,-9.534966,-21.58374,-14.23663,-13.90729,-24.11417,-9.474816,-8.774159,-6.542891,26.15339,2.427587,-0.337812,0.196219,2.285838,2.335252,5.370402,-0.918433,1.452931,8.238171,-0.16825,0.46916,2.123157,0.055501,-0.234409,-0.202498,0.163174,0.097937,-0.873899,-0.407506,0.228587,-0.177885,-1.018573,0.439753,0.19376,-0.851846,0.00289,yes
-18.35981,0.813724,-10.06303,-9.023242,-2.70344,-12.8816,-19.17636,-9.54014,2.705616,-7.26784,-4.726871,0.39234,26.28574,2.691787,-0.670301,0.130004,1.804993,0.202654,4.223367,-2.426534,0.583498,5.931605,1.313253,0.488382,-1.196936,0.069909,-0.804673,-0.46012,0.147258,-0.17156,-1.054194,-0.359583,1.205627,0.465823,-1.476197,0.504047,0.155591,-0.595578,-0.004335,yes
-19.79158,-3.71133,-5.750424,-8.821352,-1.274468,0.917201,-16.35892,-8.826212,3.666785,-11.41956,-8.452003,0.605279,26.36473,1.123442,-1.184057,1.045199,3.015947,-0.967944,3.906392,0.978553,0.998223,4.29859,1.289761,1.428351,-0.476028,0.062748,-0.768596,-0.287566,0.16728,-0.513696,-0.756285,-0.621181,1.877257,0.860734,-1.753506,0.724606,0.277205,-0.059763,-0.012744,yes
-17.75469,-3.111251,-8.237803,-11.32652,-12.65195,-11.71737,-25.30815,-13.53034,-8.346628,-1.93618,-6.493328,-16.10166,26.39727,-0.943705,-2.215287,0.508018,1.062986,-1.284118,4.304495,4.161211,4.009399,2.826977,1.62298,0.767517,0.444862,0.030204,-0.402652,-0.096079,-0.140769,-0.759041,0.08423,-0.365887,1.82723,0.976335,-1.296542,0.374639,0.361353,1.06554,-0.019062,yes
-22.09163,-5.034738,-3.528644,-0.276736,-9.400433,-2.633893,-6.277969,-6.921076,2.904902,-5.691839,-0.749177,-0.676035,26.41136,0.402352,-1.00315,0.843613,0.088362,-0.702789,2.223933,5.173979,4.04365,1.022955,3.299917,1.715619,1.003442,0.011631,0.363368,0.476101,-0.489189,-0.994523,0.397226,-1.144303,0.181849,-0.39431,-1.8557,0.017313,-0.247964,0.083069,-0.017065,yes
-21.92831,-9.601008,-8.63383,-7.980619,-5.061049,10.41643,-3.410787,9.554288,17.22144,-2.016796,-4.740697,3.257308,26.41344,1.039073,-1.24115,-0.473047,-0.526418,0.491225,3.235164,4.611903,3.942458,1.08671,2.181368,2.151511,3.391029,0.000156,0.448465,1.145247,-0.196301,-0.252924,0.269655,-1.546424,-0.382484,-1.427302,-1.348635,-0.986939,-0.055963,-0.481639,-0.010135,yes
-15.69301,-5.482199,-1.334346,-10.0525,-8.58386,0.969966,-1.437708,-0.150276,-4.002474,5.120337,-0.750224,-4.056993,26.4148,1.948893,0.709379,-0.910213,-1.161965,0.130514,-1.280457,1.662452,-0.939856,-4.109777,1.097133,-0.503464,-1.533768,-0.007555,-0.812801,0.731442,-0.166308,0.337885,0.558881,-0.706049,-0.296607,-1.103867,0.180456,-1.548265,0.145094,-0.196716,-0.004911,yes
-15.75864,-9.093269,-11.70019,-9.070731,-10.60411,2.656517,-4.668766,2.796553,0.540611,3.564573,4.264753,2.543969,26.39633,0.525347,2.654685,0.403427,0.423532,-0.352497,-1.675428,4.004553,-0.635359,-1.349831,-2.210323,1.597244,-0.694727,-0.010879,-1.712417,0.404204,0.328044,0.437913,0.61197,-0.640354,-0.217588,-0.646205,0.325244,-0.537403,0.294577,0.175979,-0.000495,yes
-15.432,-1.741715,-6.546531,-5.541503,-5.976331,-5.15622,2.663282,-8.241489,-9.303568,-2.996857,-7.76922,-7.988204,26.38214,-3.404792,0.706142,-0.426162,1.302811,2.513477,1.148986,3.994617,0.813226,3.143503,-2.245561,2.71822,2.062741,-0.007406,-1.77335,-0.173218,0.346454,0.58273,0.640455,0.325305,-0.63595,0.311182,0.099877,-0.00537,0.21031,0.871377,0.00265,yes
-19.43208,1.802172,-4.010605,-8.118458,-8.127297,5.10238,14.56148,10.4231,13.12283,-9.009815,6.755019,1.749277,26.37538,-4.84617,0.781486,0.925146,0.43076,2.359591,-1.181327,2.357882,-0.16511,-0.913712,1.165701,2.013554,2.47267,-0.002392,-0.174624,-0.065865,0.345447,0.229311,0.302569,0.236698,-1.92602,-0.374159,-2.343542,0.1782,-1.323802,-0.152161,0.004085,yes
