@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
1.502773,9.123532,-1.548173,-8.359373,-18.79745,-26.38917,-12.73113,-10.80988,-6.101598,-4.17211,17.32673,10.85925,23.79006,-1.571667,0.266806,2.719648,0.488165,1.895688,8.873457,5.230656,0.580632,2.355682,2.875812,-1.721722,-2.389385,-0.709903,-0.441107,-0.300005,-0.421271,-0.217669,-0.071121,-1.58338,-1.731636,-0.378006,0.152965,-0.045721,-0.218884,0.202419,-0.013158,yes
-6.219013,8.371124,4.862071,-5.908854,-10.82357,-1.371412,2.80574,-8.503028,-0.562356,5.806632,10.0189,2.557766,21.20114,-2.50493,-0.119659,2.078313,0.633861,2.662408,6.435108,2.035154,1.161121,4.802018,3.107721,-3.041251,-1.124759,-0.709139,-0.440224,-0.64537,-0.943703,-0.366065,-0.636106,-3.77289,-3.04019,-1.211164,-1.131585,-1.180315,-0.064469,0.54617,0.010217,yes
-2.494669,10.83377,8.844946,-7.143808,-13.30595,5.46923,5.65372,-9.060142,2.907191,5.217581,12.37204,3.063063,21.53501,-3.310568,-1.039986,0.933963,-0.67303,1.156722,2.17573,-1.829774,-1.59964,1.89734,2.531252,-2.156374,-2.009605,-0.776075,-0.512765,-0.733447,-0.879851,0.020639,-0.945475,-4.068803,-2.260446,-0.824087,-1.662823,-1.404865,0.159139,0.552633,0.031245,yes
-9.023158,7.670119,3.646835,-5.79785,-8.231156,-10.14283,-11.74778,-5.879138,13.4041,6.671649,4.597822,9.133545,21.37189,-2.903336,-2.306648,-1.106023,-0.761561,-0.91536,-6.642131,-6.440079,-4.385053,-3.073074,-2.853482,-1.826739,0.151576,-0.625734,0.077511,-0.712642,-0.457678,0.604936,-0.356787,-1.795519,0.124903,0.209574,-1.660809,-1.312112,1.016723,0.311542,0.190078,yes
-13.64799,4.274103,3.729259,-11.78002,-14.31004,-11.12481,-14.60324,-20.12002,-3.598123,8.051643,9.255395,-2.476669,19.82431,-3.93629,-2.306937,-0.087438,1.289071,-1.042803,-4.931939,-1.833957,-0.766718,-2.020889,-1.167912,-1.533284,-0.26439,-0.595381,0.829677,-0.942475,-0.599273,0.260765,0.504495,1.210299,1.984656,1.79752,-0.341227,-0.853776,0.898781,0.116705,0.444399,yes
-15.15903,0.117719,1.889798,-7.398553,-14.89832,-26.28505,-19.26617,-24.89835,-12.67507,-9.877807,2.443522,6.085509,18.92782,-1.804512,-3.049395,0.300626,2.677491,1.978235,1.01135,2.661762,1.792532,-1.542911,-1.603259,1.730819,-0.439657,0.150901,1.50381,-0.680549,-0.573198,-0.864383,1.087484,3.920039,2.77357,2.347803,0.694861,0.442382,1.020999,-0.626885,0.551908,yes
-19.10818,3.075284,9.286275,0.101897,-15.18638,-11.11936,0.243133,-3.384122,5.842328,7.652747,5.782763,3.265132,19.78014,0.288406,-5.380988,-2.765729,-1.088733,2.232399,4.400482,3.542583,4.299168,-0.573875,-2.362739,0.558748,-1.130466,1.057602,1.328843,0.444593,-0.535334,-0.974775,0.999698,1.923218,1.043281,0.99599,0.185385,0.234274,0.216271,-0.11289,0.366038,yes
-15.31563,-6.977447,2.371456,1.648647,2.098183,-5.088807,-5.862151,-5.284431,0.969317,-1.145199,14.98823,4.064358,22.14849,2.503367,-4.172367,-2.632869,-3.894575,2.884457,8.291856,4.7395,4.821021,-0.322275,-0.044157,2.232238,-2.549812,1.307316,0.039476,1.555461,0.39861,0.596691,0.478827,-0.996553,-0.348329,-0.328151,0.495249,0.832776,-1.079169,0.476842,-0.122543,yes
-12.12767,-19.08325,-10.34022,-21.74729,-11.6463,0.279479,-3.592333,-8.431148,-13.28969,-8.128357,5.77678,-7.118424,23.50199,0.553988,0.477516,-1.297361,-0.298773,3.502574,1.043901,2.34358,2.698986,-1.704281,-0.776095,-0.702638,0.226237,0.656602,-1.017941,2.165366,1.45134,3.033658,0.7093,-2.712177,-0.929882,-1.040574,1.284829,0.819392,-1.296024,0.679773,-0.52378,yes
-6.132452,-9.664849,-1.461303,-15.94684,-2.246075,9.474811,6.34906,1.730266,-4.720435,-2.208039,13.6077,-1.47177,23.60347,-1.739926,1.79866,1.55949,5.265966,3.73728,-2.293124,1.519621,0.951867,1.498538,1.7673,-3.034331,1.2662,-0.261315,-1.315399,1.185879,0.983958,2.531146,-0.176088,-2.385849,-1.109284,-1.584491,1.036642,0.19604,-1.320645,0.000481,-0.588944,yes
-20.92983,6.806565,4.715848,7.405774,4.498624,-13.18166,5.855427,6.603458,0.165797,4.303691,2.959837,7.16438,22.33565,-2.679654,2.460329,2.394791,9.499285,5.352487,-3.867915,0.503115,1.030876,4.939862,0.828493,-3.288087,0.360393,-0.776982,-0.223167,-0.214976,0.096828,-0.397097,-1.671745,0.539729,-0.164607,-1.134724,0.486719,-0.080392,0.314585,-0.737044,-0.344945,yes
