@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-13.01827,5.32485,-3.876256,3.238483,-8.692547,-1.469705,1.614409,-8.733395,3.544111,2.393113,-3.11026,-7.550069,26.34757,0.530715,-2.818987,-0.983133,-3.3242,1.028481,0.560134,-0.054565,3.844638,-1.633073,-3.395503,-0.631318,-1.889353,-0.033117,-0.028605,0.26011,0.47715,0.383545,0.058867,0.008766,0.697752,-0.270211,0.102569,0.504129,0.238785,0.861572,-0.007421,yes
-9.836053,-1.946136,-5.395363,-2.189102,0.044299,0.234577,-10.84414,4.756434,5.182441,5.017383,5.03185,-10.32057,26.29919,0.764533,-2.379085,-0.402532,-3.088975,0.563534,0.74936,2.507176,4.793017,-2.064071,-2.924691,-0.199153,-0.84542,-0.058807,-0.191726,0.608187,0.618034,0.753823,-0.097197,-0.148728,0.341526,-1.756808,-0.016319,0.598982,0.222044,1.539569,0.001546,yes
-11.95581,-5.134591,-8.032366,-10.66873,-7.918564,0.478825,7.570859,3.744882,-5.440418,-15.89653,-10.3379,-15.61158,26.20618,0.27078,-1.738391,1.112315,-1.524089,1.55529,0.509352,2.153325,2.019392,-0.904728,-1.110265,0.346523,1.896538,-0.057379,-0.390162,0.477773,0.312416,1.34603,0.705454,-0.296501,-0.806365,-2.350537,0.254612,1.666976,0.405008,1.319711,0.015984,yes
-9.726841,-1.340853,-3.810863,-5.25279,-6.261868,1.302831,11.17207,8.992552,-2.283981,-3.085517,-0.492202,-7.746412,26.12424,-0.29795,-0.318349,1.059316,-0.455139,0.279089,-0.158114,0.549119,-4.02678,-2.078838,-1.543212,-0.010019,3.91555,-0.013253,-0.502031,0.122821,-0.256016,1.085819,0.907029,-0.315994,-1.492852,-1.691397,0.727492,1.402794,0.17002,0.280183,0.02827,yes
-11.71898,-3.669744,0.893068,-2.850119,2.236987,0.542926,1.372931,-0.754491,2.753683,0.893238,1.384381,0.645546,26.14816,-0.888854,-1.46049,-0.151978,2.089032,4.697974,-0.468636,-3.107361,-3.498147,-0.352629,4.248636,1.299158,2.32872,0.024026,-0.202174,0.057367,-0.806682,0.330668,0.358573,0.009215,-0.836573,0.466904,0.947712,0.522394,-0.363444,-0.975107,0.023584,yes
-11.44422,-4.270302,-4.561502,-8.3741,-3.63803,-0.588046,-4.999583,-13.12778,-9.3088,-11.09356,-0.879388,1.128615,26.26194,-1.165805,-1.90393,-1.050464,0.533562,3.527338,-0.341615,-2.326741,-0.905201,1.297338,1.409829,0.174632,0.339406,0.041839,0.259577,0.351744,-0.465668,-0.250443,-0.499297,0.177742,-0.03184,2.027222,1.40425,0.046928,-0.668522,-1.534296,0.005379,yes
-15.54139,-10.97232,-8.416937,1.337091,14.25939,-0.918915,0.119877,-2.685687,-3.691155,9.350669,-3.648523,-8.405499,26.25746,-0.306164,-0.658766,-1.866205,-0.365098,1.724031,0.647177,-0.591612,2.793124,2.145746,0.025183,-1.563024,-1.190923,0.032996,0.716393,1.117854,0.280317,-0.633871,-2.16432,0.008473,0.336572,0.710318,-0.04849,-1.727343,-0.837706,-0.570616,-0.006628,yes
-13.64466,-7.209216,-4.408179,-4.678588,5.363623,0.325677,0.164888,5.432146,7.425128,-0.265086,2.897411,-1.523861,26.27878,0.70859,1.039507,-0.411912,-0.48029,-0.730425,0.172691,-0.867958,2.963697,3.693225,0.803154,-1.921537,-1.99611,0.009158,0.630929,0.898771,0.418641,0.114499,-1.757919,-0.278804,-0.029365,-1.470075,-1.17314,-0.947663,-0.480595,-0.136096,-0.010058,yes
-12.14958,-5.494116,-8.514619,-6.523363,6.356316,3.321951,-4.167362,3.931169,5.11545,-4.395086,-8.319139,-3.98283,26.30472,1.755915,2.657061,0.930328,-0.573399,-3.994742,-0.683424,-2.153892,-1.881005,-1.793024,-4.084742,-1.841289,0.643396,0.007224,0.154872,0.206038,0.495596,0.494993,-0.980229,-0.685231,-0.262239,-2.549945,-1.851969,-0.457201,0.46138,0.371275,-0.005895,yes
-9.59717,-1.811869,-6.57222,-6.845324,-3.338619,-1.845024,-7.195753,-1.617718,4.754022,-0.204915,-8.151766,-11.06327,26.2841,0.957799,0.932012,-0.355527,1.210205,-2.402868,-1.070333,-1.692424,-5.918512,-2.598979,-1.273524,-2.08921,-1.258233,0.004433,-0.292617,-0.450443,0.098912,0.313306,0.196149,-0.273983,0.111549,-1.42732,-1.106819,0.23015,1.142674,0.50695,-0.001113,yes
