@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-18.8202,-8.840117,-5.729455,1.188993,14.77163,9.903978,-5.331089,2.977466,23.00511,19.60302,12.09077,3.604805,12.74092,0.315902,0.837783,0.929342,1.670593,0.267464,-1.914232,-1.187155,-2.26753,-4.709913,-3.705177,-4.672249,-1.243228,-0.038747,0.003734,0.017409,0.260638,0.059208,-0.158487,-0.123839,0.546882,0.952888,0.53986,0.601269,0.392375,-0.74077,0.001134,yes
-17.4268,-4.872928,-6.404532,0.654178,13.69557,6.671172,-7.274652,-3.13189,10.43573,15.77361,1.613278,2.903579,12.62904,0.480407,1.164079,1.840364,2.368954,0.29572,-3.20172,-1.78755,-0.060888,-4.02831,-3.479734,-4.537694,-2.851501,-0.039851,-0.082303,-0.218995,0.218268,-0.236134,-0.349637,0.356487,1.050089,1.197936,1.05421,1.401361,1.37924,-0.758157,0.005909,yes
-17.93739,-6.634797,-0.745207,9.809364,16.64698,1.949222,-10.29508,-5.305504,5.740237,2.991832,-6.031728,-2.260724,12.60312,0.25232,0.761679,1.777021,1.617452,-0.539097,-1.889681,1.847452,1.393587,-2.351416,-0.811553,-2.777649,-4.142943,-0.032524,-0.216508,-0.294275,-0.054373,-0.668091,-0.405137,1.144238,1.086834,0.293792,1.043648,1.540075,2.110597,0.185172,0.007817,yes
-16.85957,-4.122382,0.98024,8.723577,15.31255,-2.127242,-11.78684,6.81451,11.496,10.50994,-1.536451,-7.719936,12.61056,-0.063823,-0.21914,1.596844,0.516495,-1.077439,-0.144072,2.545988,1.891594,-0.618113,1.854819,1.27665,-3.584155,-0.012315,-0.11624,-0.319854,-0.531082,-1.08704,-0.422274,1.400439,0.678239,-0.79151,0.450577,0.652601,1.734169,1.382666,0.006002,yes
-17.84221,-5.406997,-0.536735,5.241552,11.26765,4.854783,6.162266,4.972202,10.7179,18.17709,-0.222613,-11.79815,12.58753,-0.494524,0.058019,0.779236,-0.743634,-1.07164,2.278133,2.080245,-1.774811,-1.196771,1.327924,2.973563,0.048956,-0.01343,0.235985,-0.129411,-0.761148,-1.115551,-0.24673,0.420783,-0.999928,-0.844834,0.281583,-0.588935,0.412781,2.247926,0.008552,yes
-17.7935,-6.58253,1.475453,5.520561,10.99804,4.498033,-2.773387,1.187228,4.856333,17.45508,5.091972,-10.24848,12.57525,0.272631,-0.08336,-0.316152,-1.885703,-1.549378,1.716566,1.487249,-2.434239,-2.352746,-1.286468,1.257543,1.965878,-0.019389,0.330472,-0.156519,-0.410177,-0.701302,0.075897,-0.365853,-1.190927,-0.091812,0.521364,-1.203759,-1.239464,1.690995,0.010877,yes
-19.94304,-5.11463,2.903367,7.692701,13.44603,10.02725,-4.400582,-11.36592,3.076216,6.158877,5.521874,-0.75167,12.55362,1.264018,0.046734,-1.072219,-2.759205,-1.536775,-0.716084,-2.622819,-0.667668,-0.076184,-2.185586,-0.70419,4.321671,0.013771,0.108503,-0.214052,-0.115415,0.162387,0.850269,-0.584733,-0.81538,1.306486,0.954322,-0.615208,-1.335999,0.087326,0.010076,yes
-14.446,-4.685366,-2.320572,-1.930515,6.47647,3.869354,0.930827,2.812375,3.553108,10.0867,1.87902,-3.41379,12.53057,0.709264,-0.996091,0.471689,-1.982228,-0.465385,-0.476229,-1.057115,0.878964,1.428414,-2.407221,-3.081792,2.734462,0.028471,-0.535633,0.081006,0.090103,1.23477,1.792345,0.214503,-0.397009,0.997676,0.819785,0.259248,0.20477,-0.843483,-0.003302,yes
-13.19587,-6.121907,-3.999816,-4.828935,5.844559,1.588703,-8.803938,0.821289,10.98859,10.93335,-2.137087,6.392859,12.67873,-0.170325,-0.555873,-0.191762,0.116564,2.637706,0.450867,-0.724471,3.101018,1.684256,-1.187738,-1.536764,0.101295,0.013019,-0.775768,0.433472,0.01826,1.474212,1.65721,1.157471,0.795077,0.220019,-0.066994,0.961643,1.60735,-1.818916,-0.020161,yes
-17.62077,-11.05935,7.28549,1.870239,12.47185,6.336164,-5.857283,-0.511555,8.042216,3.031744,-6.487507,-0.148435,12.65505,-1.688363,0.622973,-0.305864,2.850262,5.325109,2.205605,-1.446972,0.669799,0.86596,-0.489151,2.697681,-0.141349,-0.035523,-0.297263,0.732945,-0.520535,0.722618,0.503898,0.651305,0.636839,-0.351549,-0.233846,1.330063,1.510959,-1.276398,-0.021807,yes
-19.20728,-4.707006,-2.858473,6.375143,23.63687,11.04818,-4.628882,5.801138,9.252943,3.747666,2.021317,-1.87787,12.55647,-1.416008,1.404561,-0.592141,2.195611,3.854029,3.730357,1.547493,0.537007,-0.129928,1.663591,4.442822,-3.335003,-0.055038,0.240433,0.217318,-0.112561,-0.318239,-1.235156,-0.524349,0.457996,-0.480698,0.171399,0.935332,-0.120549,-0.334082,-0.006032,yes
-19.88211,-2.277953,-4.420565,6.718756,24.20586,10.16764,-8.391562,3.671447,8.750732,11.23379,13.28823,0.014829,12.41408,-0.154211,1.688416,-1.930797,0.591336,1.445942,1.140552,0.991097,0.403227,1.166276,2.817427,1.483209,-1.92938,-0.046537,0.720539,-0.367872,0.187285,-0.551815,-2.176364,-1.152596,0.037199,0.489866,0.575358,0.019627,-1.957767,0.175475,0.018445,yes
-19.14524,-3.489799,-1.107492,3.72486,19.2477,18.32475,0.200666,1.414823,9.984689,15.15028,10.18916,-10.36379,12.52403,0.264766,-0.002006,0.057899,-0.345166,-1.598489,-1.638353,0.346475,0.830815,2.391095,1.835632,-1.532273,-0.675097,-0.011634,0.656963,-0.553536,0.250319,0.117902,-1.553535,-1.173688,-0.820546,0.403147,0.855632,-0.850791,-2.031752,0.667373,0.024691,yes
-18.42284,-3.225868,-3.243987,6.152062,21.89614,8.400639,-3.316573,3.69774,13.50772,11.41757,-3.155385,-5.552375,12.43859,1.073944,-0.513105,0.305543,1.361576,-2.830453,-0.873023,-0.66047,2.972224,2.482238,-0.477035,-4.103608,-0.593925,0.034999,0.254234,-0.407378,0.171717,0.253,-0.608584,-0.159591,-0.325049,-0.085815,0.083909,-0.442681,-0.243692,-0.089735,0.018459,yes
-18.61308,-4.243076,-3.157268,4.93266,16.79929,3.739911,-5.434004,9.942065,18.82992,12.83393,2.581761,-2.469754,12.48605,1.254731,-0.262359,-0.458717,2.400001,-1.775447,-1.131297,-1.729452,1.268245,3.490249,-0.943132,-2.922527,-0.665864,0.027649,-0.207544,-0.022099,-0.451483,-0.371041,0.396766,0.626609,0.33322,-1.079286,-0.899484,0.117737,1.028338,0.126126,0.0022,yes
-14.77847,-4.466839,-1.867963,12.92274,11.2778,13.09494,-8.876575,14.26895,16.7393,10.00679,-3.426113,-6.901816,12.60806,0.621975,-0.218298,-0.813903,0.483754,-1.508497,0.089069,0.403817,-0.24456,1.036246,1.993406,0.959876,-2.382673,0.026118,-0.706699,0.044391,-0.400867,-1.282578,0.998894,0.214041,0.621339,-1.62726,-1.059393,0.651921,1.484329,0.729494,-0.010533,yes
-14.69378,-4.181106,-4.089087,12.33953,15.67964,10.32111,-5.666592,2.470443,25.82014,11.14001,-4.288112,-13.01839,12.57753,-0.546969,-0.259902,-1.639792,-1.761461,-0.275638,1.013646,1.48043,-2.957224,-1.383329,1.189094,1.077674,0.849905,0.003806,-0.704916,0.045419,0.10896,-1.156029,0.756855,-0.235791,0.22422,-0.483968,-0.930401,0.283996,0.726994,1.130518,-0.011226,yes
-17.27262,-4.348343,-6.84759,4.867399,14.91349,5.555384,-1.181193,6.210749,15.19384,22.23156,5.07893,-12.19142,12.52344,-1.558701,-0.292377,-1.108256,-2.970585,1.41411,-0.875292,0.841285,-3.051341,-0.377937,1.716459,1.317936,2.295658,-0.005746,-0.24611,0.022097,0.53354,-0.132911,0.521395,-0.496444,-0.643984,0.635341,0.326418,-0.850259,-0.432214,0.785369,-0.010119,yes
-20.10085,-5.601836,-8.866412,0.153022,13.60325,12.57792,-1.879543,-0.814955,12.68601,12.66701,3.717606,4.424574,12.54739,-1.179512,0.001775,0.233262,-1.652975,0.547526,-1.82807,-0.827086,0.251794,-0.454662,0.615322,0.533415,2.647562,-0.012549,0.278488,0.103161,0.968183,0.69259,-0.076464,-0.547237,-0.734201,1.274531,0.764034,-0.616949,-0.450741,-0.865875,-0.006388,yes
-19.86843,-5.21836,-5.020581,4.163064,19.38654,7.590077,-6.563672,0.654941,21.41669,17.82558,-0.839293,-4.145009,12.59441,-0.292301,-0.238654,0.917271,-0.235045,0.686894,-0.972294,-1.662345,1.327634,2.204002,-1.971004,-0.929065,0.645345,-0.0163,0.455644,0.159253,0.846918,0.898776,-0.359469,0.202354,-0.704256,0.408177,-0.06038,-0.476272,0.336586,-0.952295,-0.004673,yes
-19.29343,-3.737225,-3.836279,4.426822,16.18074,0.163415,-7.110781,6.507317,20.43541,16.41961,1.338075,-3.803787,12.4793,0.21227,0.229043,2.188358,0.333716,-0.294351,-1.674037,-0.938759,1.225946,1.145872,-0.05192,-0.052533,-2.654312,-0.022854,0.256976,0.159393,0.429307,0.561665,0.159582,0.747077,-0.419398,-1.366445,-0.908876,0.055842,1.087087,-0.48368,0.002454,yes
-19.13784,-6.473916,-4.776303,1.555276,17.05921,6.901167,-6.877301,9.187782,22.33914,10.50024,1.623372,-4.850519,12.47598,0.023629,0.390254,2.148784,0.529952,0.037706,0.059459,-2.624158,-1.497534,-1.480104,-0.331279,3.293841,0.185121,-0.023957,0.067838,0.103563,-0.199786,0.446229,0.5297,1.042223,0.412538,-1.764407,-1.551148,0.353528,0.854411,0.417462,0.006949,yes
-19.4048,-3.828842,1.953238,3.125497,13.29516,4.552189,-6.416524,1.048354,17.95414,16.07008,2.223607,-8.49423,12.49233,-0.052595,0.484284,1.764038,0.772849,1.670028,1.391439,-2.443167,-5.167845,-3.156987,0.074667,3.857396,0.459277,0.00355,0.099869,-0.18162,-0.95606,0.188254,0.753338,1.44394,0.97113,-0.63833,-0.92956,-0.426526,-0.383739,0.873753,0.008391,yes
-19.6946,-3.22128,2.828579,7.463488,21.01785,5.692986,-20.03159,-4.103249,15.2568,16.34395,15.18715,-0.874182,12.46811,0.17932,0.151542,0.1305,1.776534,2.353205,2.706083,1.15255,-4.297507,-3.400307,-0.266656,1.388025,1.175859,0.005243,0.166955,-0.292716,-1.184244,-0.094819,-0.10266,0.241954,1.767697,1.435913,0.352689,-0.566096,-1.56727,-0.006306,0.006266,yes
-19.27802,-2.942122,1.181472,5.336963,22.55156,7.724703,-12.74947,-12.68639,8.191647,13.8711,13.84317,-3.495573,12.50099,0.633768,-0.559701,-1.582801,0.651694,2.314588,4.222353,2.028537,-0.565718,-2.541827,-2.216861,-1.018318,1.219086,0.004503,0.029216,-0.166242,-0.854796,-0.372884,-0.951063,-0.73957,1.046679,2.722524,1.471344,-0.023824,-1.310496,-0.585111,-0.001041,yes
-18.30463,-6.159568,-3.737918,9.332211,24.19704,18.84533,2.051924,-5.432381,10.21886,10.26646,2.753716,-1.470554,12.49787,0.515222,-0.551334,-2.099017,0.116437,-0.797873,-0.146228,3.978476,3.380968,-0.02424,-2.015996,-2.104654,-0.226312,0.006899,-0.307526,0.181057,0.273363,-0.380621,-1.012333,-1.601717,-0.826943,1.767411,1.788171,0.319814,-0.263921,-0.996031,-0.000384,yes
-16.93095,-5.158203,-2.677516,5.449604,23.27851,19.08778,-7.315597,-1.11567,7.763979,8.024523,3.348731,-2.100614,12.49997,-0.074468,0.004514,-1.39518,-0.261521,-1.50975,-0.880257,1.377264,4.605538,2.511697,0.830218,-0.948745,-1.765192,-0.002482,-0.374767,0.322055,0.953861,-0.32473,-0.550035,-1.428961,-1.372752,0.067349,1.614627,0.330903,-0.010491,-1.011559,0.004662,yes
-18.29203,-4.869911,-5.73701,7.989353,16.66502,-0.719693,-2.856146,7.01623,15.34944,9.187259,9.911097,-2.703223,12.50311,-1.004189,0.774719,1.403503,0.330034,-0.796293,-2.751195,-2.656527,1.953921,3.013786,-0.191125,0.033636,-2.312158,0.006814,-0.103938,0.151751,0.973968,-0.42944,0.487997,0.271836,-1.338549,-1.301088,0.687911,0.083781,-0.587138,-0.276866,0.008812,yes
-19.65666,-3.564379,-4.794883,4.700787,18.76882,13.10593,-3.409114,4.116995,18.18484,18.56179,5.520751,-11.7052,12.48596,-0.48036,0.387546,1.435247,-1.078754,-0.436375,-1.619968,-1.51772,0.484552,4.012294,-1.474782,-2.13992,-2.795784,0.027854,0.238526,-0.133565,0.357406,-0.320588,0.366912,0.696744,0.160432,-1.530287,-0.739863,-0.190127,-0.209343,1.000141,0.011631,yes
