@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
2.972033,-2.11213,-15.08501,-24.16721,-9.339656,3.161428,-1.20212,-4.324376,11.24418,11.06869,15.33074,6.975039,23.35612,-2.733992,2.420828,6.171861,3.600816,0.837941,3.055057,3.255398,-0.169684,-3.843476,-1.399832,-2.521608,-0.165364,-0.695857,-0.467504,-0.75005,-1.383284,-0.675117,-0.038636,-0.829816,-0.139241,0.684704,1.19546,0.160648,0.401468,-0.375258,-0.01962,yes
-2.447335,6.791332,4.303328,-14.30252,-13.89532,1.634573,6.463208,-1.030952,-0.560687,8.827412,2.191877,3.607042,21.11315,-3.927258,0.976401,3.765448,1.264356,-0.757878,1.911796,3.964345,2.077573,-1.318389,-0.912655,-1.420778,-1.143761,-0.731071,-0.313473,-1.084517,-2.178413,-0.26038,0.171898,-1.913101,-0.862154,0.472302,1.89819,0.352285,0.701643,-0.556127,0.036547,yes
-7.988243,5.54028,6.080126,-11.09547,-2.872119,19.20014,11.24221,-6.819508,-2.070762,5.190171,9.292134,7.83222,20.99832,-4.474881,-0.607207,0.458648,1.393462,1.44267,-0.522394,2.204718,2.130209,0.871282,-0.840184,-1.064686,-1.552454,-0.776351,-0.057714,-0.894264,-1.706175,0.647438,0.519739,-2.314586,-1.204351,0.310803,1.632198,0.302904,0.376052,-0.534149,0.085977,yes
-11.18412,-1.056331,-6.840338,-24.38129,-16.36281,4.701053,12.39744,7.311058,11.30971,9.44468,11.24616,0.827642,20.87967,-3.430913,-1.487741,-1.863598,3.402592,1.395064,-4.721725,-0.530032,1.041878,3.290097,0.081769,0.258146,-2.252454,-0.472877,0.571667,-0.287191,-0.51494,1.221076,0.880223,-0.934952,-1.220138,-0.830882,-0.02162,-0.347329,-0.288305,0.371257,0.266616,yes
-15.03398,-1.224333,-7.219936,-12.16051,-0.89256,-0.983781,6.854353,2.155664,9.665394,6.559138,5.480174,0.602471,19.59111,-3.270736,-0.818419,0.455507,5.768887,2.360164,-5.201111,-0.519167,1.90218,2.013273,-0.382525,-1.480812,-2.28176,-0.395071,1.205305,-0.02062,-0.125504,-0.528579,-0.485145,0.770311,-0.8351,-1.628436,-1.426171,-1.23467,-0.923755,0.668564,0.448448,yes
-16.07903,2.734936,1.635372,3.242959,-7.909783,-11.88209,6.006977,-0.309146,10.02172,8.551773,5.388585,-4.040357,19.45238,-1.670998,-0.35395,1.192321,5.182022,3.184493,-0.423607,-0.774401,-1.962823,-1.997485,-2.87813,-2.654238,1.077178,0.41137,1.675916,0.24114,-0.331183,-2.51993,-0.994242,2.03906,-0.372588,-1.652315,-1.813762,-1.633605,-1.027657,0.689522,0.445332,yes
-21.89446,-0.447448,4.119805,3.936838,4.702185,1.486155,11.8416,6.501495,8.639598,3.724001,4.816858,-1.142579,19.73662,0.671688,-1.277203,-1.69683,-2.139146,-1.877769,1.180102,-1.848595,-4.509619,-3.615783,-5.533585,-4.22727,0.12555,1.023765,1.381311,0.482973,-0.24185,-2.664046,-1.015355,0.986217,-0.579005,-0.874434,-0.707129,-0.829506,0.312228,0.22935,0.181973,yes
-16.10887,-3.214522,-6.548605,-6.519854,-3.237722,1.348049,6.031809,-4.675972,1.835184,-3.5284,-1.693378,7.086056,22.86376,2.977454,-0.052649,-2.443343,-5.243041,-1.457177,2.28297,-1.728258,-4.0138,-2.964187,-5.510725,-3.506911,-0.0085,1.044363,-0.218299,0.460777,1.18846,-0.496416,0.525285,-0.700493,-0.799968,1.368756,1.040629,0.474981,1.232862,-0.701915,-0.330782,yes
-11.66062,-4.635619,-11.6121,-17.97483,-12.61744,-1.69834,-2.40104,-18.20902,-4.320254,-15.0687,-12.11519,-4.332984,23.00424,1.311593,1.445798,1.064087,-2.33881,-0.395777,-1.623314,-2.937261,-1.444501,-1.039019,-3.213756,0.506664,-0.592173,0.198297,-1.609956,0.267186,2.262518,2.065147,2.264703,-1.04687,-0.611432,2.448311,1.678697,1.701612,1.421634,-0.444767,-0.557504,yes
-6.308685,4.565774,-2.715389,-12.01641,-6.535857,1.125011,4.487004,-8.02289,1.680707,-9.605504,-3.679943,-2.487652,23.04038,-3.082445,0.588433,5.75416,2.799776,5.069923,-2.524363,-4.22991,3.348396,1.917277,-1.663137,1.143103,-2.073537,-0.829803,-2.49966,-1.18305,1.365618,1.92462,1.795112,-0.003996,-0.127046,1.49723,1.331956,2.404056,0.174949,-0.341165,-0.428169,yes
-20.23659,2.891393,7.523633,-5.008935,4.372366,-6.518896,-2.072301,0.952451,3.52174,-9.306226,8.343458,0.683411,20.6398,-4.348141,-0.261812,5.51701,4.165179,6.182195,-1.650581,-3.654928,4.050836,2.336972,1.050683,0.555893,-1.065767,-0.82667,-1.319952,-1.346048,-0.808866,0.471778,-0.048793,2.039988,1.557136,-0.230218,0.622172,2.481573,-0.810725,-0.178357,-0.017063,yes
-27.23311,-4.035866,12.65433,0.996079,13.61699,-8.863486,-15.28211,2.48527,7.500572,-14.72533,-6.20719,-5.789828,19.89697,-6.690979,-5.114094,2.158287,1.128065,4.229396,2.276625,-2.004655,0.72468,2.007596,4.377335,-2.656783,-1.477526,-0.583998,-0.056951,0.188624,-2.618972,-0.703623,-2.508741,1.675712,3.472272,-0.962999,-0.138453,2.212704,0.254419,0.904075,0.270561,yes
