@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
5.995218,-21.69107,-10.80322,-7.383634,-6.915856,-6.483163,-2.323041,-4.413106,10.5857,8.812704,-8.688913,10.39313,10.93811,-0.012365,-2.573412,-0.174306,0.731679,0.471782,-0.724805,2.486511,0.806388,-2.174937,4.286783,3.395395,-2.426341,0.171805,0.395456,-0.048831,-0.39734,-0.12323,0.763403,-0.397707,-0.375457,0.960432,0.577433,-0.262418,-1.336049,0.343475,0.049617,yes
3.225427,-29.01008,-7.232607,-7.462853,-5.802685,-5.727433,-2.887023,0.141139,10.12201,17.32653,1.458161,2.385934,11.29029,0.901592,-2.611005,-1.256244,1.394671,2.472506,-2.327214,1.025492,1.048047,0.134282,4.564902,0.792271,-2.391164,0.281248,0.438024,0.248196,-0.294938,-0.55739,1.066066,-0.208368,-0.578484,1.509594,0.455491,-0.902485,-2.080791,0.699771,0.052163,yes
7.31829,-30.89862,-13.46006,-3.685629,-5.113533,-10.48505,10.3915,-2.658288,-0.057146,25.98971,3.214522,2.265019,11.62104,1.507936,-2.798768,-1.620038,-0.215966,3.288436,-1.912138,1.339738,5.487719,-0.442382,2.835632,-1.98329,-0.726555,0.365167,0.080262,0.761887,0.088776,-0.652517,0.798285,0.132087,-0.650861,1.082003,0.293954,-2.007473,-2.022194,0.521243,0.042014,yes
9.841641,-30.14232,-15.75602,-2.259281,4.545512,-16.11829,-3.552852,-0.05028,16.57853,23.04872,-10.67928,2.501364,12.00288,1.417604,-1.219756,-0.92613,-1.58145,4.393784,-1.172978,0.167478,6.013695,-0.763757,0.499934,-4.319217,0.222619,0.33594,-0.394454,1.51024,0.528833,-0.217166,-0.204621,0.350565,0.07429,-1.256771,-0.563062,-2.713653,-0.491154,-0.372558,0.031324,yes
10.22679,-35.11879,-14.6417,-11.06525,4.352227,-10.84842,4.70856,23.12119,5.145529,20.12977,-12.53664,6.70264,12.40765,0.13094,0.540398,0.104515,-1.042846,3.502567,-0.641489,-0.338786,3.73358,-0.256147,-3.718099,-4.159833,-1.127017,0.354526,-0.60834,2.247813,0.436141,0.504059,-1.050064,0.153856,0.009227,-3.983061,-0.533711,-2.553432,1.179717,-1.261527,0.047288,yes
8.859197,-32.99878,-11.27244,-11.68029,11.43335,-11.41064,0.791839,17.31987,3.701892,22.75617,-12.26234,1.280216,12.57669,-0.382179,3.270612,0.525645,0.722279,1.342335,-1.209716,2.236207,-4.35874,-2.774143,-5.726497,-0.57523,-4.053721,0.443186,-0.527715,1.892957,0.129424,0.230794,-1.976597,0.106769,-0.548683,-4.035776,-0.398057,-1.861335,2.195828,-0.80153,0.075315,yes
8.464211,-26.7684,-15.17927,-4.189354,8.955379,-16.04632,6.525228,7.324539,5.10044,7.545483,-16.79312,-2.759494,13.10677,-0.633874,6.195114,-0.165218,1.152465,-0.43616,-1.124488,0.351509,-9.241368,-2.105745,-6.818315,2.043303,-4.896021,0.547987,-0.194867,0.737451,0.096603,-0.780834,-1.577264,-0.142505,-1.47264,-1.517257,-0.117037,-0.301093,1.728663,0.385915,0.045963,yes
8.812035,-17.96445,-12.85901,-2.085832,8.955613,-19.56791,6.719848,-13.94565,2.730357,0.708373,-11.42719,-13.03618,13.86926,-0.838561,5.417674,-0.144144,-1.525137,-3.519839,-0.397635,-2.921086,-7.677711,-1.829242,-7.256635,3.558353,-1.900528,0.615785,-0.062491,-0.806023,0.127873,-1.151811,-0.153151,0.172405,-1.825916,2.127209,0.869322,1.017028,-0.133765,1.029518,-0.03144,yes
7.081,-11.66038,-14.6745,-10.10016,3.410297,-12.39223,3.502103,-7.452883,-4.897431,-2.937906,-2.737705,-10.61927,14.5013,-0.615204,3.154122,0.922424,-3.823309,-1.952666,-1.760053,-5.123339,-2.193221,-1.31378,-4.458496,2.416689,-0.274038,0.498044,0.007693,-1.983943,0.216247,-0.709002,0.718648,0.645858,-0.375059,3.000612,1.587915,2.235731,-1.250852,0.411415,-0.11691,yes
5.357995,-13.46442,-12.24554,-16.35058,-3.393299,-15.22586,-12.30203,-13.67997,-0.445381,-8.285307,-1.498277,-4.292538,14.95835,-0.703967,0.760992,0.621191,-2.548891,1.334836,-0.029909,-4.155948,2.753232,1.176481,-1.821267,-1.430748,-1.217122,0.310959,0.032988,-2.030726,-0.217563,0.76177,0.685842,1.218314,1.799578,1.551298,1.279113,2.109713,-1.548124,-0.442463,-0.157492,yes
7.115209,-13.24781,-10.87389,-16.17353,5.366507,-27.01761,-9.580528,-3.774406,0.119407,-10.25016,-9.674125,-8.501504,15.05245,-0.662705,-1.39626,0.533348,-1.880667,0.729743,1.920938,-0.906354,0.546221,4.330967,1.642654,-1.716409,-3.180648,0.115848,-0.104342,-1.697577,-0.761357,1.296921,-0.799059,0.985173,2.013147,-0.75129,-0.042566,0.512786,-1.257596,-0.32633,-0.125344,yes
5.275095,-13.36578,-11.65337,-11.7936,14.65169,-12.40477,-7.518578,-2.018735,6.104345,-4.741836,-15.11272,-20.18067,15.14848,-0.649872,-2.460767,-1.037419,1.31239,-1.431835,3.853437,3.968313,-1.290941,1.743949,0.241353,-2.115719,-2.659539,0.019421,0.050773,-1.040427,-0.392432,1.02937,-1.849086,-0.747232,0.852177,-1.562636,-1.582432,-0.624859,-0.015086,0.542306,-0.062626,yes
3.808924,-18.691,-12.30385,-21.78198,-1.96348,-4.198083,-3.421395,-10.5524,13.48254,3.503628,-4.51253,-18.57845,14.98548,-1.163964,-3.722881,-2.055055,0.730655,-4.564626,1.22414,0.880267,-3.927585,-1.810343,-2.925877,-3.528807,-1.18448,0.017092,0.394704,-0.059284,0.25698,1.053682,-0.850699,-1.581543,-0.208186,-0.240947,-2.249123,-1.072133,0.487022,1.060388,0.008158,yes
3.761776,-23.04666,-16.71766,-6.984403,-6.887479,-7.368441,4.45997,-16.74568,1.592796,-13.95543,-14.65767,-12.55176,15.08894,-0.199474,-3.277831,-0.04677,1.292299,-5.263411,-3.417668,-0.788377,-2.823047,-3.665025,-2.661296,-0.599979,0.496322,0.047207,0.705255,0.625145,0.928388,0.358739,1.280709,-0.711131,-0.673978,0.857122,-0.49131,0.857429,1.577261,0.497451,0.032324,yes
2.052049,-27.02178,-18.61702,-14.92485,-6.68704,-23.41508,-11.16847,-16.04886,-6.676532,-20.27274,-27.54568,-18.23836,15.16768,1.085614,-1.284149,1.322922,3.397788,-1.607964,-2.351224,0.431059,0.107537,-4.210162,-2.266687,-0.03917,0.543361,0.142747,0.685982,1.066178,0.648232,0.078793,2.574439,1.082437,0.838718,1.296544,1.159801,2.662799,2.36382,0.047208,0.025228,yes
5.156161,-25.58955,-8.73063,-8.760669,-9.303586,-19.88461,-7.586923,-13.38574,-2.14124,-6.160132,-6.596037,-17.86911,15.29342,1.751616,-0.55441,1.915533,1.772517,3.493376,2.085466,0.823026,0.977109,0.487311,4.198905,4.025767,-1.036205,0.118212,0.183494,1.063072,-0.509416,-0.659634,2.027647,1.351617,1.088563,0.651859,1.577264,1.840932,1.07346,-0.243664,0.015951,yes
8.539804,-23.84031,-9.682757,-3.904908,-8.795244,-9.696117,4.757348,-11.69468,-5.701252,-11.72746,-8.739196,-13.20297,15.59697,1.290402,0.246299,0.204955,0.88451,3.929173,3.884758,4.268157,0.655057,1.912492,6.958019,5.97742,-0.182175,0.107727,-0.339869,0.694593,-0.865792,-1.11002,0.247419,-0.062341,-0.37918,-0.362885,0.943277,-0.204412,0.062301,0.123258,-0.000963,yes
9.275978,-27.40944,-11.60713,-3.631788,11.6335,-3.800589,0.612191,-14.03722,3.541709,2.766453,-3.932079,-20.25048,15.46535,0.615603,1.272304,-2.034866,-0.749229,2.106256,0.222426,2.735888,0.162489,1.159966,1.931011,1.759027,-0.359229,0.144469,-0.718566,0.649651,-0.558931,-0.65548,-1.452927,-1.649366,-1.274034,-0.501499,0.10735,-2.414102,-1.04499,0.928088,0.011782,yes
6.44415,-24.88033,-16.154,-13.06674,2.49028,-12.0333,6.072762,-12.44783,0.044455,10.05406,1.009437,-17.95855,15.62034,-0.045726,1.275461,-1.030838,-0.891437,0.32269,-1.731408,-2.421273,-1.299575,0.169896,-2.154801,1.405708,0.821164,0.124801,-0.781665,0.422665,0.288974,-0.196928,-1.499351,-1.920778,-2.077946,-0.044344,-0.026489,-2.392893,-1.538892,0.551205,0.041418,yes
9.282004,-18.70801,-15.66934,-7.925897,-4.41507,-17.60389,5.434812,-12.19672,0.785737,-7.39584,-2.67522,-17.28746,16.00408,-1.17315,2.179261,-0.261226,-0.616909,-1.968017,-3.353281,-2.20243,-0.553071,1.895358,-3.315197,1.086671,3.102566,0.168584,-1.012694,0.18291,1.436446,0.187549,-0.612161,-0.661502,-1.183543,-0.019106,0.311826,0.412883,0.338746,0.55761,0.094181,yes
8.308163,-21.81372,-12.80584,-6.215041,0.842493,-11.45151,-9.760329,-19.11281,-3.473789,-17.42032,-2.339088,-10.57866,15.95161,-1.723546,1.906144,0.763006,-0.16629,-1.530445,-3.931277,-3.652412,0.791115,1.412352,-2.383341,-1.380862,0.842951,0.302762,-0.91189,0.067763,1.380237,0.051898,0.1329,0.864202,0.803231,0.15702,0.645163,1.879962,0.901334,-0.321776,0.148469,yes
2.478222,-18.04645,-14.58734,-10.14218,2.617311,-20.85789,-2.483413,-13.47009,14.77762,-0.072343,3.17554,-8.427594,16.14264,-3.608959,1.871513,4.25044,-0.174061,-0.027981,-1.98515,-2.566258,-0.978385,2.097866,4.109694,4.84604,2.41793,0.526392,-0.704195,-0.68928,0.975178,-0.272599,0.880262,2.444752,1.684729,0.070705,0.467555,1.310275,0.790242,-0.970964,0.143784,yes
1.228313,-15.6804,-12.87997,-12.79005,-8.678133,-30.06269,-8.230184,-7.855572,0.110273,-5.52439,-8.820251,-18.17372,17.06487,-3.387269,1.768153,3.614515,-0.853372,0.017171,1.905538,1.776797,-0.301818,3.294457,3.532564,4.032692,-0.445399,0.688241,-0.171462,-1.132394,-0.12805,-0.581197,0.616241,2.411604,2.194977,0.048363,0.252707,-0.308806,-0.412702,-0.508553,0.049358,yes
-5.222864,-12.41711,5.619927,-5.508696,0.20534,-18.22405,-8.161553,-22.71727,9.483035,7.204669,24.79556,-1.400279,18.07941,-3.862261,-1.198145,3.188908,-1.636363,1.659483,5.952073,3.506609,0.346921,3.29208,0.278228,2.331106,-1.108079,0.694765,0.755268,-0.928328,-1.731295,-0.263465,-0.15088,0.740319,1.694244,1.364715,-1.198456,-2.442885,-2.669293,-0.520557,-0.086175,yes
-4.777642,-15.78762,-4.836896,-12.79864,2.134335,-3.240739,1.962727,-15.99831,15.64579,-3.396005,7.014362,-16.31931,18.42443,-2.454204,-2.220995,0.653523,-2.341125,0.707028,4.158134,4.28604,0.370276,2.07878,-2.011638,-2.186906,0.063192,0.465363,1.248572,-0.330803,-1.642844,0.913589,-0.445678,-1.28915,0.26616,1.3791,-2.610567,-1.718555,-1.917264,0.728719,-0.16952,yes
-13.8301,-23.98356,-2.664335,-18.3197,5.508492,-4.508499,9.953176,-7.664115,23.47026,0.254603,6.913762,-14.89519,18.93668,-0.299151,-0.775552,-2.925537,-0.747511,-1.12731,0.590148,4.65034,5.509143,-3.286577,-5.332629,-5.390625,-0.43915,0.206954,1.654008,0.598997,-1.22584,1.368216,-0.415051,-2.07717,-0.94331,0.790205,-2.649551,0.317199,-0.524915,0.718347,-0.172347,yes
-6.739088,-21.00215,-5.470222,-18.09017,-7.794569,-16.12979,4.142649,-13.53077,3.510557,-12.10755,-10.81388,-11.11031,18.96305,1.074034,-0.097158,-1.542484,3.270145,-0.817822,-1.859251,2.535729,4.012572,-6.469049,-2.254783,-1.692764,2.863729,0.084548,0.933831,0.67462,0.118701,0.823732,0.244605,-0.989307,-1.395548,-0.407009,-1.114274,1.759613,1.3795,0.194789,-0.093562,yes
-5.737894,-13.68761,-8.691096,-6.600487,-0.466759,-8.82878,14.00019,3.594676,-0.882232,-15.10271,6.756556,-6.200531,18.84487,2.643659,0.734922,-1.84229,2.399084,0.346652,-1.425084,-0.334787,2.476799,-5.681759,1.985793,-0.540541,1.083389,0.023438,-0.472096,-0.198446,1.044204,-0.395252,0.330759,-0.245412,-1.273615,-2.259491,1.12777,2.174639,1.652337,-0.227971,-0.005259,yes
-3.453575,-21.42139,-9.535936,-2.307523,1.032848,-10.37685,12.61787,-1.564849,-4.523208,-6.991268,-1.370856,-6.347998,18.89308,0.743547,0.39687,0.705404,0.204237,1.193072,0.219217,-0.199135,-0.148594,-2.295,3.127217,2.28555,0.275865,0.089309,-1.2548,-0.282922,1.043104,-1.306096,-0.582858,-0.188008,-0.086851,-1.490817,2.233227,0.557635,1.066684,-0.561355,0.031298,yes
-2.254566,-20.09933,-9.842927,-14.2156,2.828045,-14.51039,4.041632,-1.263079,-0.92165,7.625428,-0.510455,-11.8594,19.08885,-2.494385,-2.014795,1.171538,-1.190814,-0.478964,-1.676144,-0.350301,-3.707731,0.265247,2.849568,0.881906,-0.285074,0.178279,-1.032543,-0.302696,1.082525,-0.560631,-0.680722,-0.061721,0.362686,0.225891,2.223682,-1.018752,0.052757,0.275638,0.018268,yes
