@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute footstepornot {yes,no}

@data
-25.26883,-2.139671,-6.563499,-10.6069,-11.95684,-14.71483,-8.908054,-0.365919,-10.96668,-22.12405,-13.39158,-9.024204,26.20722,0.496789,-0.679562,1.510449,2.974699,0.63615,3.442035,3.276318,3.049739,3.028291,5.558496,4.425433,1.483713,0.04048,0.003643,-0.092364,-0.495657,-0.725359,0.289699,-0.274726,-0.914409,-1.795928,-0.591397,-0.380247,-1.127012,0.587556,0.002405,yes
-19.91782,-1.497501,0.655691,2.030007,-18.28302,-8.160037,5.116346,14.22418,-2.357293,-3.438074,1.166465,-6.00455,26.29805,-0.319762,-1.134824,-0.212594,0.980873,0.392543,2.093235,0.405376,-1.706225,2.036845,5.968038,2.210028,2.942464,0.051196,0.095806,-0.120866,-0.774916,-1.24418,0.527816,-0.362666,-1.421387,-2.050011,-1.28914,-1.850189,-1.757141,-0.059912,-0.00218,yes
-25.46038,-5.858564,-2.620847,-2.051855,-5.612997,-0.782056,0.461336,7.587728,-0.129917,-3.674552,1.456558,-3.115464,26.3642,0.923281,-0.913751,-0.106313,0.344817,2.20645,2.742807,0.139747,-3.551919,0.567027,3.452491,-0.101925,3.692116,0.047145,0.350728,0.349192,-0.294137,-1.05865,0.222309,-0.724592,-0.765565,-1.188731,-1.065539,-1.776223,-0.880862,-0.395311,-0.007802,yes
-26.77185,-5.954343,-9.597795,-9.980054,-13.16604,-11.21505,-11.56587,-12.87387,-6.200834,-1.50861,-9.765514,2.733746,26.3847,0.762572,-1.166797,-1.555749,-1.931258,2.490078,1.978321,-2.262333,-3.899488,-2.186775,-2.639445,-2.096592,0.079952,0.026249,0.422317,0.746166,0.244256,-0.479439,0.12484,-0.995467,0.110147,0.52618,-0.625967,-1.145695,0.625159,-0.85478,-0.012551,yes
-17.22541,-4.480003,-1.96832,-2.877781,-3.483078,0.526708,0.131789,-4.576494,-6.209771,-5.826325,-8.435219,5.067228,26.39961,1.709264,1.082384,0.711344,-0.862485,0.698929,-0.123466,0.78235,-1.797287,-0.187592,0.981122,2.174433,0.938414,0.013945,-0.115192,1.041468,0.042563,0.222896,-0.103916,-1.364567,-0.264989,1.000416,-0.206749,-0.134801,1.160588,-0.911137,-0.012158,yes
-20.22245,-8.020769,-7.449316,-7.213321,-6.897585,1.077187,-6.030545,0.808847,-10.25124,-15.55941,-4.370606,-9.696138,26.41159,1.398829,1.597937,0.599859,-0.812671,1.770504,-1.450963,0.63481,0.047357,-0.715679,1.475244,4.197645,0.045417,0.005039,-0.321858,1.044443,0.081632,1.111616,-0.405306,-0.714138,0.691417,1.638352,0.397141,0.121849,0.47644,-0.491285,-0.00812,yes
-20.18876,0.586567,-0.138365,-7.747646,-5.25258,-7.5455,1.605421,-8.240064,0.957325,8.25646,9.631272,7.791547,26.42048,0.029194,2.91122,-0.971301,0.900003,2.046656,-2.365386,-2.63377,-0.52326,-1.202265,0.721141,2.553896,-0.8463,-0.00304,-0.543989,0.576211,0.015633,1.134428,-0.861247,0.87314,0.993498,1.971812,0.040996,-1.434989,-1.089165,-0.69686,-0.004489,yes
-18.29603,-0.497944,-7.513478,-11.60847,-3.428771,-14.43376,-9.128633,-10.80529,-13.36278,-1.173781,2.189465,1.598672,26.39947,-0.006681,3.141,-0.306266,2.745575,-0.210314,-0.471408,2.902812,3.655259,0.306268,-1.900207,0.095875,-1.484119,-0.005859,-0.498929,0.11976,0.511712,0.555196,-1.49914,1.705809,2.00728,1.746228,0.736798,-0.7408,-1.702108,0.00285,-0.000346,yes
-18.04265,6.314684,-6.792746,3.819811,5.015795,-3.544753,-11.48802,-1.385721,-10.66533,-9.413438,1.054225,-4.811676,26.39048,-0.307924,3.191909,1.242571,3.03053,-2.616896,3.752457,4.615838,6.257823,-0.493585,-4.506096,-1.220507,-1.78112,-0.003051,-0.229181,-0.734673,0.581774,-0.908033,-1.149784,1.294097,1.735016,0.239037,1.203709,0.530963,-1.158967,0.474557,0.002631,yes
-21.32891,4.820173,-5.653455,0.730828,-13.08334,-3.280227,15.03024,15.65797,-2.908576,-16.2255,0.397292,-10.81512,26.39729,-0.927254,2.056393,2.051482,0.898044,-3.393419,4.01916,7.046406,5.387956,2.613973,0.384861,-2.425692,0.52708,0.003317,-0.117911,-1.106324,0.069135,-1.620781,0.732093,-0.427979,-1.414574,-1.791245,0.912182,2.298087,-0.338484,0.462754,0.002688,yes
