@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-32.02088,-22.01937,-10.70618,3.049452,-4.222821,-18.82074,-7.502562,11.19553,2.946325,7.293895,8.110618,7.948183,27.09776,-0.738413,0.266875,2.331611,0.264914,1.651255,4.117644,0.710506,-2.548783,1.026005,-1.666747,-2.430358,-4.073451,-0.002352,-0.444095,-0.057199,-0.472598,-0.204258,-0.25837,-0.648741,0.262279,0.221284,-0.350754,-0.451386,-0.512472,0.631699,-0.003503,yes
-30.69703,-19.30685,-6.379663,5.565251,1.972975,-11.33525,-13.61815,-0.790647,3.405,4.050264,0.782878,1.181133,27.09569,-1.526414,0.402102,1.071738,-0.434535,2.172095,4.167597,1.251377,-2.48151,0.907349,-2.703571,-2.28383,-2.518129,-0.008673,-0.537405,-0.132119,-0.651475,-0.435207,-0.901549,-1.43258,0.290357,0.655616,-0.973446,-0.377029,-0.294139,1.000836,-0.005337,yes
-36.37487,-22.04126,-1.211382,3.11612,0.935557,-1.975272,-0.892236,4.444709,7.847013,0.581973,-0.377302,-9.035543,27.08703,-2.564888,-0.086732,0.598556,-0.406651,0.098987,0.848963,1.751465,-1.476,-0.668438,-3.405265,-5.06598,-1.692617,-0.016708,-0.177074,0.092586,-0.539958,-0.667722,-1.653995,-1.873728,0.169848,0.537368,-1.144855,-0.179903,0.501261,1.428616,-0.004895,yes
-37.47595,-19.99792,-10.09489,0.843445,4.058465,-6.405493,-4.550837,2.163396,5.032726,-2.868,0.935428,3.8494,27.05976,-2.5122,-0.216915,-0.059236,-1.57534,-2.080355,-1.410918,1.641812,0.192907,-2.994005,-2.682633,-2.58324,-0.259688,-0.021859,0.385629,0.371598,0.103982,-0.460399,-1.707019,-1.272814,0.134097,0.232821,-0.816163,0.513372,1.267692,0.409428,-0.001406,yes
-41.45586,-22.1075,-5.855784,3.377101,-4.77063,-17.04081,-3.27889,2.33851,-1.209728,-6.273296,-17.29556,-1.849036,27.03219,-1.130887,1.039312,0.197306,-2.503294,-4.492493,-2.46174,1.36453,-1.199152,-2.747594,-2.576732,0.225653,1.940411,-0.020235,0.865799,0.581035,0.297949,0.318483,-0.378442,-0.087718,0.027023,0.198086,0.044969,0.65237,1.564527,-0.156552,0.002507,yes
-40.71753,-20.35831,-4.353642,-2.441939,-5.575706,-10.85707,-4.215763,1.226985,-7.036653,-5.935266,-3.674195,-3.710562,27.01382,-0.315271,1.697069,1.792274,-1.688206,-4.06726,-0.54112,2.115332,-1.455831,-2.13389,-0.550978,1.408813,-2.287503,-0.013941,0.760765,0.309895,0.189859,1.409528,0.819587,0.135426,-0.297654,0.67049,1.325251,0.865841,0.525206,-0.432991,0.004197,yes
-40.40851,-16.66451,-3.095473,-7.757657,-16.70982,-12.05818,5.762878,-1.082845,0.143731,-10.76805,3.055775,4.446491,27.00883,0.665641,1.861453,1.162544,1.242197,-0.799771,-0.024525,1.649822,0.338798,-0.873651,-1.209242,0.76063,-1.46147,-0.008132,0.478111,-0.37052,-0.63568,1.155103,1.572573,-0.014308,-1.029715,2.138011,1.774939,1.352727,0.313164,0.21713,0.002932,yes
-39.57598,-14.23407,-2.513672,-2.030209,-10.30824,-11.6024,1.504936,-3.405082,-6.313454,-3.375513,-2.196174,-10.73588,27.00173,0.393363,0.921489,0.407442,3.599553,0.171221,-1.952396,0.010897,2.77638,2.695277,0.962826,-0.224699,-0.7237,-0.006926,0.34469,-0.779332,-1.293586,-0.239061,1.000009,-0.259447,-1.816746,2.147197,1.904869,1.160025,1.025529,1.669714,0.00097,yes
-38.69843,-15.86235,-0.963051,9.382221,-6.403219,-16.79076,2.109869,6.348534,-5.939581,-13.59938,-14.23142,-5.64373,26.99757,0.905349,-0.4255,-2.288676,0.628343,1.251131,-1.82764,-2.731829,7.374794,3.712518,3.429998,2.608226,2.244157,-0.009084,0.072267,-0.699053,-1.013722,-1.48818,-0.141937,-0.013875,-2.081664,0.096524,0.919019,1.453589,1.49457,0.914215,0.000487,yes
-39.60576,-16.15194,-3.382642,6.985889,-9.872905,-18.25275,-2.334771,11.3932,9.481388,0.29453,3.845909,-2.283952,26.98482,1.288323,-1.056117,-2.950048,-2.576583,-0.092667,-0.936797,-4.777575,5.762159,5.097369,2.929524,5.612659,4.208255,-0.008615,-0.015047,-0.036781,0.020041,-1.157951,-0.390322,0.820362,-0.832445,-3.127618,-2.213151,-0.340244,-0.463607,-0.366731,0.00172,yes
