@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-30.20894,3.976444,3.76731,8.907604,11.70049,16.25203,8.07455,-10.77783,-9.805264,24.6096,21.63271,12.94436,9.414831,0.545357,-0.575306,-2.150163,-0.665375,-1.682364,-0.623313,1.053797,5.497217,3.932468,-2.499507,-2.513025,2.229107,-0.027801,-0.090995,0.088517,-0.053565,-0.172836,-0.157308,-0.460464,-0.337253,0.135756,0.374663,0.003886,0.696551,-0.29087,-0.011491,yes
-30.73597,2.134053,-5.032713,8.381508,14.07555,14.0739,8.328043,1.332168,8.486738,20.34225,9.946044,16.37411,9.360827,0.383889,-0.836357,-2.742602,-1.754505,-2.805493,-2.158406,-0.470842,7.058449,7.201997,-2.871824,-0.456365,1.767194,-0.05667,-0.176754,0.114613,0.377359,0.185667,0.414361,-0.246913,0.243748,-0.584086,-0.456435,0.069139,0.545715,-1.366393,-0.009515,yes
-27.21865,2.02111,-2.583493,5.843778,2.101147,14.22453,13.21679,10.65326,0.711072,14.24574,14.91091,22.37502,9.302829,0.171118,-0.002194,-2.121769,-0.984991,-1.90734,-2.158086,0.129851,5.395378,4.171016,-2.293921,-0.058603,1.005716,-0.070821,-0.279018,0.063209,0.68859,0.360911,1.096119,0.194219,0.572155,-1.262089,-0.850109,0.294649,0.080907,-1.931342,0.002058,yes
-29.78465,0.772328,-6.7703,1.666995,2.472705,6.473743,3.14922,13.79888,20.94656,15.43241,22.71178,17.065,9.187481,-0.151293,-0.288797,-0.277564,0.42277,0.501928,-1.09049,2.734507,2.627705,1.531018,-2.256608,-1.011662,-3.991163,-0.053867,-0.222183,-0.050704,1.124685,0.566555,1.077402,0.625831,0.669761,-1.857635,-1.117077,0.537003,-0.745777,-1.942468,0.020993,yes
-29.82902,4.646334,-5.97274,7.339909,7.965218,9.261675,11.31321,9.965714,4.819907,15.59491,14.95682,17.62749,9.147401,-0.582144,-0.533042,0.060265,0.050542,2.14452,-0.186175,2.311894,1.402146,2.517411,-1.33387,-1.830842,-4.548425,-0.01891,-0.142104,-0.150552,0.873381,-0.089774,-0.014112,0.287182,-0.549075,-1.356194,0.185494,0.844497,0.101203,-0.31301,0.030289,yes
-30.18725,-0.622547,-4.725907,9.747293,13.65316,11.10287,22.95237,14.81447,14.08741,8.384623,4.864778,-1.207942,9.169206,-0.350394,-0.824452,1.789805,0.560503,0.555587,-0.015208,1.786942,-0.233113,2.443416,-0.666833,-3.299128,-5.168074,0.022338,0.649939,0.372985,-0.446126,-1.294891,-1.22661,0.214261,-1.392315,-0.917956,-0.490257,0.354309,0.082872,1.636283,0.08928,yes
-29.92806,0.053337,-3.304362,2.05634,7.233522,10.97909,14.87469,17.15619,16.7277,11.10028,14.6802,8.769366,9.217415,-0.43985,-0.487128,1.21145,-1.502728,-2.00473,-1.259815,-2.141741,0.044817,4.642287,1.133677,1.591145,0.029123,0.042523,2.434212,0.486283,-1.898663,-2.104138,-2.182727,0.261806,-0.365447,-1.737142,-2.895688,-0.326901,-0.266905,0.963655,0.236714,yes
-31.48709,-1.053435,0.844534,7.111292,5.616486,5.538999,10.30319,9.038071,27.20974,14.34556,6.35445,-4.34631,9.264166,3.027257,1.553169,-3.083784,-5.27505,-3.556499,0.517635,-2.000251,-1.283412,-1.982704,-1.718837,-2.308294,1.901477,0.361817,3.924219,-0.285549,-2.845929,-2.27577,-2.622578,0.340979,1.254068,-2.629679,-4.889125,-0.220256,-0.759801,-0.504165,0.402547,yes
-31.37835,2.426136,-2.700709,1.144268,1.959902,5.744537,6.929098,13.078,21.47017,18.28283,22.16771,19.34229,9.312536,9.900091,0.709563,-6.996257,-7.55237,-6.713071,0.856433,2.378256,-6.758415,-9.747969,-2.442374,-3.660783,-3.264928,0.994918,4.102221,-1.545007,-1.892172,-0.62691,-2.734725,0.057823,2.976831,-2.883238,-4.395099,0.696071,-1.927921,-2.844604,0.459756,yes
-14.32582,5.956897,-20.44666,-16.17192,-1.492525,16.30832,16.92391,10.43651,1.802654,-3.800838,-10.42044,3.012983,10.93073,14.10073,-2.850544,-8.335987,-7.793525,-10.20313,0.631563,5.797285,-9.979895,-14.80708,0.019914,-4.47217,-6.041873,1.558876,1.835998,-2.265469,0.533392,1.893206,-1.757131,-0.967272,1.895448,-1.805279,-0.658502,2.457947,0.081615,-2.400817,0.271851,yes
