@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-28.61196,-4.350628,-24.77971,-26.17872,-18.27881,-1.685195,8.123203,-6.244957,-21.52863,-10.923,-11.09519,-12.0333,26.40961,0.481996,-0.926371,1.369595,2.7291,3.193135,2.871586,-3.66257,-3.336173,3.563367,0.86621,3.617716,5.005456,-0.003683,0.461514,0.384587,0.470885,0.438765,-0.384234,-0.458627,0.266147,1.220953,0.809597,1.473173,-0.700205,-0.044864,-0.004527,yes
-28.27751,-9.757022,-26.98252,-14.75027,-7.598861,5.666182,-2.183265,-13.78577,-14.72655,-13.91916,0.288874,-3.739899,26.40237,1.468144,-0.506619,3.702908,4.172759,2.537223,2.709353,-3.412433,-0.606902,6.273687,4.19566,1.461985,5.701674,-0.011599,0.692907,0.829414,0.285259,0.125272,-0.537469,-0.76585,0.767813,1.57775,-0.218362,1.209874,-1.020009,-1.008451,-0.008189,yes
-26.3692,-6.279284,-16.83034,-18.24745,-7.653107,8.997046,-5.036409,-19.15541,-7.112843,-5.093867,1.301361,8.847281,26.39481,2.29649,0.786689,2.557361,4.201097,1.599921,0.659567,-2.456905,1.403956,6.25619,6.567352,1.194558,4.433028,-0.022359,0.489771,0.689431,-0.303637,-0.429935,-0.664179,-0.680517,1.296065,1.239518,-1.826711,-0.423385,-0.481947,-1.731868,-0.011805,yes
-22.39262,-5.919394,-10.23986,-9.280563,-10.90555,6.520448,-2.359153,-2.824237,2.631907,7.140737,-9.983538,6.034781,26.35901,3.039283,2.364168,2.202008,2.619459,1.302398,0.148346,-0.426339,2.182516,1.125145,4.065007,-0.270751,0.249417,-0.035287,-0.282495,-0.405147,-1.263327,-1.467838,-0.422233,-0.883858,1.035093,-0.456223,-2.87505,-2.253704,0.573316,-1.60413,-0.013517,yes
-20.07195,-2.335997,-20.36424,-7.90809,-8.625864,1.185506,-4.073375,-4.705945,1.073092,11.38382,0.013807,5.244497,26.31949,2.145283,1.085389,0.60186,1.356073,0.489653,0.749507,1.324711,1.466706,-2.99592,-1.185387,2.07435,-0.927757,-0.050865,-0.881368,-1.612259,-0.979342,-1.617423,-0.493859,-1.115835,0.209459,-0.959251,-1.604876,-2.392204,0.388407,-0.909707,-0.013731,yes
-16.22972,0.092175,-14.20553,-6.822652,-0.600492,10.31368,-4.796476,-10.09793,-13.19379,-1.832962,-0.421104,-0.691423,26.2636,0.131272,-2.681702,-1.635975,-1.743918,0.981189,-1.754906,-0.127775,-2.919391,-3.475508,-3.19649,3.888667,0.361418,-0.064933,-1.097416,-1.968066,-0.692849,-0.974087,-1.146979,-1.941414,-0.792318,-0.286882,1.11031,-0.202497,0.06291,-0.076829,-0.012367,yes
-18.72423,-3.858123,-11.8382,-12.69605,-10.35737,10.84796,2.805805,-8.185038,-14.17959,-6.533955,6.891896,7.571596,26.18819,-0.656343,-4.751673,-0.420354,-1.70433,-0.708769,-3.967983,-1.558891,-0.841343,0.532135,-1.762918,1.056882,-0.171506,-0.076191,-0.662884,-0.769861,0.017524,0.045768,-1.065626,-1.700153,-1.478238,0.811491,2.366963,1.556934,-0.27023,-0.084986,-0.007649,yes
-22.41012,-18.56684,-22.68276,-15.60618,-5.133846,-7.085309,-6.437616,-15.68165,-7.119291,0.117173,6.020754,6.678321,26.09999,-1.046984,-4.557629,-0.75113,-0.720772,-3.833284,-7.199981,-2.946128,1.902129,4.912666,3.341289,0.552532,-0.512852,-0.084458,0.082806,1.221441,0.857995,1.012418,-0.931816,-0.101119,-0.565257,1.50622,1.614247,1.46229,-0.501869,-0.590533,0.000988,yes
-20.26347,-16.76485,-18.2274,-12.03798,-9.903031,-9.954916,-11.04726,-6.1208,0.696518,1.594157,2.077288,0.702095,26.02034,-0.580008,-1.825954,0.24706,1.073341,-2.431242,-5.028719,-4.657304,3.1134,4.644806,3.330391,2.391267,-0.915555,-0.079347,0.293885,1.890396,0.653911,0.795238,0.149777,1.419224,0.493944,0.382719,-0.544689,0.806962,0.581963,-0.223708,0.011123,yes
-20.69502,-16.24261,-14.76658,-10.75555,-19.99408,-15.28478,-12.60058,-1.6194,3.931486,10.80943,4.748861,0.179068,25.92523,0.507132,1.962643,2.320294,1.929337,-2.816654,-1.730131,-1.404851,2.634336,2.539392,1.568304,0.71213,-2.219224,-0.058413,0.276839,1.355027,0.244527,0.197936,1.259547,1.958121,1.621301,-0.591464,-1.906903,-0.636261,0.424855,0.249198,0.020027,yes
