@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-23.29515,-15.38726,-15.02798,-3.498968,-7.159106,-13.98187,-13.86382,-6.928895,-4.77275,-16.4046,-20.93548,-21.21827,26.30839,-1.101231,0.324111,1.693721,1.421084,-2.177841,-0.315139,0.948828,0.166372,1.525966,3.339285,2.580945,5.36852,-0.021049,-0.341781,-0.090589,-0.239189,-0.774601,-0.798029,0.548255,0.202345,-0.162953,-0.152778,-0.823031,-0.359793,0.327061,0.000448,yes
-27.76413,-18.56478,-9.844007,5.164193,-7.099327,-17.26646,-17.30044,2.079073,5.587095,2.9967,-0.882866,-9.596763,26.2498,-2.24693,0.222049,1.725485,0.799256,-3.65892,0.886034,2.313586,-0.051538,1.225626,1.483913,2.091236,6.651247,-0.021542,-0.207713,0.057034,-0.468583,-1.559972,-0.725394,0.663847,0.131412,-0.580152,-0.521895,-1.336343,-0.885301,-0.571817,0.0027,yes
-26.56681,-12.17794,-9.151368,-0.725128,-18.0782,-13.91527,-7.401371,-10.60102,-2.322844,-9.408828,-18.05706,-0.186419,26.23243,-2.237287,-0.077805,0.481892,-2.141009,-5.427444,1.825546,1.278173,-0.53944,0.912248,0.151815,1.026835,6.362462,-0.018561,0.018059,-0.040043,-0.357064,-1.522947,0.002203,0.046263,-0.537423,-0.573093,-0.137896,-0.405486,-0.151893,-1.349052,0.004135,yes
-32.89396,-15.88167,-9.338866,-0.889607,-19.99416,-9.584997,-5.527117,-5.350524,0.130425,-12.48292,-11.91851,1.522043,26.23865,-1.571768,0.810237,-0.04328,-4.597729,-4.18001,1.933751,1.441213,-2.381483,-0.776651,-1.748694,-1.068507,2.012462,-0.008795,0.418187,-0.117226,-0.021011,-0.404533,0.802665,-0.560744,-0.814727,-0.427685,0.138235,1.167409,0.68061,-1.806054,0.005125,yes
-31.91667,-17.11784,-12.8711,-11.17711,-27.84891,-8.694869,-13.35962,-5.911294,2.516824,-7.905714,-10.28348,5.034639,26.22116,-1.348515,-0.170197,0.792785,-3.495156,-1.906282,-0.607684,-1.302099,-1.534121,1.837624,2.928159,3.40135,0.942653,-0.00675,0.359437,-0.447502,0.143873,0.98473,1.465261,-0.559748,0.221632,0.558064,0.031652,1.547971,0.828004,-0.688835,0.005775,yes
-32.94804,-12.04365,-8.200541,-12.59846,-23.11402,-10.2079,-7.115251,-12.17321,-0.715992,-6.498329,-10.11219,-2.144981,26.21147,-0.60038,-0.317884,1.464982,-0.546334,-1.406177,-0.701071,-0.469911,-1.692621,1.454112,5.932785,4.307029,0.330882,-0.001821,0.304328,-0.675976,0.037559,1.726808,1.408181,0.002243,0.67207,1.220742,-0.340212,0.939644,0.139066,0.541732,0.005536,yes
-33.28234,-14.94794,-5.756606,-12.34648,-26.04968,-16.64223,-13.1178,-14.86028,7.288486,2.239672,-1.95347,6.360359,26.21228,-0.925799,-1.751256,0.447126,0.756942,0.511946,0.344217,3.341895,1.906448,-0.044875,4.050929,2.479089,3.759078,0.006826,0.52445,-0.096999,-0.225974,1.538069,1.377564,0.418936,1.128998,1.603065,-1.521537,-1.287383,-1.357193,-0.127721,0.005438,yes
-35.21302,-18.55604,-5.571203,-3.036589,-27.92466,-9.116672,-7.997577,-9.339134,5.015153,12.10831,5.451627,2.513594,26.23399,-0.261486,-1.779113,0.317345,1.910262,1.651781,1.469014,2.479567,2.001944,-1.53646,2.38814,0.087954,3.312908,0.0121,0.664732,0.495742,-0.061481,0.470384,1.453515,-0.298218,-0.16148,0.965866,-1.601634,-2.555933,-1.526675,-1.578607,0.003639,yes
-35.41317,-22.61792,-11.95014,-12.17334,-22.88386,-7.519398,3.791019,2.203912,-0.573122,3.045614,-5.669949,21.50074,26.24402,1.104287,0.075424,0.236734,2.96689,3.45256,0.401952,2.868151,4.63392,-4.274776,-1.736432,-1.275076,-1.186965,0.01348,0.509396,1.005643,0.132535,-0.086781,0.417903,-0.395007,-1.063914,-0.818174,-0.399489,-1.367721,-0.932679,-3.357734,0.001556,yes
-33.19006,-17.10422,-3.51705,-3.133723,-16.43802,-7.424253,-3.171826,-10.69558,-4.467488,5.0394,-7.814184,6.84937,26.2561,1.708237,1.247488,1.262774,0.700611,4.39109,-2.221028,-1.040438,1.772972,-4.439109,-3.953202,-1.449265,-5.089131,0.013047,-0.118063,0.68114,-0.232466,-0.880837,-0.875058,0.065857,-0.652277,-2.112539,1.043335,-0.520514,-0.968175,-2.11808,-0.000028,yes
-28.77239,-15.29672,-5.600015,2.536534,-14.5302,-15.47868,-1.189921,8.987538,-9.344074,-2.908034,-1.695942,-1.742353,26.26863,0.636319,1.763659,0.637087,0.927863,1.231807,0.214204,-0.217672,-2.069937,-0.590993,0.382995,-1.415696,-8.828573,0.014132,-0.606094,0.202273,-0.567575,-1.314101,-1.739122,1.162853,-0.137948,-2.812407,2.674602,0.215305,-0.940603,0.115166,-0.001035,yes
-29.99223,-15.97919,-2.432392,-6.888468,-10.14604,-16.24217,-10.7093,-3.866088,-12.79492,-4.680882,-3.781699,-11.31051,26.28692,-0.617818,0.782468,-1.045162,-1.474413,-1.613131,1.892172,0.761097,-5.208822,1.838321,-1.274144,-4.682611,-3.456689,0.011636,-0.554711,-0.162031,-0.717969,-0.685344,-1.677823,1.392647,0.520837,-0.41118,2.86099,-0.136557,-0.495713,1.665779,-0.002377,yes
-33.83049,-14.36214,-9.307029,-5.656649,-19.87082,-2.039418,6.471394,-11.56052,0.635627,9.820732,-14.76467,-13.56219,26.29927,-0.763154,1.319299,-1.447171,-2.516103,-2.240941,4.159616,1.277644,-5.937217,5.959519,-1.999435,-4.361418,-1.427356,0.009013,0.060298,-0.39908,-0.333265,-0.21132,-0.215786,-0.339492,-0.669571,1.698167,1.371456,-1.081334,0.481266,1.939763,-0.003374,yes
