@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-8.897069,-2.443243,-6.869398,-4.849572,-0.674314,9.567547,6.886091,9.361585,-2.818352,1.373281,9.228477,-0.56327,26.42354,-0.21685,-0.378285,0.218503,0.968634,-0.03014,-2.483565,-3.707493,-0.867356,-0.633911,-2.263291,-2.288674,2.670894,0.000528,0.205178,0.435263,0.441856,0.092696,-0.17869,-0.001629,0.634602,-0.672824,0.023872,0.356248,-0.025545,-1.173944,0.000004,yes
-10.59869,-5.253249,-7.954547,-0.991,6.082518,6.533987,-3.250608,12.9512,-0.899784,-5.004472,-1.899956,11.85094,26.42473,0.239736,0.634889,1.225915,1.08705,-0.816003,-3.197658,-3.086443,-3.210173,-1.477929,-2.111172,-2.398447,0.723239,0.000601,0.27608,0.569859,0.532003,0.03697,-0.151721,0.398176,1.313352,-0.649034,0.285702,0.959544,0.499804,-1.639954,-0.000071,yes
-9.130506,-2.929666,-5.234309,-1.935688,-4.203432,-1.3335,-6.583025,3.229997,-6.947192,-6.754296,3.349321,6.584095,26.42558,0.580749,1.291444,1.924075,1.372905,-0.530661,-2.134665,-0.845007,-3.060066,-0.092544,-0.558111,-2.361515,-2.224999,0.00051,0.154289,0.343177,0.251802,-0.024298,0.247213,0.738782,1.231582,-0.228706,0.451239,1.206647,0.82542,-0.926567,-0.000203,yes
-7.58167,0.974414,-1.557368,-0.871265,-2.989771,-0.970218,-1.811566,-3.623489,-8.143577,-5.11879,0.175822,-0.520758,26.42552,0.764752,1.636145,2.025731,0.951347,-0.538484,-0.667138,1.428024,-3.016172,0.523913,1.68184,0.246764,-3.080932,0.000181,-0.507139,-0.48538,-0.445159,-0.103471,0.958905,1.200793,0.67118,-0.160936,0.578598,1.454575,0.940315,-0.49356,-0.001521,yes
-7.501838,0.900146,-0.447614,1.955084,1.208526,2.646323,1.941537,2.3486,0.340823,-1.360113,-3.616986,-5.502414,26.42569,0.292088,0.83697,1.077605,0.914995,1.067163,-0.054913,0.193185,-2.107884,0.621362,1.873436,0.515818,-0.059855,-0.000278,-1.565648,-1.476013,-1.269534,-0.285301,1.189291,1.209833,0.523552,-1.02551,-0.550881,1.525414,1.303688,-0.676034,-0.004822,yes
-7.589265,1.01257,-0.219242,1.820347,0.684117,1.208386,-0.372768,-1.688958,-1.924228,0.707636,2.817019,2.489539,26.42558,-2.151627,-1.564771,-0.576643,0.79865,3.179611,1.76643,-0.249639,-4.490946,1.058108,3.94593,0.864461,-2.827132,-0.006608,-2.243199,-2.028273,-1.564155,-0.112178,0.414917,1.25912,0.968836,-0.528472,-1.222397,1.031784,1.442369,-1.715129,-0.010443,yes
-7.666269,1.236105,-0.515349,1.293483,-0.704562,-2.697369,-6.336502,-8.27669,-6.950059,-0.300328,4.607814,4.779672,26.42416,-5.7893,-4.488162,-3.12241,0.02275,3.556746,2.697714,2.611587,-7.450231,-3.114046,5.936913,3.848077,-5.732068,-0.020204,-1.904908,-1.499765,-1.173528,-0.019706,-0.693892,1.110506,1.329918,0.254028,-1.47593,0.178687,1.377911,-2.046554,-0.017811,yes
-18.25759,-7.017422,-4.406717,3.452788,13.86483,10.53378,1.07926,-20.76558,0.792402,14.08097,0.385726,-19.79746,26.39325,-7.410548,-5.842654,-3.695036,0.836578,0.291309,4.252147,5.063001,-2.987361,-3.720367,4.809023,5.792482,-8.820471,-0.042069,-0.337478,0.001482,-0.499168,0.130122,-1.425597,-0.289598,0.340195,1.06411,-0.651615,-0.542864,1.21266,0.616349,-0.025097,yes
-31.11417,-17.52567,-13.96592,1.252613,12.4019,11.4722,14.27346,-25.36424,-16.58772,21.63778,16.83905,-23.01925,26.34084,-6.602994,-4.522913,-3.230839,0.797503,-0.958145,4.254757,4.186452,-1.589535,-4.36905,2.335326,4.941364,-7.295955,-0.071601,1.391076,1.522334,0.402743,0.009927,-0.889255,-1.229693,-1.501931,1.047065,1.619057,-0.318431,-0.021093,3.154298,-0.03021,yes
-32.91805,-18.81982,-11.96913,6.023672,-4.412569,15.38434,14.63726,-8.081985,-15.70723,13.7837,25.66381,-27.71335,26.2569,-3.432169,-1.539987,-3.018269,1.061881,-1.690929,-0.460082,0.663901,-2.100743,-1.572465,3.032401,6.381118,1.036555,-0.106395,2.009208,2.055322,0.752625,-0.705732,0.559587,-1.504412,-2.821294,-0.735536,2.187437,0.606191,-1.390426,4.348546,-0.032447,yes
