@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
4.154349,-20.90091,-13.03389,-11.99562,-22.10436,-33.79974,-12.4884,13.69334,2.816292,-0.647593,-5.168101,-14.98458,23.87097,-0.637162,0.773336,1.461277,1.077691,1.259895,2.250556,-1.622946,-6.366229,-5.191922,-1.751714,2.443866,3.488333,-0.27876,-0.040434,-0.878999,1.116995,-0.446019,-0.230751,1.552839,-0.675812,0.18871,-0.703724,-1.421666,-0.449504,-0.305402,0.061678,yes
3.94422,-17.53315,-9.708252,-8.471931,-11.08927,-28.31233,-15.41086,-4.301023,-15.99206,-8.699975,-6.847517,-8.128524,23.08675,-1.006356,-0.864079,3.478837,0.666721,1.246155,6.516932,-3.803573,-7.535289,-8.116894,-6.223563,1.399829,2.517246,-0.208574,-0.022723,-1.585249,1.405491,-0.97147,-1.229027,1.356096,-0.390438,1.621134,0.493236,-0.796809,-0.366264,-0.492167,0.138963,yes
1.073604,-18.71811,-7.390318,-8.369013,-21.31244,-25.29067,-19.1419,-9.140627,-13.73914,-5.379971,7.890934,-0.970936,22.86927,-0.654737,-2.802949,6.03747,-0.94692,0.113011,7.881561,-3.911693,-4.838151,-7.248057,-6.624116,0.718365,2.446866,-0.005464,0.031652,-1.588638,1.148459,-0.984603,-1.490921,0.063072,0.48021,2.564823,1.821808,1.004937,-0.499681,-0.746369,0.173885,yes
0.662943,-26.31271,1.538517,-10.47532,-16.26955,-5.469619,-28.17952,-12.56612,-29.49046,-29.39922,-4.698476,-9.405168,23.32894,-0.741987,-5.364767,6.200636,-2.767352,-4.311799,6.215531,-2.430762,0.975404,-1.697675,-3.299556,1.475296,1.548232,0.279407,0.249127,-0.368453,-0.058572,-0.294267,-1.45734,-2.193087,1.787435,2.739847,3.615499,2.819125,-0.382613,-0.742702,0.116901,yes
2.5213,-30.52588,11.53008,-15.72853,-18.94917,-5.813294,-25.66254,-6.364871,-26.6748,-23.41855,-2.650795,-2.111924,23.72255,-0.611088,-4.91951,5.842673,-2.128287,-3.415735,2.716616,0.091696,2.202538,0.70751,1.81097,-0.092274,0.240998,0.346672,0.301361,1.130638,-1.674314,0.66865,-0.025266,-2.296326,2.163062,1.754853,3.274321,2.181653,-0.956991,-1.069941,-0.001276,yes
-0.489563,-38.4531,11.83473,-18.62893,-33.8299,-6.973363,-24.30436,-0.811881,-18.01261,-16.17846,5.79983,0.18313,24.05715,0.217453,-1.648064,3.283375,-0.21393,-4.276174,-1.866028,3.131908,2.643602,5.982821,3.654519,-0.107916,-0.09333,0.199865,0.452951,2.131081,-2.59253,1.131344,2.359257,-1.082327,1.278106,0.063858,1.742398,0.917335,-1.288923,-1.132369,-0.108586,yes
-1.40558,-37.24547,16.67494,-14.93364,-29.61094,-10.95571,-20.621,-4.005058,-15.94052,-2.935497,2.180412,-4.560095,24.23853,0.372347,0.991887,-0.875469,1.119617,-0.031133,0.440709,4.122283,3.102016,5.283297,0.807114,-3.274982,-2.082056,0.027925,0.403157,1.655327,-3.087821,0.418617,2.779148,-0.170284,-0.406224,-1.030201,0.455711,0.161804,-0.45725,-0.457324,-0.117266,yes
3.713647,-31.19323,15.38296,-11.94241,-32.31954,-12.22855,-15.04074,-0.52802,-4.943495,-21.36815,-7.653657,-8.647731,24.07028,1.031049,2.334938,-3.402945,1.265415,5.792186,1.941852,1.944474,0.844955,4.726422,1.789048,-3.377964,-2.952086,-0.10415,0.096793,0.243058,-2.333752,-0.197144,2.352664,-0.133132,-1.595621,-2.078127,-0.929348,0.538533,0.290824,0.121657,-0.019053,yes
2.28143,-29.19637,5.378619,-13.4737,-19.86001,-0.982155,-9.68293,9.003279,-6.792865,-16.78814,-12.29896,-8.106773,23.85561,0.9979,1.365625,-6.253271,-0.774873,5.445823,-0.038742,-1.345705,-2.049142,3.614262,3.552726,-0.743498,-0.616244,-0.087653,0.143215,-0.563717,-0.581005,-0.193646,0.136411,-1.479458,-1.499412,-1.984261,-0.856496,0.508673,1.213196,0.790549,0.090069,yes
2.822178,-30.80295,0.468167,-13.03182,-9.744436,-2.250883,-20.05102,-3.091272,1.045679,-0.306903,-3.850302,-12.80396,23.72786,0.388643,-0.619645,-5.696483,-0.252406,4.748672,-2.291965,-2.112204,-5.171454,2.1706,4.974378,0.080464,-0.21795,0.162391,0.079497,-0.691453,0.540887,0.085386,-1.353395,-1.828277,-0.285365,-0.162319,-0.770336,-0.870409,0.973074,1.184901,0.144566,yes
4.029655,-30.61248,-7.134016,-18.2633,-13.66937,-16.13826,-24.84439,-12.96914,-0.863794,4.297509,-3.438756,-5.563201,23.97148,1.409625,-0.349404,-2.633725,0.910296,1.172682,-4.839674,-1.346439,-3.811083,2.278728,1.757812,1.061786,0.503622,0.344997,0.000332,-0.372342,1.19776,0.427697,-0.742636,-0.890147,0.785617,1.888911,-0.793181,-1.707809,0.178321,1.101943,0.098191,yes
4.782747,-33.5834,-6.84314,-10.80964,-11.6715,-16.11032,-18.02104,-15.39908,2.944968,-7.039088,-11.68144,-11.00927,24.8243,1.222674,-0.264811,-2.508284,0.849758,1.161782,-4.799065,0.518019,0.914332,1.54251,-1.66554,0.584763,2.412485,0.402355,-0.363118,-0.153794,0.81543,-0.883341,-0.342933,0.191259,0.58648,3.39624,-1.112471,-1.174567,0.002323,0.658801,-0.016731,yes
8.349272,-29.55317,-4.134354,-10.03332,-13.03307,-18.2508,-17.43012,-3.898232,3.651132,-4.632986,-3.074464,-6.486009,25.03238,0.582543,-0.673504,-1.858572,0.812532,3.526086,-3.235928,1.267269,4.352517,-0.037598,-1.66636,-0.104041,3.578255,0.283319,-0.767561,-0.348091,0.118652,-1.764394,0.096986,1.005096,-0.190288,2.136492,-2.029532,-0.583331,-0.378321,-0.701966,-0.086503,yes
6.775739,-32.65667,-13.57308,-12.89802,-4.253676,-25.18994,-21.16806,-3.055069,6.500766,-4.169356,-1.108634,-0.280129,25.20918,-1.013404,-1.226564,-2.006911,-4.620227,1.857305,-2.137542,-0.486657,7.727945,-2.233593,0.813627,0.674995,1.538737,0.109572,-0.507064,-0.109586,0.243102,-1.543365,-0.240818,1.604292,-0.339858,-0.188433,-1.900205,-0.487521,-0.614172,-2.09644,-0.098579,yes
5.945876,-34.44337,-13.0619,-13.15645,0.252143,-27.77809,-16.93453,2.621433,-2.829684,-5.469159,-9.245362,6.963506,25.19563,-1.310142,-1.608983,-2.291154,-5.176682,1.309853,-1.144955,-1.795539,3.464574,-5.98088,-2.398427,-0.874932,-2.569335,0.058876,0.096932,0.254503,0.373241,-0.007017,-0.763705,1.45314,-0.087322,-2.465877,-0.687014,-0.672644,-0.639313,-2.023142,-0.063143,yes
0.917424,-37.27112,-12.41392,-32.34921,-9.027587,-22.03439,-20.70212,19.98081,-4.982586,-2.552867,-5.221019,-10.04034,25.29053,-0.366305,-0.345001,-1.076482,-3.872458,1.065811,2.176909,0.350133,0.416137,-4.986875,-3.737109,-2.10065,-4.99592,0.021681,0.609537,0.607404,0.456987,2.053385,-0.482405,0.852985,0.305812,-3.573135,1.378708,-0.704488,-0.711755,0.065433,-0.038095,yes
4.727717,-35.29086,-16.16971,-26.19113,-4.096849,-25.55335,-26.64079,1.906696,-20.51159,-17.43336,-5.392933,-14.45258,25.28608,0.743652,0.158229,-0.457584,0.403564,0.10331,1.872548,0.412266,-4.320962,-2.096028,-2.754212,-1.912785,-3.270129,0.011549,0.376299,0.656204,0.729724,1.943808,-0.798659,0.449897,0.35912,-1.741225,2.831183,0.690412,-0.540212,1.853514,-0.044577,yes
5.553293,-33.95793,-17.40159,-25.74298,3.249877,-15.41776,-14.56427,-0.617018,-9.592653,-16.8728,-13.5381,-14.55169,25.27236,1.007383,0.926852,-0.638762,2.856578,0.048553,0.61863,-0.061502,-6.244959,2.717522,-2.530921,-2.364854,2.216298,-0.05724,-0.090646,0.494634,0.78602,1.032882,-1.460541,-0.314827,-0.42712,0.395976,2.544389,1.571033,0.385933,2.07354,-0.051753,yes
7.3462,-35.30883,-12.85598,-14.44175,-5.370041,-21.72367,-17.94212,-8.684464,-11.00479,-12.08025,-14.65075,-7.131464,25.26246,-0.115492,1.036108,1.138606,1.177839,-2.174815,1.883669,0.205879,-1.911002,4.322837,0.450537,-3.443892,3.092125,-0.124549,-0.369384,0.256714,0.753946,-0.377692,-1.070269,-0.183287,-0.180459,1.801448,1.096161,1.576155,0.905046,0.422596,-0.027174,yes
4.6451,-32.62788,-17.26459,-23.94101,-8.148226,-20.85608,-25.35896,-5.948404,3.851622,-17.88403,-12.41638,-2.619409,25.01614,-0.389962,1.68923,2.055522,0.904815,-5.097831,0.597214,-1.682274,1.191036,4.525636,2.51568,0.594569,2.190651,-0.169033,-0.162894,-0.406162,0.769383,-0.690459,-0.481179,-0.182234,0.299323,1.400226,-0.36544,1.276535,0.76192,-1.519505,0.032827,yes
4.604352,-30.77534,-10.54518,-21.20292,-9.271873,-13.41585,-20.21405,-4.98262,-5.619543,-14.67507,-23.17325,-4.958092,24.79145,-0.404596,1.060611,1.965004,-0.509015,-2.674845,0.966822,0.320358,0.968278,2.48072,2.603261,1.132731,-1.144327,-0.068426,-0.094499,-1.088174,0.237952,-0.430358,0.772553,-0.58324,-0.087904,0.019119,-0.430421,0.271188,0.481951,-1.5201,0.08291,yes
