@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-38.89091,-17.61245,-10.63455,-1.748005,0.32432,1.646427,-17.9453,6.021729,18.61666,10.06882,-6.591297,-22.38839,26.56118,-0.606488,0.150031,-1.007978,-0.526513,0.648741,-2.641643,0.243087,-3.787927,0.408191,-1.075052,-0.424106,3.644066,0.006398,0.863315,0.036605,0.418759,-0.039125,-1.56373,-0.355951,1.355673,1.361406,-1.243799,0.116946,0.108603,-0.01057,0.004231,yes
-42.51807,-15.08267,-15.66606,-8.289188,4.170103,-3.043162,-18.64036,-2.870361,24.81779,5.912042,-14.11748,-21.41888,26.56461,0.238339,-0.318445,0.113768,0.16821,-2.574721,-4.160508,4.393855,-1.353423,-2.643476,0.477979,-0.102805,3.47238,0.019261,1.356091,0.231993,0.488075,-0.615033,-2.305071,-0.156962,1.288095,2.947862,-0.772705,-0.205676,0.371891,0.020781,0.004444,yes
-40.10977,-18.12719,-13.15868,-1.109979,1.645131,-9.216994,-16.38235,-8.471862,17.55706,6.771949,-4.948735,-4.652821,26.59146,3.287675,0.567295,0.524944,-1.069501,-5.558182,-3.661966,4.946068,1.801852,-4.284972,-1.266839,-0.041741,3.67706,0.021123,1.18564,0.40733,0.148242,-1.344734,-2.199217,-0.460168,-0.389454,2.929599,1.17889,0.514392,0.613051,-0.342242,0.004628,yes
-37.08978,-18.94731,-8.803641,-1.225969,-13.20969,-13.7244,3.242488,6.501407,5.929086,14.10715,-7.926601,-13.89428,26.64235,4.226885,1.101364,0.665936,-3.330184,-7.773154,-2.916293,4.33207,8.156492,-1.108752,-2.007536,1.244167,3.731473,0.021256,0.620833,0.424675,-0.379189,-1.17256,-0.301821,-0.417938,-3.163087,-0.226142,1.836238,0.647128,1.010987,-0.292456,0.008817,yes
-25.16668,-12.84366,-11.44104,-10.62712,-18.77669,-11.32278,-4.156388,10.3451,6.63616,-0.362927,-9.895439,-7.765392,26.62793,3.327438,1.476774,-0.54285,-5.500988,-7.748129,-5.56459,-1.673289,6.105109,5.535279,2.739665,1.967665,1.803307,0.028539,-0.169414,0.0897,-0.34114,0.203074,1.56293,-0.118015,-3.33938,-3.489117,-0.172913,0.381016,0.515122,-0.538806,0.019464,yes
-28.85519,-12.21762,-13.1952,-20.18154,-24.48475,-16.57174,-3.092984,28.50362,24.73448,-0.558201,-5.423289,-1.205225,26.65266,3.32262,1.350188,-1.24828,-3.478847,-2.988851,-5.298888,-8.111902,-4.635763,1.627586,1.710364,3.947428,2.946979,0.059639,-0.130635,0.150467,0.190694,2.183578,3.376841,1.243073,-1.465729,-5.04386,-3.537847,-1.363072,-0.894184,-0.833292,0.024561,yes
-27.58987,-14.10817,-13.67716,-19.13713,-31.45798,-35.61628,-21.58105,11.05258,35.83075,27.80295,3.637935,-1.980812,26.729,2.892736,0.891384,-0.22365,0.020201,-0.135685,-3.060743,-5.528845,-9.247606,-6.517708,-1.220711,1.182237,1.37528,0.099251,-0.281552,0.330949,0.748837,2.88427,3.63376,3.019029,1.650068,-2.129308,-4.301442,-3.258276,-1.607033,-0.575798,0.016246,yes
-19.26508,-11.56412,-13.92698,-14.3652,-21.8133,-28.07209,-28.60469,-17.03114,-0.530281,8.576033,5.043854,-2.051674,26.89001,3.791062,2.146394,1.459808,4.827112,5.304829,2.047146,-1.068797,-9.386451,-12.77149,-6.842706,-2.834038,-0.220973,0.108707,-1.03759,0.041774,0.768622,1.912564,1.917749,2.543884,3.105052,2.103625,-0.40122,-1.783104,-1.738764,-0.965175,-0.004293,yes
-15.49805,-8.713487,-12.1934,-13.43428,-20.79084,-20.87632,-19.04476,-13.12555,-13.32,-11.0336,-9.217824,-0.465768,27.00551,1.685458,2.733417,1.847292,4.767385,6.273832,5.85754,3.055496,-2.166087,-8.77239,-9.275183,-2.676768,0.508294,0.085233,-1.430095,-0.45703,0.338236,0.192302,0.121147,0.757974,1.634052,3.299405,3.508292,0.525234,-0.243707,-0.611499,-0.022475,yes
-15.94579,-4.182988,-6.638038,1.102592,-3.294177,-13.70599,-9.705115,-6.339574,-14.54762,-15.35346,-13.1656,-3.067613,27.05794,-1.261689,0.638041,1.559358,3.710379,3.395134,2.961391,3.121189,2.341604,0.748826,-3.177919,-2.816891,-1.445403,0.045181,-1.129786,-0.8462,-0.013682,-1.370873,-1.965603,-0.840769,0.584723,2.126765,3.977358,2.234862,0.682301,0.263227,-0.027038,yes
