@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-10.81197,21.17906,15.3585,4.517733,12.8501,24.09613,20.71176,30.42666,17.69454,17.71605,18.70847,33.65025,26.95109,-0.196207,-0.315265,-1.867319,0.632037,0.495527,0.534321,0.359921,-1.018838,0.681703,-0.385407,1.223261,-1.707,-0.007841,-0.840211,-1.183841,-0.74127,-0.264402,-0.775764,-1.055642,-1.053962,-1.277661,-0.657192,-0.306824,-1.055368,-0.89758,-0.00055,yes
-11.488,20.03571,10.75431,7.168657,16.41851,23.89358,23.99609,24.84446,16.14151,15.96023,25.05051,27.74716,26.93866,-2.510004,-2.595737,-2.625808,1.481445,-0.618665,-1.824454,-1.427216,-3.26684,-0.305591,-0.475253,0.233976,-2.82046,-0.011499,-0.573988,-1.912843,-1.343816,-1.39125,-1.68679,-1.586759,-1.975816,-2.258991,-1.378438,-0.804276,-2.530047,-1.379833,0.001437,yes
-11.45499,20.17441,8.324004,6.352455,13.54352,26.86901,20.8692,28.12357,21.87958,16.66693,21.65375,28.0668,26.9181,-3.240361,-5.094234,-5.194422,-1.114676,-2.826197,-3.564503,-4.016318,-6.283143,-2.110611,-1.874603,-3.558936,-5.638167,-0.008761,0.062716,-2.04569,-1.503177,-2.341616,-2.506553,-2.571147,-2.525368,-2.351408,-1.888835,-1.361148,-2.773406,-1.131178,0.003095,yes
-23.04048,8.702693,5.746715,11.0076,9.410058,13.58742,13.49696,15.244,14.07407,15.86435,18.4057,22.33968,26.91008,-1.544067,-7.489998,-6.922847,-5.450856,-6.277564,-5.350062,-7.331042,-9.681643,-4.814332,-3.662187,-9.035877,-6.640581,-0.000198,0.886766,-0.96253,-0.767092,-2.425079,-2.425912,-2.792001,-2.485233,-1.182449,-0.903373,-0.221152,-0.702476,-0.202088,-0.000473,yes
-21.23754,1.374398,-8.109807,-2.975117,2.223335,11.42669,5.879739,3.811173,8.175208,8.390978,4.236187,8.163159,26.92157,-0.365596,-8.096586,-7.234684,-7.609892,-9.207788,-10.55861,-9.315005,-9.568474,-6.508101,-5.597682,-8.008841,-5.452831,0.001986,0.29996,0.36628,0.95169,-0.557487,-1.360744,-2.667526,-1.593664,1.302765,2.206684,2.730382,2.482433,0.89586,-0.011453,yes
-14.31707,-8.014275,-15.64302,-15.42184,-9.309217,4.864424,-5.164384,-11.40755,-1.077964,1.787267,-11.4201,4.496078,26.93593,0.486443,-5.907208,-5.441135,-7.396341,-9.557428,-12.28741,-11.20404,-7.536421,-2.623713,0.280526,-1.053454,-3.923566,-0.019236,-0.867598,1.598357,2.028421,1.372947,0.294317,-1.195547,0.372432,4.211164,5.34782,4.225084,3.44257,0.956336,-0.023246,yes
-17.64468,-11.95004,-17.15455,-18.48229,-23.13578,-21.56254,-16.37515,-6.393022,-3.08491,-4.282944,-3.477552,9.724444,26.9151,-2.755817,-4.054229,-1.176827,-2.92937,-7.989983,-13.43346,-10.04814,-0.841928,7.827502,9.805951,4.862018,-2.517374,-0.056508,-1.250417,1.986219,2.048527,2.062985,1.862248,1.854513,2.943799,5.67113,5.755437,2.629843,0.96298,0.906421,-0.027119,yes
-22.4047,-14.17113,-16.93659,-18.22052,-25.69753,-31.355,-31.39578,-17.33601,6.585563,23.60394,16.9953,1.941205,26.81714,-4.686944,-1.519391,0.190331,-0.926381,-5.414884,-9.890371,-5.102316,7.010901,14.75697,9.761415,1.741544,-3.326631,-0.087182,-0.767657,1.478949,1.178022,1.606342,2.567876,4.237881,5.719985,5.825108,2.172278,-2.560239,-2.355098,0.802705,-0.018393,yes
-30.97281,-15.81832,-13.34716,-16.22262,-29.53242,-37.6309,-31.24527,2.565761,43.48095,46.5124,14.33857,-3.146273,26.69842,-4.030987,-0.359398,0.192219,-0.529949,-1.96782,-2.484562,2.35313,11.51351,13.57874,2.81109,-4.591437,-1.219196,-0.099638,0.538258,0.834939,-0.052421,0.37425,2.30919,5.408784,6.500376,3.161583,-3.898772,-6.684959,-2.8078,0.683337,-0.005306,yes
-31.08772,-13.67709,-16.59506,-21.18357,-33.18532,-36.55325,-23.24091,19.16756,49.42395,25.19667,-11.62044,-5.701719,26.60836,-2.714259,-0.35988,-0.235546,-0.56434,0.270872,3.427546,11.19526,15.4114,5.362057,-9.023241,-8.102215,-0.55913,-0.089638,1.026423,-0.007504,-0.370218,0.099023,1.730766,4.759884,4.657863,-1.191189,-7.304839,-5.335269,-0.58779,-0.224198,0.005332,yes
-33.4581,-13.99405,-16.36422,-19.65051,-29.23098,-31.38622,-8.686938,32.92276,43.38962,8.976139,-12.12686,7.449926,26.5213,-1.050871,-0.459287,-1.225995,-1.239142,0.713087,6.951501,14.30495,10.76574,-6.968901,-14.22652,-4.255102,-0.484438,-0.081808,1.089817,-0.18036,-0.349506,0.143428,0.943797,2.787866,0.928498,-5.184433,-6.800008,-0.920591,1.385468,-1.882249,0.016207,yes
-34.73335,-16.88267,-16.60579,-19.32828,-24.49389,-17.33961,13.30133,44.54249,33.44152,-2.744135,-10.28305,-6.152545,26.45751,-1.044887,-1.506965,-0.95165,-0.076669,1.898491,9.191014,12.21109,1.428842,-11.4934,-8.396124,-1.365572,-4.815001,-0.069436,1.128596,0.011024,-0.156605,0.216718,0.476823,0.45371,-3.013683,-6.781693,-2.600769,4.402454,2.404735,-1.689875,0.032036,yes
-34.40435,-16.51196,-19.47177,-23.34598,-30.3127,-12.48021,22.00837,43.70699,16.62766,-10.64979,-7.605631,-5.343049,26.36481,0.583414,-0.687655,-1.197257,-0.056643,1.937354,8.573033,6.487704,-7.417375,-11.99356,-2.105422,-1.03242,-8.502505,-0.028702,1.287463,0.2948,0.127778,0.235272,0.396791,-1.452441,-5.01113,-4.93172,1.933761,5.834373,2.430788,0.688859,0.053114,yes
-35.83903,-19.95296,-19.79953,-19.71918,-23.15201,-0.051184,22.46686,20.91965,5.337902,-6.970983,-20.70892,-23.38024,26.33943,2.11158,-0.190575,-1.032941,-0.072002,2.042853,4.885331,0.035467,-9.405512,-5.129457,6.928483,2.310118,-4.99947,0.043989,1.272307,0.766257,0.528448,0.492861,0.618696,-2.231361,-4.62713,-0.721821,3.749773,3.060768,1.92515,3.839277,0.061903,yes
-29.98819,-15.89718,-20.75363,-19.73827,-20.21515,2.834731,19.16882,7.647301,-2.526378,0.562452,-12.07603,-26.44875,26.43683,3.808208,0.356518,-0.546462,-0.065117,2.624861,1.842139,-4.662885,-8.475682,-0.482072,7.283041,6.060992,3.052093,0.127048,0.565685,1.101587,1.00657,1.336415,1.53263,-1.633862,-2.957285,2.792304,3.120034,-0.157794,1.104754,5.067332,0.043974,yes
-26.38353,-18.14294,-21.12956,-21.49215,-19.3284,-0.570423,14.89844,15.54478,17.37125,26.29216,3.502741,-20.59704,26.64145,3.704249,1.802234,1.365194,2.391874,4.648219,1.399659,-5.349266,-1.651108,1.499714,2.213484,4.713473,8.604083,0.162203,0.090478,1.697545,1.07008,1.875021,3.417808,0.461474,-0.515915,3.619724,1.38604,-1.833509,-0.298393,2.98502,0.005964,yes
-20.09106,-15.63438,-21.53906,-22.78508,-19.1002,-3.009902,2.478157,4.016021,8.200629,9.13385,10.5935,8.525816,26.84904,2.615503,3.823875,2.636527,5.393495,8.297821,2.146562,-5.606354,2.666941,0.292024,-0.536893,3.289672,10.03238,0.13206,-0.230092,1.655396,0.870825,1.694491,4.056346,1.591117,1.532784,2.890729,0.934131,0.542841,-0.365084,-0.504625,-0.030082,yes
-22.26635,-11.07319,-12.58084,-6.236403,-0.468384,9.869428,4.065862,14.47975,7.472969,-0.189262,-8.476315,2.152893,26.94434,3.160323,6.56347,2.725962,6.573799,16.29541,7.040492,-2.072373,3.121799,1.413695,1.670904,2.203816,6.435489,0.071304,-0.036176,0.670814,-0.050639,-0.18555,2.030018,1.526175,2.486382,0.903613,1.007474,2.629052,0.492499,-2.14249,-0.04369,yes
-18.96926,-0.312681,-11.84536,-0.398669,11.84395,8.347617,-3.446664,21.51452,3.882887,11.1187,10.36186,12.33816,26.94568,2.92971,6.252879,3.127279,6.316375,17.083,6.977307,1.362588,3.59151,4.23159,10.26854,5.490401,1.613262,0.022088,-0.035301,-0.527757,-0.859318,-2.001,-1.673219,0.36467,2.689825,-0.304895,1.111444,1.879702,0.267135,-2.324395,-0.035489,yes
-11.14281,7.013562,-12.34661,0.18364,46.67658,28.95328,7.498987,22.40452,26.5986,33.65425,14.63764,9.674232,26.94964,3.366267,3.941803,0.866625,1.002682,10.40572,6.615162,3.598171,2.404673,4.567303,9.956027,6.075604,2.101189,-0.001262,-0.541385,-1.695724,-0.752184,-2.636036,-7.023138,-2.373347,1.54916,-1.205628,-1.403452,-1.583652,-0.143025,-1.507287,-0.020172,yes
-11.00428,6.586638,-6.019788,5.586771,42.74229,22.33471,7.574536,18.01119,19.79576,43.55478,26.48853,12.83146,26.95683,2.336027,2.495923,-0.730392,-1.825945,2.876569,4.182577,5.007498,1.501031,4.272442,4.719055,2.689451,0.577552,-0.009101,-1.048806,-2.208594,-0.762726,-2.534593,-8.848598,-3.864489,-0.095193,-2.382643,-3.560465,-4.658516,-1.187626,-1.051458,-0.01024,yes
-9.417502,5.186171,-11.1605,-4.215713,36.11106,35.95169,16.54611,28.25478,22.35305,33.37283,13.83837,12.41218,26.93246,0.750239,-0.036669,0.893877,-2.535222,-11.71707,-3.428878,3.850971,-1.861103,-5.623988,-3.472615,2.889165,-0.58309,-0.013963,-1.920662,-2.663729,-0.540728,-1.058569,-6.661206,-4.566861,-1.980109,-3.119166,-3.730348,-3.651923,-0.720903,-0.394063,-0.01096,yes
-8.151782,13.08063,-16.09037,-7.328716,31.50956,25.76129,17.06726,26.09454,27.36787,34.85468,24.20875,13.85694,26.90877,-1.006306,-2.800855,-0.699978,-4.587639,-16.0986,-7.32312,0.760225,-6.188817,-8.475088,-6.30972,1.145491,-2.301888,-0.022762,-2.199711,-2.98009,-0.728981,-0.27151,-2.705944,-2.713807,-2.405199,-1.658887,-1.319562,-1.160057,-0.80291,0.028773,-0.020939,yes
-8.817869,3.583222,-2.841933,-6.034723,-6.29238,10.09559,22.00748,9.057329,-5.307395,20.64123,30.22336,6.246044,26.90385,-4.565875,-6.728452,-1.85222,-2.909315,-13.41272,-10.46629,-4.178736,-9.346232,-7.710672,-2.789202,3.243071,1.570594,-0.049231,-1.90372,-1.668747,-1.112684,-0.04384,2.050524,0.107301,-0.887048,2.349116,2.838933,-0.039015,-2.107617,-0.706986,-0.032369,yes
