@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-32.47418,-23.38428,-19.35515,3.163998,10.4642,-7.846913,-21.39149,4.876534,-13.90717,3.494466,-6.344276,-10.94215,26.85821,0.012104,3.198448,1.930739,-3.19467,-3.853903,-0.795281,7.815105,3.828641,5.785554,4.904776,5.482269,3.374134,-0.052704,0.30121,-0.367872,-0.159283,-0.528476,-0.680432,0.332965,-1.233085,-1.68873,0.453304,-0.481906,-0.048197,0.466404,0.003712,yes
-35.27916,-17.46926,-15.57019,-3.985245,4.160634,-11.26128,-1.992835,9.142222,-12.33141,12.68192,8.633379,-4.67419,26.70968,0.451013,2.735271,1.622403,-5.03792,-5.943358,0.538558,7.146173,1.206578,8.394463,4.886847,6.016792,2.166305,-0.058345,0.390287,-0.841398,-0.530005,-0.226565,-0.570294,0.182337,-2.850911,-2.080177,-0.533127,-1.218762,-0.735283,1.278414,0.017026,yes
-31.01116,-10.34955,-11.59393,-9.234729,-5.653538,-10.11613,7.984715,21.8869,14.23272,23.42462,13.57824,2.794534,26.66895,1.298698,1.590679,1.288492,-4.915425,-6.211337,0.202622,1.984146,-3.303979,6.747622,2.504213,4.974023,6.310066,-0.031321,-0.113166,-1.20041,-0.504417,0.797274,0.316629,-0.273421,-3.891838,-1.825495,-2.207283,-1.889094,-1.520784,1.34793,0.027099,yes
-30.95062,-16.22528,-15.12374,-15.82624,-11.19373,-4.019513,-0.348722,2.404242,13.9952,17.96363,13.77843,-6.97897,26.66111,1.320243,-0.204656,-0.39816,-3.467119,-5.526654,-0.382547,-3.52397,-3.005934,2.638885,0.011248,2.059976,8.298239,0.021736,-0.723034,-0.916419,-0.350816,1.797827,1.722821,-0.708085,-2.836245,0.006869,-3.119521,-2.160705,-1.614409,0.393812,0.028084,yes
-28.14496,-16.05287,-13.13591,-15.49263,-12.91531,-10.45469,-12.29281,-8.274373,6.667639,13.37468,15.95332,21.76057,26.72589,-0.988343,-1.333636,0.418938,0.006296,-2.479108,-1.701833,-6.309013,-3.192577,-2.373073,-2.102894,-0.143245,7.047816,0.042752,-1.184662,-0.457809,-0.138561,2.004737,2.759732,-0.418103,-0.194129,1.441018,-2.564935,-1.494477,-1.183932,-2.439384,0.016411,yes
-30.11105,-15.64088,-16.78999,-18.19189,-19.84175,-13.00474,-9.473922,9.19319,4.645553,17.76313,17.74572,27.33399,26.78989,-2.020635,-0.384666,0.303102,1.490356,0.804632,-2.049641,-2.88847,1.185222,-2.642795,-3.613126,0.503379,3.766489,0.045041,-0.803807,-0.009101,0.075566,1.518133,3.050774,0.269539,1.769268,0.980204,-1.198463,-0.546172,-0.658378,-3.360032,0.003001,yes
-36.37266,-17.30993,-8.666116,-8.020424,-13.72507,-14.13268,-18.99775,2.529541,7.042178,13.0104,10.87837,20.87713,26.81832,-2.954175,-0.608362,0.245056,2.629523,4.421679,-1.054345,0.69575,1.805535,-3.436212,-3.155984,-0.167337,-3.620979,0.039083,0.319351,0.217636,-0.227717,0.661995,1.641558,0.622696,2.133857,0.739894,0.035835,0.059877,-0.424247,-2.382603,-0.000763,yes
-36.93995,-17.52008,-15.84313,-12.11057,-6.765689,-12.42872,-11.4386,2.928396,0.593953,0.080138,18.83279,12.29519,26.8401,-1.715874,-0.612797,0.06661,2.811931,6.276822,0.641402,1.819986,-0.60397,-2.821859,-2.193069,-1.219869,-3.167525,0.038575,0.956189,0.160348,0.031596,0.445254,-0.39049,0.566868,0.20479,-0.513755,0.514317,0.21662,-0.759381,-0.066841,-0.001225,yes
-39.50138,-18.15508,-12.38406,-5.385679,2.655053,-16.01442,-7.831718,3.885697,-8.487621,6.436252,14.57309,11.17507,26.8962,0.456033,-0.131391,-0.601402,2.655483,2.992589,0.066126,2.006042,1.401487,-2.104367,-2.513537,-1.402855,-1.39819,0.042167,1.216996,0.342023,0.001006,-0.159673,-1.920207,0.216217,-0.974753,-0.884731,1.19267,-0.166121,0.049605,1.838299,-0.002776,yes
-37.12606,-18.28229,-14.59797,-5.449602,3.352293,-8.85686,-5.957008,5.495264,-1.698842,10.08486,9.799019,16.34739,26.94383,1.055206,0.178586,0.884313,3.703645,-0.433271,0.224465,-2.519668,-1.181528,-0.737131,-2.851249,-2.675768,2.32089,0.037372,0.608386,0.409521,-0.157783,-0.883331,-2.159738,-0.470469,-0.888398,-0.214973,0.92168,-0.105924,0.619615,0.725312,-0.005929,yes
-33.99944,-17.58578,-12.29571,1.926507,-3.821112,-15.58799,-11.70834,8.253542,-2.333259,-4.559646,8.380981,11.86008,26.97729,1.745266,0.706063,-0.158764,1.3853,-1.824311,0.23521,-2.008187,-2.329339,1.484772,-3.657499,0.808636,2.82631,0.025806,-0.080276,0.216595,-0.527875,-1.493382,-1.014263,-0.13093,0.090502,0.469586,0.898815,0.644329,0.370887,-1.135336,-0.007979,yes
-34.41489,-16.9118,-11.46574,2.751566,-5.693962,-11.51962,-22.09863,-5.163167,-6.168885,-8.678156,8.550011,23.55714,26.98641,0.681438,1.016079,-0.943625,-0.96963,-2.113416,-1.795485,-0.614888,0.186577,-0.008027,-2.150708,0.772463,-1.653214,0.017113,-0.226554,0.119361,-0.851466,-1.731532,-0.078321,0.421462,1.712563,2.28279,1.349425,1.80036,-0.005179,-3.076654,-0.00688,yes
-32.13065,-15.31,-14.744,-2.559763,-1.943375,-13.507,-9.801842,-2.431781,1.171263,-2.469735,19.24078,21.70175,27.00394,0.241536,0.532835,-2.326807,-2.474789,-1.238652,0.42145,1.50616,3.065365,2.025158,0.357838,-1.272538,-5.087817,0.012403,-0.231154,0.061467,-0.555347,-0.885693,-0.09671,1.018552,1.444555,2.297895,1.342717,2.459955,-0.935498,-2.811599,-0.005152,yes
-34.65327,-14.33978,-18.09195,-8.054616,-8.153657,-18.87478,-9.984694,11.77081,-3.491239,-1.713638,8.231434,3.160492,27.01607,0.6743,0.862006,-2.288994,-3.023968,-1.117705,2.238655,4.285975,7.535072,5.7398,4.142885,-1.661078,-9.105316,0.009673,0.251707,0.127515,-0.171562,0.14355,-0.105947,1.337474,0.443086,0.332825,1.494753,1.532754,-0.575168,-0.172726,-0.004387,yes
-32.67257,-16.20761,-20.61664,-5.044347,-8.784527,-9.803153,-10.2345,15.11338,6.453707,-6.252713,2.177581,-3.380682,27.02448,0.593062,1.090436,-2.262813,-2.015995,-2.805716,3.310899,2.764155,5.485888,5.324441,5.495482,-2.652082,-7.505633,0.003765,0.268884,0.183885,0.3329,0.639252,-0.161457,0.321531,-0.440068,-1.284426,-0.138899,-0.765986,-0.522479,2.374074,-0.004504,yes
-30.77242,-12.15296,-19.97439,-11.12599,-7.86191,-2.178263,-0.452429,23.73962,19.88889,13.92776,8.776217,-9.428229,27.02451,1.76421,1.374855,-1.833434,-0.481276,-1.859621,3.44716,0.971545,0.640442,5.816093,2.944239,-1.413606,-1.307934,-0.000501,-0.189806,-0.331461,0.648504,0.880067,0.256223,-0.504444,-0.411293,-1.53208,-2.048844,-3.781872,-1.003063,3.955219,-0.003803,yes
-31.10576,-10.95123,-25.11684,-11.10405,-16.11783,-5.30076,-0.747201,19.01325,16.1034,17.18697,5.707973,-9.532058,27.01854,1.041,1.195838,-0.890089,-0.549876,-1.674981,1.424855,0.963037,0.090549,1.292515,-2.87277,-4.008667,2.883865,-0.005031,-0.519295,-0.630667,0.832303,0.561129,1.266313,-0.648005,0.505322,-0.232077,-2.373919,-4.399762,-0.962497,2.326094,-0.001369,yes
