@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-20.79018,-11.47818,-9.289807,0.858284,-1.10007,-10.6509,-11.96024,5.662459,6.4088,12.87442,7.4114,19.08668,26.28302,-0.85647,-1.366889,-1.903627,-4.686391,-5.973897,-5.27818,-3.170132,-2.947076,0.77376,2.499735,2.303411,-3.851044,-0.043374,0.190261,0.197565,0.235455,0.357434,0.578433,1.489323,0.499676,-0.4389,0.153216,-0.827834,-1.560767,-0.11568,0.001273,yes
-27.27417,-19.73301,-14.21916,-12.00993,-17.2758,-30.1899,-16.27853,10.22247,12.43874,20.08649,20.09918,21.46789,26.18691,-0.419565,-1.017625,-1.852517,-5.107975,-6.472733,-2.908497,-4.463281,-5.524807,0.634322,1.051805,-0.529112,-4.53397,-0.052798,0.499334,0.672428,0.539474,1.227634,1.993665,2.74093,1.471301,0.090737,-0.037189,-1.400745,-2.110564,0.371439,0.013656,yes
-21.83054,-14.18521,-16.34327,-16.13956,-22.88169,-27.2723,-25.65175,-11.35293,7.262631,21.76707,12.58456,-1.359144,26.11421,-0.123617,-0.553696,-0.751907,-2.688428,-2.832316,0.983594,-0.025178,-3.852711,1.609559,-0.915472,-4.084162,-4.087981,-0.032297,0.551808,0.892238,0.893345,1.955829,2.800252,2.990447,2.450427,1.258781,-0.376848,-1.459679,-1.217453,1.253758,0.026868,yes
-22.36783,-15.21279,-15.02566,-16.18267,-22.57292,-16.88269,-27.43089,-13.45388,9.153492,13.68713,2.179257,6.639745,26.10344,1.273771,1.588654,0.217883,0.452798,2.423638,5.29558,2.613894,-2.040575,0.169917,-2.796388,-5.055625,-1.875384,0.019365,0.46709,1.006949,1.313432,2.259193,2.631722,1.895975,2.716713,2.857008,-0.280961,-1.320338,0.095681,0.830663,0.031755,yes
-23.86143,-16.50677,-12.64609,-10.49749,-12.61309,-12.38654,-6.509949,-1.762917,16.09922,11.49675,-4.049447,6.060848,26.16327,1.055903,1.791159,1.527898,2.312369,3.579178,5.572014,5.543415,1.604711,-0.878277,-2.874564,-1.520599,1.088453,0.054883,0.376847,0.981607,2.100714,1.248178,1.101465,0.114294,1.156303,2.781085,-0.419783,-0.836033,0.564971,0.20567,0.01928,yes
-19.88987,-10.62896,-14.97833,-12.56698,-10.29191,-11.15488,-12.77997,-4.775409,8.870033,11.23971,3.138065,8.380972,26.2592,1.326123,2.844693,3.574737,3.687592,3.48013,4.277166,6.335988,6.031524,0.473436,-4.570337,-1.33249,-2.96887,0.062389,0.049193,0.086407,1.76442,0.448801,-0.316873,-0.283103,0.23974,2.35697,-0.460091,0.006322,0.721415,-0.214155,-0.0014,yes
-17.79001,-7.521329,-8.727444,-6.385565,-11.1263,-2.276138,-5.260133,-7.66861,3.012974,8.617953,4.502163,3.212507,26.31074,1.734443,3.726319,8.073236,1.935067,2.146765,2.06427,3.895289,6.016665,-0.641117,-4.208664,-3.120876,-2.51289,0.042589,0.002375,-0.696284,0.105506,0.026933,-0.282273,0.406522,-1.049061,0.179246,-0.413632,0.736641,0.470659,0.181171,-0.014263,yes
-18.77293,-5.482038,0.888698,0.199329,-5.915667,-0.552056,3.624146,19.65658,18.06379,-7.725163,-8.759001,-6.780432,26.34165,1.180466,1.053109,5.767312,2.885453,1.555481,5.633938,4.636659,7.538296,-2.249117,-2.097728,-0.648412,-1.145487,0.018514,-0.142175,-1.258937,-1.800676,-0.423852,0.377695,0.79097,-1.499642,-3.10806,-0.717345,1.898381,0.89377,1.259465,-0.016084,yes
-15.74769,-0.448632,19.78657,-7.205309,-4.067388,-7.366601,4.76444,16.10442,8.296752,-0.06414,-13.70529,1.077097,26.335,1.140608,-0.794469,0.959139,2.848102,3.130138,6.926239,1.147776,1.747553,-1.585162,-0.427662,0.490655,1.082619,0.005506,-0.456569,-1.237313,-2.797238,-0.190435,0.755459,-0.437153,-1.051636,-4.26722,0.188851,1.446809,1.149669,0.770278,-0.011822,yes
-15.0087,-8.899762,-0.398781,2.270158,-6.043965,19.56004,5.391038,21.02956,-5.017439,5.092113,8.999731,3.72124,26.33965,0.912166,-1.189597,-1.871597,1.111817,4.876916,5.801029,0.211535,-7.374221,-2.641269,3.031066,1.330594,1.530698,0.000509,-0.773075,-0.14084,-1.412538,-1.091131,-0.241972,-3.909314,-1.681207,-3.402486,1.662884,0.921489,0.014403,0.045044,-0.013114,yes
