@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-39.30256,-20.66735,-9.428072,-16.53523,-14.6089,-4.633892,-0.181659,0.711349,1.135444,17.12197,1.731422,-7.438764,27.04929,2.382231,1.442448,-1.105205,0.968912,-0.310425,-3.324918,-0.075112,-0.489824,1.158712,-3.395493,-3.489872,1.024977,0.003866,-0.105957,-0.583558,-0.385471,-0.006052,0.183094,0.04876,-0.262734,0.072308,-0.551051,-0.185758,0.821763,1.312219,-0.000138,yes
-34.74155,-13.9698,-10.71468,-9.737595,-8.690321,-7.146538,6.905,-10.8138,6.209245,8.366294,-8.118871,-12.52724,27.05598,2.607434,0.636278,-1.900434,0.541082,-1.454937,-4.836253,-0.162834,1.77287,-0.081554,-4.172944,-1.849278,3.824486,0.004748,-0.422236,-0.736551,-0.199093,-0.125544,0.343671,0.646314,-0.645473,-0.163969,-0.916383,0.239619,1.720534,1.489434,-0.001204,yes
-29.6719,-16.80389,-14.31079,-15.0895,-19.12031,-20.00216,-4.100551,4.024801,4.392105,4.522346,-10.79279,0.230359,27.06527,1.739846,-1.072256,-2.634946,1.152565,1.177299,-2.325449,-1.344921,-1.259632,-0.976411,-3.935556,-0.201354,6.186318,0.002732,-0.762807,-0.244864,0.411644,-0.183223,0.166355,1.623561,-0.048115,-0.510942,-0.126097,0.975523,1.661975,-0.032896,-0.002337,yes
-31.08071,-19.41769,-16.48888,-14.5527,-19.62787,-21.13102,0.963614,7.918975,-0.900658,2.557068,-1.252862,7.849102,27.06503,0.592244,-0.982955,-1.3358,0.249364,0.664068,-0.593083,-2.667572,-0.924766,-2.355639,-1.927368,3.468537,5.891475,-0.001586,-0.666179,0.446128,1.111654,-0.450806,-0.271203,2.139701,0.375323,-0.551923,0.401788,1.406311,0.87412,-2.034282,-0.002027,yes
-32.43374,-23.30468,-19.7157,-8.364857,-3.253623,-9.268892,-3.935571,-14.95319,-0.191658,0.348809,-2.708353,13.30466,27.05842,-0.424208,1.027744,0.6707,0.198654,-0.538153,2.6713,0.936681,-1.695714,1.665272,0.359333,2.161093,-0.172999,-0.004652,-0.165635,0.742343,1.165494,-0.607826,-0.897348,1.451991,1.215057,0.875611,0.275569,1.459363,0.120825,-2.572339,-0.000002,yes
-30.39941,-15.63417,-14.69122,-11.8531,-13.30333,-15.47859,-6.515352,-5.948626,-3.27707,0.816225,5.181594,10.39299,27.05147,0.358567,1.816919,2.005012,-1.235992,-1.953225,3.363876,0.57298,-0.768701,0.606542,0.711168,1.340098,-3.167268,-0.001697,0.147127,0.006926,0.111806,-0.199018,0.497801,1.116295,0.990951,0.869671,0.352075,0.600203,-0.862298,-1.61782,0.002254,yes
-32.13359,-13.55693,-11.85612,-15.44603,-24.97334,-9.471879,4.322339,2.48003,13.90667,7.189431,-3.204554,-1.906579,27.04879,1.028511,1.239524,1.522119,-1.143889,-2.000793,2.956027,3.110089,3.04039,-1.079656,2.04199,1.46699,-2.146004,0.002779,0.208444,-0.692692,-0.501309,0.416502,1.637528,0.321262,0.054284,0.59281,-0.584173,-0.337448,-0.991099,0.368458,0.002712,yes
-29.43795,-15.20697,-10.39361,-17.19207,-18.53414,-4.210148,-0.300441,-4.641143,-4.917111,2.692598,5.695728,-0.381618,27.06136,0.601519,-1.054214,-1.202479,-0.074455,3.884391,4.846027,1.20048,1.055536,0.777198,0.232319,-0.495903,-1.211125,0.00597,-0.367502,-0.536909,-0.059926,1.043352,1.249428,-0.090643,-0.115454,-0.211649,0.000398,-0.924467,-1.729778,0.534065,0.000366,yes
-27.77191,-17.32066,-14.25391,-11.41481,-10.64218,-0.122976,8.507417,-0.404985,-4.76992,9.620572,4.369527,7.961943,27.06737,0.496537,-1.000152,-0.232098,1.700393,4.73068,3.536534,0.894349,0.356218,-1.340921,-1.08848,-1.876403,0.691221,0.005075,-0.586298,0.051948,0.734349,0.701935,-0.282491,-0.856424,-0.975869,-1.619443,-0.084604,-1.334225,-1.574141,0.095952,-0.003473,yes
-29.57265,-19.02338,-19.50472,-14.24098,-1.046952,4.077097,-2.605492,0.771562,9.947214,0.762248,-1.084963,-0.596896,27.07203,-1.212954,0.252211,2.58249,2.558627,0.928179,2.620409,1.10358,-0.484862,0.739163,-2.34593,-5.637094,-1.915556,-0.001017,-0.336769,0.275216,0.591456,0.073649,-1.844743,-1.90222,-0.791616,-1.578278,-0.565927,0.041093,0.034634,0.226039,-0.007741,yes
-29.58356,-16.64949,-8.461058,-8.419607,-10.06354,4.06717,9.94661,1.554768,-0.230099,2.712207,-9.196221,1.657164,27.06883,-0.99574,0.846053,3.301378,1.049244,-1.935141,-0.213285,-1.720806,-4.286628,-1.483657,-3.340011,-3.833118,-1.314029,-0.011094,0.034626,-0.19257,-0.804326,-0.167211,-1.058381,-1.766709,-0.699271,-1.137538,0.240273,0.914811,1.766631,0.951412,-0.009696,yes
-34.5969,-14.28151,-0.377585,-5.896538,-14.18256,6.796824,4.497864,-8.045328,-3.491209,-5.582867,-15.70687,-6.807009,27.05555,-0.33619,-0.601236,-0.011936,0.619363,-2.006416,-2.790164,-1.450025,-4.514432,-1.981068,1.563547,0.655627,0.921694,-0.024652,0.417349,-0.611299,-1.670396,0.071463,0.313458,-0.842452,-0.035003,0.089975,0.376242,1.246724,2.981917,1.49382,-0.007049,yes
-30.23849,-15.46133,-7.310594,-10.34082,-13.75008,-2.549266,-3.64829,-17.42968,-5.468993,-3.906924,-7.485107,4.496852,27.02014,0.231285,-1.536276,-2.956513,1.833969,0.906073,-2.591723,-1.325204,-3.316688,1.220558,1.530836,3.810391,4.029657,-0.031587,0.21104,-0.133537,-0.7342,0.414682,0.650998,0.467199,1.167763,1.712116,0.327477,0.551498,1.756684,0.30797,0.000593,yes
-30.92613,-22.62364,-20.13963,-10.18356,-9.23576,-6.565508,-3.058165,-12.30838,2.66132,11.88955,1.337615,2.591732,26.97311,0.26028,-1.613118,-2.640543,2.523581,1.074864,-0.402632,0.730766,-0.519956,1.268263,1.452267,5.450736,2.881699,-0.026017,0.030999,0.798171,0.858953,-0.440336,-0.323154,1.021293,0.875782,1.531183,-0.755271,-1.539784,-0.458614,-1.108085,0.009393,yes
-30.26251,-20.15981,-13.3626,2.893752,-8.006577,-2.210282,7.098604,-12.89715,2.796427,1.630179,1.333495,17.10608,26.95211,-0.238777,0.684309,0.944679,2.170545,-0.220791,0.928942,3.027615,2.276714,-1.470937,-0.52688,2.552749,-0.754181,-0.007444,-0.253563,0.761085,1.316377,-1.680764,-1.158747,0.604096,-0.083447,0.845583,-1.549826,-1.368145,-1.626387,-2.23006,0.012183,yes
