@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-1.053564,14.21497,18.62623,8.250086,20.79983,21.5647,6.240945,35.35084,5.546066,26.59048,21.5699,15.76657,26.78997,-7.155264,-9.715678,-7.988271,-4.056329,-8.059595,-4.519324,-5.551446,-14.07654,-1.846732,-7.546739,-4.593686,-4.685271,-0.008372,-0.132599,0.307638,-0.209658,0.420637,1.495943,-0.660291,-0.337045,0.660542,1.085426,1.820686,-0.777429,-0.716263,-0.003561,yes
-21.45075,-12.67273,-0.673897,-1.602636,2.169367,15.94713,-5.777812,-4.355361,3.860051,-13.67283,2.910627,-0.974973,26.77787,-8.731291,-10.62192,-9.773186,-3.891757,-6.612988,-6.482936,-7.678393,-15.40243,0.823325,-2.506436,-5.126376,-8.753171,-0.015242,1.061261,1.83541,0.771058,1.021892,2.960936,-0.208369,0.492821,3.369704,0.83374,2.368973,-1.20945,0.25552,-0.004502,yes
-26.63129,-20.91957,-11.66506,-7.105198,-10.18291,1.776862,-15.50691,-15.17879,-2.844586,8.988446,7.931115,0.710988,26.75416,-7.030244,-7.72437,-8.144104,-2.035429,-1.303181,-6.838972,-6.173196,-10.11089,2.245371,-0.963458,-8.214484,-6.232634,-0.022744,1.939785,2.854496,2.05073,1.267162,3.344393,1.109707,1.615054,5.318474,0.618,0.712261,-0.399413,2.049887,-0.003248,yes
-31.92115,-21.32734,-15.09406,-3.531054,3.226261,-0.956068,-21.2771,-16.39648,13.85802,22.85932,2.757417,-20.47149,26.73167,-1.911469,-1.534281,-4.055066,0.042681,3.366875,-4.401347,-2.776466,0.78915,0.275917,1.006485,-8.830535,-2.63399,-0.023697,2.224699,2.83371,2.706517,0.891807,1.732282,2.089902,2.48482,5.644052,-0.103218,-1.266105,1.286864,4.158334,0.000147,yes
-30.96959,-20.07958,-14.88421,-0.96285,13.75548,-4.178563,-16.87539,-9.18306,11.77394,3.507119,-19.42591,-5.648339,26.69935,-0.86625,0.012983,-0.59368,0.312262,3.672436,-0.011586,0.07286,4.420037,1.51697,-5.741893,-4.738669,2.504576,-0.020386,1.408104,1.601094,2.107886,0.0181,-0.547435,2.231194,1.971569,2.544773,-0.390164,-1.12309,2.890645,2.781539,0.004202,yes
-28.83895,-20.76413,-19.33965,-4.460406,7.034549,-3.081891,-18.9759,-3.407475,-2.069628,-5.899741,-27.56354,-10.96526,26.68679,-0.689792,-0.322045,-0.015814,-0.606566,-0.439386,0.552881,1.622676,5.552369,0.671437,-6.447744,-0.429966,7.669892,-0.015684,0.370127,0.247077,1.016957,-0.200316,-1.388831,1.472066,1.182362,-1.283516,-0.482545,-0.687779,2.811612,0.718895,0.006796,yes
-32.50364,-21.13626,-12.51066,-5.079212,6.275126,2.781843,-16.29321,0.426894,12.70409,-5.341489,-0.601756,8.48075,26.67467,-0.600562,-0.325019,0.375698,-1.620307,-2.137227,1.839886,1.485079,0.231364,0.096793,-2.851791,2.038453,2.523118,-0.005742,0.362516,0.066611,0.153458,0.150305,-0.862197,0.606791,0.690542,-2.230795,-1.533656,0.964592,1.261444,-1.704031,0.007495,yes
-34.60308,-22.40923,-16.3599,-4.505701,4.769506,-1.671869,-13.45481,6.56038,16.75013,-4.955099,-8.80449,10.81342,26.66559,-0.193676,-0.129895,0.545032,0.007385,-0.672445,2.033245,2.429236,-3.534094,-1.426719,-3.877462,1.838964,0.951216,0.002961,0.321527,0.057013,-0.224195,0.37639,0.365055,0.630361,0.672252,-1.281687,-1.608513,1.375882,0.615605,-2.049826,0.005736,yes
-31.09033,-20.88213,-14.4956,-9.041739,4.20186,4.315856,-12.21054,-13.01017,2.848027,-11.22416,-18.61317,-3.922086,26.68124,0.698271,0.249963,-0.106812,0.756812,-0.52202,2.282187,3.122289,-2.190705,-5.102229,-2.204074,0.434087,-2.656239,0.007768,0.208806,0.061529,-0.368859,0.029431,0.033994,-0.190568,0.64136,1.44618,-0.664585,1.057354,0.398434,-0.16312,0.00094,yes
-30.51399,-21.54067,-15.62202,-2.442218,4.708954,6.317328,-8.87105,-14.35941,-4.275194,-22.34572,-9.36301,-0.00776,26.69831,0.268428,-0.324471,-0.895533,0.086824,0.578284,3.483537,4.165329,0.354969,-4.771618,0.107807,3.450239,0.010443,0.006243,0.113559,0.169861,-0.217175,-0.800625,-0.808501,-1.047302,-0.373054,1.829786,0.991216,1.586808,0.115253,0.760269,-0.006246,yes
