@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-16.94225,4.833777,-6.952905,3.617388,0.630497,2.926699,-4.397471,-1.090979,10.71999,-1.775174,-7.588431,6.011166,17.63631,-1.088588,-1.03311,2.967829,-0.79257,-1.33347,-3.002839,2.821834,0.815611,-2.49924,0.565815,-1.278052,-5.396031,0.075313,0.141424,-0.006533,-0.60442,0.447387,0.495091,0.753873,-0.104679,-0.144949,-0.422274,-0.20713,0.794236,1.220108,0.018188,yes
-19.24392,0.556318,0.690237,1.254906,-5.62139,-13.55902,-4.663934,1.487886,9.431539,1.776397,-18.1561,-17.19069,17.76294,-0.872039,-0.836017,2.210576,1.024154,-0.738881,-2.028916,3.871415,1.536443,-2.724442,0.743314,1.210564,-3.715933,0.127052,0.331684,0.113532,-1.148997,0.202677,1.039346,1.89527,-0.384268,0.085466,-0.068736,-0.51694,1.203484,2.179435,0.020508,yes
-21.23436,1.806956,4.064667,0.835779,-2.910911,-3.844639,9.844933,1.697644,-1.131988,-0.721883,-8.694854,-9.368061,17.94957,-0.489745,-1.164323,0.324353,0.536,0.844689,0.279562,1.773649,-0.269549,-4.498009,-0.558584,1.448818,-0.135539,0.140383,0.310836,-0.053871,-1.296028,0.056264,1.190936,1.995313,-1.133649,0.019121,1.059039,-0.574747,0.288562,1.596582,0.008961,yes
-19.15639,2.167101,-1.408812,10.12896,-1.293202,-3.832213,7.838401,5.196923,3.023769,1.41475,-0.982401,-4.878888,18.11495,0.270411,-0.399844,-1.455419,-0.443469,2.774179,4.832308,1.424586,1.785521,-1.843537,-1.456686,3.375934,2.870896,0.145318,0.003732,-0.340817,-0.914164,-0.360672,0.886034,1.311678,-1.612654,-0.236721,1.524874,-0.776283,-0.604376,1.034067,-0.027054,yes
-19.43474,-1.79323,-4.281614,1.860361,2.689848,-0.538891,-1.780393,-4.293244,-8.566171,-4.387269,-8.931191,-0.822432,18.16223,-0.105634,-1.520551,-1.679313,0.222563,2.86468,3.543113,-1.622996,0.786678,2.3555,-1.20792,-0.917926,-0.706536,0.110987,-0.026133,-0.114943,-0.109145,0.001604,0.316671,-0.279288,-1.440286,-0.412021,1.187711,-0.49045,-0.476046,0.434313,-0.064282,yes
-18.79168,0.357192,-2.413716,-1.474727,5.449123,8.949648,8.271661,13.41094,3.930945,-3.674341,-1.158263,-7.109025,18.3832,-1.045434,-2.361988,-1.35841,-0.622489,2.681294,2.8977,-2.493533,-0.175276,1.473174,-2.813435,-0.627943,1.739901,0.00648,0.097116,-0.000004,0.498575,0.366633,-0.251749,-1.913922,-1.309129,-1.398772,-0.351832,-0.017128,0.083928,0.59798,-0.082804,yes
-21.94489,-4.890844,-3.829445,7.750441,8.041328,7.479997,1.513322,1.524027,10.19193,-4.216937,-13.19655,-11.78567,18.37038,0.037515,-0.757965,-0.269878,0.633531,2.474484,-0.149573,-3.46872,-1.349254,-0.21781,-2.332457,1.070526,2.601522,-0.111609,0.381318,0.466302,0.589286,0.233822,-0.771848,-1.553007,0.083354,-0.598687,-0.593831,0.64052,1.597472,1.551764,-0.059057,yes
-23.12849,-8.094029,-8.426946,4.07148,9.437529,6.646843,-6.276119,1.411909,1.010594,-12.73759,-1.989434,9.302236,18.04327,0.684417,-0.781159,0.33274,1.184213,1.710531,-2.890958,-4.198195,-4.14037,-2.316039,-0.980057,2.801346,4.206767,-0.157405,0.296973,0.632366,0.725487,0.220214,-1.09373,-0.691855,1.006168,0.789811,0.679775,1.589802,1.165593,0.3088,0.015408,yes
-17.07876,-1.357443,-2.624389,2.254914,13.06807,-0.135352,-11.8501,-5.040004,-8.195045,-11.51793,-3.162978,3.97955,17.77414,0.936031,0.020543,0.42154,0.488322,-0.50918,-1.327594,-0.353897,-0.22421,1.280951,1.077991,5.354789,5.818852,-0.102357,-0.334019,0.323056,0.314202,-0.559708,-1.167262,0.525738,1.946334,2.13239,1.760157,1.336412,-0.355039,-0.558523,0.087809,yes
-17.80266,-5.315302,-1.352543,7.194101,11.48841,-1.697468,-6.037602,-4.008901,1.544234,-4.924129,7.831679,6.042202,17.89429,-0.009827,0.410588,1.923316,0.551188,-1.295521,0.027438,0.979896,3.211255,4.122668,3.430349,3.05789,1.675238,0.078894,-0.49064,0.541781,0.065191,-1.262387,-0.743098,0.92465,1.798929,2.254443,0.883556,0.470579,-1.573762,-1.077133,0.106117,yes
-19.92765,-6.177495,-5.258946,8.63074,4.469986,5.014184,-0.375421,3.113382,16.32986,-2.733711,8.666837,18.93861,17.93308,-1.285456,0.261441,0.505842,-1.848496,-1.858797,1.019916,3.673902,5.63688,5.363623,2.144402,-0.832942,1.074674,0.209286,-0.207776,0.434151,0.133234,-0.841526,-0.225023,0.486015,1.413318,0.453295,-1.059539,-0.948492,-1.951832,-1.333205,0.078061,yes
